SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._CURRENT (V),AVG._VOLTAGE (V),POWER_FACTOR
000020709352,0703634602,1.75228E+12,LP,2025-07-12,06:30:00,0.2925,10781.7821,0,6323.8511,1.7771,233.1001,0.744
000020709352,0703634602,1.75228E+12,LP,2025-07-12,06:15:00,0.1539,10781.709,0,6323.8511,0.757,232.4,0.892
000020709352,0703634602,1.75228E+12,LP,2025-07-12,06:00:00,0.2463,10781.67,0,6323.8511,1.359,232.2001,0.848
000020709352,0703634602,1.75228E+12,LP,2025-07-12,05:45:00,0.2464,10781.609,0,6323.8511,1.336,235.5,0.854
000020709352,0703634602,1.75228E+12,LP,2025-07-12,05:30:00,0.1665,10781.547,0,6323.8511,0.786,234.1001,0.9441
000020709352,0703634602,1.75228E+12,LP,2025-07-12,05:15:00,0.3309,10781.506,0,6323.8511,1.93,233.4,0.757
000020709352,0703634602,1.75228E+12,LP,2025-07-12,05:00:00,0.1474,10781.423,0,6323.8511,0.65,234,0.967
000020709352,0703634602,1.75228E+12,LP,2025-07-12,04:45:00,0.3063,10781.386,0,6323.8511,1.7631,234.1001,0.783
000020709352,0703634602,1.75227E+12,LP,2025-07-12,04:30:00,0.2022,10781.31,0,6323.8511,1.02,234.4,0.909
000020709352,0703634602,1.75227E+12,LP,2025-07-12,04:15:00,0.2203,10781.259,0,6323.8511,1.1521,234.6001,0.885
000020709352,0703634602,1.75227E+12,LP,2025-07-12,04:00:00,0.2781,10781.204,0,6323.8511,1.573,235.1001,0.8141
000020709352,0703634602,1.75227E+12,LP,2025-07-12,03:45:00,0.1479,10781.134,0,6323.8511,0.649,235,0.968
000020709352,0703634602,1.75227E+12,LP,2025-07-12,03:30:00,0.3354,10781.097,0,6323.8511,1.969,233.3,0.75
000020709352,0703634602,1.75227E+12,LP,2025-07-12,03:15:00,0.1451,10781.013,0,6323.8511,0.64,233.9,0.968
000020709352,0703634602,1.75227E+12,LP,2025-07-12,03:00:00,0.266,10780.977,0,6323.8511,1.496,233.1001,0.8251
000020709352,0703634602,1.75227E+12,LP,2025-07-12,02:45:00,0.1955,10780.91,0,6323.8511,0.988,232.5,0.913
000020709352,0703634602,1.75227E+12,LP,2025-07-12,02:30:00,0.2168,10780.8621,0,6323.8511,1.1421,232.8,0.886
000020709352,0703634602,1.75227E+12,LP,2025-07-12,02:15:00,0.2776,10780.807,0,6323.8511,1.567,232.3,0.8171
000020709352,0703634602,1.75227E+12,LP,2025-07-12,02:00:00,0.1443,10780.738,0,6323.8511,0.639,232.7001,0.968
000020709352,0703634602,1.75226E+12,LP,2025-07-12,01:45:00,0.3465,10780.702,0,6323.8511,2.044,231.9,0.738
000020709352,0703634602,1.75226E+12,LP,2025-07-12,01:30:00,0.1431,10780.615,0,6323.8511,0.637,231.4,0.968
000020709352,0703634602,1.75226E+12,LP,2025-07-12,01:15:00,0.2577,10780.579,0,6323.8511,1.435,231.9,0.836
000020709352,0703634602,1.75226E+12,LP,2025-07-12,01:00:00,0.2158,10780.515,0,6323.8511,1.131,233.2001,0.889
000020709352,0703634602,1.75226E+12,LP,2025-07-12,00:45:00,0.1988,10780.461,0,6323.8511,1,236.6001,0.908
000020709352,0703634602,1.75226E+12,LP,2025-07-12,00:30:00,0.311,10780.411,0,6323.8511,1.7811,235.1001,0.783
000020709352,0703634602,1.75226E+12,LP,2025-07-12,00:15:00,0.1514,10780.333,0,6323.8511,0.662,236.8,0.965
000020709352,0703634602,1.75226E+12,LP,2025-07-12,00:00:00,0.327,10780.295,0,6323.8511,1.9021,235.5,0.76
000020709352,0703634602,1.75226E+12,LP,2025-07-11,23:45:00,0.1828,10780.214,0,6323.8511,0.873,234.4,0.936
000020709352,0703634602,1.75226E+12,LP,2025-07-11,23:30:00,0.2497,10780.168,0,6323.8511,1.343,233.4,0.859
000020709352,0703634602,1.75226E+12,LP,2025-07-11,23:15:00,0.2722,10780.106,0,6323.8511,1.5091,232.4,0.834
000020709352,0703634602,1.75226E+12,LP,2025-07-11,23:00:00,0.1531,10780.038,0,6323.8511,0.684,232.5,0.962
000020709352,0703634602,1.75225E+12,LP,2025-07-11,22:45:00,0.3567,10779.999,0,6323.8511,2.072,231.6001,0.753
000020709352,0703634602,1.75225E+12,LP,2025-07-11,22:30:00,0.1602,10779.91,0,6323.8511,0.713,234.3,0.9581
000020709352,0703634602,1.75225E+12,LP,2025-07-11,22:15:00,0.3398,10779.87,0,6323.8511,1.843,230.2001,0.8301
000020709352,0703634602,1.75225E+12,LP,2025-07-11,22:00:00,0.3184,10779.785,0,6323.8511,1.585,230.9,0.911
000020709352,0703634602,1.75225E+12,LP,2025-07-11,21:45:00,0.7832,10779.706,0,6323.8511,3.512,227.1001,0.979
000020709352,0703634602,1.75225E+12,LP,2025-07-11,21:30:00,0.5164,10779.51,0,6323.8511,2.688,228.8,0.836
000020709352,0703634602,1.75225E+12,LP,2025-07-11,21:15:00,0.2751,10779.3801,0,6323.8511,1.249,230,0.9561
000020709352,0703634602,1.75225E+12,LP,2025-07-11,21:00:00,0.6939,10779.311,0,6323.8511,3.363,229.6001,0.874
000020709352,0703634602,1.75225E+12,LP,2025-07-11,20:45:00,0.67,10779.138,0,6323.8511,3.228,229.9,0.884
000020709352,0703634602,1.75225E+12,LP,2025-07-11,20:30:00,0.2744,10778.97,0,6323.8511,1.249,229.6001,0.9561
000020709352,0703634602,1.75225E+12,LP,2025-07-11,20:15:00,0.4837,10778.901,0,6323.8511,2.6431,228.6001,0.801
000020709352,0703634602,1.75224E+12,LP,2025-07-11,20:00:00,0.3652,10778.78,0,6323.8511,1.681,227.2001,0.9591
000020709352,0703634602,1.75224E+12,LP,2025-07-11,19:45:00,0.485,10778.689,0,6323.8511,2.459,225.9,0.892
000020709352,0703634602,1.75224E+12,LP,2025-07-11,19:30:00,0.714,10778.5681,0,6323.8511,3.484,226.3,0.901
000020709352,0703634602,1.75224E+12,LP,2025-07-11,19:15:00,0.2145,10778.3891,0,6323.8511,0.999,228.7001,0.9381
000020709352,0703634602,1.75224E+12,LP,2025-07-11,19:00:00,0.3341,10778.3351,0,6323.8511,1.985,231.6001,0.755
000020709352,0703634602,1.75224E+12,LP,2025-07-11,18:45:00,0.1515,10778.252,0,6323.8511,0.6911,231.3,0.9471
000020709352,0703634602,1.75224E+12,LP,2025-07-11,18:30:00,0.271,10778.214,0,6323.8511,1.617,229.9,0.78
000020709352,0703634602,1.75224E+12,LP,2025-07-11,18:15:00,0.1805,10778.146,0,6323.8511,0.981,231.6001,0.86
000020709352,0703634602,1.75224E+12,LP,2025-07-11,18:00:00,0.2019,10778.101,0,6323.8511,1.115,233.7001,0.851
000020709352,0703634602,1.75224E+12,LP,2025-07-11,17:45:00,0.2393,10778.0501,0,6323.8511,1.46,237.3,0.749
000020709352,0703634602,1.75224E+12,LP,2025-07-11,17:30:00,0.0792,10777.99,0,6323.8511,0.463,236,0.726
000020709352,0703634602,1.75223E+12,LP,2025-07-11,17:15:00,0.1453,10777.971,0.0204,6323.8511,1.445,235,0.213
000020709352,0703634602,1.75223E+12,LP,2025-07-11,17:00:00,0,10777.935,0.1751,6323.845,-0.78,235.7001,-0.948
000020709352,0703634602,1.75223E+12,LP,2025-07-11,16:45:00,0.0697,10777.935,0.049,6323.802,0.9561,231.7001,-0.089
000020709352,0703634602,1.75223E+12,LP,2025-07-11,16:30:00,0.0122,10777.917,0.1274,6323.79,-0.514,233.8,-0.466
000020709352,0703634602,1.75223E+12,LP,2025-07-11,16:15:00,0,10777.915,0.304,6323.759,-1.38,237.7001,-0.931
000020709352,0703634602,1.75223E+12,LP,2025-07-11,16:00:00,0.417,10777.915,0.192,6323.683,0.203,238,-0.192
000020709352,0703634602,1.75223E+12,LP,2025-07-11,15:45:00,0,10777.813,0.6244,6323.635,-2.613,240.2001,-0.989
000020709352,0703634602,1.75223E+12,LP,2025-07-11,15:30:00,0,10777.813,0.3546,6323.479,-2.067,238.7001,-0.723
000020709352,0703634602,1.75223E+12,LP,2025-07-11,15:15:00,0,10777.813,0.5594,6323.39,-2.491,239.7001,-0.931
000020709352,0703634602,1.75223E+12,LP,2025-07-11,15:00:00,0,10777.813,0.6505,6323.25,-2.898,240.8,-0.929
000020709352,0703634602,1.75223E+12,LP,2025-07-11,14:45:00,0,10777.813,0.6988,6323.088,-3.185,245.3,-0.865
000020709352,0703634602,1.75222E+12,LP,2025-07-11,14:30:00,0,10777.813,0.8637,6322.9131,-3.595,244.3,-0.979
000020709352,0703634602,1.75222E+12,LP,2025-07-11,14:15:00,0,10777.813,0.664,6322.698,-3.135,241.4,-0.861
000020709352,0703634602,1.75222E+12,LP,2025-07-11,14:00:00,0,10777.813,0.6353,6322.532,-2.683,238.1001,-0.989
000020709352,0703634602,1.75222E+12,LP,2025-07-11,13:45:00,0,10777.813,0.6939,6322.3731,-3.238,238.9,-0.889
000020709352,0703634602,1.75222E+12,LP,2025-07-11,13:30:00,0,10777.813,0.7102,6322.1991,-3.009,237.8,-0.988
000020709352,0703634602,1.75222E+12,LP,2025-07-11,13:15:00,0,10777.813,0.6601,6322.022,-2.991,240.9,-0.907
000020709352,0703634602,1.75222E+12,LP,2025-07-11,13:00:00,0,10777.813,0.7825,6321.857,-3.439,237.7001,-0.944
000020709352,0703634602,1.75222E+12,LP,2025-07-11,12:45:00,0,10777.813,0.84,6321.661,-3.682,237.1001,-0.947
000020709352,0703634602,1.75222E+12,LP,2025-07-11,12:30:00,0,10777.813,1,6321.452,-4.329,240.3,-0.957
000020709352,0703634602,1.75222E+12,LP,2025-07-11,12:15:00,0,10777.813,0.9281,6321.202,-3.875,240.3,-0.992
000020709352,0703634602,1.75222E+12,LP,2025-07-11,12:00:00,0,10777.813,0.7197,6320.969,-3.364,241.9,-0.864
000020709352,0703634602,1.75221E+12,LP,2025-07-11,11:45:00,0,10777.813,0.9521,6320.79,-3.959,241.2001,-0.992
000020709352,0703634602,1.75221E+12,LP,2025-07-11,11:30:00,0,10777.813,0.4503,6320.552,-2.449,237.8,-0.738
000020709352,0703634602,1.75221E+12,LP,2025-07-11,11:15:00,0.0007,10777.813,0.4348,6320.439,-2.16,236.3,-0.83
000020709352,0703634602,1.75221E+12,LP,2025-07-11,11:00:00,0,10777.813,0.7325,6320.331,-3.173,240.5,-0.961
000020709352,0703634602,1.75221E+12,LP,2025-07-11,10:45:00,0,10777.813,0.8007,6320.147,-3.601,242.2001,-0.914
000020709352,0703634602,1.75221E+12,LP,2025-07-11,10:30:00,0,10777.813,0.8799,6319.948,-3.655,241.4,-0.993
000020709352,0703634602,1.75221E+12,LP,2025-07-11,10:15:00,0,10777.813,0.8469,6319.728,-3.795,241.7001,-0.92
000020709352,0703634602,1.75221E+12,LP,2025-07-11,10:00:00,0,10777.813,0.6585,6319.5161,-3.147,241.9,-0.862
000020709352,0703634602,1.75221E+12,LP,2025-07-11,09:45:00,0,10777.813,0.4992,6319.3511,-2.625,241.7001,-0.758
000020709352,0703634602,1.75221E+12,LP,2025-07-11,09:30:00,0.0004,10777.813,0.5209,6319.2261,-2.311,243.4,-0.914
000020709352,0703634602,1.75221E+12,LP,2025-07-11,09:15:00,0,10777.813,0.4711,6319.0961,-1.96,242.2001,-0.981
000020709352,0703634602,1.7522E+12,LP,2025-07-11,09:00:00,0,10777.813,0.2548,6318.979,-1.089,239.6001,-0.963
000020709352,0703634602,1.7522E+12,LP,2025-07-11,08:45:00,0.0474,10777.813,0.0516,6318.915,-0.062,238.2001,-0.133
000020709352,0703634602,1.7522E+12,LP,2025-07-11,08:30:00,0.042,10777.801,0.1168,6318.903,-0.152,238.3,-0.306
000020709352,0703634602,1.7522E+12,LP,2025-07-11,08:15:00,0.2418,10777.7911,0.0265,6318.874,1.036,238.8,0.48
000020709352,0703634602,1.7522E+12,LP,2025-07-11,08:00:00,0.5605,10777.732,0,6318.868,2.954,238.8,0.787
000020709352,0703634602,1.7522E+12,LP,2025-07-11,07:45:00,0.4507,10777.591,0.006,6318.868,2.209,235.4,0.6
000020709352,0703634602,1.7522E+12,LP,2025-07-11,07:30:00,0.0415,10777.479,0.0175,6318.867,0.126,236.1001,0.192
000020709352,0703634602,1.7522E+12,LP,2025-07-11,07:15:00,0.2967,10777.47,0,6318.8641,2.044,240.2001,0.62
000020709352,0703634602,1.7522E+12,LP,2025-07-11,07:00:00,0.3625,10777.396,0,6318.8641,2.339,238.9,0.648
000020709352,0703634602,1.7522E+12,LP,2025-07-11,06:45:00,0.5177,10777.305,0,6318.8641,2.5301,239.4,0.852
000020709352,0703634602,1.7522E+12,LP,2025-07-11,06:30:00,0.8292,10777.176,0,6318.8641,3.598,238.4,0.937
000020709352,0703634602,1.75219E+12,LP,2025-07-11,06:15:00,0.3483,10776.9691,0,6318.8641,1.976,238.4,0.766
000020709352,0703634602,1.75219E+12,LP,2025-07-11,06:00:00,0.1439,10776.882,0,6318.8641,0.63,236.1001,0.966
000020709352,0703634602,1.75219E+12,LP,2025-07-11,05:45:00,0.3005,10776.846,0,6318.8641,1.7651,232.5,0.77
000020709352,0703634602,1.75219E+12,LP,2025-07-11,05:30:00,0.1622,10776.771,0,6318.8641,0.752,235.4,0.9491
000020709352,0703634602,1.75219E+12,LP,2025-07-11,05:15:00,0.2528,10776.73,0,6318.8641,1.416,235.4,0.8291
000020709352,0703634602,1.75219E+12,LP,2025-07-11,05:00:00,0.2109,10776.667,0,6318.8641,1.103,236.6001,0.886
000020709352,0703634602,1.75219E+12,LP,2025-07-11,04:45:00,0.2133,10776.614,0,6318.8641,1.129,236.5,0.878
000020709352,0703634602,1.75219E+12,LP,2025-07-11,04:30:00,0.2684,10776.561,0,6318.8641,1.5,236.7001,0.8191
000020709352,0703634602,1.75219E+12,LP,2025-07-11,04:15:00,0.1524,10776.494,0,6318.8641,0.682,237.2001,0.9581
000020709352,0703634602,1.75219E+12,LP,2025-07-11,04:00:00,0.3172,10776.456,0,6318.8641,1.864,234.9,0.759
000020709352,0703634602,1.75219E+12,LP,2025-07-11,03:45:00,0.1454,10776.377,0,6318.8641,0.642,234.8,0.964
000020709352,0703634602,1.75218E+12,LP,2025-07-11,03:30:00,0.3158,10776.34,0,6318.8641,1.854,234,0.76
000020709352,0703634602,1.75218E+12,LP,2025-07-11,03:15:00,0.1595,10776.261,0,6318.8641,0.719,235.3,0.9541
000020709352,0703634602,1.75218E+12,LP,2025-07-11,03:00:00,0.2691,10776.221,0,6318.8641,1.5331,235.8,0.808
000020709352,0703634602,1.75218E+12,LP,2025-07-11,02:45:00,0.2099,10776.154,0,6318.8641,1.105,234.6001,0.887
000020709352,0703634602,1.75218E+12,LP,2025-07-11,02:30:00,0.8584,10776.102,0,6318.8641,3.7881,231.4,0.976
000020709352,0703634602,1.75218E+12,LP,2025-07-11,02:15:00,1.1747,10775.887,0,6318.8641,5.211,230.3,0.978
000020709352,0703634602,1.75218E+12,LP,2025-07-11,02:00:00,1.0647,10775.593,0,6318.8641,4.6851,230.5,0.985
000020709352,0703634602,1.75218E+12,LP,2025-07-11,01:45:00,1.2412,10775.327,0,6318.8641,5.523,229.9,0.977
000020709352,0703634602,1.75218E+12,LP,2025-07-11,01:30:00,1.0595,10775.017,0,6318.8641,4.609,233,0.985
000020709352,0703634602,1.75218E+12,LP,2025-07-11,01:15:00,1.2123,10774.752,0,6318.8641,5.3501,232.1001,0.976
000020709352,0703634602,1.75218E+12,LP,2025-07-11,01:00:00,1.1095,10774.449,0,6318.8641,4.877,231.7001,0.982
000020709352,0703634602,1.75217E+12,LP,2025-07-11,00:45:00,1.165,10774.172,0,6318.8641,5.136,231.4,0.98
000020709352,0703634602,1.75217E+12,LP,2025-07-11,00:30:00,1.1943,10773.8801,0,6318.8641,5.261,231.9,0.978
000020709352,0703634602,1.75217E+12,LP,2025-07-11,00:15:00,1.0979,10773.582,0,6318.8641,4.8,232,0.985
000020709352,0703634602,1.75217E+12,LP,2025-07-11,00:00:00,1.2794,10773.307,0,6318.8641,5.658,231.4,0.976
000020709352,0703634602,1.75217E+12,LP,2025-07-10,23:45:00,1.024,10772.9871,0,6318.8641,4.481,231.8,0.984
000020709352,0703634602,1.75217E+12,LP,2025-07-10,23:30:00,0.5332,10772.731,0,6318.8641,2.703,230.2001,0.875
000020709352,0703634602,1.75217E+12,LP,2025-07-10,23:15:00,0.3954,10772.598,0,6318.8641,1.845,234.6001,0.927
000020709352,0703634602,1.75217E+12,LP,2025-07-10,23:00:00,0.38,10772.499,0,6318.8641,1.8861,233.5,0.887
000020709352,0703634602,1.75217E+12,LP,2025-07-10,22:45:00,0.5853,10772.404,0,6318.8641,3.0461,234,0.797
000020709352,0703634602,1.75217E+12,LP,2025-07-10,22:30:00,0.955,10772.257,0,6318.8641,4.361,234.2001,0.9
000020709352,0703634602,1.75217E+12,LP,2025-07-10,22:15:00,0.338,10772.018,0,6318.8641,1.645,232.6001,0.903
000020709352,0703634602,1.75217E+12,LP,2025-07-10,22:00:00,0.4382,10771.9341,0,6318.8641,2.274,234.3,0.84
000020709352,0703634602,1.75216E+12,LP,2025-07-10,21:45:00,0.2887,10771.824,0,6318.8641,1.318,233.9,0.935
000020709352,0703634602,1.75216E+12,LP,2025-07-10,21:30:00,0.4885,10771.752,0,6318.8641,2.6351,233.5,0.798
000020709352,0703634602,1.75216E+12,LP,2025-07-10,21:15:00,0.3033,10771.6301,0,6318.8641,1.409,235.2001,0.931
000020709352,0703634602,1.75216E+12,LP,2025-07-10,21:00:00,0.392,10771.554,0,6318.8641,2.037,235.8,0.851
000020709352,0703634602,1.75216E+12,LP,2025-07-10,20:45:00,0.4383,10771.456,0,6318.8641,2.47,233.4,0.76
000020709352,0703634602,1.75216E+12,LP,2025-07-10,20:30:00,0.2083,10771.347,0,6318.8641,0.918,236.6001,0.974
000020709352,0703634602,1.75216E+12,LP,2025-07-10,20:15:00,0.3313,10771.293,0,6318.8641,1.822,236.5,0.8151
000020709352,0703634602,1.75216E+12,LP,2025-07-10,20:00:00,0.2594,10771.211,0,6318.8641,1.318,236.9,0.902
000020709352,0703634602,1.75216E+12,LP,2025-07-10,19:45:00,0.2574,10771.146,0,6318.8641,1.3,236.7001,0.9
000020709352,0703634602,1.75216E+12,LP,2025-07-10,19:30:00,0.3705,10771.082,0,6318.8641,2.095,235.2001,0.777
000020709352,0703634602,1.75216E+12,LP,2025-07-10,19:15:00,0.201,10770.989,0,6318.8641,0.874,234.6001,0.978
000020709352,0703634602,1.75215E+12,LP,2025-07-10,19:00:00,0.367,10770.939,0,6318.8641,2.023,233.7001,0.805
000020709352,0703634602,1.75215E+12,LP,2025-07-10,18:45:00,0.3573,10770.847,0,6318.8641,1.731,235,0.907
000020709352,0703634602,1.75215E+12,LP,2025-07-10,18:30:00,0.3257,10770.758,0,6318.8641,1.541,233.4,0.932
000020709352,0703634602,1.75215E+12,LP,2025-07-10,18:15:00,0.4267,10770.677,0,6318.8641,2.237,231,0.843
000020709352,0703634602,1.75215E+12,LP,2025-07-10,18:00:00,0.1529,10770.57,0,6318.8641,0.7011,232.3,0.936
000020709352,0703634602,1.75215E+12,LP,2025-07-10,17:45:00,0.4888,10770.5321,0,6318.8641,2.605,235.1001,0.747
000020709352,0703634602,1.75215E+12,LP,2025-07-10,17:30:00,0.815,10770.409,0,6318.8641,4.066,235.3,0.758
000020709352,0703634602,1.75215E+12,LP,2025-07-10,17:15:00,0.1899,10770.206,0,6318.8641,1.022,236.8,0.8151
000020709352,0703634602,1.75215E+12,LP,2025-07-10,17:00:00,0.1794,10770.158,0,6318.8641,1.208,237,0.669
000020709352,0703634602,1.75215E+12,LP,2025-07-10,16:45:00,0.1824,10770.113,0.0001,6318.8641,1.432,237.3,0.425
000020709352,0703634602,1.75215E+12,LP,2025-07-10,16:30:00,0,10770.0681,0.0454,6318.8641,-0.368,237.8,-0.472
000020709352,0703634602,1.75214E+12,LP,2025-07-10,16:15:00,0.0562,10770.0681,0.0095,6318.852,1.326,239.2001,0.073
000020709352,0703634602,1.75214E+12,LP,2025-07-10,16:00:00,0,10770.055,0.4664,6318.85,-2.2,237,-0.865
000020709352,0703634602,1.75214E+12,LP,2025-07-10,15:45:00,0,10770.055,0.4768,6318.734,-2.347,238.4,-0.842
000020709352,0703634602,1.75214E+12,LP,2025-07-10,15:30:00,0,10770.055,0.4634,6318.615,-2.437,239.1001,-0.783
000020709352,0703634602,1.75214E+12,LP,2025-07-10,15:15:00,0,10770.055,0.6825,6318.499,-2.848,240.9,-0.993
000020709352,0703634602,1.75214E+12,LP,2025-07-10,15:00:00,0,10770.055,0.5484,6318.329,-2.832,240.4,-0.802
000020709352,0703634602,1.75214E+12,LP,2025-07-10,14:45:00,0,10770.055,0.5701,6318.191,-2.973,238.2001,-0.801
000020709352,0703634602,1.75214E+12,LP,2025-07-10,14:30:00,0,10770.055,0.8154,6318.049,-3.456,236.8,-0.995
000020709352,0703634602,1.75214E+12,LP,2025-07-10,14:15:00,0.029,10770.055,0.7002,6317.845,-3.113,240.7001,-0.822
000020709352,0703634602,1.75214E+12,LP,2025-07-10,14:00:00,0.4045,10770.048,0.2837,6317.67,0.512,240.1001,0.111
000020709352,0703634602,1.75214E+12,LP,2025-07-10,13:45:00,0,10769.949,0.6945,6317.602,-3.343,241.7001,-0.857
000020709352,0703634602,1.75213E+12,LP,2025-07-10,13:30:00,0,10769.949,0.8086,6317.428,-3.626,243.6001,-0.907
000020709352,0703634602,1.75213E+12,LP,2025-07-10,13:15:00,0,10769.949,0.938,6317.2261,-3.933,244.3,-0.973
000020709352,0703634602,1.75213E+12,LP,2025-07-10,13:00:00,0.0117,10769.949,0.5033,6316.992,-2.589,243.2001,-0.642
000020709352,0703634602,1.75213E+12,LP,2025-07-10,12:45:00,0.0005,10769.947,0.3483,6316.867,-2.256,242,-0.631
000020709352,0703634602,1.75213E+12,LP,2025-07-10,12:30:00,0.2179,10769.947,0.7033,6316.78,-2.175,248.2001,-0.638
000020709352,0703634602,1.75213E+12,LP,2025-07-10,12:15:00,0,10769.893,0.9525,6316.6051,-4.035,249.5,-0.941
000020709352,0703634602,1.75213E+12,LP,2025-07-10,12:00:00,0,10769.893,0.8302,6316.367,-3.732,248.6001,-0.894
000020709352,0703634602,1.75213E+12,LP,2025-07-10,11:45:00,0,10769.893,0.8144,6316.1591,-3.673,248.4,-0.891
000020709352,0703634602,1.75213E+12,LP,2025-07-10,11:30:00,0,10769.893,0.783,6315.955,-3.592,243.3,-0.886
000020709352,0703634602,1.75213E+12,LP,2025-07-10,11:15:00,0,10769.893,0.849,6315.76,-3.69,239.8,-0.954
000020709352,0703634602,1.75213E+12,LP,2025-07-10,11:00:00,0,10769.892,0.7902,6315.548,-3.258,244,-0.99
000020709352,0703634602,1.75212E+12,LP,2025-07-10,10:45:00,0,10769.892,0.7731,6315.35,-3.175,245,-0.992
000020709352,0703634602,1.75212E+12,LP,2025-07-10,10:30:00,0,10769.892,0.6084,6315.157,-2.962,243.7001,-0.835
000020709352,0703634602,1.75212E+12,LP,2025-07-10,10:15:00,0.0595,10769.892,0.5338,6315.005,-2.383,242.8,-0.679
000020709352,0703634602,1.75212E+12,LP,2025-07-10,10:00:00,0.0349,10769.879,0.4604,6314.872,-2.19,241.1001,-0.678
000020709352,0703634602,1.75212E+12,LP,2025-07-10,09:45:00,0,10769.872,0.725,6314.759,-3.02,241.2001,-0.989
000020709352,0703634602,1.75212E+12,LP,2025-07-10,09:30:00,0.4953,10769.872,0.3794,6314.577,0.217,239.9,-0.343
000020709352,0703634602,1.75212E+12,LP,2025-07-10,09:15:00,0,10769.749,0.4387,6314.483,-1.856,240.2001,-0.941
000020709352,0703634602,1.75212E+12,LP,2025-07-10,09:00:00,0.1089,10769.749,0.0032,6314.3731,0.978,237.9,0.258
000020709352,0703634602,1.75212E+12,LP,2025-07-10,08:45:00,0.0492,10769.722,0.0505,6314.3731,0.29,237.3,-0.377
