SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),IMPORT_KVARH (kvarh),EXPORT_KVARH (kvarh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V),POWER_FACTOR
21301223,708169506,1.75E+12,LP,12/07/2025,15:45:00,0.0188,5915.134,0.9606,17802.2,3.325,6309.588,0.0349,1.0495,-2.003,-1.826,-1.43,238.8,225.1001,234.8,-0.92
21301223,708169506,1.75E+12,LP,12/07/2025,15:30:00,0,5915.131,1.5817,17801.961,3.325,6309.511,0,1.6418,-2.009,-1.746,-1.461,235.6001,218,232,-0.921
21301223,708169506,1.75E+12,LP,12/07/2025,15:15:00,0,5915.131,1.7034,17801.566,3.325,6309.447,0,1.7585,-2.716,-2.433,-2.053,246.4,236.1001,241.8,-0.967
21301223,708169506,1.75E+12,LP,12/07/2025,15:00:00,0,5915.131,1.1644,17801.14,3.325,6309.3821,0,1.5625,-2.196,-1.973,-1.596,236.6001,234,231.2001,-0.946
21301223,708169506,1.75E+12,LP,12/07/2025,14:45:00,0,5915.131,1.7759,17800.8491,3.325,6309.319,0,1.881,-2.498,-2.268,-1.736,234.4,236.1001,225.4,-0.947
21301223,708169506,1.75E+12,LP,12/07/2025,14:30:00,0,5915.131,1.4566,17800.405,3.325,6309.256,0,1.5532,-2.345,-2.181,-1.644,243,222.6001,231.7001,-0.938
21301223,708169506,1.75E+12,LP,12/07/2025,14:15:00,0,5915.131,1.8224,17800.04,3.325,6309.185,0,1.8917,-2.901,-2.743,-2.129,245.4,233.6001,225.4,-0.96
21301223,708169506,1.75E+12,LP,12/07/2025,14:00:00,0,5915.131,1.6426,17799.585,3.325,6309.119,0,1.7255,-2.496,-1.153,-1.739,243.7001,233.9,230.8,-0.924
21301223,708169506,1.75E+12,LP,12/07/2025,13:45:00,0,5915.131,1.6412,17799.174,3.325,6309.037,0,1.7169,-2.685,-2.447,-1.89,244.1001,234.3,235.4,-0.95
21301223,708169506,1.75E+12,LP,12/07/2025,13:30:00,0,5915.131,1.9399,17798.764,3.325,6308.959,0,2.1128,-2.732,-2.505,-1.943,240.4,241.6001,231.3,-0.955
21301223,708169506,1.75E+12,LP,12/07/2025,13:15:00,0,5915.131,2.4136,17798.279,3.325,6308.88,0,2.4679,-3.741,-3.52,-2.9,247.5,247.3,239.3,-0.975
21301223,708169506,1.75E+12,LP,12/07/2025,13:00:00,0,5915.131,2.1189,17797.676,3.325,6308.804,0,2.1697,-4.474,-4.217,-3.619,246.7001,252.4,249.4,-0.991
21301223,708169506,1.75E+12,LP,12/07/2025,12:45:00,0,5915.131,2.4258,17797.146,3.325,6308.744,0,2.5554,-3.161,-2.907,-2.353,236.5,234,243.4,-0.976
21301223,708169506,1.75E+12,LP,12/07/2025,12:30:00,0,5915.131,3.0047,17796.539,3.323,6308.682,0,3.0384,-3.929,-3.67,-3.124,235.9,240.5,243.3,-0.988
21301223,708169506,1.75E+12,LP,12/07/2025,12:15:00,0,5915.131,3.3738,17795.788,3.323,6308.624,0,3.4043,-6.311,-6.071,-5.497,248.6001,252.6001,254.6001,-0.994
21301223,708169506,1.75E+12,LP,12/07/2025,12:00:00,0,5915.131,2.6352,17794.945,3.323,6308.58,0,2.895,-4.401,-4.217,-3.676,239,246.6001,238,-0.988
21301223,708169506,1.75E+12,LP,12/07/2025,11:45:00,0,5915.131,2.7177,17794.286,3.323,6308.539,0,2.9424,-2.578,-2.413,3.1391,238.2001,235.4,225.3,-0.254
21301223,708169506,1.75E+12,LP,12/07/2025,11:30:00,0,5915.131,3.5404,17793.607,3.323,6308.512,0,3.5723,-5.079,-4.893,-4.276,254.5,250.1001,241.3,-0.991
21301223,708169506,1.75E+12,LP,12/07/2025,11:15:00,0,5915.131,3.3393,17792.721,3.323,6308.4761,0,3.3898,-5.323,-5.087,-4.364,252.3,241.2001,241.3,-0.99
21301223,708169506,1.75E+12,LP,12/07/2025,11:00:00,0,5915.131,2.487,17791.886,3.323,6308.43,0,2.753,-5.006,0.68,-4.03,246.9,243.8,241.1001,-0.89
21301223,708169506,1.75E+12,LP,12/07/2025,10:45:00,0.0097,5915.131,2.975,17791.265,3.323,6308.38,0.0205,3.0017,-4.673,-4.442,-3.617,247.4,244.9,237.7001,-0.986
21301223,708169506,1.75E+12,LP,12/07/2025,10:30:00,0,5915.129,0,17790.557,3.323,6308.335,0,0,0,0,0,0,0,0,0
21301223,708169506,1.75E+12,LP,12/07/2025,09:30:00,0,5915.129,1.9007,17790.557,3.323,6308.335,0,1.9679,-4.525,-4.284,-3.676,243.8,238,241.2001,-0.988
21301223,708169506,1.75E+12,LP,12/07/2025,09:15:00,0,5915.129,0.8259,17790.0821,3.323,6308.271,0,1.0065,-2.218,-2.014,-1.553,241.1001,232.5,223.4,-0.927
21301223,708169506,1.75E+12,LP,12/07/2025,09:00:00,0,5915.129,1.0778,17789.876,3.323,6308.192,0,1.2365,-2.187,-1.578,-1.542,246.1001,222.5,221.5,-0.907
21301223,708169506,1.75E+12,LP,12/07/2025,08:45:00,0.0238,5915.129,0.8804,17789.606,3.323,6308.111,0.0364,1.0245,-1.401,-0.862,-1.067,240.6001,194.6001,224.9,-0.634
21301223,708169506,1.75E+12,LP,12/07/2025,08:30:00,0.0445,5915.124,0.7525,17789.387,3.323,6308.0341,0.115,0.914,-1.368,-0.809,-0.936,232.7001,207.2001,235,-0.694
21301223,708169506,1.75E+12,LP,12/07/2025,08:15:00,0,5915.115,1.2047,17789.201,3.323,6307.956,0,1.3427,-3.03,-2.385,-2.327,239.5,227.2001,229.3,-0.962
