SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._CURRENT (V),AVG._VOLTAGE (V),POWER_FACTOR
22719908,708262610,1.75E+12,LP,12/07/2025,11:00:00,0,14262.263,2.7844,10761.2641,-12.482,241.6001,-0.884
22719908,708262610,1.75E+12,LP,12/07/2025,10:45:00,0.1698,14262.263,1.733,10760.5681,-6.713,241.3,-0.463
22719908,708262610,1.75E+12,LP,12/07/2025,09:30:00,0.585,14262.223,0.449,10760.155,0.895,231.1001,0.041
22719908,708262610,1.75E+12,LP,12/07/2025,09:15:00,1.1775,14262.079,0.1,10760.045,5.573,223.6001,0.654
22719908,708262610,1.75E+12,LP,12/07/2025,09:00:00,0.4559,14261.786,0.1411,10760.021,1.584,228.1001,0.292
22719908,708262610,1.75E+12,LP,12/07/2025,08:45:00,0.5063,14261.676,0.1825,10759.99,1.414,230.1001,0.213
22719908,708262610,1.75E+12,LP,12/07/2025,08:30:00,0.7259,14261.554,0.0213,10759.949,3.306,229.7001,0.5701
22719908,708262610,1.75E+12,LP,12/07/2025,08:15:00,0.3284,14261.372,0.0361,10759.944,1.594,223.8,0.402
22719908,708262610,1.75E+12,LP,12/07/2025,08:00:00,0.1937,14261.295,0.2518,10759.94,-0.128,225.1001,-0.164
22719908,708262610,1.75E+12,LP,12/07/2025,07:45:00,0.1376,14261.248,0.1825,10759.878,-0.164,229.3,-0.106
22719908,708262610,1.75E+12,LP,12/07/2025,07:30:00,0.3702,14261.215,0.0474,10759.8351,1.72,219.5,0.4791
22719908,708262610,1.75E+12,LP,12/07/2025,07:15:00,0.1383,14261.123,0.0861,10759.823,0.456,222.5,0.015
22719908,708262610,1.75E+12,LP,12/07/2025,07:00:00,0.1774,14261.089,0.0545,10759.802,0.924,225.1001,0.247
22719908,708262610,1.75E+12,LP,12/07/2025,06:45:00,0.3384,14261.046,0,10759.789,2.322,220.5,0.658
22719908,708262610,1.75E+12,LP,12/07/2025,06:30:00,0.4927,14260.9611,0,10759.789,2.9011,220.3,0.761
22719908,708262610,1.75E+12,LP,12/07/2025,06:15:00,1.0938,14260.838,0,10759.789,5.4111,217,0.91
22719908,708262610,1.75E+12,LP,12/07/2025,06:00:00,1.0339,14260.565,0,10759.789,5.156,215.1001,0.906
22719908,708262610,1.75E+12,LP,12/07/2025,05:45:00,1.1265,14260.306,0,10759.789,5.655,213.2001,0.909
22719908,708262610,1.75E+12,LP,12/07/2025,05:30:00,1.1532,14260.024,0,10759.789,5.736,213.4,0.919
22719908,708262610,1.75E+12,LP,12/07/2025,05:15:00,1.7891,14259.736,0,10759.789,8.65,211.9,0.973
22719908,708262610,1.75E+12,LP,12/07/2025,05:00:00,1.7635,14259.288,0,10759.789,8.439,214.6001,0.971
22719908,708262610,1.75E+12,LP,12/07/2025,04:45:00,1.795,14258.847,0,10759.789,8.666,212,0.974
22719908,708262610,1.75E+12,LP,12/07/2025,04:30:00,1.6635,14258.399,0,10759.789,8.005,213.9,0.967
22719908,708262610,1.75E+12,LP,12/07/2025,04:15:00,1.1489,14257.983,0,10759.789,5.563,219.9,0.914
22719908,708262610,1.75E+12,LP,12/07/2025,04:00:00,1.0959,14257.695,0,10759.789,5.323,221,0.908
22719908,708262610,1.75E+12,LP,12/07/2025,03:45:00,1.1695,14257.422,0,10759.789,5.63,221.9,0.914
22719908,708262610,1.75E+12,LP,12/07/2025,03:30:00,1.1019,14257.129,0,10759.789,5.325,222.6001,0.908
22719908,708262610,1.75E+12,LP,12/07/2025,03:15:00,1.1397,14256.8541,0,10759.789,5.434,223.6001,0.915
22719908,708262610,1.75E+12,LP,12/07/2025,03:00:00,1.0519,14256.569,0,10759.789,5.172,218.7001,0.909
22719908,708262610,1.75E+12,LP,12/07/2025,02:45:00,1.1897,14256.307,0,10759.789,5.737,221.2001,0.917
22719908,708262610,1.75E+12,LP,12/07/2025,02:30:00,1.1677,14256.009,0,10759.789,5.69,219.9,0.912
22719908,708262610,1.75E+12,LP,12/07/2025,02:15:00,1.2488,14255.718,0,10759.789,6.062,219.4,0.921
22719908,708262610,1.75E+12,LP,12/07/2025,02:00:00,1.1918,14255.405,0,10759.789,5.793,220.2001,0.913
22719908,708262610,1.75E+12,LP,12/07/2025,01:45:00,1.223,14255.107,0,10759.789,5.8581,223.1001,0.918
22719908,708262610,1.75E+12,LP,12/07/2025,01:30:00,1.2174,14254.801,0,10759.789,5.829,221.1001,0.931
22719908,708262610,1.75E+12,LP,12/07/2025,01:15:00,1.2992,14254.497,0,10759.789,6.114,224,0.937
22719908,708262610,1.75E+12,LP,12/07/2025,01:00:00,1.1715,14254.172,0,10759.789,5.67,221.5,0.913
22719908,708262610,1.75E+12,LP,12/07/2025,00:45:00,1.2325,14253.879,0,10759.789,5.902,223.4,0.915
22719908,708262610,1.75E+12,LP,12/07/2025,00:30:00,1.3314,14253.571,0,10759.789,6.547,216.5,0.92
22719908,708262610,1.75E+12,LP,12/07/2025,00:15:00,1.5188,14253.2381,0,10759.789,7.553,211.2001,0.927
22719908,708262610,1.75E+12,LP,12/07/2025,00:00:00,2.378,14252.859,0,10759.789,11.719,206.7001,0.982
22719908,708262610,1.75E+12,LP,11/07/2025,23:45:00,2.725,14252.265,0,10759.789,13.187,212.9,0.971
22719908,708262610,1.75E+12,LP,11/07/2025,23:30:00,2.3906,14251.5851,0,10759.789,11.4661,214.2001,0.9571
22719908,708262610,1.75E+12,LP,11/07/2025,23:15:00,2.2504,14250.989,0,10759.789,11.014,211,0.9581
22719908,708262610,1.75E+12,LP,11/07/2025,23:00:00,2.0122,14250.426,0,10759.789,9.93,210.7001,0.9511
22719908,708262610,1.75E+12,LP,11/07/2025,22:45:00,1.8302,14249.921,0,10759.789,9.246,205.9,0.9531
22719908,708262610,1.75E+12,LP,11/07/2025,22:30:00,2.4653,14249.464,0,10759.789,13.032,193.6001,0.977
22719908,708262610,1.75E+12,LP,11/07/2025,22:15:00,2.229,14248.85,0,10759.789,11.442,199.4,0.98
22719908,708262610,1.75E+12,LP,11/07/2025,22:00:00,1.795,14248.292,0,10759.789,8.7451,209.6001,0.978
22719908,708262610,1.75E+12,LP,11/07/2025,21:45:00,2.0409,14247.843,0,10759.789,9.935,208.6001,0.982
22719908,708262610,1.75E+12,LP,11/07/2025,21:30:00,2.0804,14247.333,0,10759.789,9.724,218.9,0.975
22719908,708262610,1.75E+12,LP,11/07/2025,21:15:00,2.4767,14246.813,0,10759.789,11.707,213.6001,0.988
22719908,708262610,1.75E+12,LP,11/07/2025,21:00:00,2.7376,14246.1931,0,10759.789,12.784,216.1001,0.99
22719908,708262610,1.75E+12,LP,11/07/2025,20:45:00,1.04,14245.51,0,10759.789,5.0041,229.2001,0.857
22719908,708262610,1.75E+12,LP,11/07/2025,20:30:00,0.8885,14245.249,0,10759.789,4.187,229.3,0.89
22719908,708262610,1.75E+12,LP,11/07/2025,20:15:00,0.4253,14245.027,0,10759.789,2.344,226.7001,0.795
22719908,708262610,1.75E+12,LP,11/07/2025,20:00:00,0.8682,14244.92,0,10759.789,4.388,225.3,0.812
22719908,708262610,1.75E+12,LP,11/07/2025,19:45:00,0.401,14244.703,0,10759.789,2.174,233.3,0.789
22719908,708262610,1.75E+12,LP,11/07/2025,19:30:00,0.4075,14244.602,0,10759.789,2.17,234.7001,0.798
22719908,708262610,1.75E+12,LP,11/07/2025,19:15:00,0.4418,14244.5,0,10759.789,2.416,226,0.808
22719908,708262610,1.75E+12,LP,11/07/2025,19:00:00,0.3921,14244.39,0,10759.789,2.348,220.1001,0.76
22719908,708262610,1.75E+12,LP,11/07/2025,18:45:00,0.4635,14244.292,0,10759.789,2.827,222.4,0.736
22719908,708262610,1.75E+12,LP,11/07/2025,18:30:00,0.42,14244.176,0,10759.789,2.719,226,0.679
22719908,708262610,1.75E+12,LP,11/07/2025,18:15:00,0.3775,14244.071,0,10759.789,2.637,223.7001,0.639
22719908,708262610,1.75E+12,LP,11/07/2025,18:00:00,0.3583,14243.977,0,10759.789,2.505,228,0.626
22719908,708262610,1.75E+12,LP,11/07/2025,17:45:00,0.3553,14243.887,0,10759.789,2.475,228.2001,0.61
22719908,708262610,1.75E+12,LP,11/07/2025,17:30:00,0.5441,14243.798,0.0436,10759.789,2.144,228.6001,0.391
22719908,708262610,1.75E+12,LP,11/07/2025,17:15:00,0,14243.663,0.5846,10759.778,-2.71,234,-0.886
22719908,708262610,1.75E+12,LP,11/07/2025,17:00:00,0,14243.663,0.8739,10759.632,-3.725,244,-0.939
22719908,708262610,1.75E+12,LP,11/07/2025,16:45:00,0,14243.663,1.0161,10759.413,-4.413,235.8,-0.974
22719908,708262610,1.75E+12,LP,11/07/2025,16:30:00,0,14243.663,1.72,10759.159,-7.211,240.7001,-0.987
22719908,708262610,1.75E+12,LP,11/07/2025,16:15:00,0,14243.663,2.1235,10758.73,-8.716,245.1001,-0.988
22719908,708262610,1.75E+12,LP,11/07/2025,16:00:00,0,14243.663,2.3313,10758.199,-9.528,245.9,-0.987
22719908,708262610,1.75E+12,LP,11/07/2025,15:45:00,0,14243.663,2.9125,10757.617,-11.982,243.9,-0.993
22719908,708262610,1.75E+12,LP,11/07/2025,15:30:00,0,14243.663,2.1983,10756.8891,-9.124,242.9,-0.988
22719908,708262610,1.75E+12,LP,11/07/2025,15:15:00,0,14243.663,2.3761,10756.339,-9.97,239.9,-0.99
22719908,708262610,1.75E+12,LP,11/07/2025,15:00:00,0,14243.663,2.9794,10755.7461,-11.921,250.2001,-0.992
22719908,708262610,1.75E+12,LP,11/07/2025,14:45:00,0,14243.663,2.2769,10755.001,-9.802,245.9,-0.885
22719908,708262610,1.75E+12,LP,11/07/2025,14:30:00,0,14243.663,2.951,10754.432,-12.375,242.7001,-0.976
22719908,708262610,1.75E+12,LP,11/07/2025,14:15:00,0,14243.663,2.6008,10753.6931,-10.877,244.5,-0.959
22719908,708262610,1.75E+12,LP,11/07/2025,14:00:00,0,14243.663,2.7259,10753.043,-11.318,245.6001,-0.97
22719908,708262610,1.75E+12,LP,11/07/2025,13:45:00,0,14243.663,2.4393,10752.363,-10.223,244.9,-0.966
22719908,708262610,1.75E+12,LP,11/07/2025,13:30:00,0,14243.663,2.2288,10751.753,-9.52,243.9,-0.919
22719908,708262610,1.75E+12,LP,11/07/2025,13:15:00,0,14243.663,1.6375,10751.195,-7.27,242.4,-0.896
22719908,708262610,1.75E+12,LP,11/07/2025,13:00:00,0,14243.663,2.0968,10750.786,-9.032,239.3,-0.951
22719908,708262610,1.75E+12,LP,11/07/2025,12:45:00,0,14243.663,2.0792,10750.2641,-8.994,238.9,-0.94
22719908,708262610,1.75E+12,LP,11/07/2025,12:30:00,0,14243.663,3.684,10749.744,-14.971,249.8,-0.977
22719908,708262610,1.75E+12,LP,11/07/2025,12:15:00,0,14243.663,3.3115,10748.825,-13.531,247.9,-0.978
22719908,708262610,1.75E+12,LP,11/07/2025,12:00:00,0,14243.663,2.7439,10747.998,-11.261,249.6001,-0.959
22719908,708262610,1.75E+12,LP,11/07/2025,11:45:00,0.0067,14243.663,2.5228,10747.311,-10.307,248,-0.905
22719908,708262610,1.75E+12,LP,11/07/2025,11:30:00,0,14243.662,1.646,10746.68,-7.304,242,-0.904
22719908,708262610,1.75E+12,LP,11/07/2025,11:15:00,0,14243.662,1.3702,10746.268,-6.382,238.1001,-0.874
22719908,708262610,1.75E+12,LP,11/07/2025,11:00:00,0,14243.662,2.5447,10745.9251,-10.746,240.9,-0.948
22719908,708262610,1.75E+12,LP,11/07/2025,10:45:00,0.3555,14243.662,2.7513,10745.29,-9.541,246.6001,-0.542
22719908,708262610,1.75E+12,LP,11/07/2025,10:30:00,0,14243.574,3.1377,10744.601,-13.11,241.2001,-0.981
22719908,708262610,1.75E+12,LP,11/07/2025,10:15:00,0,14243.574,2.4602,10743.816,-10.312,242.1001,-0.941
22719908,708262610,1.75E+12,LP,11/07/2025,10:00:00,0,14243.574,3.1465,10743.204,-12.992,245.3,-0.968
22719908,708262610,1.75E+12,LP,11/07/2025,09:45:00,0,14243.574,2.3471,10742.418,-9.958,240.9,-0.945
22719908,708262610,1.75E+12,LP,11/07/2025,09:30:00,0.122,14243.574,1.1,10741.832,-4.005,232.1001,-0.391
22719908,708262610,1.75E+12,LP,11/07/2025,09:15:00,1.2172,14243.544,0.1574,10741.558,4.98,233.6001,0.485
22719908,708262610,1.75E+12,LP,11/07/2025,09:00:00,0.862,14243.242,0.2995,10741.52,2.496,229.4,0.195
22719908,708262610,1.75E+12,LP,11/07/2025,08:45:00,0.2114,14243.028,0.4178,10741.446,-0.842,231.9,-0.209
22719908,708262610,1.75E+12,LP,11/07/2025,08:30:00,0.6004,14242.975,0,10741.3441,3.228,224.1001,0.8
22719908,708262610,1.75E+12,LP,11/07/2025,08:15:00,0.323,14242.878,0.3959,10741.3091,0.177,230.3,0.108
22719908,708262610,1.75E+12,LP,11/07/2025,08:00:00,0.5131,14242.799,0.1441,10741.2101,1.928,233.7001,0.321
22719908,708262610,1.75E+12,LP,11/07/2025,07:45:00,0.4055,14242.671,0.2038,10741.1751,1.129,225.2001,0.1751
22719908,708262610,1.75E+12,LP,11/07/2025,07:30:00,0.8204,14242.571,0.0027,10741.127,4.386,225.4,0.707
22719908,708262610,1.75E+12,LP,11/07/2025,07:15:00,0.6535,14242.366,0.0139,10741.127,3.398,230.2001,0.503
22719908,708262610,1.75E+12,LP,11/07/2025,07:00:00,1.1247,14242.203,0,10741.124,5.788,216.6001,0.854
22719908,708262610,1.75E+12,LP,11/07/2025,06:45:00,1.5373,14241.921,0,10741.124,7.7701,208,0.9431
22719908,708262610,1.75E+12,LP,11/07/2025,06:30:00,1.6683,14241.538,0,10741.124,8.232,209.3,0.964
22719908,708262610,1.75E+12,LP,11/07/2025,06:15:00,1.5339,14241.12,0,10741.124,7.753,210,0.889
22719908,708262610,1.75E+12,LP,11/07/2025,05:45:00,1.366,14240.7461,0,10741.124,7.1851,205.7001,0.906
22719908,708262610,1.75E+12,LP,11/07/2025,05:30:00,1.4503,14240.404,0,10741.124,7.293,213,0.917
22719908,708262610,1.75E+12,LP,11/07/2025,05:15:00,1.3574,14240.042,0,10741.124,7.0041,210.9,0.904
22719908,708262610,1.75E+12,LP,11/07/2025,05:00:00,1.5453,14239.703,0,10741.124,7.676,214.9,0.926
22719908,708262610,1.75E+12,LP,11/07/2025,04:45:00,1.4911,14239.316,0,10741.124,7.26,221.7001,0.913
22719908,708262610,1.75E+12,LP,11/07/2025,04:30:00,1.3242,14238.9421,0,10741.124,6.516,219.6001,0.91
22719908,708262610,1.75E+12,LP,11/07/2025,04:15:00,1.4862,14238.6121,0,10741.124,7.151,222.3,0.92
22719908,708262610,1.75E+12,LP,11/07/2025,04:00:00,1.5673,14238.24,0,10741.124,7.497,223,0.919
22719908,708262610,1.75E+12,LP,11/07/2025,03:45:00,1.5212,14237.848,0,10741.124,7.3581,221.8,0.917
22719908,708262610,1.75E+12,LP,11/07/2025,03:30:00,1.5134,14237.467,0,10741.124,7.329,224,0.908
22719908,708262610,1.75E+12,LP,11/07/2025,03:15:00,1.7662,14237.088,0,10741.124,8.394,218.5,0.9551
22719908,708262610,1.75E+12,LP,11/07/2025,03:00:00,1.7997,14236.647,0,10741.124,8.3991,219.9,0.971
22719908,708262610,1.75E+12,LP,11/07/2025,02:45:00,1.6019,14236.198,0,10741.124,7.671,217.8,0.9481
22719908,708262610,1.75E+12,LP,11/07/2025,02:30:00,1.5802,14235.796,0,10741.124,7.597,217.6001,0.9431
22719908,708262610,1.75E+12,LP,11/07/2025,02:15:00,1.5042,14235.401,0,10741.124,7.351,216.9,0.933
22719908,708262610,1.75E+12,LP,11/07/2025,02:00:00,1.6267,14235.026,0,10741.124,7.908,217.4,0.923
22719908,708262610,1.75E+12,LP,11/07/2025,01:45:00,1.1424,14234.619,0,10741.124,5.513,217.4,0.913
22719908,708262610,1.75E+12,LP,11/07/2025,01:30:00,1.1138,14234.334,0,10741.124,5.301,222.5,0.914
22719908,708262610,1.75E+12,LP,11/07/2025,01:15:00,1.0636,14234.055,0,10741.124,5.1451,219.5,0.9
22719908,708262610,1.75E+12,LP,11/07/2025,01:00:00,1.1635,14233.788,0,10741.124,5.514,220.3,0.926
22719908,708262610,1.75E+12,LP,11/07/2025,00:45:00,0.972,14233.498,0,10741.124,4.751,219.9,0.88
22719908,708262610,1.75E+12,LP,11/07/2025,00:30:00,1.0265,14233.254,0,10741.124,5.0841,214,0.898
22719908,708262610,1.75E+12,LP,11/07/2025,00:15:00,1.356,14232.997,0,10741.124,6.7411,211.7001,0.926
22719908,708262610,1.75E+12,LP,11/07/2025,00:00:00,1.2499,14232.659,0,10741.124,6.34,210.9,0.903
22719908,708262610,1.75E+12,LP,10/07/2025,23:45:00,1.4077,14232.346,0,10741.124,7.3181,202.5,0.933
22719908,708262610,1.75E+12,LP,10/07/2025,23:30:00,1.2676,14231.994,0,10741.124,6.3581,211.9,0.914
22719908,708262610,1.75E+12,LP,10/07/2025,23:15:00,1.4027,14231.677,0,10741.124,6.972,211.4,0.932
22719908,708262610,1.75E+12,LP,10/07/2025,23:00:00,1.0467,14231.3271,0,10741.124,5.3,211.6001,0.894
22719908,708262610,1.75E+12,LP,10/07/2025,22:45:00,1.1627,14231.065,0,10741.124,5.72,210.8,0.935
22719908,708262610,1.75E+12,LP,10/07/2025,22:30:00,1.5552,14230.774,0,10741.124,7.916,206.3,0.918
22719908,708262610,1.75E+12,LP,10/07/2025,22:15:00,1.6207,14230.385,0,10741.124,8.214,206.2001,0.9461
22719908,708262610,1.75E+12,LP,10/07/2025,22:00:00,1.74,14229.9791,0,10741.124,8.741,207.2001,0.9571
22719908,708262610,1.75E+12,LP,10/07/2025,21:45:00,1.3787,14229.545,0,10741.124,6.87,212.7001,0.92
22719908,708262610,1.75E+12,LP,10/07/2025,21:30:00,1.4725,14229.199,0,10741.124,7.0601,217.9,0.9461
22719908,708262610,1.75E+12,LP,10/07/2025,21:15:00,1.4845,14228.832,0,10741.124,7.126,218.3,0.9401
22719908,708262610,1.75E+12,LP,10/07/2025,21:00:00,1.3387,14228.4601,0,10741.124,6.558,218.1001,0.908
22719908,708262610,1.75E+12,LP,10/07/2025,20:45:00,1.0825,14228.126,0,10741.124,5.1161,226.1001,0.892
22719908,708262610,1.75E+12,LP,10/07/2025,20:30:00,1.5655,14227.8541,0,10741.124,7.12,226.2001,0.9561
22719908,708262610,1.75E+12,LP,10/07/2025,20:15:00,1.4614,14227.464,0,10741.124,6.797,223.9,0.925
22719908,708262610,1.75E+12,LP,10/07/2025,20:00:00,1.4217,14227.098,0,10741.124,6.563,222.7001,0.964
22719908,708262610,1.75E+12,LP,10/07/2025,19:45:00,1.5927,14226.744,0,10741.124,7.4031,220.2001,0.971
22719908,708262610,1.75E+12,LP,10/07/2025,19:30:00,1.8392,14226.346,0,10741.124,8.482,220.2001,0.979
22719908,708262610,1.75E+12,LP,10/07/2025,19:15:00,0.9974,14225.886,0,10741.124,4.735,226.5,0.877
22719908,708262610,1.75E+12,LP,10/07/2025,19:00:00,1.0938,14225.636,0,10741.124,5.261,220,0.894
22719908,708262610,1.75E+12,LP,10/07/2025,18:45:00,0.9175,14225.3631,0,10741.124,4.558,222.2001,0.808
22719908,708262610,1.75E+12,LP,10/07/2025,18:30:00,1.0673,14225.133,0,10741.124,5.104,225,0.861
22719908,708262610,1.75E+12,LP,10/07/2025,18:15:00,0.894,14224.867,0,10741.124,4.522,221.4,0.785
22719908,708262610,1.75E+12,LP,10/07/2025,18:00:00,0.9505,14224.642,0,10741.124,4.657,224.9,0.809
22719908,708262610,1.75E+12,LP,10/07/2025,17:45:00,1.051,14224.406,0,10741.124,5.074,228.2001,0.78
22719908,708262610,1.75E+12,LP,10/07/2025,17:30:00,1.0528,14224.142,0,10741.124,5.2331,219.1001,0.845
22719908,708262610,1.75E+12,LP,10/07/2025,17:15:00,1.4158,14223.879,0,10741.124,6.551,223.3,0.9491
22719908,708262610,1.75E+12,LP,10/07/2025,17:00:00,1.3299,14223.526,0,10741.124,6.0361,231.4,0.929
22719908,708262610,1.75E+12,LP,10/07/2025,16:45:00,1.1193,14223.1931,0,10741.124,5.125,231.5,0.895
22719908,708262610,1.75E+12,LP,10/07/2025,16:00:00,0,14222.977,1.5295,10741.1,-7.218,237.3,-0.867
22719908,708262610,1.75E+12,LP,10/07/2025,15:45:00,0,14222.977,1.7339,10740.718,-7.834,241.9,-0.911
22719908,708262610,1.75E+12,LP,10/07/2025,15:30:00,0,14222.977,1.8059,10740.284,-8.365,236.9,-0.906
22719908,708262610,1.75E+12,LP,10/07/2025,15:15:00,0,14222.977,1.9947,10739.832,-9.086,236.7001,-0.924
22719908,708262610,1.75E+12,LP,10/07/2025,15:00:00,0,14222.977,2.2304,10739.334,-9.989,235.9,-0.944
22719908,708262610,1.75E+12,LP,10/07/2025,14:45:00,0,14222.977,2.6017,10738.777,-11.399,239.6001,-0.951
22719908,708262610,1.75E+12,LP,10/07/2025,14:30:00,0,14222.977,2.5278,10738.127,-10.92,241.5,-0.957
22719908,708262610,1.75E+12,LP,10/07/2025,14:15:00,0,14222.977,2.8858,10737.495,-12.341,242.8,-0.961
22719908,708262610,1.75E+12,LP,10/07/2025,14:00:00,0,14222.977,2.7887,10736.777,-11.623,248.9,-0.964
22719908,708262610,1.75E+12,LP,10/07/2025,13:45:00,0,14222.977,2.5375,10736.078,-10.535,252.7001,-0.952
22719908,708262610,1.75E+12,LP,10/07/2025,13:30:00,0,14222.977,2.6225,10735.444,-10.859,255.1001,-0.945
22719908,708262610,1.75E+12,LP,10/07/2025,13:15:00,0,14222.977,2.6405,10734.788,-10.815,253.2001,-0.962
22719908,708262610,1.75E+12,LP,10/07/2025,13:00:00,0,14222.977,2.9018,10734.127,-12.096,250.5,-0.958
22719908,708262610,1.75E+12,LP,10/07/2025,12:45:00,0,14222.977,2.7624,10733.402,-11.485,246,-0.972
22719908,708262610,1.75E+12,LP,10/07/2025,12:30:00,0,14222.977,2.7408,10732.711,-11.419,249.7001,-0.95
22719908,708262610,1.75E+12,LP,10/07/2025,12:15:00,0.2232,14222.977,2.6337,10732.026,-9.651,247,-0.672
22719908,708262610,1.75E+12,LP,10/07/2025,12:00:00,0.0483,14222.921,2.5541,10731.368,-10.558,245.9,-0.838
22719908,708262610,1.75E+12,LP,10/07/2025,11:45:00,0,14222.909,3.0028,10730.73,-12.568,248.7001,-0.96
22719908,708262610,1.75E+12,LP,10/07/2025,11:30:00,0,14222.909,3.1225,10729.98,-12.906,248.9,-0.97
22719908,708262610,1.75E+12,LP,10/07/2025,11:15:00,0,14222.909,3.1283,10729.2,-13.192,246.2001,-0.956
22719908,708262610,1.75E+12,LP,10/07/2025,11:00:00,0,14222.909,3.1573,10728.417,-13.34,245.7001,-0.963
22719908,708262610,1.75E+12,LP,10/07/2025,10:45:00,0,14222.909,3.0653,10727.626,-13.15,242.2001,-0.959
22719908,708262610,1.75E+12,LP,10/07/2025,10:30:00,0,14222.909,2.8429,10726.86,-12.454,238.8,-0.95
22719908,708262610,1.75E+12,LP,10/07/2025,10:15:00,0,14222.909,2.82,10726.151,-12.367,239,-0.953
22719908,708262610,1.75E+12,LP,10/07/2025,10:00:00,0,14222.909,1.9725,10725.447,-8.782,241.7001,-0.916
22719908,708262610,1.75E+12,LP,10/07/2025,09:45:00,0,14222.909,2.1123,10724.955,-9.391,241,-0.92
22719908,708262610,1.75E+12,LP,10/07/2025,09:30:00,0.0354,14222.909,1.3849,10724.428,-5.999,238.7001,-0.672
22719908,708262610,1.75E+12,LP,10/07/2025,09:15:00,0.0285,14222.902,1.1672,10724.082,-6.259,239.8,-0.502
22719908,708262610,1.75E+12,LP,10/07/2025,09:00:00,0.0318,14222.896,0.062,10723.79,-0.39,229.5,-0.027
22719908,708262610,1.75E+12,LP,10/07/2025,08:45:00,0,14222.8891,0.5066,10723.776,-4.711,232.4,-0.434
22719908,708262610,1.75E+12,LP,10/07/2025,08:30:00,0,14222.8891,0.9672,10723.65,-6.031,235.5,-0.596
22719908,708262610,1.75E+12,LP,10/07/2025,08:15:00,0.0674,14222.8891,0.3565,10723.4071,-1.769,231.8,-0.091
22719908,708262610,1.75E+12,LP,10/07/2025,08:00:00,0.4263,14222.873,0,10723.32,2.477,223.6001,0.758
22719908,708262610,1.75E+12,LP,10/07/2025,07:45:00,0.5835,14222.766,0,10723.32,3.079,226.3,0.835
22719908,708262610,1.75E+12,LP,10/07/2025,07:30:00,0.2518,14222.62,0.1705,10723.32,0.681,229.7001,0.177
22719908,708262610,1.75E+12,LP,10/07/2025,07:15:00,0.4131,14222.558,0.1653,10723.278,1.082,232.3,0.105
22719908,708262610,1.75E+12,LP,10/07/2025,07:00:00,0.4494,14222.456,0.1027,10723.2371,1.415,224.2001,0.2
22719908,708262610,1.75E+12,LP,10/07/2025,06:45:00,0.5753,14222.3451,0.0305,10723.213,2.184,230.7001,0.426
