SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),INST._POWER_FACTOR
23747465,702355104,1.75E+12,LP,12/07/2025,15:45:00,0,3834.386,1.1165,3324.333,0,1.158,4.82,240.1001,-0.971
23747465,702355104,1.75E+12,LP,12/07/2025,15:30:00,0,3834.386,1.6882,3324.054,0,1.7174,7.089,241.6001,-0.965
23747465,702355104,1.75E+12,LP,12/07/2025,15:15:00,0,3834.386,1.8336,3323.6331,0,1.8639,7.61,244.6001,-1
23747465,702355104,1.75E+12,LP,12/07/2025,15:00:00,0,3834.386,1.5639,3323.174,0,1.597,6.574,242.8,-0.951
23747465,702355104,1.75E+12,LP,12/07/2025,14:45:00,0.0769,3834.386,1.4554,3322.783,0.0855,1.486,6.462,242,-0.971
23747465,702355104,1.75E+12,LP,12/07/2025,14:30:00,0,3834.369,1.4477,3322.4231,0,1.4917,6.204,239.7001,-0.512
23747465,702355104,1.75E+12,LP,12/07/2025,14:15:00,0.008,3834.369,1.602,3322.061,0.0079,1.6372,6.7781,241.4,-0.996
23747465,702355104,1.75E+12,LP,12/07/2025,14:00:00,1.4446,3834.368,0.4833,3321.66,1.4629,0.4987,8.426,234.5,0.888
23747465,702355104,1.75E+12,LP,12/07/2025,13:45:00,0,3834.009,1.3357,3321.541,0,1.355,5.724,236.7001,-0.996
23747465,702355104,1.75E+12,LP,12/07/2025,13:30:00,0,3834.009,1.7311,3321.207,0,1.758,7.293,240.6001,-0.841
23747465,702355104,1.75E+12,LP,12/07/2025,13:15:00,0.5149,3834.009,1.127,3320.774,0.5417,1.141,6.998,240.1001,-0.973
23747465,702355104,1.75E+12,LP,12/07/2025,13:00:00,1.3429,3833.881,0.0002,3320.495,1.3812,0.0008,5.948,232.9,0.997
23747465,702355104,1.75E+12,LP,12/07/2025,12:45:00,0.1105,3833.5461,2.0816,3320.495,0.1123,2.1054,9.217,240.2001,0.9591
23747465,702355104,1.75E+12,LP,12/07/2025,12:30:00,0,3833.518,2.6802,3319.975,0,2.7075,11.023,245.1001,-0.986
23747465,702355104,1.75E+12,LP,12/07/2025,12:15:00,0,3833.518,2.8857,3319.3051,0,2.9148,11.834,246.1001,-1
23747465,702355104,1.75E+12,LP,12/07/2025,12:00:00,0.0051,3833.518,2.4559,3318.5841,0.0055,2.4792,10.211,242.4,-1
23747465,702355104,1.75E+12,LP,12/07/2025,11:45:00,0,3833.5171,2.3254,3317.9701,0,2.3506,9.749,240.6001,-0.974
23747465,702355104,1.75E+12,LP,12/07/2025,11:30:00,0,3833.5171,3.0278,3317.389,0,3.0518,12.5561,243,-0.995
23747465,702355104,1.75E+12,LP,12/07/2025,11:15:00,0,3833.5171,2.9575,3316.632,0,2.9805,12.219,243.9,-0.996
23747465,702355104,1.75E+12,LP,12/07/2025,11:00:00,0,3833.5171,2.8223,3315.893,0,2.8522,11.696,243.6001,-0.991
23747465,702355104,1.75E+12,LP,12/07/2025,10:45:00,0.0762,3833.5171,1.3792,3315.187,0.1254,1.394,6.223,242.3,-0.99
23747465,702355104,1.75E+12,LP,12/07/2025,09:15:00,0,3833.498,0.6955,3314.493,0,0.748,3.1871,233.7001,-0.958
23747465,702355104,1.75E+12,LP,12/07/2025,09:00:00,0,3833.498,0.8579,3314.32,0,0.9048,3.838,234.1001,-0.982
23747465,702355104,1.75E+12,LP,12/07/2025,08:45:00,0,3833.498,0.6835,3314.105,0,0.7561,3.207,235.7001,-0.898
23747465,702355104,1.75E+12,LP,12/07/2025,08:30:00,0.0327,3833.498,0.3683,3313.934,0.1008,0.4822,2.452,236.7001,-0.298
23747465,702355104,1.75E+12,LP,12/07/2025,08:15:00,0.0293,3833.4901,0.2607,3313.842,0.1044,0.3728,2.024,235.5,-0.879
23747465,702355104,1.75E+12,LP,12/07/2025,08:00:00,0.3083,3833.483,0.0738,3313.7781,0.3797,0.2184,2.5301,236.9,0.417
23747465,702355104,1.75E+12,LP,12/07/2025,07:45:00,0.0624,3833.408,0.1584,3313.761,0.2062,0.2604,1.967,237.1001,-0.193
23747465,702355104,1.75E+12,LP,12/07/2025,07:30:00,0.3385,3833.393,0,3313.722,0.5249,0,2.199,238.7001,0.538
23747465,702355104,1.75E+12,LP,12/07/2025,07:15:00,0.1658,3833.309,0.0245,3313.722,0.3183,0.0653,1.622,236.4,0.609
23747465,702355104,1.75E+12,LP,12/07/2025,07:00:00,0.304,3833.268,0.0008,3313.717,0.4529,0.0166,1.989,236.2001,0.638
23747465,702355104,1.75E+12,LP,12/07/2025,06:45:00,0.6004,3833.192,0,3313.717,0.7013,0,2.962,236.4,0.721
23747465,702355104,1.75E+12,LP,12/07/2025,06:30:00,0.4444,3833.042,0,3313.717,0.5679,0,2.3811,238.6001,0.773
23747465,702355104,1.75E+12,LP,12/07/2025,06:15:00,0.5882,3832.931,0,3313.717,0.686,0,2.908,235.9,0.889
23747465,702355104,1.75E+12,LP,12/07/2025,06:00:00,0.6608,3832.784,0,3313.717,0.7367,0,3.156,233.4,0.8311
23747465,702355104,1.75E+12,LP,12/07/2025,05:45:00,0.486,3832.618,0,3313.717,0.5924,0,2.5301,234.1001,0.752
23747465,702355104,1.75E+12,LP,12/07/2025,05:30:00,0.5955,3832.4971,0,3313.717,0.6986,0,2.984,234.4,0.9
23747465,702355104,1.75E+12,LP,12/07/2025,05:15:00,0.7068,3832.348,0,3313.717,0.7969,0,3.388,235.2001,0.8311
23747465,702355104,1.75E+12,LP,12/07/2025,05:00:00,0.5093,3832.1711,0,3313.717,0.6206,0,2.64,235.1001,0.514
