SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),INST._POWER_FACTOR
000023729545,0708503202,1.75232E+12,LP,2025-07-12,15:45:00,0,3652.763,1.4267,8185.943,0,1.435,6.033,237.6001,-0.998
000023729545,0708503202,1.75231E+12,LP,2025-07-12,15:30:00,0,3652.763,2.1589,8185.586,0,2.1631,9,239.8,-0.995
000023729545,0708503202,1.75231E+12,LP,2025-07-12,15:15:00,0,3652.763,2.2844,8185.048,0,2.29,9.337,244.9,-1
000023729545,0708503202,1.75231E+12,LP,2025-07-12,15:00:00,0,3652.763,2.0162,8184.475,0,2.0215,8.395,240.6001,-1
000023729545,0708503202,1.75231E+12,LP,2025-07-12,14:45:00,0,3652.763,2.4134,8183.9711,0,2.4168,9.989,241.2001,-0.995
000023729545,0708503202,1.75231E+12,LP,2025-07-12,14:30:00,0,3652.763,1.9198,8183.366,0,1.9249,7.929,242.2001,-0.998
000023729545,0708503202,1.75231E+12,LP,2025-07-12,14:15:00,0,3652.763,2.3405,8182.886,0,2.3468,9.5241,245.6001,-1
000023729545,0708503202,1.75231E+12,LP,2025-07-12,14:00:00,0,3652.763,2.1411,8182.301,0,2.1465,8.691,246.8,-0.998
000023729545,0708503202,1.75231E+12,LP,2025-07-12,13:45:00,0,3652.763,2.0649,8181.7661,0,2.071,8.529,242.6001,-0.998
000023729545,0708503202,1.75231E+12,LP,2025-07-12,13:30:00,0,3652.763,2.6432,8181.25,0,2.648,10.834,244.3,-0.996
000023729545,0708503202,1.75231E+12,LP,2025-07-12,13:15:00,0,3652.763,2.8334,8180.59,0,2.8392,11.595,244.5,-1
000023729545,0708503202,1.75231E+12,LP,2025-07-12,13:00:00,0,3652.763,2.4622,8179.8821,0,2.4697,10.045,245.4,-1
000023729545,0708503202,1.7523E+12,LP,2025-07-12,12:45:00,0,3652.763,2.8382,8179.2661,0,2.8435,11.6201,244.3,-1
000023729545,0708503202,1.7523E+12,LP,2025-07-12,12:30:00,0,3652.763,3.4194,8178.557,0,3.4239,13.808,247.7001,-0.993
000023729545,0708503202,1.7523E+12,LP,2025-07-12,12:15:00,0,3652.763,3.68,8177.703,0,3.6878,15.154,243.2001,-0.996
000023729545,0708503202,1.7523E+12,LP,2025-07-12,12:00:00,0,3652.763,3.027,8176.782,0,3.0329,12.63,239.3,-0.95
000023729545,0708503202,1.7523E+12,LP,2025-07-12,11:45:00,0,3652.763,3.5585,8176.026,0,3.5632,14.43,246.3,-0.999
000023729545,0708503202,1.7523E+12,LP,2025-07-12,11:30:00,0,3652.763,3.6225,8175.137,0,3.6299,14.467,250.9,-0.998
000023729545,0708503202,1.7523E+12,LP,2025-07-12,11:15:00,0,3652.763,3.487,8174.232,0,3.4939,13.978,249.9,-1
000023729545,0708503202,1.7523E+12,LP,2025-07-12,11:00:00,0,3652.763,3.4405,8173.3601,0,3.4476,13.898,247.8,-1
000023729545,0708503202,1.7523E+12,LP,2025-07-12,10:45:00,0.0374,3652.763,2.6854,8172.5,0.0432,2.6943,11.254,241.6001,-0.999
000023729545,0708503202,1.75229E+12,LP,2025-07-12,09:15:00,0,3652.754,1.188,8171.3461,0,1.1947,5.097,232.9,-1
000023729545,0708503202,1.75229E+12,LP,2025-07-12,09:00:00,0,3652.754,1.4307,8171.05,0,1.4392,6.062,235.5,-1
000023729545,0708503202,1.75229E+12,LP,2025-07-12,08:45:00,0,3652.754,1.1115,8170.692,0,1.122,4.739,236.4,-0.992
000023729545,0708503202,1.75229E+12,LP,2025-07-12,08:30:00,0,3652.754,1.1101,8170.414,0,1.1181,4.748,234.6001,-0.986
000023729545,0708503202,1.75229E+12,LP,2025-07-12,08:15:00,0,3652.754,1.235,8170.137,0,1.244,5.321,233.1001,-0.995
000023729545,0708503202,1.75229E+12,LP,2025-07-12,08:00:00,0,3652.754,0.8092,8169.828,0,0.8199,3.482,234.5,-0.953
000023729545,0708503202,1.75229E+12,LP,2025-07-12,07:45:00,0,3652.754,0.7735,8169.626,0,0.787,3.337,235.7001,-0.987
000023729545,0708503202,1.75229E+12,LP,2025-07-12,07:30:00,0,3652.754,0.2434,8169.432,0,0.2827,1.189,237.7001,-0.911
000023729545,0708503202,1.75228E+12,LP,2025-07-12,07:15:00,0,3652.754,0.2377,8169.371,0,0.2761,1.169,236.3,-0.923
000023729545,0708503202,1.75228E+12,LP,2025-07-12,07:00:00,0,3652.754,0.1973,8169.312,0.0008,0.269,1.1381,235.9,-0.936
000023729545,0708503202,1.75228E+12,LP,2025-07-12,06:45:00,0.0129,3652.754,0.0482,8169.262,0.0446,0.0965,0.604,233.5,-0.649
000023729545,0708503202,1.75228E+12,LP,2025-07-12,06:30:00,0.0984,3652.751,0,8169.251,0.1884,0,0.804,234.1001,0.309
000023729545,0708503202,1.75228E+12,LP,2025-07-12,06:15:00,0.1272,3652.726,0,8169.251,0.1794,0,0.776,231,0.6951
000023729545,0708503202,1.75228E+12,LP,2025-07-12,06:00:00,0.2617,3652.695,0,8169.251,0.3289,0,1.442,227.3,0.723
000023729545,0708503202,1.75228E+12,LP,2025-07-12,05:45:00,0.6023,3652.63,0,8169.251,0.6515,0,2.833,230,0.9581
000023729545,0708503202,1.75228E+12,LP,2025-07-12,05:30:00,0.19,3652.4791,0,8169.251,0.2592,0,1.12,231.4,0.7011
000023729545,0708503202,1.75228E+12,LP,2025-07-12,05:15:00,0.1792,3652.4321,0,8169.251,0.246,0,1.058,232.3,0.735
000023729545,0708503202,1.75228E+12,LP,2025-07-12,05:00:00,0.1835,3652.387,0,8169.251,0.2503,0,1.087,230.2001,0.709
000023729545,0708503202,1.75228E+12,LP,2025-07-12,04:45:00,0.2029,3652.341,0,8169.251,0.2745,0,1.2,228.5,0.739
000023729545,0708503202,1.75227E+12,LP,2025-07-12,04:30:00,0.1584,3652.29,0,8169.251,0.2195,0,0.96,228.4,0.738
000023729545,0708503202,1.75227E+12,LP,2025-07-12,04:15:00,0.201,3652.251,0,8169.251,0.2735,0,1.21,226,0.742
000023729545,0708503202,1.75227E+12,LP,2025-07-12,04:00:00,0.158,3652.2001,0,8169.251,0.2204,0,0.96,229.7001,0.728
000023729545,0708503202,1.75227E+12,LP,2025-07-12,03:45:00,0.202,3652.161,0,8169.251,0.2742,0,1.211,226.4,0.74
000023729545,0708503202,1.75227E+12,LP,2025-07-12,03:30:00,0.165,3652.11,0,8169.251,0.2282,0,1.0111,225.5,0.733
000023729545,0708503202,1.75227E+12,LP,2025-07-12,03:15:00,0.6477,3652.069,0,8169.251,0.7009,0,3.087,227,0.711
000023729545,0708503202,1.75227E+12,LP,2025-07-12,03:00:00,0.758,3651.907,0,8169.251,0.8035,0,3.56,225.9,0.794
000023729545,0708503202,1.75227E+12,LP,2025-07-12,02:45:00,0.822,3651.7181,0,8169.251,0.8665,0,3.8161,227.2001,0.793
000023729545,0708503202,1.75227E+12,LP,2025-07-12,02:30:00,0.7838,3651.513,0,8169.251,0.8312,0,3.661,227.2001,0.9521
000023729545,0708503202,1.75227E+12,LP,2025-07-12,02:15:00,0.761,3651.317,0,8169.251,0.8058,0,3.6,224.5,0.9511
000023729545,0708503202,1.75227E+12,LP,2025-07-12,02:00:00,0.7718,3651.127,0,8169.251,0.8182,0,3.7031,221.2001,0.9521
000023729545,0708503202,1.75226E+12,LP,2025-07-12,01:45:00,0.896,3650.935,0,8169.251,0.9411,0,4.29,219.3,0.9501
000023729545,0708503202,1.75226E+12,LP,2025-07-12,01:30:00,0.9048,3650.7111,0,8169.251,0.9505,0,4.392,216.3,0.9511
000023729545,0708503202,1.75226E+12,LP,2025-07-12,01:15:00,0.8851,3650.484,0,8169.251,0.9311,0,4.3021,216.5,0.9541
000023729545,0708503202,1.75226E+12,LP,2025-07-12,01:00:00,0.984,3650.263,0,8169.251,1.0353,0,4.78,216.5,0.9501
000023729545,0708503202,1.75226E+12,LP,2025-07-12,00:45:00,0.9852,3650.0171,0,8169.251,1.0367,0,4.799,216,0.9511
000023729545,0708503202,1.75226E+12,LP,2025-07-12,00:30:00,0.999,3649.771,0,8169.251,1.0508,0,4.765,220.5,0.9491
000023729545,0708503202,1.75226E+12,LP,2025-07-12,00:15:00,1.0079,3649.521,0,8169.251,1.0613,0,4.835,219.5,0.9501
000023729545,0708503202,1.75226E+12,LP,2025-07-12,00:00:00,1.0296,3649.2691,0,8169.251,1.084,0,4.837,224.1001,0.9501
000023729545,0708503202,1.75226E+12,LP,2025-07-11,23:45:00,0.9743,3649.012,0,8169.251,1.0172,0,4.675,217.6001,0.9471
000023729545,0708503202,1.75226E+12,LP,2025-07-11,23:30:00,1.0505,3648.768,0,8169.251,1.0883,0,5.037,216,0.964
000023729545,0708503202,1.75226E+12,LP,2025-07-11,23:15:00,0.9702,3648.506,0,8169.251,1.0128,0,4.672,216.7001,0.961
000023729545,0708503202,1.75226E+12,LP,2025-07-11,23:00:00,0.6413,3648.263,0,8169.251,0.6943,0,3.248,216,0.9481
000023729545,0708503202,1.75225E+12,LP,2025-07-11,22:45:00,0.9294,3648.103,0,8169.251,0.9743,0,4.406,221.1001,0.9551
000023729545,0708503202,1.75225E+12,LP,2025-07-11,22:30:00,0.9636,3647.871,0,8169.251,1.0089,0,4.525,222.9,0.9521
000023729545,0708503202,1.75225E+12,LP,2025-07-11,22:15:00,0.9354,3647.63,0,8169.251,0.9814,0,4.333,226.4,0.9531
000023729545,0708503202,1.75225E+12,LP,2025-07-11,22:00:00,0.9764,3647.396,0,8169.251,1.0205,0,4.602,221.7001,0.9571
000023729545,0708503202,1.75225E+12,LP,2025-07-11,21:45:00,0.635,3647.152,0,8169.251,0.6889,0,3.111,220.5,0.9541
000023729545,0708503202,1.75225E+12,LP,2025-07-11,21:30:00,0.2109,3646.993,0,8169.251,0.2709,0,1.249,217.1001,0.733
000023729545,0708503202,1.75225E+12,LP,2025-07-11,21:15:00,0.301,3646.94,0,8169.251,0.3705,0,1.708,216.9,0.8151
000023729545,0708503202,1.75225E+12,LP,2025-07-11,21:00:00,0.3002,3646.8651,0,8169.251,0.3685,0,1.705,216,0.806
000023729545,0708503202,1.75225E+12,LP,2025-07-11,20:45:00,0.3005,3646.79,0,8169.251,0.369,0,1.726,213.6001,0.8151
000023729545,0708503202,1.75225E+12,LP,2025-07-11,20:30:00,0.3047,3646.715,0,8169.251,0.3768,0,1.705,220.9,0.807
000023729545,0708503202,1.75225E+12,LP,2025-07-11,20:15:00,0.3025,3646.639,0,8169.251,0.3745,0,1.702,219.9,0.808
000023729545,0708503202,1.75224E+12,LP,2025-07-11,20:00:00,0.2908,3646.563,0,8169.251,0.3593,0,1.629,220.5,0.808
000023729545,0708503202,1.75224E+12,LP,2025-07-11,19:45:00,0.2898,3646.4901,0,8169.251,0.3588,0,1.6321,219.8,0.809
000023729545,0708503202,1.75224E+12,LP,2025-07-11,19:30:00,0.2594,3646.418,0,8169.251,0.3325,0,1.5191,219.1001,0.8181
000023729545,0708503202,1.75224E+12,LP,2025-07-11,19:15:00,0.164,3646.353,0,8169.251,0.2342,0,1.055,221.8,0.684
000023729545,0708503202,1.75224E+12,LP,2025-07-11,19:00:00,0.2165,3646.312,0,8169.251,0.2848,0,1.24,229.6001,0.719
000023729545,0708503202,1.75224E+12,LP,2025-07-11,18:45:00,0.2179,3646.2581,0,8169.251,0.2821,0,1.223,230.7001,0.771
000023729545,0708503202,1.75224E+12,LP,2025-07-11,18:30:00,0.1945,3646.204,0,8169.251,0.2659,0,1.1461,232,0.753
000023729545,0708503202,1.75224E+12,LP,2025-07-11,18:15:00,0.1589,3646.155,0,8169.251,0.2453,0,1.057,231.9,0.7021
000023729545,0708503202,1.75224E+12,LP,2025-07-11,18:00:00,0.1269,3646.1151,0,8169.251,0.2237,0,0.986,226.8,0.639
000023729545,0708503202,1.75224E+12,LP,2025-07-11,17:45:00,0.0429,3646.083,0.0001,8169.251,0.1713,0.0035,0.754,231.7001,0.339
000023729545,0708503202,1.75224E+12,LP,2025-07-11,17:30:00,0,3646.073,0.1897,8169.251,0,0.2325,1.061,219.2001,-0.066
000023729545,0708503202,1.75223E+12,LP,2025-07-11,17:15:00,0,3646.073,0.6531,8169.204,0,0.6712,2.956,226.3,-0.871
000023729545,0708503202,1.75223E+12,LP,2025-07-11,17:00:00,0,3646.073,1.0972,8169.041,0,1.1082,4.775,232,-0.994
000023729545,0708503202,1.75223E+12,LP,2025-07-11,16:45:00,0,3646.073,1.0853,8168.7661,0,1.097,4.735,231.5,-0.983
000023729545,0708503202,1.75223E+12,LP,2025-07-11,16:30:00,0,3646.073,1.7811,8168.495,0,1.7877,7.8051,229,-0.993
000023729545,0708503202,1.75223E+12,LP,2025-07-11,16:15:00,0,3646.073,2.0107,8168.05,0,2.0172,8.821,228.6001,-0.998
000023729545,0708503202,1.75223E+12,LP,2025-07-11,16:00:00,0,3646.073,2.126,8167.548,0,2.1322,9.232,230.8,-0.999
000023729545,0708503202,1.75223E+12,LP,2025-07-11,15:45:00,0,3646.073,2.604,8167.0161,0,2.6095,11.039,236.2001,-0.998
000023729545,0708503202,1.75223E+12,LP,2025-07-11,15:30:00,0,3646.073,1.9298,8166.365,0,1.936,8.2581,234.1001,-1
000023729545,0708503202,1.75223E+12,LP,2025-07-11,15:15:00,0,3646.073,2.3328,8165.883,0,2.3374,9.83,237.7001,-0.999
000023729545,0708503202,1.75223E+12,LP,2025-07-11,15:00:00,0,3646.073,2.8187,8165.3,0,2.8226,11.896,237.1001,-0.999
000023729545,0708503202,1.75223E+12,LP,2025-07-11,14:45:00,0,3646.073,2.7219,8164.5961,0,2.7278,11.538,236.2001,-0.998
000023729545,0708503202,1.75222E+12,LP,2025-07-11,14:30:00,0,3646.073,3.5003,8163.915,0,3.5057,14.644,239.3,-1
000023729545,0708503202,1.75222E+12,LP,2025-07-11,14:15:00,0,3646.073,3.2578,8163.041,0,3.2644,13.71,237.6001,-0.993
000023729545,0708503202,1.75222E+12,LP,2025-07-11,14:00:00,0,3646.073,3.011,8162.227,0,3.0194,12.64,238.5,-1
000023729545,0708503202,1.75222E+12,LP,2025-07-11,13:45:00,0,3646.073,2.9378,8161.475,0,2.9418,12.287,239.4,-0.998
000023729545,0708503202,1.75222E+12,LP,2025-07-11,13:30:00,0,3646.073,2.493,8160.74,0,2.4993,10.606,235,-0.997
000023729545,0708503202,1.75222E+12,LP,2025-07-11,13:15:00,0,3646.073,2.2626,8160.117,0,2.2679,9.775,231.8,-0.998
000023729545,0708503202,1.75222E+12,LP,2025-07-11,13:00:00,0,3646.073,2.5543,8159.5521,0,2.5588,10.772,237.4,-1
000023729545,0708503202,1.75222E+12,LP,2025-07-11,12:45:00,0,3646.073,2.5133,8158.914,0,2.5172,10.558,238.2001,-0.998
000023729545,0708503202,1.75222E+12,LP,2025-07-11,12:30:00,0,3646.073,4.0018,8158.286,0,4.0052,16.131,248.2001,-0.996
000023729545,0708503202,1.75222E+12,LP,2025-07-11,12:15:00,0,3646.073,3.7017,8157.286,0,3.7075,14.9471,247.6001,-1
000023729545,0708503202,1.75222E+12,LP,2025-07-11,12:00:00,0,3646.073,3.4127,8156.3601,0,3.4182,14.023,243.5,-0.996
000023729545,0708503202,1.75221E+12,LP,2025-07-11,11:45:00,0,3646.073,3.5677,8155.5071,0,3.5739,14.598,244.5,-0.998
000023729545,0708503202,1.75221E+12,LP,2025-07-11,11:30:00,0,3646.073,2.1509,8154.615,0,2.1537,9.124,235.6001,-0.998
000023729545,0708503202,1.75221E+12,LP,2025-07-11,11:15:00,0,3646.073,1.988,8154.076,0,1.9969,8.6811,229.4,-0.995
