SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V),INST._POWER_FACTOR
000023400476,071/AZ0621,1.75231E+12,LP,2025-07-12,13:30:00,32.15,699332.37,0,31632.827,50.51,0,77.9,112.4,94,237.47,236.4501,236.62,0.85
000023400476,071/AZ0621,1.75231E+12,LP,2025-07-12,13:15:00,25.47,699324.332,0.84,31632.827,44.9801,4.82,56.3001,74,65.8,238.74,237.6701,237.6701,0.512
000023400476,071/AZ0621,1.75231E+12,LP,2025-07-12,13:00:00,47.14,699317.963,0.05,31632.616,66.31,0.56,-78,71.3,70,239.26,238.28,238,-0.068
000023400476,071/AZ0621,1.7523E+12,LP,2025-07-12,12:45:00,25.94,699306.177,0.77,31632.602,48.83,3.5701,93,141.2001,90.7,237.12,236.18,236.38,0.794
000023400476,071/AZ0621,1.7523E+12,LP,2025-07-12,12:30:00,16.14,699299.691,3.49,31632.408,35.09,14.08,76.5,110.8,79.2,236.76,235.68,236.07,0.728
000023400476,071/AZ0621,1.7523E+12,LP,2025-07-12,12:15:00,7.55,699295.655,4.82,31631.534,31.2,18.79,-108.6,-72.2,-75.6,239.21,238.04,238.06,-0.637
000023400476,071/AZ0621,1.7523E+12,LP,2025-07-12,12:00:00,29.95,699293.7661,1.11,31630.328,50.92,9.82,79,96.1001,80.7,237.9,237.07,237.16,0.4131
000023400476,071/AZ0621,1.7523E+12,LP,2025-07-12,11:45:00,10,699286.278,0.8201,31630.05,34.59,14.7001,131.8,161.7001,113.2,235.6401,234.93,235.21,0.904
000023400476,071/AZ0621,1.7523E+12,LP,2025-07-12,11:30:00,8.27,699283.778,0.72,31629.844,39.26,11.8,-73.5,72.2,65.4,238.35,237.4201,237.26,0.0361
000023400476,071/AZ0621,1.7523E+12,LP,2025-07-12,11:15:00,6.68,699281.708,1.29,31629.663,34.26,9.22,-77.5,82.7,-64.6,238.31,237.12,237.3901,0.0091
000023400476,071/AZ0621,1.7523E+12,LP,2025-07-12,11:00:00,20.25,699280.036,0,31629.339,50.68,0,-70.1,94.4,74,239.01,237.56,238.04,0.377
000023400476,071/AZ0621,1.7523E+12,LP,2025-07-12,10:45:00,43.17,699274.974,0,31629.339,60.45,0,-72.3,108,83,238.52,237.27,237.71,0.487
000023400476,071/AZ0621,1.7523E+12,LP,2025-07-12,10:30:00,57.84,699264.4891,0,31629.339,73.48,0,163.2001,201.3,143.6,239.85,239.44,239.76,0.972
000023400476,071/AZ0621,1.75229E+12,LP,2025-07-12,09:30:00,0,699264.18,0,31629.339,0,0,0,0,0,0,0,0,1
000023400476,071/AZ0621,1.75229E+12,LP,2025-07-12,09:15:00,94.0701,699249.718,0,31629.339,102.28,0,107.5,124.1001,127.2,235.24,235.03,234.74,0.855
000023400476,071/AZ0621,1.75229E+12,LP,2025-07-12,09:00:00,90.36,699226.2001,0,31629.339,99.06,0,104.2,139.4,140.4,235.74,235.35,234.97,0.908
000023400476,071/AZ0621,1.75229E+12,LP,2025-07-12,08:45:00,101.63,699203.609,0,31629.339,108.58,0,163.6,184.5,143.7001,231.9801,231.62,231.78,0.9521
000023400476,071/AZ0621,1.75229E+12,LP,2025-07-12,08:30:00,106.23,699178.2001,0,31629.339,111.7,0,166,210,149,238.53,237.9501,238.5,0.96
000023400476,071/AZ0621,1.75229E+12,LP,2025-07-12,08:15:00,87.93,699151.6411,0,31629.339,92.2,0,90.4,106.8,124.1001,238.1,237.35,237.12,0.916
000023400476,071/AZ0621,1.75229E+12,LP,2025-07-12,08:00:00,101.4901,699129.656,0,31629.339,104.64,0,172.5,188.4,189.3,236.75,236.13,236.08,0.978
000023400476,071/AZ0621,1.75229E+12,LP,2025-07-12,07:45:00,97.97,699104.282,0,31629.339,100.91,0,126.3,116.2,139.8,239.1401,238.6401,238.36,0.9591
000023400476,071/AZ0621,1.75229E+12,LP,2025-07-12,07:30:00,113.61,699079.819,0,31629.339,114.87,0,136.8,153.8,181.9,239.4501,238.69,238.49,0.99
000023400476,071/AZ0621,1.75228E+12,LP,2025-07-12,07:15:00,110.23,699051.385,0,31629.339,111.41,0,149,169.6,153,239.65,238.86,239.08,0.988
000023400476,071/AZ0621,1.75228E+12,LP,2025-07-12,07:00:00,113.19,699023.827,0,31629.339,114.48,0,150.9,148.5,168.3,239.31,238.57,238.49,0.99
000023400476,071/AZ0621,1.75228E+12,LP,2025-07-12,06:45:00,114.06,698995.527,0,31629.339,114.88,0,189.8,187.5,168.5,239.72,239.25,239.51,0.992
000023400476,071/AZ0621,1.75228E+12,LP,2025-07-12,06:30:00,110.12,698967.01,0,31629.339,110.67,0,141,151.3,163.2001,240.56,239.9,239.9,0.995
000023400476,071/AZ0621,1.75228E+12,LP,2025-07-12,06:15:00,117.02,698939.478,0,31629.339,117.4901,0,152.8,156.3,154.1,241.59,241.2001,241.25,0.998
000023400476,071/AZ0621,1.75228E+12,LP,2025-07-12,06:00:00,120.48,698910.2221,0,31629.339,121.03,0,146,179.9,190.7001,235.82,234.99,235.12,0.996
000023400476,071/AZ0621,1.75228E+12,LP,2025-07-12,05:45:00,123.58,698880.133,0,31629.339,124.1001,0,161.7001,175,159.1,236.72,236.1,236.24,0.997
000023400476,071/AZ0621,1.75228E+12,LP,2025-07-12,05:30:00,122.3201,698849.204,0,31629.339,122.81,0,169.9,177.4,169,236.8,236.18,236.72,0.997
000023400476,071/AZ0621,1.75228E+12,LP,2025-07-12,05:15:00,122.11,698818.623,0,31629.339,122.61,0,170.7001,181.7001,192.6,237.6,236.81,237.2301,0.996
000023400476,071/AZ0621,1.75228E+12,LP,2025-07-12,05:00:00,123.1001,698788.094,0,31629.339,123.6301,0,158.8,183.8,182.5,237.58,236.94,237.29,0.996
000023400476,071/AZ0621,1.75228E+12,LP,2025-07-12,04:45:00,123.54,698757.3521,0,31629.339,124.02,0,173.7001,177.1,176,238.3,237.59,238.11,0.997
000023400476,071/AZ0621,1.75227E+12,LP,2025-07-12,04:30:00,121.43,698726.431,0,31629.339,121.9901,0,161.7001,168.4,177.4,237.9801,237.3,237.57,0.996
000023400476,071/AZ0621,1.75227E+12,LP,2025-07-12,04:15:00,120.28,698696.073,0,31629.339,120.65,0,173.8,179.5,178.5,237.84,237.25,237.43,0.996
000023400476,071/AZ0621,1.75227E+12,LP,2025-07-12,04:00:00,114.7,698666.002,0,31629.339,115.02,0,155.2001,161.9,172.8,238.5,237.88,237.78,0.998
000023400476,071/AZ0621,1.75227E+12,LP,2025-07-12,03:45:00,121.98,698637.326,0,31629.339,122.37,0,181.9,179,164.2001,237.9,237.61,237.77,0.997
000023400476,071/AZ0621,1.75227E+12,LP,2025-07-12,03:30:00,121.53,698606.83,0,31629.339,121.9601,0,174.5,182.4,162,237.65,236.94,237.27,0.997
000023400476,071/AZ0621,1.75227E+12,LP,2025-07-12,03:15:00,122.34,698576.446,0,31629.339,122.75,0,165.7001,186,153.1,237.74,237.1,237.4501,0.998
000023400476,071/AZ0621,1.75227E+12,LP,2025-07-12,03:00:00,124.15,698545.893,0,31629.339,124.62,0,169.9,174,171.8,238.25,237.53,237.6701,0.997
000023400476,071/AZ0621,1.75227E+12,LP,2025-07-12,02:45:00,126.55,698514.8201,0,31629.339,127.0701,0,175.4,182.4,157.2001,237.9201,237.46,237.63,0.996
000023400476,071/AZ0621,1.75227E+12,LP,2025-07-12,02:30:00,129.98,698483.18,0,31629.339,130.4201,0,178.1,191.6,174.1,237.6,237.19,237.36,0.995
000023400476,071/AZ0621,1.75227E+12,LP,2025-07-12,02:15:00,131.59,698450.683,0,31629.339,132,0,184.1,193.8,173.8,238.44,237.79,238.1401,0.997
000023400476,071/AZ0621,1.75227E+12,LP,2025-07-12,02:00:00,135.46,698417.785,0,31629.339,135.8901,0,202.2001,185.7001,184.3,238.06,237.79,237.82,0.997
000023400476,071/AZ0621,1.75226E+12,LP,2025-07-12,01:45:00,137.16,698383.92,0,31629.339,137.61,0,222.7001,194.3,156.4,237.19,237.2001,237.26,0.997
000023400476,071/AZ0621,1.75226E+12,LP,2025-07-12,01:30:00,141.18,698349.628,0,31629.339,141.68,0,209.8,194.6,180.9,237.9501,237.63,237.49,0.996
000023400476,071/AZ0621,1.75226E+12,LP,2025-07-12,01:15:00,141.15,698314.333,0,31629.339,141.56,0,218,200.6,174.1,237.32,237.13,237,0.997
000023400476,071/AZ0621,1.75226E+12,LP,2025-07-12,01:00:00,140.9201,698279.044,0,31629.339,141.4201,0,217.6,181.8,172.4,237.9801,237.79,237.58,0.998
000023400476,071/AZ0621,1.75226E+12,LP,2025-07-12,00:45:00,145.35,698243.853,0,31629.339,145.74,0,251.8,194.2001,165.8,240.09,240.32,240.09,0.997
000023400476,071/AZ0621,1.75226E+12,LP,2025-07-12,00:30:00,146,698207.475,0,31629.339,146.4501,0,219.2001,192.7001,191.8,239.76,239.4501,239.03,0.996
000023400476,071/AZ0621,1.75226E+12,LP,2025-07-12,00:15:00,154.18,698170.973,0,31629.339,154.68,0,228,222,216.1,239.6,238.94,238.72,0.998
000023400476,071/AZ0621,1.75226E+12,LP,2025-07-12,00:00:00,151.07,698132.427,0,31629.339,151.58,0,233,223.3,190.7001,239.3901,238.88,239.05,0.997
000023400476,071/AZ0621,1.75226E+12,LP,2025-07-11,23:45:00,153.68,698094.658,0,31629.339,154.19,0,200.3,216.1,222.2001,239.4,238.08,238.02,0.997
000023400476,071/AZ0621,1.75226E+12,LP,2025-07-11,23:30:00,157.19,698056.237,0,31629.339,157.71,0,230.5,221.2001,218.7001,238.47,237.71,237.83,0.997
000023400476,071/AZ0621,1.75226E+12,LP,2025-07-11,23:15:00,162.49,698016.939,0,31629.339,163.07,0,222.7001,215.3,227.9,239.21,238.32,238.3,0.998
000023400476,071/AZ0621,1.75226E+12,LP,2025-07-11,23:00:00,174.11,697976.316,0,31629.339,174.8901,0,243.6,222.1,238.1,236.58,236.05,236.04,0.996
000023400476,071/AZ0621,1.75225E+12,LP,2025-07-11,22:45:00,178.6,697932.786,0,31629.339,179.32,0,268.6,245.8,230,237.06,236.34,236.44,0.995
000023400476,071/AZ0621,1.75225E+12,LP,2025-07-11,22:30:00,180,697888.135,0,31629.339,180.76,0,242.7001,263.1,271.2,237.08,236.09,236.3,0.997
000023400476,071/AZ0621,1.75225E+12,LP,2025-07-11,22:15:00,177.51,697843.134,0,31629.339,178.22,0,232.5,234.3,281.5,236.75,235.78,235.7301,0.996
000023400476,071/AZ0621,1.75225E+12,LP,2025-07-11,22:00:00,173.06,697798.8031,0,31629.339,173.63,0,234.8,257.9,261.5,236.59,235.11,235.72,0.997
000023400476,071/AZ0621,1.75225E+12,LP,2025-07-11,21:45:00,171.26,697755.4891,0,31629.339,171.85,0,244.8,235.9,256.7,236.12,235.31,235.22,0.996
000023400476,071/AZ0621,1.75225E+12,LP,2025-07-11,21:30:00,170.52,697712.6731,0,31629.339,171.1,0,250.1,253.1,222.9,236.15,235.27,235.51,0.997
000023400476,071/AZ0621,1.75225E+12,LP,2025-07-11,21:15:00,173.1401,697670.041,0,31629.339,173.83,0,249.9,255,216.8,235.81,235.51,235.6401,0.998
000023400476,071/AZ0621,1.75225E+12,LP,2025-07-11,21:00:00,171.69,697626.755,0,31629.339,172.33,0,253.5,255.5,227.4,235.49,235.1701,235.21,0.996
000023400476,071/AZ0621,1.75225E+12,LP,2025-07-11,20:45:00,167.79,697583.832,0,31629.339,168.4,0,241.2001,262.7,229.6,234.5,233.91,234.46,0.997
000023400476,071/AZ0621,1.75225E+12,LP,2025-07-11,20:30:00,169.48,697541.882,0,31629.339,170.15,0,258.7,289.5,182,234.88,234.31,235.47,0.996
000023400476,071/AZ0621,1.75225E+12,LP,2025-07-11,20:15:00,165.79,697499.512,0,31629.339,166.38,0,244.4,295.7,185.9,234.01,233.21,234.43,0.996
000023400476,071/AZ0621,1.75224E+12,LP,2025-07-11,20:00:00,163.98,697458.064,0,31629.339,164.68,0,233.9,279,183.3,232.8901,232.15,233.1701,0.997
000023400476,071/AZ0621,1.75224E+12,LP,2025-07-11,19:45:00,168.97,697417.1141,0,31629.339,169.82,0,251.3,303.1,177.9,231.71,230.69,232.18,0.995
000023400476,071/AZ0621,1.75224E+12,LP,2025-07-11,19:30:00,167.25,697374.8251,0,31629.339,168.13,0,267,316,170.1,232.21,231.85,233.1401,0.996
000023400476,071/AZ0621,1.75224E+12,LP,2025-07-11,19:15:00,164.86,697333.01,0,31629.339,165.96,0,264.1,280.3,174.5,231.7301,231.1401,232.3,0.996
000023400476,071/AZ0621,1.75224E+12,LP,2025-07-11,19:00:00,159.97,697291.7931,0,31629.339,161.03,0,239.6,247.8,190,235.5,235.04,235.69,0.995
000023400476,071/AZ0621,1.75224E+12,LP,2025-07-11,18:45:00,154.81,697251.799,0,31629.339,155.9501,0,227.2001,257.1,177.5,235.96,235.18,236.11,0.992
000023400476,071/AZ0621,1.75224E+12,LP,2025-07-11,18:30:00,149.08,697213.095,0,31629.339,149.98,0,236.6,288.1,157.4,236.16,235.54,236.75,0.994
000023400476,071/AZ0621,1.75224E+12,LP,2025-07-11,18:15:00,143.1,697175.823,0,31629.339,144.55,0,206.2001,259.7,166.8,235.71,234.9201,235.6401,0.993
000023400476,071/AZ0621,1.75224E+12,LP,2025-07-11,18:00:00,139.8901,697140.046,0,31629.339,141.4201,0,185.5,235.6,184.9,235.07,234.21,234.53,0.99
000023400476,071/AZ0621,1.75224E+12,LP,2025-07-11,17:45:00,138.43,697105.072,0,31629.339,139.71,0,179.2001,247.3,165.7001,234.94,234.28,234.96,0.993
000023400476,071/AZ0621,1.75224E+12,LP,2025-07-11,17:30:00,143.3,697070.463,0,31629.339,145.33,0,224.8,226,179.1,234.7001,234.59,234.96,0.982
000023400476,071/AZ0621,1.75223E+12,LP,2025-07-11,17:15:00,123.62,697034.637,0,31629.339,126.84,0,219.5,224.9,157.8,233.9,233.54,234.1401,0.983
000023400476,071/AZ0621,1.75223E+12,LP,2025-07-11,17:00:00,99.2,697003.731,0,31629.339,102.7401,0,168.5,193.4,122.5,235.99,235.85,236.26,0.967
000023400476,071/AZ0621,1.75223E+12,LP,2025-07-11,16:45:00,102.15,696978.931,0,31629.339,105.65,0,155,200.1,110,233.77,232.93,234.03,0.974
000023400476,071/AZ0621,1.75223E+12,LP,2025-07-11,16:30:00,70.3201,696953.42,0,31629.339,75.69,0,158.7001,157.4,117.2,234.07,233.31,233.93,0.961
000023400476,071/AZ0621,1.75223E+12,LP,2025-07-11,16:15:00,63.54,696935.812,0,31629.339,70.0701,0,114.2,115.1001,61.3001,235.1,234.41,235.15,0.897
000023400476,071/AZ0621,1.75223E+12,LP,2025-07-11,16:00:00,47.29,696919.926,0,31629.339,53.84,0,127,125.6001,71.2,234.38,233.88,234.6,0.905
000023400476,071/AZ0621,1.75223E+12,LP,2025-07-11,15:45:00,29.86,696908.103,0.06,31629.339,42.93,1.35,79,96.6001,35.5,233.7001,232.94,233.8901,0.878
000023400476,071/AZ0621,1.75223E+12,LP,2025-07-11,15:30:00,45.67,696900.636,0,31629.322,55.92,0.25,58,63.3001,-48.7,235.54,234.9,235.34,0.125
000023400476,071/AZ0621,1.75223E+12,LP,2025-07-11,15:15:00,37.96,696889.218,0,31629.321,50.15,0,79.5,100.2,50.8001,235,234.3901,235.26,0.789
000023400476,071/AZ0621,1.75223E+12,LP,2025-07-11,15:00:00,19.7,696879.726,0.33,31629.321,36.74,3.9,88.1001,102,59.8001,234.66,233.96,234.76,0.8221
000023400476,071/AZ0621,1.75223E+12,LP,2025-07-11,14:45:00,25.2,696874.8,0.96,31629.238,39.35,5.7701,-63.9,73.2,-47.6,236.4801,235.59,236.79,-0.035
000023400476,071/AZ0621,1.75222E+12,LP,2025-07-11,14:30:00,2.41,696868.498,6.5,31628.996,12.27,24.09,61.6,61.8001,51.4,234.26,233.65,234.24,0.386
000023400476,071/AZ0621,1.75222E+12,LP,2025-07-11,14:15:00,8.6,696867.893,10.0401,31627.371,17.61,23.3,-61.3,55,47.5,232.38,231.59,231.84,-0.078
000023400476,071/AZ0621,1.75222E+12,LP,2025-07-11,14:00:00,7.15,696865.741,4.7,31624.859,19.61,14.9,52.6,62.6,37,233.8,233,233.88,0.26
000023400476,071/AZ0621,1.75222E+12,LP,2025-07-11,13:45:00,8.3,696863.952,0.37,31623.682,26.87,4.39,50.9,50.6,-36.4,234.02,233.63,234.09,0.02
000023400476,071/AZ0621,1.75222E+12,LP,2025-07-11,13:30:00,28.07,696861.875,1.8,31623.587,37.4801,7.5201,-53.5,58.5,-40.9,235.01,234.06,234.81,-0.115
000023400476,071/AZ0621,1.75222E+12,LP,2025-07-11,13:15:00,35.07,696854.857,0,31623.1371,48.25,0,125.3,115.9,79.6001,233.4501,233.26,233.75,0.904
000023400476,071/AZ0621,1.75222E+12,LP,2025-07-11,13:00:00,20.41,696846.088,0.03,31623.1371,36.0501,0.58,71.1001,97.7,56.6,233.2301,232.59,233.1,0.735
000023400476,071/AZ0621,1.75222E+12,LP,2025-07-11,12:45:00,27.3,696840.984,0.78,31623.129,38.28,4.28,59,63,-31.9,233.26,232.62,233.28,0.364
000023400476,071/AZ0621,1.75222E+12,LP,2025-07-11,12:30:00,0.81,696834.159,31.68,31622.932,1.77,45.9101,57.9,92.1001,45.8001,233.34,232.33,232.9501,0.593
000023400476,071/AZ0621,1.75222E+12,LP,2025-07-11,12:15:00,0.85,696833.955,24.37,31615.021,7.12,36.97,-92.3,-65.7,-68.7,234.66,233.72,234.02,-0.74
000023400476,071/AZ0621,1.75222E+12,LP,2025-07-11,12:00:00,1.52,696833.74,22.57,31608.918,4.33,37.03,-50.3,53.1,37.7,233.43,233.29,233.47,0.2861
000023400476,071/AZ0621,1.75221E+12,LP,2025-07-11,11:45:00,0.18,696833.36,27.13,31603.275,1.48,44.01,-110.1,-80,-90.7,235.91,235.11,235.7301,-0.818
000023400476,071/AZ0621,1.75221E+12,LP,2025-07-11,11:30:00,26.64,696833.314,0,31596.491,43.09,0,66.6,67.3,48.1,232.72,232.3901,232.75,0.2831
000023400476,071/AZ0621,1.75221E+12,LP,2025-07-11,11:15:00,38.4,696826.653,0,31596.491,50.38,0,71.5,62.9,37.6,234.57,234.4,234.9801,0.431
000023400476,071/AZ0621,1.75221E+12,LP,2025-07-11,11:00:00,12.9,696817.051,10.73,31596.491,20.14,17.8301,57.1,57,47.4,233.27,232.96,233.08,0.4121
000023400476,071/AZ0621,1.75221E+12,LP,2025-07-11,10:45:00,0.09,696813.8251,16.01,31593.808,1.2,36.7,-68.1,-61.3,-62.1,236.74,235.88,236.47,-0.728
000023400476,071/AZ0621,1.75221E+12,LP,2025-07-11,10:30:00,5.54,696813.8,8.13,31589.803,11.46,27.68,-73.6,60.1,-45.9,236.71,235.71,236.61,-0.432
000023400476,071/AZ0621,1.75221E+12,LP,2025-07-11,10:15:00,9.27,696812.4131,16,31587.771,14.75,28.54,102,102.9,81.2,235.04,234.56,235.26,0.86
000023400476,071/AZ0621,1.75221E+12,LP,2025-07-11,10:00:00,0.02,696810.095,24.78,31583.768,0.23,42.4,-72.3,-71.5,-57.1,235.37,234.9501,235.58,-0.729
000023400476,071/AZ0621,1.75221E+12,LP,2025-07-11,09:45:00,6.76,696810.089,1.09,31577.572,22.92,12.33,-67.8,-56.6,53.5,233.97,234.02,234.28,-0.072
000023400476,071/AZ0621,1.75221E+12,LP,2025-07-11,09:30:00,22.79,696808.398,1.06,31577.299,33.02,10.21,-55.6,59.9,37.5,237.46,236.82,237.56,0.171
000023400476,071/AZ0621,1.75221E+12,LP,2025-07-11,09:15:00,22.44,696802.7001,0.44,31577.032,35.06,3.49,75.8,64.6,79.9,235.94,235.85,236.22,0.875
000023400476,071/AZ0621,1.7522E+12,LP,2025-07-11,09:00:00,57.46,696797.105,0,31576.9211,65.0701,0,100.9,80.8,81.3,235.3901,235.02,235.46,0.889
000023400476,071/AZ0621,1.7522E+12,LP,2025-07-11,08:45:00,62.33,696782.724,0,31576.9211,67.27,0,85.7,67.2,47.6,234.61,234.63,234.9801,0.775
000023400476,071/AZ0621,1.7522E+12,LP,2025-07-11,08:30:00,76.84,696767.1411,0,31576.9211,79.18,0,142.8,120.6001,111.3,232.8,233.06,233.02,0.969
000023400476,071/AZ0621,1.7522E+12,LP,2025-07-11,08:15:00,79.42,696747.93,0,31576.9211,82.51,0,106.5,96,88.7,239.74,239.86,239.93,0.9531
000023400476,071/AZ0621,1.7522E+12,LP,2025-07-11,08:00:00,89.36,696728.073,0,31576.9211,91.3201,0,150.2001,135.7,148.9,236.77,236.54,236.6701,0.978
000023400476,071/AZ0621,1.7522E+12,LP,2025-07-11,07:45:00,80.64,696705.732,0,31576.9211,82.7101,0,99.9,104.7,98.1001,240.57,239.86,240.2001,0.968
000023400476,071/AZ0621,1.7522E+12,LP,2025-07-11,07:30:00,102.68,696685.596,0,31576.9211,103.92,0,131.5,122.9,125.6001,235.38,235,235.29,0.981
000023400476,071/AZ0621,1.7522E+12,LP,2025-07-11,07:15:00,108.36,696659.9,0,31576.9211,109.69,0,164.8,145.9,137.8,238.26,237.75,238.04,0.988
000023400476,071/AZ0621,1.7522E+12,LP,2025-07-11,07:00:00,115.64,696632.807,0,31576.9211,116.54,0,151.2001,181.4,130.9,238.55,237.9801,238.56,0.991
000023400476,071/AZ0621,1.7522E+12,LP,2025-07-11,06:45:00,131.57,696603.8961,0,31576.9211,132.25,0,158.4,181.8,154.9,237.85,237.43,237.57,0.996
000023400476,071/AZ0621,1.7522E+12,LP,2025-07-11,06:30:00,155.37,696571.003,0,31576.9211,156.05,0,192.5,221.4,219.4,236.71,235.6,236.4801,0.997
000023400476,071/AZ0621,1.75219E+12,LP,2025-07-11,06:15:00,101.62,696532.16,0,31576.9211,102.15,0,217.2001,257.1,229.2001,235.82,235.05,235.8901,0.997
000023400476,071/AZ0621,1.75219E+12,LP,2025-07-11,06:00:00,0,696506.754,0,31576.9211,0,0,0,0,0,0,0,0,0
000023400476,071/AZ0621,1.75219E+12,LP,2025-07-11,05:45:00,144.6,696494.953,0,31576.9211,145.48,0,205.7001,215.8,202.7001,235.4,234.72,235.75,0.995
000023400476,071/AZ0621,1.75219E+12,LP,2025-07-11,05:30:00,135.16,696458.762,0,31576.9211,135.73,0,213.7001,197.1,223,235.72,235.1701,235.69,0.994
000023400476,071/AZ0621,1.75219E+12,LP,2025-07-11,05:15:00,125.86,696424.97,0,31576.9211,126.28,0,178.9,173.2001,187.5,234.62,234.09,234.63,0.997
000023400476,071/AZ0621,1.75219E+12,LP,2025-07-11,05:00:00,128.43,696393.504,0,31576.9211,128.82,0,169.8,166.5,205.8,236.33,235.6401,236.03,0.997
000023400476,071/AZ0621,1.75219E+12,LP,2025-07-11,04:45:00,121.63,696361.3961,0,31576.9211,122.05,0,179.8,156.4,209.3,237.03,236.4,236.43,0.997
000023400476,071/AZ0621,1.75219E+12,LP,2025-07-11,04:30:00,119.34,696330.988,0,31576.9211,119.7,0,166.7001,154.7001,177.2001,237.24,236.63,236.88,0.996
000023400476,071/AZ0621,1.75219E+12,LP,2025-07-11,04:15:00,117.33,696301.152,0,31576.9211,117.66,0,177.4,147.9,178.7001,237.9501,237.43,237.65,0.998
000023400476,071/AZ0621,1.75219E+12,LP,2025-07-11,04:00:00,119.5,696271.819,0,31576.9211,119.83,0,173.6,154.6,171.4,237.9501,237.43,237.58,0.998
000023400476,071/AZ0621,1.75219E+12,LP,2025-07-11,03:45:00,119.77,696241.943,0,31576.9211,120.17,0,169.2001,156.2001,174.3,237.8901,237.4801,237.71,0.997
000023400476,071/AZ0621,1.75218E+12,LP,2025-07-11,03:30:00,122.84,696211.998,0,31576.9211,123.22,0,201.4,162.9,174.1,237.59,237.34,237.4201,0.996
000023400476,071/AZ0621,1.75218E+12,LP,2025-07-11,03:15:00,123.41,696181.286,0,31576.9211,123.78,0,177.2001,151.2001,178.2001,237.63,237.26,237.2001,0.997
000023400476,071/AZ0621,1.75218E+12,LP,2025-07-11,03:00:00,124.11,696150.432,0,31576.9211,124.48,0,199.2001,153.1,178,237.68,237.55,237.27,0.998
000023400476,071/AZ0621,1.75218E+12,LP,2025-07-11,02:45:00,124.84,696119.402,0,31576.9211,125.25,0,199.9,160.7001,167.1,236.9,236.75,236.71,0.997
000023400476,071/AZ0621,1.75218E+12,LP,2025-07-11,02:30:00,123.58,696088.225,0,31576.9211,123.92,0,190.9,158.6,184.7001,236.38,236.11,236.07,0.997
000023400476,071/AZ0621,1.75218E+12,LP,2025-07-11,02:15:00,125.3801,696057.292,0,31576.9211,125.7,0,178.3,154.3,184.3,236.85,236.16,236.06,0.998
000023400476,071/AZ0621,1.75218E+12,LP,2025-07-11,02:00:00,127.03,696025.946,0,31576.9211,127.44,0,199.9,158.1,190.4,236.21,235.6701,235.44,0.997
000023400476,071/AZ0621,1.75218E+12,LP,2025-07-11,01:45:00,132.01,695994.188,0,31576.9211,132.48,0,210.6,177.1,168.3,234.9,234.63,234.74,0.997
000023400476,071/AZ0621,1.75218E+12,LP,2025-07-11,01:30:00,133.25,695961.183,0,31576.9211,133.66,0,197.6,168.7001,184.2001,241.36,240.8901,241.04,0.997
000023400476,071/AZ0621,1.75218E+12,LP,2025-07-11,01:15:00,134.59,695927.868,0,31576.9211,134.96,0,204.1,173,170.3,240.34,239.9,240.09,0.997
000023400476,071/AZ0621,1.75218E+12,LP,2025-07-11,01:00:00,134.77,695894.219,0,31576.9211,135.21,0,198.3,185.4,186.6,239.87,239.12,239.4201,0.997
000023400476,071/AZ0621,1.75217E+12,LP,2025-07-11,00:45:00,142.5,695860.525,0,31576.9211,143.04,0,212,190.5,187.6,239,238.54,238.74,0.996
000023400476,071/AZ0621,1.75217E+12,LP,2025-07-11,00:30:00,145.28,695824.899,0,31576.9211,145.72,0,209.6,200.7001,198.8,239.43,238.74,238.9,0.997
000023400476,071/AZ0621,1.75217E+12,LP,2025-07-11,00:15:00,149.15,695788.617,0,31576.9211,149.65,0,221.4,208.2001,191.1,239.13,238.34,238.53,0.997
000023400476,071/AZ0621,1.75217E+12,LP,2025-07-11,00:00:00,149.21,695751.287,0,31576.9211,149.62,0,203.7001,197.8,197.3,239.62,238.62,238.66,0.998
000023400476,071/AZ0621,1.75217E+12,LP,2025-07-10,23:45:00,160.36,695713.982,0,31576.9211,160.87,0,218,215.1,238.1,237.9201,236.68,236.72,0.997
000023400476,071/AZ0621,1.75217E+12,LP,2025-07-10,23:30:00,162.79,695673.8911,0,31576.9211,163.28,0,237.2001,216.3,219.1,237.2301,236.24,236.46,0.997
000023400476,071/AZ0621,1.75217E+12,LP,2025-07-10,23:15:00,175.69,695633.192,0,31576.9211,176.5,0,268.3,214.3,222.6,239.77,239.43,239.33,0.997
000023400476,071/AZ0621,1.75217E+12,LP,2025-07-10,23:00:00,176.8901,695589.269,0,31576.9211,177.72,0,264.9,225.7001,234.4,239.06,238.57,238.5,0.994
000023400476,071/AZ0621,1.75217E+12,LP,2025-07-10,22:45:00,182.16,695545.046,0,31576.9211,183.1,0,284.1,250.3,238.3,238.84,237.9,238.28,0.995
000023400476,071/AZ0621,1.75217E+12,LP,2025-07-10,22:30:00,168.94,695499.504,0,31576.9211,169.68,0,271.5,215.7001,232.4,239.15,238.52,238.6401,0.996
