SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._CURRENT (V),AVG._VOLTAGE (V),POWER_FACTOR
000020709199,0702355907,1.75232E+12,LP,2025-07-12,15:45:00,0,22292.773,1.4072,21860.667,-6.024,238.8,-0.959
000020709199,0702355907,1.75231E+12,LP,2025-07-12,15:30:00,0,22292.773,1.093,21860.315,-4.959,239,-0.837
000020709199,0702355907,1.75231E+12,LP,2025-07-12,15:15:00,0,22292.773,1.422,21860.042,-6.114,241.5,-0.941
000020709199,0702355907,1.75231E+12,LP,2025-07-12,15:00:00,0,22292.773,1.6459,21859.6881,-7.101,240.1001,-0.936
000020709199,0702355907,1.75231E+12,LP,2025-07-12,14:45:00,0,22292.773,2.963,21859.276,-12.363,239.8,-0.99
000020709199,0702355907,1.75231E+12,LP,2025-07-12,14:30:00,0,22292.773,2.0436,21858.537,-8.661,238.4,-0.982
000020709199,0702355907,1.75231E+12,LP,2025-07-12,14:15:00,0,22292.773,2.607,21858.025,-10.811,241.9,-0.989
000020709199,0702355907,1.75231E+12,LP,2025-07-12,14:00:00,0,22292.773,2.235,21857.373,-9.384,240.9,-0.982
000020709199,0702355907,1.75231E+12,LP,2025-07-12,13:45:00,0,22292.773,2.1398,21856.8141,-8.952,241.4,-0.988
000020709199,0702355907,1.75231E+12,LP,2025-07-12,13:30:00,0,22292.773,2.1884,21856.2791,-9.122,243,-0.983
000020709199,0702355907,1.75231E+12,LP,2025-07-12,13:15:00,0,22292.773,2.069,21855.732,-8.679,243.6001,-0.959
000020709199,0702355907,1.75231E+12,LP,2025-07-12,13:00:00,0,22292.773,2.7029,21855.215,-11.201,242.5,-0.991
000020709199,0702355907,1.7523E+12,LP,2025-07-12,12:45:00,0,22292.773,3.059,21854.538,-12.616,243.3,-0.993
000020709199,0702355907,1.7523E+12,LP,2025-07-12,12:30:00,0,22292.773,3.7469,21853.772,-15.338,244.5,-0.992
000020709199,0702355907,1.7523E+12,LP,2025-07-12,12:15:00,0,22292.773,3.9927,21852.837,-16.281,245.9,-0.991
000020709199,0702355907,1.7523E+12,LP,2025-07-12,12:00:00,0,22292.773,3.0582,21851.838,-12.611,243,-0.988
000020709199,0702355907,1.7523E+12,LP,2025-07-12,11:45:00,0,22292.773,3.2935,21851.073,-13.471,245,-0.994
000020709199,0702355907,1.7523E+12,LP,2025-07-12,11:30:00,0,22292.773,3.4037,21850.25,-14.011,243.9,-0.992
000020709199,0702355907,1.7523E+12,LP,2025-07-12,11:15:00,0,22292.773,3.3538,21849.399,-13.792,244.2001,-0.992
000020709199,0702355907,1.7523E+12,LP,2025-07-12,11:00:00,0,22292.773,3.2202,21848.561,-13.205,244.9,-0.989
000020709199,0702355907,1.7523E+12,LP,2025-07-12,10:45:00,0.0589,22292.773,2.4079,21847.756,-9.598,243.7001,-0.552
000020709199,0702355907,1.75229E+12,LP,2025-07-12,09:15:00,0,22292.7591,0.9008,21846.798,-4.171,234,-0.904
000020709199,0702355907,1.75229E+12,LP,2025-07-12,09:00:00,0.021,22292.7591,1.0322,21846.573,-4.485,234.5,-0.86
000020709199,0702355907,1.75229E+12,LP,2025-07-12,08:45:00,0,22292.754,0.9977,21846.316,-4.469,234.5,-0.945
000020709199,0702355907,1.75229E+12,LP,2025-07-12,08:30:00,0,22292.754,0.9628,21846.066,-4.18,235.9,-0.97
000020709199,0702355907,1.75229E+12,LP,2025-07-12,08:15:00,0,22292.754,0.5121,21845.826,-2.392,235.1001,-0.883
000020709199,0702355907,1.75229E+12,LP,2025-07-12,08:00:00,0,22292.754,0.4887,21845.697,-2.292,238.9,-0.838
000020709199,0702355907,1.75229E+12,LP,2025-07-12,07:45:00,0.4528,22292.754,0.232,21845.575,0.88,238.8,0.099
000020709199,0702355907,1.75229E+12,LP,2025-07-12,07:30:00,0.5063,22292.643,0.0558,21845.518,1.772,238.4,0.4071
