SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._CURRENT (V),AVG._VOLTAGE (V),POWER_FACTOR
20723947,702353806,1.75E+12,LP,12/07/2025,15:45:00,0,5312.103,0.3213,11669.757,-1.533,236.3,-0.875
20723947,702353806,1.75E+12,LP,12/07/2025,15:30:00,0,5312.103,0.2368,11669.677,-1.3,236.9,-0.758
20723947,702353806,1.75E+12,LP,12/07/2025,15:15:00,0.0001,5312.103,0.4098,11669.618,-1.786,239.1001,-0.945
20723947,702353806,1.75E+12,LP,12/07/2025,15:00:00,0,5312.103,0.5167,11669.515,-2.25,238.5,-0.961
20723947,702353806,1.75E+12,LP,12/07/2025,14:45:00,0,5312.103,0.5115,11669.386,-2.273,237.3,-0.943
20723947,702353806,1.75E+12,LP,12/07/2025,14:30:00,0.0002,5312.103,0.7072,11669.258,-3.043,236.3,-0.97
20723947,702353806,1.75E+12,LP,12/07/2025,14:15:00,0,5312.103,0.9523,11669.081,-4.061,237.2001,-0.979
20723947,702353806,1.75E+12,LP,12/07/2025,14:00:00,0,5312.103,0.7392,11668.843,-3.2,237.7001,-0.969
20723947,702353806,1.75E+12,LP,12/07/2025,13:45:00,0.262,5312.103,0.3675,11668.658,-0.426,237.6001,-0.019
20723947,702353806,1.75E+12,LP,12/07/2025,13:30:00,0,5312.0381,0.9715,11668.566,-4.126,239.3,-0.98
20723947,702353806,1.75E+12,LP,12/07/2025,13:15:00,0.039,5312.0381,1.1372,11668.323,-4.487,240.7001,-0.881
20723947,702353806,1.75E+12,LP,12/07/2025,13:00:00,0.0339,5312.029,0.944,11668.039,-3.732,238.4,-0.883
20723947,702353806,1.75E+12,LP,12/07/2025,12:45:00,0,5312.022,1.2095,11667.803,-5.12,238.3,-0.987
20723947,702353806,1.75E+12,LP,12/07/2025,12:30:00,0,5312.022,1.616,11667.501,-6.767,239.2001,-0.992
20723947,702353806,1.75E+12,LP,12/07/2025,12:15:00,0,5312.022,1.591,11667.097,-6.697,239.8,-0.985
20723947,702353806,1.75E+12,LP,12/07/2025,12:00:00,0,5312.022,1.2582,11666.7,-5.374,238.5,-0.965
20723947,702353806,1.75E+12,LP,12/07/2025,11:45:00,0,5312.022,1.511,11666.385,-6.366,239.5,-0.98
20723947,702353806,1.75E+12,LP,12/07/2025,11:30:00,0,5312.022,1.0953,11666.008,-4.689,239.6001,-0.967
20723947,702353806,1.75E+12,LP,12/07/2025,11:15:00,0,5312.022,0.9535,11665.734,-4.084,239.8,-0.96
20723947,702353806,1.75E+12,LP,12/07/2025,11:00:00,0,5312.022,1.1626,11665.4961,-4.936,239.7001,-0.947
20723947,702353806,1.75E+12,LP,12/07/2025,10:45:00,0,5312.022,1.3,11665.206,-5.433,240.5,-0.907
20723947,702353806,1.75E+12,LP,12/07/2025,09:15:00,0,5312.022,0.4429,11664.716,-2.032,235.9,-0.897
20723947,702353806,1.75E+12,LP,12/07/2025,09:00:00,0.0004,5312.022,0.4988,11664.605,-2.213,236.4,-0.938
20723947,702353806,1.75E+12,LP,12/07/2025,08:45:00,0,5312.022,0.4648,11664.481,-2.07,235.4,-0.933
20723947,702353806,1.75E+12,LP,12/07/2025,08:30:00,0,5312.022,0.2699,11664.364,-1.487,237.7001,-0.713
20723947,702353806,1.75E+12,LP,12/07/2025,08:15:00,0.0001,5312.022,0.3075,11664.297,-1.349,236,-0.964
20723947,702353806,1.75E+12,LP,12/07/2025,08:00:00,0.0171,5312.022,0.1032,11664.22,-0.186,238.2001,-0.368
20723947,702353806,1.75E+12,LP,12/07/2025,07:45:00,0.5534,5312.02,0.0643,11664.196,1.8781,238.6001,0.227
20723947,702353806,1.75E+12,LP,12/07/2025,07:30:00,0.055,5311.883,0.0494,11664.182,0.096,238.6001,-0.055
20723947,702353806,1.75E+12,LP,12/07/2025,07:15:00,0.1225,5311.872,0.002,11664.172,0.91,238.7001,0.457
20723947,702353806,1.75E+12,LP,12/07/2025,07:00:00,0.0134,5311.8421,0.0127,11664.172,0.12,239.9,0.025
20723947,702353806,1.75E+12,LP,12/07/2025,06:45:00,0.0949,5311.84,0,11664.17,0.684,240,0.4721
20723947,702353806,1.75E+12,LP,12/07/2025,06:30:00,0.1784,5311.816,0,11664.17,0.927,239.9,0.791
20723947,702353806,1.75E+12,LP,12/07/2025,06:15:00,0.0558,5311.772,0,11664.17,0.432,237.9,0.542
20723947,702353806,1.75E+12,LP,12/07/2025,06:00:00,0.3869,5311.758,0,11664.17,1.982,235.2001,0.8221
20723947,702353806,1.75E+12,LP,12/07/2025,05:45:00,0.1635,5311.661,0,11664.17,0.835,236.1001,0.794
20723947,702353806,1.75E+12,LP,12/07/2025,05:30:00,0.1854,5311.62,0,11664.17,1.056,236.4,0.625
20723947,702353806,1.75E+12,LP,12/07/2025,05:15:00,0.3022,5311.5741,0,11664.17,1.52,236.5,0.848
20723947,702353806,1.75E+12,LP,12/07/2025,05:00:00,0.1924,5311.499,0,11664.17,0.9461,236.5,0.859
20723947,702353806,1.75E+12,LP,12/07/2025,04:45:00,0.4083,5311.451,0,11664.17,2.065,236.5,0.845
20723947,702353806,1.75E+12,LP,12/07/2025,04:30:00,0.201,5311.349,0,11664.17,0.977,237.4,0.865
20723947,702353806,1.75E+12,LP,12/07/2025,04:15:00,0.2758,5311.298,0,11664.17,1.463,237.6001,0.71
20723947,702353806,1.75E+12,LP,12/07/2025,04:00:00,0.1505,5311.2301,0,11664.17,0.73,237.3,0.867
20723947,702353806,1.75E+12,LP,12/07/2025,03:45:00,0.299,5311.192,0,11664.17,1.454,236.7001,0.869
20723947,702353806,1.75E+12,LP,12/07/2025,03:30:00,0.2514,5311.117,0,11664.17,1.315,236.8,0.754
20723947,702353806,1.75E+12,LP,12/07/2025,03:15:00,0.25,5311.054,0,11664.17,1.365,237.4,0.657
20723947,702353806,1.75E+12,LP,12/07/2025,03:00:00,0.2671,5310.992,0,11664.17,1.352,237.1001,0.837
20723947,702353806,1.75E+12,LP,12/07/2025,02:45:00,0.3174,5310.925,0,11664.17,1.6261,237.2001,0.801
20723947,702353806,1.75E+12,LP,12/07/2025,02:30:00,0.1396,5310.8461,0,11664.17,0.76,237.7001,0.716
20723947,702353806,1.75E+12,LP,12/07/2025,02:15:00,0.3837,5310.811,0,11664.17,1.95,237.7001,0.833
20723947,702353806,1.75E+12,LP,12/07/2025,02:00:00,0.2522,5310.715,0,11664.17,1.374,237.7001,0.6941
20723947,702353806,1.75E+12,LP,12/07/2025,01:45:00,0.2194,5310.652,0,11664.17,1.1,237.3,0.842
20723947,702353806,1.75E+12,LP,12/07/2025,01:30:00,0.3777,5310.597,0,11664.17,1.951,237.1001,0.789
20723947,702353806,1.75E+12,LP,12/07/2025,01:15:00,0.314,5310.502,0,11664.17,1.643,237,0.746
20723947,702353806,1.75E+12,LP,12/07/2025,01:00:00,0.3038,5310.424,0,11664.17,1.497,237.8,0.863
20723947,702353806,1.75E+12,LP,12/07/2025,00:45:00,0.2592,5310.348,0,11664.17,1.368,239.6001,0.727
20723947,702353806,1.75E+12,LP,12/07/2025,00:30:00,0.3585,5310.283,0,11664.17,1.807,238.9,0.8211
20723947,702353806,1.75E+12,LP,12/07/2025,00:15:00,0.5063,5310.194,0,11664.17,2.495,238.2001,0.858
20723947,702353806,1.75E+12,LP,12/07/2025,00:00:00,0.4088,5310.067,0,11664.17,2.019,238.5,0.855
20723947,702353806,1.75E+12,LP,11/07/2025,23:45:00,0.4171,5309.965,0,11664.17,2.106,237.8,0.804
20723947,702353806,1.75E+12,LP,11/07/2025,23:30:00,0.4591,5309.861,0,11664.17,2.255,237.6001,0.868
20723947,702353806,1.75E+12,LP,11/07/2025,23:15:00,0.6289,5309.746,0,11664.17,3.1311,236.9,0.846
20723947,702353806,1.75E+12,LP,11/07/2025,23:00:00,0.6765,5309.589,0,11664.17,3.367,235.8,0.851
20723947,702353806,1.75E+12,LP,11/07/2025,22:45:00,0.314,5309.42,0,11664.17,1.459,235.7001,0.922
20723947,702353806,1.75E+12,LP,11/07/2025,22:30:00,0.2053,5309.341,0,11664.17,1.032,235.8,0.842
20723947,702353806,1.75E+12,LP,11/07/2025,22:15:00,0.1411,5309.29,0,11664.17,0.6961,235.6001,0.847
20723947,702353806,1.75E+12,LP,11/07/2025,22:00:00,0.2876,5309.255,0,11664.17,1.361,235.1001,0.897
20723947,702353806,1.75E+12,LP,11/07/2025,21:45:00,0.3453,5309.183,0,11664.17,1.612,234.8,0.885
20723947,702353806,1.75E+12,LP,11/07/2025,21:30:00,0.895,5309.097,0,11664.17,3.914,233.7001,0.9411
20723947,702353806,1.75E+12,LP,11/07/2025,21:15:00,0.165,5308.8731,0,11664.17,0.81,234.2001,0.857
20723947,702353806,1.75E+12,LP,11/07/2025,21:00:00,0.2644,5308.832,0,11664.17,1.262,233.3,0.896
20723947,702353806,1.75E+12,LP,11/07/2025,20:45:00,0.2533,5308.7661,0,11664.17,1.22,233.6001,0.884
20723947,702353806,1.75E+12,LP,11/07/2025,20:30:00,0.2147,5308.703,0,11664.17,1.012,233.5,0.906
20723947,702353806,1.75E+12,LP,11/07/2025,20:15:00,0.3278,5308.6501,0,11664.17,1.539,232.5,0.914
20723947,702353806,1.75E+12,LP,11/07/2025,20:00:00,0.3849,5308.568,0,11664.17,1.855,231.2001,0.898
20723947,702353806,1.75E+12,LP,11/07/2025,19:45:00,0.2965,5308.4711,0,11664.17,1.467,230.9,0.855
20723947,702353806,1.75E+12,LP,11/07/2025,19:30:00,0.243,5308.397,0,11664.17,1.1461,231.3,0.909
20723947,702353806,1.75E+12,LP,11/07/2025,19:15:00,0.2923,5308.336,0,11664.17,1.372,232.9,0.912
20723947,702353806,1.75E+12,LP,11/07/2025,19:00:00,0.2052,5308.263,0,11664.17,1.0071,234.5,0.876
20723947,702353806,1.75E+12,LP,11/07/2025,18:45:00,0.1883,5308.212,0,11664.17,0.923,234.9,0.879
20723947,702353806,1.75E+12,LP,11/07/2025,18:30:00,0.2582,5308.164,0,11664.17,1.304,233.8,0.846
20723947,702353806,1.75E+12,LP,11/07/2025,18:15:00,0.3966,5308.1,0,11664.17,1.851,234,0.868
20723947,702353806,1.75E+12,LP,11/07/2025,18:00:00,1.168,5308.001,0,11664.17,5.074,233.9,0.929
20723947,702353806,1.75E+12,LP,11/07/2025,17:45:00,0.8135,5307.709,0,11664.17,3.549,235.8,0.786
20723947,702353806,1.75E+12,LP,11/07/2025,17:30:00,0.1042,5307.506,0,11664.17,0.6961,234,0.61
