SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),IMPORT_KVARH (kvarh),EXPORT_KVARH (kvarh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V),POWER_FACTOR
000022302683,0708123911,1.75236E+12,LP,2025-07-13,03:15:00,1.546,12187.423,0,8898.515,653.586,1390.958,1.5996,0,0.145,0.433,6.729,234.1001,229.7001,213.6001,0.967
000022302683,0708123911,1.75236E+12,LP,2025-07-13,03:00:00,1.5629,12187.037,0,8898.515,653.572,1390.958,1.6162,0,0.1441,0.427,6.7491,235.2001,234.1001,217.9,0.966
000022302683,0708123911,1.75235E+12,LP,2025-07-13,02:45:00,1.5432,12186.646,0,8898.515,653.5551,1390.958,1.5978,0,0.1421,0.436,6.7731,240,230.7001,218.3,0.965
000022302683,0708123911,1.75235E+12,LP,2025-07-13,02:30:00,1.5482,12186.26,0,8898.515,653.548,1390.958,1.6029,0,0.145,0.439,6.8021,240.8,232.6001,215.9,0.965
000022302683,0708123911,1.75235E+12,LP,2025-07-13,02:15:00,1.5567,12185.873,0,8898.515,653.534,1390.958,1.6085,0,0.1411,0.428,6.6771,231.2001,232.1001,219.7001,0.967
000022302683,0708123911,1.75235E+12,LP,2025-07-13,02:00:00,0.8544,12185.484,0,8898.515,653.517,1390.958,0.9335,0,0.1421,0.427,6.759,228.6001,232.5,216.1001,0.968
000022302683,0708123911,1.75235E+12,LP,2025-07-13,01:45:00,1.5217,12185.27,0,8898.515,653.504,1390.948,1.6187,0,5.501,0.429,1.32,222.3,229.1001,225.7001,0.9391
000022302683,0708123911,1.75235E+12,LP,2025-07-13,01:30:00,1.5148,12184.89,0,8898.515,653.47,1390.948,1.6073,0,5.543,0.431,1.337,224.4,236.2001,221.4,0.937
000022302683,0708123911,1.75235E+12,LP,2025-07-13,01:15:00,1.5002,12184.511,0,8898.515,653.441,1390.948,1.587,0,5.49,0.429,1.334,220,236.9,220.9,0.9421
000022302683,0708123911,1.75235E+12,LP,2025-07-13,01:00:00,1.497,12184.136,0,8898.515,653.419,1390.948,1.5804,0,5.461,0.43,1.332,215.3,239.6001,220.1001,0.9471
000022302683,0708123911,1.75235E+12,LP,2025-07-13,00:45:00,2.354,12183.762,0,8898.515,653.403,1390.948,2.4245,0,5.484,0.429,1.346,218.3,234.9,221,0.9451
000022302683,0708123911,1.75235E+12,LP,2025-07-13,00:30:00,2.7373,12183.173,0,8898.515,653.356,1390.948,2.7964,0,5.523,0.429,6.7621,215,235.1001,219.9,0.977
000022302683,0708123911,1.75235E+12,LP,2025-07-13,00:15:00,1.9009,12182.489,0,8898.515,653.3051,1390.948,1.9628,0,5.571,0.432,6.92,216,232.7001,221,0.979
000022302683,0708123911,1.75235E+12,LP,2025-07-13,00:00:00,2.3919,12182.056,0,8898.515,653.2621,1390.945,2.4624,0,5.582,0.437,7.082,217,233.6001,229.8,0.973
000022302683,0708123911,1.75234E+12,LP,2025-07-12,23:45:00,1.6692,12181.458,0,8898.515,653.194,1390.945,1.7345,0,0.148,0.439,7.046,219.9,231.6001,224.5,0.964
000022302683,0708123911,1.75234E+12,LP,2025-07-12,23:30:00,3.5583,12181.0411,0,8898.515,653.153,1390.945,3.6842,0,0.1431,0.442,7.117,218.3,227.3,228.7001,0.9591
000022302683,0708123911,1.75234E+12,LP,2025-07-12,23:15:00,1.7952,12180.151,0,8898.515,653.0261,1390.945,1.875,0,0.354,8.24,7.109,216.6001,220.3,225,0.9571
