SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._CURRENT (V),AVG._VOLTAGE (V),POWER_FACTOR
20709173,707582205,1.75E+12,LP,12/07/2025,15:45:00,0.6742,24702.241,0.1995,21705.2251,1.964,232.1001,-0.01
20709173,707582205,1.75E+12,LP,12/07/2025,15:30:00,0.0015,24702.074,0.5954,21705.178,-2.74,234.3,-0.851
20709173,707582205,1.75E+12,LP,12/07/2025,15:15:00,0.0085,24702.074,0.64,21705.03,-2.891,232.6001,-0.834
20709173,707582205,1.75E+12,LP,12/07/2025,15:00:00,0.0027,24702.072,0.4287,21704.87,-2.252,232.2001,-0.741
20709173,707582205,1.75E+12,LP,12/07/2025,14:45:00,0.3503,24702.072,0.2609,21704.764,0.324,232.4,-0.014
20709173,707582205,1.75E+12,LP,12/07/2025,14:30:00,0.0075,24701.984,0.3647,21704.699,-2.017,232.1001,-0.644
20709173,707582205,1.75E+12,LP,12/07/2025,14:15:00,0.0094,24701.983,0.2952,21704.609,-1.773,233.8,-0.596
20709173,707582205,1.75E+12,LP,12/07/2025,14:00:00,0.0093,24701.982,0.481,21704.536,-2.338,235.8,-0.742
20709173,707582205,1.75E+12,LP,12/07/2025,13:45:00,0.011,24701.98,0.3723,21704.416,-1.929,232.7001,-0.726
20709173,707582205,1.75E+12,LP,12/07/2025,13:30:00,0.0015,24701.978,0.4606,21704.324,-2.284,237.6001,-0.769
20709173,707582205,1.75E+12,LP,12/07/2025,13:15:00,0.248,24701.978,0.1453,21704.209,0.609,244.3,0.263
20709173,707582205,1.75E+12,LP,12/07/2025,13:00:00,0.1333,24701.919,0.4091,21704.176,-1.228,244.1001,-0.344
20709173,707582205,1.75E+12,LP,12/07/2025,12:45:00,0,24701.887,0.8585,21704.075,-3.723,245.9,-0.909
20709173,707582205,1.75E+12,LP,12/07/2025,12:30:00,0.0324,24701.887,1.1483,21703.861,-4.517,247.5,-0.861
20709173,707582205,1.75E+12,LP,12/07/2025,12:15:00,0.3209,24701.88,0.8081,21703.575,-2.049,244.5,-0.391
20709173,707582205,1.75E+12,LP,12/07/2025,12:00:00,0.061,24701.801,0.3385,21703.372,-1.339,242.7001,-0.489
20709173,707582205,1.75E+12,LP,12/07/2025,11:45:00,0.003,24701.787,0.738,21703.289,-3.247,246.3,-0.889
20709173,707582205,1.75E+12,LP,12/07/2025,11:30:00,0,24701.786,1.1785,21703.105,-4.888,247.2001,-0.962
20709173,707582205,1.75E+12,LP,12/07/2025,11:15:00,0,24701.786,1.2442,21702.81,-5.134,247.4,-0.974
20709173,707582205,1.75E+12,LP,12/07/2025,11:00:00,0.0027,24701.786,1.1778,21702.499,-4.911,245.1001,-0.935
20709173,707582205,1.75E+12,LP,12/07/2025,10:45:00,0.1558,24701.786,0.7495,21702.2061,-2.36,244.7001,-0.327
20709173,707582205,1.75E+12,LP,12/07/2025,10:30:00,0,24701.748,1.065,21702.019,-4.455,244.9,-0.972
20709173,707582205,1.75E+12,LP,12/07/2025,10:15:00,0,24701.748,0.7332,21701.752,-3.227,241.6001,-0.91
20709173,707582205,1.75E+12,LP,12/07/2025,10:00:00,0.0039,24701.748,0.3672,21701.569,-1.872,238.3,-0.73
20709173,707582205,1.75E+12,LP,12/07/2025,09:45:00,0.6025,24701.747,0.124,21701.478,1.969,237.5,0.324
20709173,707582205,1.75E+12,LP,12/07/2025,09:30:00,0.9835,24701.5991,0.135,21701.448,3.7,237.9,0.43
20709173,707582205,1.75E+12,LP,12/07/2025,09:15:00,0.04,24701.352,0.1453,21701.414,-0.51,236.4,-0.246
20709173,707582205,1.75E+12,LP,12/07/2025,09:00:00,0.0882,24701.342,0.1279,21701.379,-0.544,239.6001,-0.263
20709173,707582205,1.75E+12,LP,12/07/2025,08:45:00,0.7486,24701.321,0.0546,21701.348,2.759,235.8,0.261
20709173,707582205,1.75E+12,LP,12/07/2025,08:30:00,0.0709,24701.137,0.1514,21701.336,-0.556,236.7001,-0.353
20709173,707582205,1.75E+12,LP,12/07/2025,08:15:00,0.0717,24701.12,0.152,21701.299,-0.425,236.4,-0.224
20709173,707582205,1.75E+12,LP,12/07/2025,08:00:00,0.1055,24701.103,0.0643,21701.263,0.332,236.5,0.056
20709173,707582205,1.75E+12,LP,12/07/2025,07:45:00,0.057,24701.078,0.0882,21701.248,-0.22,236.3,-0.087
20709173,707582205,1.75E+12,LP,12/07/2025,07:30:00,0.7634,24701.0641,0,21701.227,3.541,234.8,0.739
20709173,707582205,1.75E+12,LP,12/07/2025,07:15:00,1.0513,24700.874,0,21701.227,4.622,235.7001,0.905
20709173,707582205,1.75E+12,LP,12/07/2025,07:00:00,1.9757,24700.612,0,21701.227,8.594,234.2001,0.972
20709173,707582205,1.75E+12,LP,12/07/2025,06:45:00,0.3991,24700.116,0,21701.227,1.956,237.7001,0.847
20709173,707582205,1.75E+12,LP,12/07/2025,06:30:00,0.3632,24700.017,0,21701.227,1.695,235.8,0.903
20709173,707582205,1.75E+12,LP,12/07/2025,06:15:00,0.4106,24699.926,0,21701.227,1.971,235.6001,0.883
20709173,707582205,1.75E+12,LP,12/07/2025,06:00:00,1.423,24699.824,0,21701.227,6.293,230.9,0.966
20709173,707582205,1.75E+12,LP,12/07/2025,05:45:00,1.807,24699.467,0,21701.227,7.873,231.3,0.991
