SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),INST._POWER_FACTOR
23710312,701439211,1.75E+12,LP,09/07/2025,23:15:00,0.6019,3380.253,0,8531.405,0.6635,0,2.873,230.9,0.912
23710312,701439211,1.75E+12,LP,09/07/2025,23:00:00,1.2542,3380.103,0,8531.405,1.3159,0,5.799,228.5,0.905
23710312,701439211,1.75E+12,LP,09/07/2025,22:45:00,0.4024,3379.79,0,8531.405,0.4365,0,1.9081,228.7001,0.934
23710312,701439211,1.75E+12,LP,09/07/2025,22:30:00,0.3915,3379.69,0,8531.405,0.4263,0,1.869,228,0.917
23710312,701439211,1.75E+12,LP,09/07/2025,22:15:00,0.5013,3379.592,0,8531.405,0.5402,0,2.373,227.3,0.919
23710312,701439211,1.75E+12,LP,09/07/2025,22:00:00,0.5499,3379.466,0,8531.405,0.5909,0,2.64,223.8,0.92
23710312,701439211,1.75E+12,LP,09/07/2025,21:45:00,0.6191,3379.329,0,8531.405,0.6645,0,2.926,227.4,0.915
23710312,701439211,1.75E+12,LP,09/07/2025,21:30:00,0.5692,3379.174,0,8531.405,0.6124,0,2.646,231.4,0.937
23710312,701439211,1.75E+12,LP,09/07/2025,21:15:00,0.5358,3379.031,0,8531.405,0.5788,0,2.48,233.3,0.927
23710312,701439211,1.75E+12,LP,09/07/2025,21:00:00,0.5345,3378.898,0,8531.405,0.5769,0,2.452,235.2001,0.935
23710312,701439211,1.75E+12,LP,09/07/2025,20:45:00,0.533,3378.764,0,8531.405,0.5753,0,2.468,233.1001,0.928
23710312,701439211,1.75E+12,LP,09/07/2025,20:30:00,0.5509,3378.631,0,8531.405,0.591,0,2.566,230.3,0.931
23710312,701439211,1.75E+12,LP,09/07/2025,20:15:00,0.5301,3378.493,0,8531.405,0.5718,0,2.492,229.3,0.929
23710312,701439211,1.75E+12,LP,09/07/2025,20:00:00,0.5241,3378.36,0,8531.405,0.5651,0,2.467,229,0.926
23710312,701439211,1.75E+12,LP,09/07/2025,19:45:00,0.5224,3378.2291,0,8531.405,0.5624,0,2.449,229.5,0.926
23710312,701439211,1.75E+12,LP,09/07/2025,19:30:00,0.628,3378.099,0,8531.405,0.663,0,2.914,227.7001,0.929
23710312,701439211,1.75E+12,LP,09/07/2025,19:15:00,1.5633,3377.942,0,8531.405,1.5919,0,7.107,224.6001,0.72
