SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),IMPORT_KVARH (kvarh),EXPORT_KVARH (kvarh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V),POWER_FACTOR,INST._IMPORT_KW (kW),INST._EXPORT_KW (kW),INST._IMPORT_KVA (kVA),INST._EXPORT_KVA (kVA)
20304685,701440509,1.75E+12,LP,10/07/2025,16:00:00,,30666.214,,49210.337,2597.963,2647.594,,,-5.96,-6.951,-5.284,241.4,230.1001,241.7001,-0.99,0,-4.2758,0,-4.3169
20304685,701440509,1.75E+12,LP,10/07/2025,15:45:00,,30666.214,,49209.286,2597.927,2647.594,,,-8.322,-2.365,-5.135,246.2001,230.2001,248.1001,-0.96,0,-3.7173,0,-3.8688
20304685,701440509,1.75E+12,LP,10/07/2025,15:30:00,,30666.214,,49208.316,2597.871,2647.594,,,-7.922,-1.915,-4.509,248.5,228.3,247.3,-0.946,0,-3.3342,0,-3.5215
20304685,701440509,1.75E+12,LP,10/07/2025,15:15:00,,30666.214,,49207.364,2597.794,2647.594,,,-8.469,-2.338,-4.952,245.2001,226.8,241.9,-0.964,0,-3.6703,0,-3.8057
20304685,701440509,1.75E+12,LP,10/07/2025,15:00:00,,30666.214,,49206.208,2597.741,2647.594,,,-9.651,-3.359,-5.97,245.8,228.9,243.4,-0.977,0,-4.4931,0,-4.5952
20304685,701440509,1.75E+12,LP,10/07/2025,14:45:00,,30666.214,,49205.0561,2597.699,2647.594,,,-9.981,-4.013,-6.513,242.6001,232.9,243,-0.981,0,-4.8463,0,-4.9398
20304685,701440509,1.75E+12,LP,10/07/2025,14:30:00,,30666.214,,49203.651,2597.6241,2647.594,,,-8.254,-11.32,-7.224,246.1001,234,244.1001,-0.978,0,-6.3073,0,-6.4459
20304685,701440509,1.75E+12,LP,10/07/2025,14:15:00,,30666.214,,49202.0751,2597.5081,2647.594,,,-11,-11.663,-7.558,248.4,242,242.2001,-0.996,0,-7.3612,0,-7.3873
20304685,701440509,1.75E+12,LP,10/07/2025,14:00:00,,30666.214,,49200.346,2597.456,2647.594,,,-11.374,-5.27,-7.971,249,239.7001,244.7001,-0.986,0,-5.9658,0,-6.048
20304685,701440509,1.75E+12,LP,10/07/2025,13:45:00,,30666.214,,49198.623,2597.402,2647.594,,,-11.376,-12.433,-8.306,249,240.9,244.3,-0.996,0,-7.8329,0,-7.8586
20304685,701440509,1.75E+12,LP,10/07/2025,13:30:00,,30666.214,,49196.8061,2597.321,2647.594,,,-11.641,-12.716,-8.572,247.9,245.5,243,-0.997,0,-8.0697,0,-8.0937
20304685,701440509,1.75E+12,LP,10/07/2025,13:15:00,,30666.214,,49195.212,2597.2291,2647.594,,,-12.305,-12.986,1.106,250.9,244.4,239.7001,-0.954,0,-6.2332,0,-6.5273
20304685,701440509,1.75E+12,LP,10/07/2025,13:00:00,,30666.214,,49193.603,2597.1241,2647.594,,,-12.413,-13.088,-8.889,248.7001,247.4,242.5,-0.997,0,-8.4592,0,-8.4827
20304685,701440509,1.75E+12,LP,10/07/2025,12:45:00,,30666.214,,49191.9,2596.985,2647.594,,,-10.319,-6.241,-8.96,252.5,239.2001,247.6001,-0.975,0,-6.1645,0,-6.3174
20304685,701440509,1.75E+12,LP,10/07/2025,12:30:00,,30666.214,,49190.529,2596.77,2647.594,,,-6.344,-13.477,-5.813,248,245.9,247.7001,-0.929,0,-5.8828,0,-6.3289
20304685,701440509,1.75E+12,LP,10/07/2025,12:15:00,,30666.214,,49188.862,2596.616,2647.594,,,-12.299,-13.205,-4.905,251.1001,246.7001,244.8,-0.994,0,-7.512,0,-7.55
20304685,701440509,1.75E+12,LP,10/07/2025,12:00:00,,30666.214,,49187.066,2596.487,2647.594,,,-12.609,-6.766,-7.716,251.9,243.9,245.3,-0.989,0,-6.6512,0,-6.7212
20304685,701440509,1.75E+12,LP,10/07/2025,11:45:00,,30666.214,,49185.055,2596.426,2647.594,,,-10.388,-13.447,-12.173,246.6001,251.3,245.9,-0.997,0,-8.9178,0,-8.9369
20304685,701440509,1.75E+12,LP,10/07/2025,11:30:00,,30666.214,,49183.0391,2596.327,2647.594,,,-9.657,-13.217,-12.847,251.1001,248.1001,245.3,-0.997,0,-8.8336,0,-8.8576
20304685,701440509,1.75E+12,LP,10/07/2025,11:15:00,,30666.214,,49181.136,2596.245,2647.594,,,-9.448,-6.243,-12.6,250.6001,246.4,244.4,-0.988,0,-6.9102,0,-6.9875
20304685,701440509,1.75E+12,LP,10/07/2025,11:00:00,,30666.214,,49179.321,2596.112,2647.594,,,-7.655,-6.172,-12.548,249.1001,244.8,246.2001,-0.969,0,-6.3061,0,-6.508
20304685,701440509,1.75E+12,LP,10/07/2025,10:45:00,,30666.214,,49177.401,2595.995,2647.594,,,-9.196,-5.699,-11.952,248.4,245.2001,246.5,-0.987,0,-6.5473,0,-6.629
20304685,701440509,1.75E+12,LP,10/07/2025,10:30:00,,30666.214,,49175.5391,2595.861,2647.594,,,-6.544,-12.052,-11.712,245.8,246.1001,247.1001,-0.978,0,-7.3093,0,-7.4709
20304685,701440509,1.75E+12,LP,10/07/2025,10:15:00,,30666.214,,49174.015,2595.721,2647.594,,,-2.913,-6.336,-5.145,247.1001,247.1001,242.6001,-0.978,0,-3.4579,0,-3.5347
20304685,701440509,1.75E+12,LP,10/07/2025,10:00:00,,30666.214,,49172.8041,2595.5661,2647.594,,,-8.642,-5.06,-11.211,245.7001,245.3,246.2001,-0.984,0,-6.0299,0,-6.1265
20304685,701440509,1.75E+12,LP,10/07/2025,09:45:00,,30666.214,,49171.171,2595.4991,2647.594,,,-7.681,-4.192,-10.435,251.9,238.6001,245.3,-0.981,0,-5.3924,0,-5.4959
20304685,701440509,1.75E+12,LP,10/07/2025,09:30:00,,30666.213,,49170.045,2595.382,2647.594,,,-7.421,-10.243,-9.608,245.2001,241.9,244.1001,-0.981,0,-6.5229,0,-6.6452
20304685,701440509,1.75E+12,LP,10/07/2025,09:15:00,,30666.2081,,49169.028,2595.266,2647.594,,,-7.54,-10.109,-9.887,245.9,243.7001,243,-0.981,0,-6.597,0,-6.7221
20304685,701440509,1.75E+12,LP,10/07/2025,09:00:00,,30666.2071,,49168.286,2595.108,2647.594,,,2.043,-3.381,-2.977,235.9,237.6001,242.3,-0.7,0,-1.4067,0,-2.0073
20304685,701440509,1.75E+12,LP,10/07/2025,08:45:00,,30666.036,,49168.242,2594.971,2647.594,,,9.021,6.857,-0.907,232.4,233.1001,242.6001,0.89,3.4858,0,3.9157,0
20304685,701440509,1.75E+12,LP,10/07/2025,08:30:00,,30665.695,,49168.196,2594.803,2647.594,,,-1.929,4.428,-2.643,238.2001,235.1001,242.8,-0.015,0,-0.0336,0,-2.1431
20304685,701440509,1.75E+12,LP,10/07/2025,08:15:00,,30665.663,,49167.97,2594.67,2647.594,,,-2.647,-4.157,-4.888,239.7001,241.3,245.1001,-0.84,0,-2.383,0,-2.8366
20304685,701440509,1.75E+12,LP,10/07/2025,08:00:00,,30665.644,,49167.55,2594.57,2647.594,,,8.1201,5.704,-1.982,234.3,237.8,242.8,0.677,2.5344,0,3.7408,0
20304685,701440509,1.75E+12,LP,10/07/2025,07:45:00,,30665.4571,,49167.4841,2594.457,2647.594,,,3.411,-1.412,7.524,240.6001,236.1001,237.2001,0.661,1.9437,0,2.9394,0
20304685,701440509,1.75E+12,LP,10/07/2025,07:30:00,,30665.186,,49167.46,2594.295,2647.594,,,3.0261,-1.998,-1.975,241.5,236.1001,240.2001,-0.304,0,-0.5109,0,-1.6774
20304685,701440509,1.75E+12,LP,10/07/2025,07:15:00,,30665.12,,49167.319,2594.188,2647.594,,,3.2521,-1.451,-1.544,240.2001,238.7001,242.7001,-0.113,0,-0.171,0,-1.5028
