SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._CURRENT (V),AVG._VOLTAGE (V),POWER_FACTOR
22701398,701435603,1.75E+12,LP,10/07/2025,11:45:00,0,12811.659,3.2694,15790.092,-13.783,245,-0.945
22701398,701435603,1.75E+12,LP,10/07/2025,11:30:00,0,12811.659,2.043,15789.2731,-10.201,244,-0.777
22701398,701435603,1.75E+12,LP,10/07/2025,11:15:00,0,12811.659,3.431,15788.763,-14.102,244.6001,-0.993
22701398,701435603,1.75E+12,LP,10/07/2025,11:00:00,0,12811.659,2.501,15787.906,-10.416,243.9,-0.979
22701398,701435603,1.75E+12,LP,10/07/2025,10:45:00,0,12811.659,1.9874,15787.28,-8.316,243.9,-0.97
22701398,701435603,1.75E+12,LP,10/07/2025,10:30:00,0,12811.659,2.7115,15786.7821,-11.17,244.3,-0.988
22701398,701435603,1.75E+12,LP,10/07/2025,10:15:00,0,12811.659,3.0701,15786.105,-12.656,244,-0.991
22701398,701435603,1.75E+12,LP,10/07/2025,10:00:00,0,12811.659,3.0647,15785.338,-12.678,242.9,-0.991
22701398,701435603,1.75E+12,LP,10/07/2025,09:45:00,0,12811.659,2.3277,15784.571,-9.684,242.3,-0.984
22701398,701435603,1.75E+12,LP,10/07/2025,09:30:00,0,12811.659,1.9345,15783.9871,-8.081,241.5,-0.978
22701398,701435603,1.75E+12,LP,10/07/2025,09:15:00,0,12811.659,1.7956,15783.503,-7.533,241,-0.972
22701398,701435603,1.75E+12,LP,10/07/2025,09:00:00,0,12811.659,0.437,15783.055,-2.213,237.7001,-0.739
22701398,701435603,1.75E+12,LP,10/07/2025,08:45:00,0,12811.659,0.5973,15782.945,-2.746,238.1001,-0.889
22701398,701435603,1.75E+12,LP,10/07/2025,08:30:00,0,12811.659,0.7655,15782.796,-3.377,239.5,-0.941
