SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),INST._POWER_FACTOR
23728027,701439409,1.75E+12,LP,12/07/2025,11:45:00,0,2146.534,4.0027,9100.557,0,4.0243,15.589,258.1,-0.994
23728027,701439409,1.75E+12,LP,12/07/2025,11:30:00,0,2146.534,3.3969,9099.556,0,3.4184,13.343,256,-0.995
23728027,701439409,1.75E+12,LP,12/07/2025,11:15:00,0,2146.534,2.7585,9098.707,0,2.7738,10.976,252.4,-0.993
23728027,701439409,1.75E+12,LP,12/07/2025,11:00:00,0.0066,2146.534,1.8233,9098.017,0.0085,1.846,7.4141,249.6001,-0.995
23728027,701439409,1.75E+12,LP,12/07/2025,10:45:00,0,2146.533,2.9319,9097.562,0,2.9499,11.616,253.5,-1
23728027,701439409,1.75E+12,LP,12/07/2025,10:30:00,0,2146.533,3.2767,9096.83,0,3.2995,12.996,253.8,-0.993
23728027,701439409,1.75E+12,LP,12/07/2025,10:15:00,0,2146.533,2.5139,9096.011,0,2.5404,10.263,247.1001,-0.993
23728027,701439409,1.75E+12,LP,12/07/2025,10:00:00,0,2146.533,2.0235,9095.383,0,2.0503,8.3991,243.8,-0.984
23728027,701439409,1.75E+12,LP,12/07/2025,09:45:00,0,2146.533,1.5444,9094.876,0,1.5817,6.434,244.3,-1
23728027,701439409,1.75E+12,LP,12/07/2025,09:30:00,0.0889,2146.533,1.1432,9094.489,0.101,1.168,5.2411,241,-0.972
23728027,701439409,1.75E+12,LP,12/07/2025,09:15:00,0,2146.511,0.9845,9094.204,0,1.0407,4.307,241,-0.925
23728027,701439409,1.75E+12,LP,12/07/2025,09:00:00,0,2146.511,1.257,9093.958,0,1.2689,5.222,242.4,-0.936
23728027,701439409,1.75E+12,LP,12/07/2025,08:45:00,0,2146.511,1.0278,9093.644,0,1.0299,4.3021,239.3,-0.996
23728027,701439409,1.75E+12,LP,12/07/2025,08:30:00,0,2146.511,1.0735,9093.387,0,1.0759,4.483,239.9,-0.999
23728027,701439409,1.75E+12,LP,12/07/2025,08:15:00,0,2146.511,0.8857,9093.118,0,0.8888,3.6911,240.5,-1
23728027,701439409,1.75E+12,LP,12/07/2025,08:00:00,0,2146.511,0.6298,9092.897,0,0.667,2.79,239.1001,-1
23728027,701439409,1.75E+12,LP,12/07/2025,07:45:00,0,2146.511,0.5599,9092.74,0,0.6668,2.771,240.3,-0.935
23728027,701439409,1.75E+12,LP,12/07/2025,07:30:00,0,2146.511,0.2548,9092.6,0,0.422,1.768,238.5,-0.671
23728027,701439409,1.75E+12,LP,12/07/2025,07:15:00,0,2146.511,0.264,9092.536,0,0.4207,1.778,236.5,-0.468
23728027,701439409,1.75E+12,LP,12/07/2025,07:00:00,0,2146.511,0.1449,9092.47,0.0008,0.3725,1.558,239.6001,-0.653
23728027,701439409,1.75E+12,LP,12/07/2025,06:45:00,0.031,2146.511,0.0199,9092.434,0.2283,0.1167,1.435,240.3,-0.209
23728027,701439409,1.75E+12,LP,12/07/2025,06:30:00,0.131,2146.504,0,9092.429,0.3643,0,1.52,239.5,0.245
23728027,701439409,1.75E+12,LP,12/07/2025,06:15:00,0.201,2146.471,0,9092.429,0.3844,0,1.602,239.9,0.464
23728027,701439409,1.75E+12,LP,12/07/2025,06:00:00,0.2063,2146.421,0,9092.429,0.3665,0,1.548,236.7001,0.537
23728027,701439409,1.75E+12,LP,12/07/2025,05:45:00,0.2078,2146.369,0,9092.429,0.3712,0,1.56,237.8,0.559
23728027,701439409,1.75E+12,LP,12/07/2025,05:30:00,0.2127,2146.317,0,9092.429,0.378,0,1.579,239.3,0.561
23728027,701439409,1.75E+12,LP,12/07/2025,05:15:00,0.2093,2146.275,0,9092.429,0.3755,0,1.571,238.9,0.559
23728027,701439409,1.75E+12,LP,12/07/2025,05:00:00,0.209,2146.222,0,9092.429,0.3717,0,1.562,237.8,0.557
23728027,701439409,1.75E+12,LP,12/07/2025,04:45:00,0.2102,2146.17,0,9092.429,0.3738,0,1.568,238.2001,0.5681
23728027,701439409,1.75E+12,LP,12/07/2025,04:30:00,0.2109,2146.118,0,9092.429,0.3748,0,1.571,238.4,0.557
23728027,701439409,1.75E+12,LP,12/07/2025,04:15:00,0.2125,2146.065,0,9092.429,0.378,0,1.58,239.1001,0.5671
23728027,701439409,1.75E+12,LP,12/07/2025,04:00:00,0.2128,2146.012,0,9092.429,0.3762,0,1.578,238.3,0.562
23728027,701439409,1.75E+12,LP,12/07/2025,03:45:00,0.2144,2145.959,0,9092.429,0.377,0,1.581,238.5,0.5651
23728027,701439409,1.75E+12,LP,12/07/2025,03:30:00,0.216,2145.905,0,9092.429,0.3788,0,1.587,238.6001,0.5651
23728027,701439409,1.75E+12,LP,12/07/2025,03:15:00,0.2189,2145.851,0,9092.429,0.3814,0,1.597,238.8,0.5751
23728027,701439409,1.75E+12,LP,12/07/2025,03:00:00,0.2224,2145.796,0,9092.429,0.3843,0,1.607,239,0.577
23728027,701439409,1.75E+12,LP,12/07/2025,02:45:00,0.2255,2145.741,0,9092.429,0.3829,0,1.607,238.2001,0.582
23728027,701439409,1.75E+12,LP,12/07/2025,02:30:00,0.272,2145.684,0,9092.429,0.4128,0,1.728,238.8,0.602
23728027,701439409,1.75E+12,LP,12/07/2025,02:15:00,0.3665,2145.616,0,9092.429,0.4608,0,1.93,238.6001,0.726
23728027,701439409,1.75E+12,LP,12/07/2025,02:00:00,0.4192,2145.525,0,9092.429,0.485,0,2.023,239.7001,0.868
23728027,701439409,1.75E+12,LP,12/07/2025,01:45:00,0.4262,2145.42,0,9092.429,0.4873,0,2.051,237.5,0.866
23728027,701439409,1.75E+12,LP,12/07/2025,01:30:00,0.4507,2145.313,0,9092.429,0.5083,0,2.125,239.1001,0.891
23728027,701439409,1.75E+12,LP,12/07/2025,01:15:00,0.4532,2145.201,0,9092.429,0.5116,0,2.133,239.8,0.884
23728027,701439409,1.75E+12,LP,12/07/2025,01:00:00,0.4563,2145.087,0,9092.429,0.5144,0,2.1431,240,0.887
23728027,701439409,1.75E+12,LP,12/07/2025,00:45:00,0.4609,2144.973,0,9092.429,0.5195,0,2.162,240.3,0.888
23728027,701439409,1.75E+12,LP,12/07/2025,00:30:00,0.4631,2144.858,0,9092.429,0.5217,0,2.1751,239.8,0.887
23728027,701439409,1.75E+12,LP,12/07/2025,00:15:00,0.434,2144.742,0,9092.429,0.4863,0,2.025,240.2001,0.888
23728027,701439409,1.75E+12,LP,12/07/2025,00:00:00,0.3813,2144.634,0,9092.429,0.4001,0,1.668,240.1001,0.912
23728027,701439409,1.75E+12,LP,11/07/2025,23:45:00,0.4993,2144.539,0,9092.429,0.5123,0,2.146,238.7001,0.965
23728027,701439409,1.75E+12,LP,11/07/2025,23:30:00,0.514,2144.414,0,9092.429,0.5251,0,2.2,238.7001,1
23728027,701439409,1.75E+12,LP,11/07/2025,23:15:00,1.3884,2144.285,0,9092.429,1.4023,0,6.038,233.1001,0.994
23728027,701439409,1.75E+12,LP,11/07/2025,23:00:00,0.5404,2143.938,0,9092.429,0.6069,0,2.5541,237.6001,0.9521
23728027,701439409,1.75E+12,LP,11/07/2025,22:45:00,0.4585,2143.802,0,9092.429,0.5164,0,2.1591,239.2001,0.894
23728027,701439409,1.75E+12,LP,11/07/2025,22:30:00,0.398,2143.688,0,9092.429,0.4478,0,1.874,238.8,0.892
23728027,701439409,1.75E+12,LP,11/07/2025,22:15:00,0.4063,2143.588,0,9092.429,0.4554,0,1.9041,239.1001,0.892
23728027,701439409,1.75E+12,LP,11/07/2025,22:00:00,0.4345,2143.487,0,9092.429,0.4793,0,2.021,237.1001,0.896
23728027,701439409,1.75E+12,LP,11/07/2025,21:45:00,0.4733,2143.378,0,9092.429,0.5177,0,2.186,236.8,0.919
23728027,701439409,1.75E+12,LP,11/07/2025,21:30:00,0.4745,2143.26,0,9092.429,0.5187,0,2.179,238,0.923
23728027,701439409,1.75E+12,LP,11/07/2025,21:15:00,0.5083,2143.141,0,9092.429,0.5713,0,2.384,239.6001,0.929
23728027,701439409,1.75E+12,LP,11/07/2025,21:00:00,0.4978,2143.015,0,9092.429,0.5722,0,2.395,238.9,0.884
23728027,701439409,1.75E+12,LP,11/07/2025,20:45:00,0.5281,2142.891,0,9092.429,0.6072,0,2.557,237.5,0.886
23728027,701439409,1.75E+12,LP,11/07/2025,20:30:00,0.4173,2142.759,0,9092.429,0.4978,0,2.094,237.8,0.929
23728027,701439409,1.75E+12,LP,11/07/2025,20:15:00,0.3425,2142.654,0,9092.429,0.4252,0,1.7571,242,0.809
23728027,701439409,1.75E+12,LP,11/07/2025,20:00:00,0.375,2142.568,0,9092.429,0.4383,0,1.805,242.8,0.803
23728027,701439409,1.75E+12,LP,11/07/2025,19:45:00,0.3793,2142.474,0,9092.429,0.431,0,1.7791,242.1001,0.87
23728027,701439409,1.75E+12,LP,11/07/2025,19:30:00,0.427,2142.38,0,9092.429,0.496,0,2.047,242.2001,0.873
23728027,701439409,1.75E+12,LP,11/07/2025,19:15:00,0.7305,2142.273,0,9092.429,0.7915,0,3.346,237.9,0.855
23728027,701439409,1.75E+12,LP,11/07/2025,19:00:00,0.7763,2142.091,0,9092.429,0.839,0,3.544,237.6001,0.991
23728027,701439409,1.75E+12,LP,11/07/2025,18:45:00,0.2801,2141.896,0,9092.429,0.3995,0,1.674,238.6001,0.765
23728027,701439409,1.75E+12,LP,11/07/2025,18:30:00,0.243,2141.826,0,9092.429,0.3765,0,1.579,238.3,0.682
23728027,701439409,1.75E+12,LP,11/07/2025,18:15:00,0.1232,2141.766,0,9092.429,0.3194,0.0004,1.338,238.8,0.455
23728027,701439409,1.75E+12,LP,11/07/2025,18:00:00,0.0857,2141.735,0,9092.429,0.3065,0.0004,1.285,238.7001,0.362
23728027,701439409,1.75E+12,LP,11/07/2025,17:45:00,0.0211,2141.713,0.006,9092.429,0.2505,0.0531,1.262,240.6001,0.117
23728027,701439409,1.75E+12,LP,11/07/2025,17:30:00,0,2141.708,0.1314,9092.428,0.0004,0.3254,1.365,238.6001,-0.191
23728027,701439409,1.75E+12,LP,11/07/2025,17:15:00,0,2141.708,0.6929,9092.395,0,0.7627,3.1671,240.2001,-0.68
23728027,701439409,1.75E+12,LP,11/07/2025,17:00:00,0,2141.708,1.1243,9092.222,0,1.17,4.793,243.9,-0.95
23728027,701439409,1.75E+12,LP,11/07/2025,16:45:00,0,2141.708,1.2419,9091.94,0,1.286,5.219,246.2001,-0.949
23728027,701439409,1.75E+12,LP,11/07/2025,16:30:00,0,2141.708,1.9149,9091.6301,0,1.9466,7.841,248.1001,-0.968
23728027,701439409,1.75E+12,LP,11/07/2025,16:15:00,0,2141.708,2.1648,9091.151,0,2.1939,8.824,248.4,-0.986
23728027,701439409,1.75E+12,LP,11/07/2025,16:00:00,0,2141.708,1.9843,9090.61,0,2.015,8.14,247,-0.988
23728027,701439409,1.75E+12,LP,11/07/2025,15:45:00,0,2141.708,2.7278,9090.115,0,2.7533,10.997,250,-0.987
23728027,701439409,1.75E+12,LP,11/07/2025,15:30:00,0,2141.708,2.1819,9089.433,0,2.2115,8.932,247.2001,-0.948
23728027,701439409,1.75E+12,LP,11/07/2025,15:15:00,0,2141.708,2.6182,9088.888,0,2.6207,10.505,249,-0.989
23728027,701439409,1.75E+12,LP,11/07/2025,15:00:00,0,2141.708,2.9519,9088.233,0,2.9554,11.779,250.6001,-1
23728027,701439409,1.75E+12,LP,11/07/2025,14:45:00,0,2141.708,3.0533,9087.495,0,3.0558,12.378,246.5,-1
23728027,701439409,1.75E+12,LP,11/07/2025,14:30:00,0,2141.708,3.1694,9086.73,0,3.1742,12.7581,248,-1
23728027,701439409,1.75E+12,LP,11/07/2025,14:15:00,0,2141.708,2.9687,9085.938,0,2.9944,12.092,247.3,-0.994
23728027,701439409,1.75E+12,LP,11/07/2025,14:00:00,0,2141.708,3.0033,9085.196,0,3.0249,12.154,248.4,-1
23728027,701439409,1.75E+12,LP,11/07/2025,13:45:00,0,2141.708,3.7538,9084.446,0,3.7787,14.9631,252.3,-0.994
23728027,701439409,1.75E+12,LP,11/07/2025,13:30:00,0,2141.708,3.6594,9083.508,0,3.6815,14.5781,252,-0.989
23728027,701439409,1.75E+12,LP,11/07/2025,13:15:00,0,2141.708,4.0632,9082.5941,0,4.0833,15.96,255.3,-0.989
23728027,701439409,1.75E+12,LP,11/07/2025,13:00:00,0,2141.708,3.657,9081.578,0,3.6773,14.564,252.1001,-0.991
23728027,701439409,1.75E+12,LP,11/07/2025,12:45:00,0,2141.708,4.1995,9080.665,0,4.2173,16.594,254,-0.996
23728027,701439409,1.75E+12,LP,11/07/2025,12:30:00,0,2141.708,4.3397,9079.616,0,4.3581,17.079,255.1001,-0.994
23728027,701439409,1.75E+12,LP,11/07/2025,12:15:00,0,2141.708,4.0263,9078.5321,0,4.0475,15.845,254.8,-0.995
23728027,701439409,1.75E+12,LP,11/07/2025,12:00:00,0,2141.708,3.1585,9077.525,0,3.1823,12.663,250.8,-0.992
23728027,701439409,1.75E+12,LP,11/07/2025,11:45:00,0,2141.708,3.5144,9076.735,0,3.5362,14.06,250.8,-1
23728027,701439409,1.75E+12,LP,11/07/2025,11:30:00,0,2141.708,2.5617,9075.857,0,2.5889,10.412,248.3,-0.99
23728027,701439409,1.75E+12,LP,11/07/2025,11:15:00,0,2141.708,2.2254,9075.216,0,2.2513,9.151,245.4,-0.984
23728027,701439409,1.75E+12,LP,11/07/2025,11:00:00,0,2141.708,3.5882,9074.66,0,3.608,14.441,249.3,-1
23728027,701439409,1.75E+12,LP,11/07/2025,10:45:00,0,2141.708,3.6195,9073.763,0,3.6402,14.537,250.3,-0.994
23728027,701439409,1.75E+12,LP,11/07/2025,10:30:00,0,2141.708,3.307,9072.858,0,3.3289,13.342,249.1001,-0.993
23728027,701439409,1.75E+12,LP,11/07/2025,10:15:00,0,2141.708,3.7549,9072.0321,0,3.7747,15.079,250.1001,-0.995
23728027,701439409,1.75E+12,LP,11/07/2025,10:00:00,0,2141.708,3.2113,9071.092,0,3.2313,13.101,246.6001,-0.993
23728027,701439409,1.75E+12,LP,11/07/2025,09:45:00,0,2141.708,2.8706,9070.289,0,2.8944,11.746,246.3,-0.992
23728027,701439409,1.75E+12,LP,11/07/2025,09:30:00,0,2141.708,2.6934,9069.572,0,2.718,10.969,247.7001,-0.991
23728027,701439409,1.75E+12,LP,11/07/2025,09:15:00,0,2141.708,2.4874,9068.8981,0,2.5124,10.164,246.8,-0.989
23728027,701439409,1.75E+12,LP,11/07/2025,09:00:00,0,2141.708,1.9659,9068.276,0,1.9949,8.228,242.1001,-0.986
23728027,701439409,1.75E+12,LP,11/07/2025,08:45:00,0,2141.708,1.2742,9067.785,0,1.3134,5.477,239.5,-0.983
23728027,701439409,1.75E+12,LP,11/07/2025,08:30:00,0.0558,2141.708,1.2404,9067.466,0.0668,1.2725,5.587,239,-0.95
23728027,701439409,1.75E+12,LP,11/07/2025,08:15:00,0,2141.696,0.6588,9067.158,0,0.7324,3.047,239.8,-0.966
23728027,701439409,1.75E+12,LP,11/07/2025,08:00:00,0,2141.696,0.3745,9066.993,0,0.4898,2.02,242.4,-0.881
23728027,701439409,1.75E+12,LP,11/07/2025,07:45:00,0.0002,2141.696,0.1159,9066.899,0.001,0.3155,1.322,239.4,-0.481
23728027,701439409,1.75E+12,LP,11/07/2025,07:30:00,0.0597,2141.695,0.1222,9066.8711,0.0627,0.3108,1.575,237.7001,-0.552
23728027,701439409,1.75E+12,LP,11/07/2025,07:15:00,0.1187,2141.681,0.089,9066.842,0.2124,0.2232,1.838,238,-0.6
23728027,701439409,1.75E+12,LP,11/07/2025,07:00:00,0.0422,2141.6531,0.0148,9066.822,0.253,0.0782,1.391,238,0.149
23728027,701439409,1.75E+12,LP,11/07/2025,06:45:00,0.7935,2141.643,0,9066.819,0.8619,0,3.678,234.5,0.333
23728027,701439409,1.75E+12,LP,11/07/2025,06:30:00,1.0002,2141.445,0,9066.819,1.0038,0,4.299,233.5,0.993
23728027,701439409,1.75E+12,LP,11/07/2025,06:15:00,1.1068,2141.195,0,9066.819,1.1104,0,4.765,233,0.996
23728027,701439409,1.75E+12,LP,11/07/2025,06:00:00,1.1545,2140.919,0,9066.819,1.1563,0,5.01,231.1001,0.996
23728027,701439409,1.75E+12,LP,11/07/2025,05:45:00,0.5003,2140.631,0,9066.819,0.501,0,2.149,235.5,0.998
23728027,701439409,1.75E+12,LP,11/07/2025,05:30:00,0.2082,2140.505,0,9066.819,0.2983,0,1.2591,236.7001,1
23728027,701439409,1.75E+12,LP,11/07/2025,05:15:00,0.2109,2140.453,0,9066.819,0.3798,0,1.584,239.7001,0.56
23728027,701439409,1.75E+12,LP,11/07/2025,05:00:00,0.2124,2140.4,0,9066.819,0.3824,0,1.59,240.4,0.558
23728027,701439409,1.75E+12,LP,11/07/2025,04:45:00,0.2134,2140.347,0,9066.819,0.384,0,1.596,240.5,0.561
23728027,701439409,1.75E+12,LP,11/07/2025,04:30:00,0.2149,2140.293,0,9066.819,0.3862,0,1.6,241.2001,0.56
23728027,701439409,1.75E+12,LP,11/07/2025,04:15:00,0.2149,2140.2401,0,9066.819,0.384,0,1.597,240.3,0.549
23728027,701439409,1.75E+12,LP,11/07/2025,04:00:00,0.2187,2140.186,0,9066.819,0.3931,0,1.621,242.5,0.557
23728027,701439409,1.75E+12,LP,11/07/2025,03:45:00,0.2205,2140.131,0,9066.819,0.3907,0,1.617,241.5,0.559
23728027,701439409,1.75E+12,LP,11/07/2025,03:30:00,0.2165,2140.076,0,9066.819,0.3868,0,1.603,241.1001,0.5661
23728027,701439409,1.75E+12,LP,11/07/2025,03:15:00,0.217,2140.022,0,9066.819,0.3879,0,1.606,241.5,0.558
23728027,701439409,1.75E+12,LP,11/07/2025,03:00:00,0.2178,2139.968,0,9066.819,0.3883,0,1.607,241.6001,0.557
23728027,701439409,1.75E+12,LP,11/07/2025,02:45:00,0.2174,2139.913,0,9066.819,0.3855,0,1.601,240.8,0.5671
23728027,701439409,1.75E+12,LP,11/07/2025,02:30:00,0.2169,2139.859,0,9066.819,0.3829,0,1.595,239.9,0.5661
23728027,701439409,1.75E+12,LP,11/07/2025,02:15:00,0.222,2139.805,0,9066.819,0.3855,0,1.604,240.2001,0.5651
23728027,701439409,1.75E+12,LP,11/07/2025,02:00:00,0.2169,2139.7491,0,9066.819,0.3775,0,1.581,238.6001,0.5701
23728027,701439409,1.75E+12,LP,11/07/2025,01:45:00,0.2189,2139.695,0,9066.819,0.382,0,1.593,239.6001,0.577
23728027,701439409,1.75E+12,LP,11/07/2025,01:30:00,0.2222,2139.64,0,9066.819,0.3873,0,1.609,240.5,0.5661
23728027,701439409,1.75E+12,LP,11/07/2025,01:15:00,0.228,2139.585,0,9066.819,0.3867,0,1.617,239,0.584
23728027,701439409,1.75E+12,LP,11/07/2025,01:00:00,0.2315,2139.5281,0,9066.819,0.3863,0,1.621,238.2001,0.596
23728027,701439409,1.75E+12,LP,11/07/2025,00:45:00,0.2414,2139.4701,0,9066.819,0.3931,0,1.647,238.6001,0.599
23728027,701439409,1.75E+12,LP,11/07/2025,00:30:00,0.2719,2139.409,0,9066.819,0.3887,0,1.6381,237.2001,0.648
23728027,701439409,1.75E+12,LP,11/07/2025,00:15:00,0.282,2139.341,0,9066.819,0.3909,0,1.6481,237,0.721
23728027,701439409,1.75E+12,LP,11/07/2025,00:00:00,0.2862,2139.271,0,9066.819,0.3931,0,1.661,236.6001,0.716
23728027,701439409,1.75E+12,LP,10/07/2025,23:45:00,0.2634,2139.199,0,9066.819,0.3513,0,1.494,235.1001,0.737
23728027,701439409,1.75E+12,LP,10/07/2025,23:30:00,0.3177,2139.134,0,9066.819,0.3883,0,1.653,234.8,0.752
23728027,701439409,1.75E+12,LP,10/07/2025,23:15:00,0.3408,2139.054,0,9066.819,0.4136,0,1.733,238.6001,0.8321
23728027,701439409,1.75E+12,LP,10/07/2025,23:00:00,0.374,2138.969,0,9066.819,0.4408,0,1.836,240.1001,0.8261
23728027,701439409,1.75E+12,LP,10/07/2025,22:45:00,1.3273,2138.876,0,9066.819,1.3418,0,5.7,236.3,0.903
23728027,701439409,1.75E+12,LP,10/07/2025,22:30:00,0.418,2138.544,0,9066.819,0.4626,0,1.938,238.6001,0.904
23728027,701439409,1.75E+12,LP,10/07/2025,22:15:00,0.4262,2138.44,0,9066.819,0.4766,0,1.968,242.1001,0.898
23728027,701439409,1.75E+12,LP,10/07/2025,22:00:00,0.436,2138.333,0,9066.819,0.4865,0,2.016,241.1001,0.898
23728027,701439409,1.75E+12,LP,10/07/2025,21:45:00,0.3428,2138.224,0,9066.819,0.3894,0,1.609,242.1001,0.902
23728027,701439409,1.75E+12,LP,10/07/2025,21:30:00,0.4096,2138.139,0,9066.819,0.437,0,1.816,240.6001,0.9401
23728027,701439409,1.75E+12,LP,10/07/2025,21:15:00,0.4718,2138.036,0,9066.819,0.502,0,2.095,239.7001,0.936
23728027,701439409,1.75E+12,LP,10/07/2025,21:00:00,1.3517,2137.918,0,9066.819,1.3747,0,5.921,233.4,0.935
23728027,701439409,1.75E+12,LP,10/07/2025,20:45:00,0.399,2137.58,0,9066.819,0.4415,0,1.855,237.9,0.923
23728027,701439409,1.75E+12,LP,10/07/2025,20:30:00,0.3665,2137.481,0,9066.819,0.4233,0,1.77,239,0.871
23728027,701439409,1.75E+12,LP,10/07/2025,20:15:00,0.3628,2137.389,0,9066.819,0.4323,0,1.81,238.7001,0.836
23728027,701439409,1.75E+12,LP,10/07/2025,20:00:00,0.3672,2137.2981,0,9066.819,0.436,0,1.827,238.5,0.838
23728027,701439409,1.75E+12,LP,10/07/2025,19:45:00,0.3833,2137.207,0,9066.819,0.4505,0,1.8901,238.4,0.876
23728027,701439409,1.75E+12,LP,10/07/2025,19:30:00,1.1983,2137.111,0,9066.819,1.2092,0,5.125,235.9,0.992
23728027,701439409,1.75E+12,LP,10/07/2025,19:15:00,1.1943,2136.812,0,9066.819,1.2052,0,5.119,235.4,0.99
23728027,701439409,1.75E+12,LP,10/07/2025,19:00:00,1.1284,2136.513,0,9066.819,1.1475,0,4.873,235.4,0.99
23728027,701439409,1.75E+12,LP,10/07/2025,18:45:00,1.2165,2136.231,0,9066.819,1.2464,0,5.299,235.8,0.972
23728027,701439409,1.75E+12,LP,10/07/2025,18:30:00,0.2323,2135.927,0,9066.819,0.368,0,1.5291,240.5,0.717
23728027,701439409,1.75E+12,LP,10/07/2025,18:15:00,0.1726,2135.869,0,9066.819,0.3543,0,1.477,239.8,0.447
23728027,701439409,1.75E+12,LP,10/07/2025,18:00:00,0.1194,2135.826,0,9066.819,0.335,0,1.393,240.5,0.446
23728027,701439409,1.75E+12,LP,10/07/2025,17:45:00,0.0235,2135.796,0.0043,9066.819,0.2199,0.1009,1.326,241.8,0.246
23728027,701439409,1.75E+12,LP,10/07/2025,17:30:00,0.0001,2135.791,0.0587,9066.818,0.0007,0.2842,1.18,241.3,-0.008
23728027,701439409,1.75E+12,LP,10/07/2025,17:15:00,0,2135.791,0.1829,9066.803,0.0004,0.3276,1.353,242.2001,-0.396
23728027,701439409,1.75E+12,LP,10/07/2025,17:00:00,0,2135.791,0.3854,9066.758,0,0.4539,1.8781,241.7001,-0.773
23728027,701439409,1.75E+12,LP,10/07/2025,16:45:00,0,2135.791,0.4838,9066.661,0,0.5384,2.217,242.7001,-0.86
23728027,701439409,1.75E+12,LP,10/07/2025,16:30:00,0,2135.791,0.8312,9066.54,0,0.8672,3.535,245.2001,-0.935
23728027,701439409,1.75E+12,LP,10/07/2025,16:15:00,0,2135.791,1.275,9066.332,0,1.3007,5.259,247,-0.97
23728027,701439409,1.75E+12,LP,10/07/2025,16:00:00,0,2135.791,2.1429,9066.0141,0,2.1553,8.549,250.8,-0.985
23728027,701439409,1.75E+12,LP,10/07/2025,15:45:00,0,2135.791,2.8252,9065.4781,0,2.8405,11.208,253.4,-0.994
23728027,701439409,1.75E+12,LP,10/07/2025,15:30:00,0,2135.791,2.7248,9064.772,0,2.739,11.0081,248.8,-0.996
23728027,701439409,1.75E+12,LP,10/07/2025,15:15:00,0,2135.791,2.8969,9064.091,0,2.91,11.703,248.6001,-0.995
23728027,701439409,1.75E+12,LP,10/07/2025,15:00:00,0,2135.791,3.1265,9063.367,0,3.1428,12.548,250.4,-0.993
23728027,701439409,1.75E+12,LP,10/07/2025,14:45:00,0,2135.791,3.3282,9062.5851,0,3.3439,13.335,250.7001,-0.991
23728027,701439409,1.75E+12,LP,10/07/2025,14:30:00,0,2135.791,3.5369,9061.753,0,3.5544,14.13,251.5,-0.995
23728027,701439409,1.75E+12,LP,10/07/2025,14:15:00,0,2135.791,3.6885,9060.869,0,3.7069,14.7031,252.1001,-0.994
23728027,701439409,1.75E+12,LP,10/07/2025,14:00:00,0,2135.791,3.8429,9059.947,0,3.8626,15.247,253.3,-0.994
