SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V)
000021400390,073/AZ0858,1.76007E+12,LP,2025-10-10,10:00:00,87.132,1122982.415,0,861.905,89.868,0,173.04,179.16,207.24,233.13,232.86,232.56
000021400390,073/AZ0858,1.76007E+12,LP,2025-10-10,09:45:00,88.422,1122951.294,0,861.905,90.744,0,152.22,157.8,159.72,235.4201,235.11,235.05
000021400390,073/AZ0858,1.76007E+12,LP,2025-10-10,09:30:00,88.116,1122929.51,0,861.905,90.528,0,174.12,149.46,210.3,235.75,235.71,234.61
000021400390,073/AZ0858,1.76007E+12,LP,2025-10-10,09:15:00,80.058,1122907.381,0,861.905,82.26,0,111.9601,92.8201,164.22,236.02,235.7301,234.81
000021400390,073/AZ0858,1.76007E+12,LP,2025-10-10,09:00:00,79.788,1122885.354,0,861.905,81.798,0,106.44,82.26,135.6,237.6701,237.94,236.93
000021400390,073/AZ0858,1.76007E+12,LP,2025-10-10,08:45:00,86.868,1122865.358,0,861.905,88.512,0,103.2,89.04,168.72,235.8,235.97,234.35
000021400390,073/AZ0858,1.76007E+12,LP,2025-10-10,08:30:00,72.12,1122845.41,0,861.905,72.678,0,114.36,113.4601,168.66,235.86,235.59,234.77
000021400390,073/AZ0858,1.76006E+12,LP,2025-10-10,08:15:00,77.268,1122823.692,0,861.905,78.018,0,123.84,121.5,175.5,238.09,238.3901,236.36
000021400390,073/AZ0858,1.76006E+12,LP,2025-10-10,08:00:00,58.122,1122805.661,0,861.905,58.404,0,81.42,96,133.1401,239.47,239.11,238.6401
000021400390,073/AZ0858,1.76006E+12,LP,2025-10-10,07:45:00,39.87,1122786.343,0,861.905,40.068,0,75.18,86.16,146.34,237.55,236.9,235.8901
000021400390,073/AZ0858,1.76006E+12,LP,2025-10-10,07:30:00,28.908,1122771.812,0,861.905,29.13,0,55.14,61.44,84.48,235.78,235.7301,235.02
000021400390,073/AZ0858,1.76006E+12,LP,2025-10-10,07:15:00,29.508,1122761.844,0,861.905,29.706,0,43.14,31.92,53.34,237.38,237.78,237.6
000021400390,073/AZ0858,1.76006E+12,LP,2025-10-10,07:00:00,33.156,1122754.616,0,861.905,33.324,0,38.28,42.18,50.04,238.24,238.37,238.12
000021400390,073/AZ0858,1.76006E+12,LP,2025-10-10,06:45:00,30.63,1122747.2381,0,861.905,30.78,0,40.02,34.9801,49.9801,240.55,241.05,240.71
000021400390,073/AZ0858,1.76006E+12,LP,2025-10-10,06:30:00,33.33,1122738.949,0,861.905,33.4741,0,45.36,40.32,38.88,239.58,240,239.93
000021400390,073/AZ0858,1.76006E+12,LP,2025-10-10,06:15:00,42.816,1122731.29,0,861.905,43.08,0,52.32,32.88,40.56,240.7001,240.58,240.12
000021400390,073/AZ0858,1.76006E+12,LP,2025-10-10,06:00:00,35.106,1122722.958,0,861.905,35.28,0,61.9801,39.6601,43.38,238.1701,238.09,237.9801
000021400390,073/AZ0858,1.76006E+12,LP,2025-10-10,05:45:00,32.958,1122712.254,0,861.905,33.1021,0,63.78,39.4801,54.72,237.79,238.36,237.9
000021400390,073/AZ0858,1.76005E+12,LP,2025-10-10,05:30:00,30.3301,1122703.477,0,861.905,30.468,0,54.78,38.64,57.72,238.9501,238.66,238.65
000021400390,073/AZ0858,1.76005E+12,LP,2025-10-10,05:15:00,28.44,1122695.237,0,861.905,28.5481,0,49.44,40.9801,40.32,239.28,239.63,239.8
000021400390,073/AZ0858,1.76005E+12,LP,2025-10-10,05:00:00,26.6761,1122687.653,0,861.905,26.76,0,52.32,34.74,43.86,236.36,237.2301,236.44
000021400390,073/AZ0858,1.76005E+12,LP,2025-10-10,04:45:00,27.576,1122680.543,0,861.905,27.696,0,40.2,41.82,33.36,238.01,237.87,238.1401
000021400390,073/AZ0858,1.76005E+12,LP,2025-10-10,04:30:00,28.224,1122673.867,0,861.905,28.3621,0,43.86,34.5,36.96,238.54,238.8,238.54
000021400390,073/AZ0858,1.76005E+12,LP,2025-10-10,04:15:00,26.898,1122666.98,0,861.905,27.006,0,42.84,35.04,48.6,239.24,239.52,239.15
000021400390,073/AZ0858,1.76005E+12,LP,2025-10-10,04:00:00,27.75,1122659.922,0,861.905,27.882,0,41.04,34.74,39,239.22,239.35,239.2001
000021400390,073/AZ0858,1.76005E+12,LP,2025-10-10,03:45:00,29.232,1122653.197,0,861.905,29.442,0,43.86,34.44,37.62,239.28,239.55,239.41
000021400390,073/AZ0858,1.76005E+12,LP,2025-10-10,03:30:00,28.23,1122646.258,0,861.905,28.386,0,50.76,35.58,41.94,239.22,240.24,239.9201
000021400390,073/AZ0858,1.76005E+12,LP,2025-10-10,03:15:00,27.3421,1122638.95,0,861.905,27.456,0,49.08,41.34,36.9,236.06,236.53,236.34
000021400390,073/AZ0858,1.76005E+12,LP,2025-10-10,03:00:00,27.732,1122631.891,0,861.905,27.84,0,42.4801,38.4,32.34,237.41,237.51,237.1
000021400390,073/AZ0858,1.76004E+12,LP,2025-10-10,02:45:00,29.5921,1122625.055,0,861.905,29.712,0,44.58,39.6601,42.3001,236.6401,236.79,237.09
000021400390,073/AZ0858,1.76004E+12,LP,2025-10-10,02:30:00,30.042,1122618.121,0,861.905,30.132,0,46.2,41.4,39.42,237.1401,236.85,237.2301
000021400390,073/AZ0858,1.76004E+12,LP,2025-10-10,02:15:00,32.058,1122610.723,0,861.905,32.184,0,45.54,42.3001,34.9801,240.16,240.31,240.83
000021400390,073/AZ0858,1.76004E+12,LP,2025-10-10,02:00:00,29.844,1122603.212,0,861.905,29.97,0,58.5,39.06,40.9801,239.4501,239.87,239.6
000021400390,073/AZ0858,1.76004E+12,LP,2025-10-10,01:45:00,29.7661,1122595.197,0,861.905,29.892,0,49.74,39.9,42.06,239.15,239.02,238.9201
000021400390,073/AZ0858,1.76004E+12,LP,2025-10-10,01:30:00,30.642,1122587.736,0,861.905,30.774,0,51.3001,40.86,41.88,237.85,238.58,238.65
000021400390,073/AZ0858,1.76004E+12,LP,2025-10-10,01:15:00,31.89,1122580.284,0,861.905,32.058,0,51.3001,39.9,41.64,237.6401,238.54,237.88
000021400390,073/AZ0858,1.76004E+12,LP,2025-10-10,01:00:00,30.84,1122572.631,0,861.905,30.984,0,46.68,37.9801,53.4,239.01,239.3901,238.81
000021400390,073/AZ0858,1.76004E+12,LP,2025-10-10,00:45:00,31.596,1122564.658,0,861.905,31.722,0,45.6,40.26,38.7,238.56,238.7001,238.68
000021400390,073/AZ0858,1.76004E+12,LP,2025-10-10,00:30:00,32.424,1122556.947,0,861.905,32.562,0,49.32,40.8001,50.28,238.32,238.4501,238.36
000021400390,073/AZ0858,1.76004E+12,LP,2025-10-10,00:15:00,34.476,1122549.048,0,861.905,34.62,0,48.18,41.52,40.8001,237.56,237.76,237.8
000021400390,073/AZ0858,1.76003E+12,LP,2025-10-10,00:00:00,35.442,1122540.942,0,861.905,35.574,0,53.64,43.38,51.36,236.65,236.78,236.59
000021400390,073/AZ0858,1.76003E+12,LP,2025-10-09,23:45:00,36.54,1122532.322,0,861.905,36.6721,0,62.64,45.3001,58.6201,235.66,236.31,235.19
000021400390,073/AZ0858,1.76003E+12,LP,2025-10-09,23:30:00,37.062,1122523.4611,0,861.905,37.2301,0,63.78,45.9,43.86,235.68,235.9801,235.8
000021400390,073/AZ0858,1.76003E+12,LP,2025-10-09,23:15:00,43.254,1122514.316,0,861.905,43.5,0,58.08,47.4,44.94,235.25,235.47,235.34
000021400390,073/AZ0858,1.76003E+12,LP,2025-10-09,23:00:00,43.302,1122505.06,0,861.905,43.542,0,72,52.56,60.42,238.07,239.05,238.58
000021400390,073/AZ0858,1.76003E+12,LP,2025-10-09,22:45:00,54.2821,1122494.245,0,861.905,55.14,0,60.24,55.8001,62.64,240.94,241.1401,240.41
000021400390,073/AZ0858,1.76003E+12,LP,2025-10-09,22:30:00,56.136,1122483.406,0,861.905,57.168,0,75.06,61.6201,69.9,240.2301,239.9201,239.61
000021400390,073/AZ0858,1.76003E+12,LP,2025-10-09,22:15:00,59.508,1122469.847,0,861.905,60.6721,0,92.04,73.44,78,238.83,238.6701,238.63
000021400390,073/AZ0858,1.76003E+12,LP,2025-10-09,22:00:00,56.328,1122455.813,0,861.905,57.432,0,82.3201,75,83.4,239.3,239.25,238.72
000021400390,073/AZ0858,1.76003E+12,LP,2025-10-09,21:45:00,57.612,1122440.935,0,861.905,58.7821,0,86.52,74.22,114.42,238.47,238.91,237.57
000021400390,073/AZ0858,1.76003E+12,LP,2025-10-09,21:30:00,58.554,1122426.8531,0,861.905,59.832,0,88.8,75.3,90.24,237.4501,237.87,237.32
000021400390,073/AZ0858,1.76002E+12,LP,2025-10-09,21:15:00,64.3381,1122412.448,0,861.905,65.604,0,94.56,73.38,87.42,236.63,237.76,236.78
000021400390,073/AZ0858,1.76002E+12,LP,2025-10-09,21:00:00,64.548,1122397.81,0,861.905,65.706,0,104.76,73.68,84.18,235.7301,236.75,236.1401
000021400390,073/AZ0858,1.76002E+12,LP,2025-10-09,20:45:00,64.752,1122381.705,0,861.905,66.084,0,100.62,77.52,125.94,238.02,238.5,237.43
000021400390,073/AZ0858,1.76002E+12,LP,2025-10-09,20:30:00,66.372,1122365.5861,0,861.905,67.68,0,93.24,69.24,123.36,237.6701,238.13,236.86
000021400390,073/AZ0858,1.76002E+12,LP,2025-10-09,20:15:00,69.858,1122349.397,0,861.905,71.1001,0,111.6001,77.1001,90.9601,239.74,240.53,240.38
000021400390,073/AZ0858,1.76002E+12,LP,2025-10-09,20:00:00,76.932,1122332.803,0,861.905,78.03,0,96.48,71.16,123.3,239.11,240.07,238.57
000021400390,073/AZ0858,1.76002E+12,LP,2025-10-09,19:45:00,75.6001,1122315.338,0,861.905,76.572,0,100.7401,89.4,146.16,237.88,238.25,236.97
000021400390,073/AZ0858,1.76002E+12,LP,2025-10-09,19:30:00,82.914,1122296.104,0,861.905,84.048,0,102.42,83.4601,130.62,237.51,238.85,237.24
000021400390,073/AZ0858,1.76002E+12,LP,2025-10-09,19:15:00,90.366,1122277.203,0,861.905,91.272,0,101.04,95.34,130.08,237.05,237.02,235.93
000021400390,073/AZ0858,1.76002E+12,LP,2025-10-09,19:00:00,96.45,1122256.473,0,861.905,97.374,0,117.42,116.94,145.1401,236.41,236.31,235.2301
000021400390,073/AZ0858,1.76002E+12,LP,2025-10-09,18:45:00,89.772,1122233.8531,0,861.905,90.444,0,120.78,125.64,195.96,236.22,235.76,234
000021400390,073/AZ0858,1.76001E+12,LP,2025-10-09,18:30:00,98.8261,1122209.742,0,861.905,99.378,0,121.68,113.04,176.58,235.8,235.25,233.9501
000021400390,073/AZ0858,1.76001E+12,LP,2025-10-09,18:15:00,103.464,1122187.297,0,861.905,103.854,0,138.4201,127.44,150.78,237.46,238.01,236.71
000021400390,073/AZ0858,1.76001E+12,LP,2025-10-09,18:00:00,120.51,1122162.616,0,861.905,121.218,0,132.66,131.7,190.1401,237.81,237.69,236.13
000021400390,073/AZ0858,1.76001E+12,LP,2025-10-09,17:45:00,120.294,1122136.749,0,861.905,120.9601,0,146.46,183.24,186.24,236.6701,236.08,235.4
000021400390,073/AZ0858,1.76001E+12,LP,2025-10-09,17:30:00,128.6581,1122106.622,0,861.905,129.366,0,172.2001,192.18,203.04,235.55,235.29,234.7001
000021400390,073/AZ0858,1.76001E+12,LP,2025-10-09,17:15:00,137.568,1122076.548,0,861.905,138.456,0,175.32,216.36,166.98,235.31,234.76,234.9201
000021400390,073/AZ0858,1.76001E+12,LP,2025-10-09,17:00:00,145.23,1122044.383,0,861.905,146.274,0,172.9201,223.44,210.36,237.8901,236.8,235.87
000021400390,073/AZ0858,1.76001E+12,LP,2025-10-09,16:45:00,149.256,1122009.99,0,861.905,150.606,0,179.16,214.62,204.6,235.26,234.5,234.19
000021400390,073/AZ0858,1.76001E+12,LP,2025-10-09,16:30:00,136.998,1121973.639,0,861.905,138.876,0,211.74,232.8,233.22,233.74,232.71,232.79
000021400390,073/AZ0858,1.76001E+12,LP,2025-10-09,16:15:00,128.892,1121936.3261,0,861.905,131.172,0,201.3,222.06,216.4201,236.11,235.22,235.06
000021400390,073/AZ0858,1.76001E+12,LP,2025-10-09,16:00:00,128.6761,1121902.116,0,861.905,130.464,0,175.74,196.9201,193.68,237.56,236.85,236.58
000021400390,073/AZ0858,1.76E+12,LP,2025-10-09,15:45:00,136.824,1121869.892,0,861.905,138.474,0,153.48,188.04,205.68,238.26,237.19,236.88
000021400390,073/AZ0858,1.76E+12,LP,2025-10-09,15:30:00,136.32,1121837.723,0,861.905,137.748,0,188.82,225.78,200.22,235.35,234.15,234.75
000021400390,073/AZ0858,1.76E+12,LP,2025-10-09,15:15:00,137.592,1121803.516,0,861.905,139.572,0,195.96,237.78,242.82,235.02,233.32,233.21
000021400390,073/AZ0858,1.76E+12,LP,2025-10-09,15:00:00,129.582,1121769.435,0,861.905,131.46,0,198.3,243.3,194.94,233.06,231.9801,232.82
000021400390,073/AZ0858,1.76E+12,LP,2025-10-09,14:45:00,134.13,1121735.036,0,861.905,136.722,0,169.56,215.46,229.62,234.01,233.61,232.8901
000021400390,073/AZ0858,1.76E+12,LP,2025-10-09,14:30:00,131.844,1121702.641,0,861.905,134.178,0,185.1,196.74,206.52,232.74,232.13,231.81
000021400390,073/AZ0858,1.76E+12,LP,2025-10-09,14:15:00,117.126,1121669.108,0,861.905,119.988,0,203.58,201.72,196.26,233.94,233.4501,233.78
000021400390,073/AZ0858,1.76E+12,LP,2025-10-09,14:00:00,112.968,1121636.146,0,861.905,116.244,0,164.7001,185.34,226.32,234.76,234.76,233.83
000021400390,073/AZ0858,1.76E+12,LP,2025-10-09,13:45:00,112.476,1121606.8631,0,861.905,114.804,0,146.7001,175.08,166.86,233.77,233.11,233.51
000021400390,073/AZ0858,1.76E+12,LP,2025-10-09,13:30:00,110.556,1121578.621,0,861.905,112.818,0,139.62,176.58,164.28,235.1701,234.46,234.8901
000021400390,073/AZ0858,1.76E+12,LP,2025-10-09,13:15:00,108.666,1121550.501,0,861.905,111.282,0,158.4,191.22,177,235.12,234.4,234.43
000021400390,073/AZ0858,1.76E+12,LP,2025-10-09,13:00:00,116.8381,1121522.862,0,861.905,119.772,0,166.8,176.58,175.98,234.65,234.51,234.68
000021400390,073/AZ0858,1.75999E+12,LP,2025-10-09,12:45:00,116.022,1121495.661,0,861.905,119.616,0,178.5,174.6,199.5,233.26,233.69,233.13
000021400390,073/AZ0858,1.75999E+12,LP,2025-10-09,12:30:00,108.33,1121466.454,0,861.905,112.896,0,143.88,170.88,176.76,233.94,233.28,233.72
000021400390,073/AZ0858,1.75999E+12,LP,2025-10-09,12:15:00,106.674,1121437.4781,0,861.905,111,0,138.54,179.82,163.86,236.66,236.11,236.58
000021400390,073/AZ0858,1.75999E+12,LP,2025-10-09,12:00:00,104.8381,1121410.394,0,861.905,109.596,0,163.44,168.96,192.54,238.05,237.85,237.53
000021400390,073/AZ0858,1.75999E+12,LP,2025-10-09,11:45:00,93.9661,1121383.726,0,861.905,97.26,0,139.32,144.36,157.56,238.4,238.33,238.08
000021400390,073/AZ0858,1.75999E+12,LP,2025-10-09,11:30:00,96.408,1121357.516,0,861.905,99.81,0,130.98,144.78,139.68,236.6701,236.55,236.56
000021400390,073/AZ0858,1.75999E+12,LP,2025-10-09,11:15:00,103.938,1121334.024,0,861.905,107.52,0,121.92,126.48,169.26,234.24,234.41,233.1401
000021400390,073/AZ0858,1.75999E+12,LP,2025-10-09,11:00:00,104.916,1121309.922,0,861.905,108.2161,0,135.54,149.16,181.26,234.38,234.26,233.2001
000021400390,073/AZ0858,1.75999E+12,LP,2025-10-09,10:45:00,116.0701,1121283.906,0,861.905,117.75,0,140.04,194.7001,191.76,234.21,233.04,233.2301
000021400390,073/AZ0858,1.75999E+12,LP,2025-10-09,10:30:00,115.92,1121257.67,0,861.905,117.2101,0,181.5,211.8,229.26,234.28,233.24,232.91
000021400390,073/AZ0858,1.75999E+12,LP,2025-10-09,10:15:00,112.584,1121228.69,0,861.905,113.772,0,165.06,153.6,209.94,235.4201,236.26,234.59
000021400390,073/AZ0858,1.75998E+12,LP,2025-10-09,10:00:00,126.36,1121199.709,0,861.905,127.6921,0,145.74,161.94,232.32,234.6701,234.26,233.34
000021400390,073/AZ0858,1.75998E+12,LP,2025-10-09,09:45:00,108.162,1121171.563,0,861.905,109.122,0,147.6,145.44,196.74,236.59,237.37,236.03
000021400390,073/AZ0858,1.75998E+12,LP,2025-10-09,09:30:00,96.3,1121139.972,0,861.905,97.758,0,171.4201,204,249.4801,233.11,232.36,231.11
000021400390,073/AZ0858,1.75998E+12,LP,2025-10-09,09:15:00,108.84,1121112.93,0,861.905,110.58,0,132.06,128.16,145.2001,234.9,236.01,235.21
000021400390,073/AZ0858,1.75998E+12,LP,2025-10-09,09:00:00,87.69,1121088.854,0,861.905,90.336,0,170.6401,162.3,212.94,235.38,235.32,234.53
000021400390,073/AZ0858,1.75998E+12,LP,2025-10-09,08:45:00,78.174,1121061.643,0,861.905,80.508,0,142.26,154.74,217.9801,233.9501,233.4801,232.34
000021400390,073/AZ0858,1.75998E+12,LP,2025-10-09,08:30:00,69.78,1121039.72,0,861.905,71.004,0,144.36,133.32,181.8,234.36,234.11,233.19
000021400390,073/AZ0858,1.75998E+12,LP,2025-10-09,08:15:00,73.812,1121020.176,0,861.905,75.27,0,91.14,93.9601,112.2,242.25,242.37,242.11
000021400390,073/AZ0858,1.75998E+12,LP,2025-10-09,08:00:00,58.308,1121002.7111,0,861.905,58.752,0,89.58,99.9,126.3,235.75,235.36,235.13
000021400390,073/AZ0858,1.75998E+12,LP,2025-10-09,07:45:00,30.03,1120984.276,0,861.905,30.21,0,81.06,106.44,143.6401,237.83,237.34,236.7001
000021400390,073/AZ0858,1.75998E+12,LP,2025-10-09,07:30:00,28.302,1120969.698,0,861.905,28.512,0,40.86,60.6601,94.26,236.01,235.88,234.9801
000021400390,073/AZ0858,1.75997E+12,LP,2025-10-09,07:15:00,31.758,1120962.19,0,861.905,31.9381,0,28.02,21.96,52.74,238.05,238.21,237.4801
000021400390,073/AZ0858,1.75997E+12,LP,2025-10-09,07:00:00,31.578,1120955.114,0,861.905,31.734,0,40.26,43.86,48.42,237.96,238.38,238.09
000021400390,073/AZ0858,1.75997E+12,LP,2025-10-09,06:45:00,32.1721,1120947.174,0,861.905,32.322,0,58.86,34.62,33.42,239.75,239.65,239.79
000021400390,073/AZ0858,1.75997E+12,LP,2025-10-09,06:30:00,28.872,1120939.268,0,861.905,29.01,0,64.3201,37.5,68.22,238.5,238.9501,239
000021400390,073/AZ0858,1.75997E+12,LP,2025-10-09,06:15:00,29.64,1120931.236,0,861.905,29.79,0,52.86,30.9001,40.62,237.52,237.51,237.1701
000021400390,073/AZ0858,1.75997E+12,LP,2025-10-09,06:00:00,30.252,1120924.017,0,861.905,30.372,0,56.58,37.5,51.54,241.57,241.3901,241.02
000021400390,073/AZ0858,1.75997E+12,LP,2025-10-09,05:45:00,34.32,1120916.607,0,861.905,34.434,0,61.56,34.2,38.94,239.25,239.81,239.4801
000021400390,073/AZ0858,1.75997E+12,LP,2025-10-09,05:30:00,29.532,1120909.043,0,861.905,29.658,0,54.6,37.44,44.82,237.24,237.2301,237.1
000021400390,073/AZ0858,1.75997E+12,LP,2025-10-09,05:15:00,27.078,1120900.463,0,861.905,27.192,0,51.1201,37.5,37.08,237.3,237.53,237.35
000021400390,073/AZ0858,1.75997E+12,LP,2025-10-09,05:00:00,26.388,1120893.079,0,861.905,26.514,0,52.6201,38.28,33.18,235.87,236.62,236.27
000021400390,073/AZ0858,1.75997E+12,LP,2025-10-09,04:45:00,25.662,1120886.3091,0,861.905,25.752,0,53.22,34.62,29.7,236.78,237.01,237.15
000021400390,073/AZ0858,1.75996E+12,LP,2025-10-09,04:30:00,26.82,1120879.7111,0,861.905,26.928,0,46.14,33.78,40.08,236.96,237.13,237.22
000021400390,073/AZ0858,1.75996E+12,LP,2025-10-09,04:15:00,25.422,1120873.287,0,861.905,25.536,0,40.74,34.38,31.5,240.03,240.32,240.07
000021400390,073/AZ0858,1.75996E+12,LP,2025-10-09,04:00:00,26.544,1120866.589,0,861.905,26.6821,0,40.14,33.06,31.92,237.3,237.43,237.4201
000021400390,073/AZ0858,1.75996E+12,LP,2025-10-09,03:45:00,27.654,1120860.232,0,861.905,27.828,0,46.86,33.78,30.78,237.9501,238.03,238.37
000021400390,073/AZ0858,1.75996E+12,LP,2025-10-09,03:30:00,27.8101,1120853.595,0,861.905,27.948,0,54.42,34.38,30.6,237.1401,237.6,237.77
000021400390,073/AZ0858,1.75996E+12,LP,2025-10-09,03:15:00,27.678,1120846.681,0,861.905,27.7981,0,54.96,33.9,40.32,237.12,237.72,237.4801
000021400390,073/AZ0858,1.75996E+12,LP,2025-10-09,03:00:00,27.396,1120839.7281,0,861.905,27.486,0,50.7,34.8001,34.32,237.53,238.2301,238.29
000021400390,073/AZ0858,1.75996E+12,LP,2025-10-09,02:45:00,27.954,1120832.808,0,861.905,28.062,0,49.6201,34.8001,33.6,236.84,237.31,237.3901
000021400390,073/AZ0858,1.75996E+12,LP,2025-10-09,02:30:00,29.61,1120825.958,0,861.905,29.736,0,49.14,34.56,33.78,236.83,236.84,236.96
000021400390,073/AZ0858,1.75996E+12,LP,2025-10-09,02:15:00,29.952,1120818.969,0,861.905,30.084,0,50.4,36.72,45.6,236.3901,237.03,236.81
000021400390,073/AZ0858,1.75996E+12,LP,2025-10-09,02:00:00,29.37,1120811.556,0,861.905,29.4901,0,54.36,35.64,46.5,237.47,238.04,237.59
000021400390,073/AZ0858,1.75995E+12,LP,2025-10-09,01:45:00,30.738,1120804.068,0,861.905,30.852,0,54.84,35.4,45.12,237.34,237.55,237.27
000021400390,073/AZ0858,1.75995E+12,LP,2025-10-09,01:30:00,30.282,1120796.733,0,861.905,30.4321,0,54.36,35.7,36.54,236.83,237.36,237.1
000021400390,073/AZ0858,1.75995E+12,LP,2025-10-09,01:15:00,32.4,1120789.048,0,861.905,32.568,0,57.24,36.6,40.56,234.4801,235.04,234.9
000021400390,073/AZ0858,1.75995E+12,LP,2025-10-09,01:00:00,32.688,1120781.477,0,861.905,32.844,0,57.24,37.32,39.6601,238.9501,239.4501,239.38
000021400390,073/AZ0858,1.75995E+12,LP,2025-10-09,00:45:00,31.722,1120773.376,0,861.905,31.902,0,56.1601,40.44,45.6,238.59,239.09,238.96
000021400390,073/AZ0858,1.75995E+12,LP,2025-10-09,00:30:00,35.226,1120765.203,0,861.905,35.406,0,60.24,37.68,38.52,238.78,239.31,239.1401
000021400390,073/AZ0858,1.75995E+12,LP,2025-10-09,00:15:00,33.36,1120757.271,0,861.905,33.522,0,58.2,38.58,39.96,241.01,241.4,240.97
000021400390,073/AZ0858,1.75995E+12,LP,2025-10-09,00:00:00,33.816,1120748.454,0,861.905,34.008,0,59.46,39.36,51.42,240.66,241.12,240.71
000021400390,073/AZ0858,1.75995E+12,LP,2025-10-08,23:45:00,36.126,1120740.1231,0,861.905,36.318,0,53.76,40.62,45.96,239.9801,240.35,239.97
000021400390,073/AZ0858,1.75995E+12,LP,2025-10-08,23:30:00,36.936,1120731.668,0,861.905,37.11,0,52.44,41.7,51.78,240.05,240.3901,239.52
000021400390,073/AZ0858,1.75995E+12,LP,2025-10-08,23:15:00,37.266,1120722.636,0,861.905,37.434,0,58.8001,42.06,53.4,239.19,239.26,238.74
000021400390,073/AZ0858,1.75994E+12,LP,2025-10-08,23:00:00,35.7301,1120713.401,0,861.905,35.874,0,52.92,53.22,54.1201,239.37,239.35,239.2301
000021400390,073/AZ0858,1.75994E+12,LP,2025-10-08,22:45:00,34.824,1120704.085,0,861.905,34.998,0,52.14,60.24,51.96,238.65,238.4201,238.34
000021400390,073/AZ0858,1.75994E+12,LP,2025-10-08,22:30:00,35.364,1120695.152,0,861.905,35.508,0,55.68,50.88,51,237.84,237.96,237.59
000021400390,073/AZ0858,1.75994E+12,LP,2025-10-08,22:15:00,36.9,1120686.445,0,861.905,37.02,0,54.72,51.6,47.4,237.7001,237.83,237.69
000021400390,073/AZ0858,1.75994E+12,LP,2025-10-08,22:00:00,34.878,1120677.604,0,861.905,35.058,0,67.98,48.42,50.52,238.21,238.7301,238.51
000021400390,073/AZ0858,1.75994E+12,LP,2025-10-08,21:45:00,46.53,1120668.369,0,861.905,47.154,0,57,48.96,55.32,237.84,238.08,237.84
