SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V)
000020401123,073/AZ1303,1.76002E+12,LP,2025-10-09,20:30:00,148.848,3149717.311,0,1008.801,151.254,0,204.12,161.28,156.12,234.8,235.88,235.4501
000020401123,073/AZ1303,1.76002E+12,LP,2025-10-09,20:15:00,143.928,3149680.098,0,1008.801,145.836,0,195.96,154.98,167.28,237.75,238.54,238.06
000020401123,073/AZ1303,1.76002E+12,LP,2025-10-09,20:00:00,157.2061,3149644.116,0,1008.801,159.246,0,227.76,195.36,218.58,236.31,236.9801,236.15
000020401123,073/AZ1303,1.76002E+12,LP,2025-10-09,19:45:00,158.88,3149604.813,0,1008.801,161.916,0,217.62,175.8,198.78,234.47,235.68,234.96
000020401123,073/AZ1303,1.76002E+12,LP,2025-10-09,19:30:00,162.042,3149565.093,0,1008.801,166.1281,0,219.78,180.36,215.82,234.27,235.2001,233.96
000020401123,073/AZ1303,1.76002E+12,LP,2025-10-09,19:15:00,169.1341,3149524.627,0,1008.801,172.11,0,228.84,196.9201,258.66,233.77,234.7001,232.63
000020401123,073/AZ1303,1.76002E+12,LP,2025-10-09,19:00:00,173.952,3149482.298,0,1008.801,176.202,0,284.94,238.1401,291.48,232.29,233.4,231.9201
000020401123,073/AZ1303,1.76002E+12,LP,2025-10-09,18:45:00,173.478,3149438.809,0,1008.801,176.022,0,243.96,233.82,246.18,232.04,232.33,231.66
000020401123,073/AZ1303,1.76001E+12,LP,2025-10-09,18:30:00,178.638,3149395.44,0,1008.801,181.254,0,242.88,240.4801,271.44,231.41,231.82,230.4501
000020401123,073/AZ1303,1.76001E+12,LP,2025-10-09,18:15:00,178.704,3149350.779,0,1008.801,181.572,0,260.94,233.88,254.1,234.09,234.84,234.04
000020401123,073/AZ1303,1.76001E+12,LP,2025-10-09,18:00:00,174.372,3149306.102,0,1008.801,177.4441,0,225.06,214.44,244.44,234.31,234.63,233.59
000020401123,073/AZ1303,1.76001E+12,LP,2025-10-09,17:45:00,175.2061,3149262.508,0,1008.801,178.554,0,261.7801,223.44,259.8,232.72,233.58,232.47
000020401123,073/AZ1303,1.76001E+12,LP,2025-10-09,17:30:00,177.018,3149218.705,0,1008.801,180.342,0,245.82,228,265.86,232.84,233.68,232.16
000020401123,073/AZ1303,1.76001E+12,LP,2025-10-09,17:15:00,163.5,3149174.449,0,1008.801,167.112,0,270,277.56,307.02,235.1,234.8,233.9801
000020401123,073/AZ1303,1.76001E+12,LP,2025-10-09,17:00:00,147.66,3149133.573,0,1008.801,151.416,0,195.96,196.02,278.7,235.6,235.87,233.7301
000020401123,073/AZ1303,1.76001E+12,LP,2025-10-09,16:45:00,146.784,3149096.657,0,1008.801,150.534,0,228.6,205.2001,254.04,233.29,233.56,232.12
000020401123,073/AZ1303,1.76001E+12,LP,2025-10-09,16:30:00,147.4501,3149059.96,0,1008.801,151.98,0,181.32,163.56,219.4801,232.78,233.51,231.9201
000020401123,073/AZ1303,1.76001E+12,LP,2025-10-09,16:15:00,135.606,3149023.097,0,1008.801,140.856,0,233.94,226.26,264.12,235.1,235.33,234.16
000020401123,073/AZ1303,1.76001E+12,LP,2025-10-09,16:00:00,121.758,3148989.223,0,1008.801,127.3561,0,121.62,126.18,201.18,237.56,237.93,235.79
000020401123,073/AZ1303,1.76E+12,LP,2025-10-09,15:45:00,125.364,3148958.755,0,1008.801,130.518,0,141.4201,157.74,209.52,236.55,236.88,235.57
000020401123,073/AZ1303,1.76E+12,LP,2025-10-09,15:30:00,134.052,3148927.414,0,1008.801,139.1701,0,160.38,162.96,226.8,234.5,235.18,233.55
000020401123,073/AZ1303,1.76E+12,LP,2025-10-09,15:15:00,131.34,3148893.9,0,1008.801,135.948,0,181.86,198.36,271.86,231.56,231.93,229.4201
000020401123,073/AZ1303,1.76E+12,LP,2025-10-09,15:00:00,111.5701,3148861.065,0,1008.801,117.282,0,135.48,155.34,215.82,232.68,232.51,230.72
000020401123,073/AZ1303,1.76E+12,LP,2025-10-09,14:45:00,104.562,3148833.1721,0,1008.801,110.706,0,142.98,135.12,241.26,232.83,233.3,230.6
000020401123,073/AZ1303,1.76E+12,LP,2025-10-09,14:30:00,101.4421,3148807.0301,0,1008.801,107.772,0,102.18,148.08,204.4201,235.85,235.63,233.76
000020401123,073/AZ1303,1.76E+12,LP,2025-10-09,14:15:00,90.354,3148781.697,0,1008.801,96.546,0,118.62,122.28,209.1,234.75,235.4501,232.77
000020401123,073/AZ1303,1.76E+12,LP,2025-10-09,14:00:00,76.308,3148759.08,0,1008.801,83.298,0,105.9,142.56,188.6401,235.29,235.88,234.31
000020401123,073/AZ1303,1.76E+12,LP,2025-10-09,13:45:00,68.79,3148740.003,0,1008.801,77.112,0,53.82,81.36,135.66,235.16,235.1401,233.3
000020401123,073/AZ1303,1.76E+12,LP,2025-10-09,13:30:00,80.886,3148722.804,0,1008.801,87.936,0,91.14,137.16,189.78,235.12,234.94,232.9501
000020401123,073/AZ1303,1.76E+12,LP,2025-10-09,13:15:00,71.892,3148702.582,0,1008.801,79.3201,0,77.28,112.98,179.7001,234.4501,234.57,232.03
000020401123,073/AZ1303,1.76E+12,LP,2025-10-09,13:00:00,69.618,3148684.609,0,1008.801,77.64,0,69.66,88.74,202.86,235.54,236.11,232.68
000020401123,073/AZ1303,1.75999E+12,LP,2025-10-09,12:45:00,70.506,3148667.204,0,1008.801,79.188,0,99.9601,135.24,210.36,234.66,234.16,231.97
000020401123,073/AZ1303,1.75999E+12,LP,2025-10-09,12:30:00,71.43,3148649.577,0,1008.801,79.968,0,83.4601,140.88,170.58,235.47,234.69,233.81
000020401123,073/AZ1303,1.75999E+12,LP,2025-10-09,12:15:00,64.818,3148631.719,0,1008.801,75.5941,0,91.92,117.84,167.1,237.87,238.22,235.91
000020401123,073/AZ1303,1.75999E+12,LP,2025-10-09,12:00:00,67.998,3148615.515,0,1008.801,77.8381,0,66.72,117.78,147,239.84,239.27,237.53
000020401123,073/AZ1303,1.75999E+12,LP,2025-10-09,11:45:00,59.28,3148598.515,0,1008.801,70.062,0,78.78,125.16,172.1401,238.55,238.11,236.2301
000020401123,073/AZ1303,1.75999E+12,LP,2025-10-09,11:30:00,62.418,3148583.71,0,1008.801,72.294,0,58.32,81,148.26,237.1701,236.9501,234.76
000020401123,073/AZ1303,1.75999E+12,LP,2025-10-09,11:15:00,62.9221,3148568.089,0,1008.801,72.462,0,74.94,94.56,141.72,235.08,234.87,233.16
000020401123,073/AZ1303,1.75999E+12,LP,2025-10-09,11:00:00,72.936,3148552.357,0,1008.801,81.27,0,79.56,89.04,132.24,234.6,235.15,233
000020401123,073/AZ1303,1.75999E+12,LP,2025-10-09,10:45:00,75.5761,3148534.123,0,1008.801,84.102,0,75.54,95.94,159.36,235.11,234.7001,232.71
000020401123,073/AZ1303,1.75999E+12,LP,2025-10-09,10:30:00,87.132,3148515.228,0,1008.801,94.842,0,84.18,119.34,124.08,234.65,234.58,234.12
000020401123,073/AZ1303,1.75999E+12,LP,2025-10-09,10:15:00,86.724,3148493.444,0,1008.801,94.422,0,132.24,153.3,200.34,235.12,234.78,232.97
000020401123,073/AZ1303,1.75998E+12,LP,2025-10-09,10:00:00,73.878,3148471.762,0,1008.801,82.002,0,96.18,133.8,153.9,234.44,233.83,232.84
000020401123,073/AZ1303,1.75998E+12,LP,2025-10-09,09:45:00,84.168,3148453.291,0,1008.801,90.186,0,105,81.6001,115.44,233.77,234.55,233.04
000020401123,073/AZ1303,1.75998E+12,LP,2025-10-09,09:30:00,65.856,3148432.248,0,1008.801,72.402,0,113.8201,105,142.74,232.8,233.08,231.9
000020401123,073/AZ1303,1.75998E+12,LP,2025-10-09,09:15:00,59.01,3148415.784,0,1008.801,66.9421,0,79.2,119.52,142.62,236.2001,235.97,234.33
000020401123,073/AZ1303,1.75998E+12,LP,2025-10-09,09:00:00,75.414,3148401.0301,0,1008.801,82.098,0,64.68,78.12,119.88,236.97,237.43,236.03
000020401123,073/AZ1303,1.75998E+12,LP,2025-10-09,08:45:00,62.982,3148382.177,0,1008.801,68.76,0,103.86,102.72,129.78,234.71,235.09,234.99
000020401123,073/AZ1303,1.75998E+12,LP,2025-10-09,08:30:00,65.4421,3148366.431,0,1008.801,71.406,0,76.5,92.64,131.22,232.4501,232.4501,231.44
000020401123,073/AZ1303,1.75998E+12,LP,2025-10-09,08:15:00,50.112,3148350.0701,0,1008.801,55.734,0,86.04,105.9601,111.06,237.81,238.12,237.52
000020401123,073/AZ1303,1.75998E+12,LP,2025-10-09,08:00:00,45.27,3148337.54,0,1008.801,48.792,0,58.5,64.56,91.98,235.13,235.3,234.3901
000020401123,073/AZ1303,1.75998E+12,LP,2025-10-09,07:45:00,57.654,3148326.223,0,1008.801,59.3761,0,48.36,55.92,94.2,238.1,238.71,237.24
000020401123,073/AZ1303,1.75998E+12,LP,2025-10-09,07:30:00,66.858,3148311.809,0,1008.801,68.364,0,101.28,90.72,82.26,234.49,234.78,234.94
000020401123,073/AZ1303,1.75997E+12,LP,2025-10-09,07:15:00,70.272,3148295.094,0,1008.801,71.712,0,91.56,127.92,115.56,235.4801,235.32,235.29
000020401123,073/AZ1303,1.75997E+12,LP,2025-10-09,07:00:00,76.446,3148277.525,0,1008.801,77.562,0,124.02,106.92,106.08,236.3,236.61,236.59
000020401123,073/AZ1303,1.75997E+12,LP,2025-10-09,06:45:00,87.786,3148258.4391,0,1008.801,88.908,0,134.34,128.52,133.56,236.27,237.68,237.1401
000020401123,073/AZ1303,1.75997E+12,LP,2025-10-09,06:30:00,94.596,3148236.467,0,1008.801,95.502,0,146.58,115.26,111.84,235.16,236.62,236.84
000020401123,073/AZ1303,1.75997E+12,LP,2025-10-09,06:15:00,100.386,3148212.8171,0,1008.801,101.166,0,165.66,142.08,136.8,234.86,235.43,235.9801
000020401123,073/AZ1303,1.75997E+12,LP,2025-10-09,06:00:00,97.98,3148187.72,0,1008.801,98.778,0,162.54,136.26,122.64,237.13,237.8,238.36
000020401123,073/AZ1303,1.75997E+12,LP,2025-10-09,05:45:00,94.248,3148163.225,0,1008.801,94.866,0,141.4201,155.34,110.4,233.53,232.9801,234.35
000020401123,073/AZ1303,1.75997E+12,LP,2025-10-09,05:30:00,92.526,3148139.662,0,1008.801,93.114,0,161.94,125.58,124.44,234.86,235.33,235.85
000020401123,073/AZ1303,1.75997E+12,LP,2025-10-09,05:15:00,90.186,3148116.529,0,1008.801,90.696,0,132.3,128.52,122.8201,232.4501,233.08,232.6701
000020401123,073/AZ1303,1.75997E+12,LP,2025-10-09,05:00:00,84.45,3148093.982,0,1008.801,85.014,0,146.4,123.18,93.12,233.32,234.22,234.49
000020401123,073/AZ1303,1.75997E+12,LP,2025-10-09,04:45:00,77.4481,3148072.87,0,1008.801,78.03,0,135.36,111.66,97.02,234.27,234.81,235.06
000020401123,073/AZ1303,1.75996E+12,LP,2025-10-09,04:30:00,81.444,3148053.506,0,1008.801,82.134,0,126.42,112.8,105.78,235.25,235.85,235.9
000020401123,073/AZ1303,1.75996E+12,LP,2025-10-09,04:15:00,80.046,3148033.145,0,1008.801,80.8141,0,120.78,126.48,104.94,237.75,238.27,238.07
000020401123,073/AZ1303,1.75996E+12,LP,2025-10-09,04:00:00,77.55,3148013.133,0,1008.801,78.18,0,127.44,92.88,105.42,235.5,236.53,235.83
000020401123,073/AZ1303,1.75996E+12,LP,2025-10-09,03:45:00,78.558,3147993.744,0,1008.801,79.29,0,122.28,105.9,106.98,235.32,235.79,235.74
000020401123,073/AZ1303,1.75996E+12,LP,2025-10-09,03:30:00,78.72,3147974.1041,0,1008.801,79.368,0,131.88,114.9601,102.78,235.2301,235.96,236.41
000020401123,073/AZ1303,1.75996E+12,LP,2025-10-09,03:15:00,80.97,3147954.424,0,1008.801,81.822,0,128.34,126.12,106.2,235.56,235.86,236.19
000020401123,073/AZ1303,1.75996E+12,LP,2025-10-09,03:00:00,84.84,3147934.182,0,1008.801,85.74,0,112.44,134.28,101.58,235.22,235.46,235.35
000020401123,073/AZ1303,1.75996E+12,LP,2025-10-09,02:45:00,85.572,3147912.97,0,1008.801,86.412,0,128.7,133.32,112.92,234.55,234.69,234.65
000020401123,073/AZ1303,1.75996E+12,LP,2025-10-09,02:30:00,86.28,3147891.576,0,1008.801,87.1981,0,130.26,134.52,123.6001,234.05,234.72,234.49
000020401123,073/AZ1303,1.75996E+12,LP,2025-10-09,02:15:00,88.866,3147870.005,0,1008.801,89.7,0,135.4201,134.22,113.16,233.8901,233.8,234.62
000020401123,073/AZ1303,1.75996E+12,LP,2025-10-09,02:00:00,87.15,3147847.787,0,1008.801,87.93,0,132.36,128.88,108,235.2001,235.61,235.84
000020401123,073/AZ1303,1.75995E+12,LP,2025-10-09,01:45:00,89.196,3147826.023,0,1008.801,89.964,0,136.98,125.28,122.16,234.59,235.21,235.29
000020401123,073/AZ1303,1.75995E+12,LP,2025-10-09,01:30:00,91.854,3147803.7,0,1008.801,92.8561,0,124.44,127.08,116.28,235.03,235.03,235.22
000020401123,073/AZ1303,1.75995E+12,LP,2025-10-09,01:15:00,97.3261,3147780.735,0,1008.801,98.31,0,138.78,138.9,120.66,237.31,237.59,237.9201
000020401123,073/AZ1303,1.75995E+12,LP,2025-10-09,01:00:00,99.9901,3147756.4021,0,1008.801,100.944,0,144.9,141.4201,132.3,236.93,237.13,236.91
000020401123,073/AZ1303,1.75995E+12,LP,2025-10-09,00:45:00,98.4901,3147731.404,0,1008.801,99.63,0,151.56,137.58,143.34,235.7001,236.43,235.86
000020401123,073/AZ1303,1.75995E+12,LP,2025-10-09,00:30:00,102.108,3147706.7801,0,1008.801,103.398,0,149.22,130.9201,147.96,235.5,236.41,235.77
000020401123,073/AZ1303,1.75995E+12,LP,2025-10-09,00:15:00,106.89,3147681.252,0,1008.801,108.654,0,159.84,142.08,139.9201,237.9501,238.6,238.65
000020401123,073/AZ1303,1.75995E+12,LP,2025-10-09,00:00:00,112.962,3147654.529,0,1008.801,114.5881,0,174.24,162.06,159.54,237.33,237.55,237.41
000020401123,073/AZ1303,1.75995E+12,LP,2025-10-08,23:45:00,115.3441,3147626.288,0,1008.801,117.012,0,178.26,150.66,148.2001,236.8,237.24,237.47
000020401123,073/AZ1303,1.75995E+12,LP,2025-10-08,23:30:00,119.898,3147597.482,0,1008.801,121.428,0,163.5,144.96,158.76,236.96,237.34,236.96
000020401123,073/AZ1303,1.75995E+12,LP,2025-10-08,23:15:00,127.404,3147567.4761,0,1008.801,129.036,0,176.46,190.1401,211.32,235.76,235.56,235.29
000020401123,073/AZ1303,1.75994E+12,LP,2025-10-08,23:00:00,131.412,3147535.624,0,1008.801,133.1281,0,198.18,202.8,200.1,235.22,234.9201,235.25
000020401123,073/AZ1303,1.75994E+12,LP,2025-10-08,22:45:00,134.6281,3147502.77,0,1008.801,136.338,0,192.6,185.34,196.32,234.16,234.21,233.9801
000020401123,073/AZ1303,1.75994E+12,LP,2025-10-08,22:30:00,134.958,3147469.151,0,1008.801,136.368,0,210,170.1,198.84,234.2301,235.04,234.03
000020401123,073/AZ1303,1.75994E+12,LP,2025-10-08,22:15:00,138.27,3147435.372,0,1008.801,139.746,0,204.06,165.6,198.36,234.08,234.65,234.02
