SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V),INST._POWER_FACTOR
000023400951,073/AZ0878,1.75962E+12,LP,2025-10-05,05:45:00,51.042,197996.366,0,0.046,52.6081,0,72.48,61.9801,86.64,234.52,234.78,234.91,0.999
000023400951,073/AZ0878,1.75962E+12,LP,2025-10-05,05:30:00,54.72,197983.605,0,0.046,55.5961,0,63.3001,59.4,78.78,235.22,235.24,235.49,0.998
000023400951,073/AZ0878,1.75962E+12,LP,2025-10-05,05:15:00,54.8461,197969.924,0,0.046,54.936,0,93.6001,98.88,101.34,235.43,235.33,235.43,1
000023400951,073/AZ0878,1.75962E+12,LP,2025-10-05,05:00:00,26.5861,197956.211,0,0.046,26.664,0,29.7,29.5801,58.38,236.07,237.2001,236.56,0.999
000023400951,073/AZ0878,1.75962E+12,LP,2025-10-05,04:45:00,23.358,197949.5721,0,0.046,23.412,0,25.32,37.5,65.04,236.2301,236.68,236.41,1
000023400951,073/AZ0878,1.75962E+12,LP,2025-10-05,04:30:00,22.146,197943.7241,0,0.046,22.2,0,22.26,24.72,55.08,236.4,236.77,236.51,1
000023400951,073/AZ0878,1.75962E+12,LP,2025-10-05,04:15:00,21.72,197938.187,0,0.046,21.762,0,23.76,24.78,45.72,236.58,237.21,236.9201,1
000023400951,073/AZ0878,1.75962E+12,LP,2025-10-05,04:00:00,21.6181,197932.756,0,0.046,21.666,0,21.6,23.64,46.5,235.58,236.4,236.05,1
000023400951,073/AZ0878,1.75962E+12,LP,2025-10-05,03:45:00,22.35,197927.35,0,0.046,22.386,0,23.5801,23.46,46.8001,235.28,236.38,235.69,1
000023400951,073/AZ0878,1.75962E+12,LP,2025-10-05,03:30:00,21.444,197921.763,0,0.046,21.486,0,21,24.42,46.08,236.4201,236.88,236.47,0.998
000023400951,073/AZ0878,1.75961E+12,LP,2025-10-05,03:15:00,21.9001,197916.4,0,0.046,21.984,0,23.88,25.5601,51.4801,235.96,236.16,236.25,0.998
000023400951,073/AZ0878,1.75961E+12,LP,2025-10-05,03:00:00,21.3,197910.924,0,0.046,21.378,0,22.38,24.6,46.8001,235.88,236.7301,235.77,0.998
000023400951,073/AZ0878,1.75961E+12,LP,2025-10-05,02:45:00,21.702,197905.604,0,0.046,21.84,0,22.62,25.5,45,235.27,235.83,235.29,1
000023400951,073/AZ0878,1.75961E+12,LP,2025-10-05,02:30:00,21.822,197900.172,0,0.046,21.906,0,27.84,24.78,47.4,234.91,235.22,235.1,1
000023400951,073/AZ0878,1.75961E+12,LP,2025-10-05,02:15:00,22.398,197894.715,0,0.046,22.476,0,21.78,24.9001,48.6,234.6701,235.31,234.77,0.998
000023400951,073/AZ0878,1.75961E+12,LP,2025-10-05,02:00:00,22.842,197889.114,0,0.046,22.9261,0,24.2401,26.94,51.6,237.77,238.12,237.9201,0.997
000023400951,073/AZ0878,1.75961E+12,LP,2025-10-05,01:45:00,22.44,197883.404,0,0.046,22.5,0,24.2401,26.64,46.68,237.55,238.16,237.87,0.998
000023400951,073/AZ0878,1.75961E+12,LP,2025-10-05,01:30:00,23.64,197877.794,0,0.046,23.718,0,23.82,25.5,53.1,239.8901,240.44,239.9501,0.997
000023400951,073/AZ0878,1.75961E+12,LP,2025-10-05,01:15:00,22.824,197871.883,0,0.046,22.896,0,23.46,25.5,48.54,239.59,240.07,239.79,1
000023400951,073/AZ0878,1.75961E+12,LP,2025-10-05,01:00:00,24.21,197866.177,0,0.046,24.288,0,23.7,25.02,48.9,239.37,240.1401,239.66,1
000023400951,073/AZ0878,1.75961E+12,LP,2025-10-05,00:45:00,23.982,197860.13,0,0.046,24.0601,0,24.3,24.66,59.82,239.28,239.6701,239.27,0.998
000023400951,073/AZ0878,1.7596E+12,LP,2025-10-05,00:30:00,25.518,197854.128,0,0.046,25.602,0,24.3,27.72,50.76,238.63,239.02,239.02,1
000023400951,073/AZ0878,1.7596E+12,LP,2025-10-05,00:15:00,25.11,197847.748,0,0.046,25.188,0,21.36,36.18,54.36,238.84,239.29,238.96,1
000023400951,073/AZ0878,1.7596E+12,LP,2025-10-05,00:00:00,24.6,197841.47,0,0.046,24.672,0,24.18,27.3,55.08,238.4501,239.52,238.4201,0.998
000023400951,073/AZ0878,1.7596E+12,LP,2025-10-04,23:45:00,24.912,197835.3191,0,0.046,25.014,0,27.54,28.02,52.68,237.44,238.19,237.77,1
000023400951,073/AZ0878,1.7596E+12,LP,2025-10-04,23:30:00,27.156,197829.09,0,0.046,27.294,0,24.84,28.8,53.64,237.63,238.1401,237.41,1
000023400951,073/AZ0878,1.7596E+12,LP,2025-10-04,23:15:00,31.032,197822.3001,0,0.046,31.1821,0,30.84,41.4,55.56,237.91,238.03,238.02,0.998
000023400951,073/AZ0878,1.7596E+12,LP,2025-10-04,23:00:00,28.386,197814.541,0,0.046,28.5,0,35.04,30.84,57.78,238.02,238.3,237.7001,0.999
000023400951,073/AZ0878,1.7596E+12,LP,2025-10-04,22:45:00,31.224,197807.452,0,0.046,31.3621,0,47.64,31.98,58.74,237.28,238.1,237.93,0.999
000023400951,073/AZ0878,1.7596E+12,LP,2025-10-04,22:30:00,28.9261,197799.6371,0,0.046,29.07,0,28.98,35.46,68.8201,238.62,239.07,238.22,1
000023400951,073/AZ0878,1.7596E+12,LP,2025-10-04,22:15:00,28.8,197792.404,0,0.046,28.986,0,26.82,33.84,61.68,238.68,239.71,238.77,1
000023400951,073/AZ0878,1.7596E+12,LP,2025-10-04,22:00:00,29.412,197785.203,0,0.046,29.5861,0,27.0601,36.4801,59.1601,238.57,239.3,239.26,0.999
000023400951,073/AZ0878,1.75959E+12,LP,2025-10-04,21:45:00,30.924,197777.8491,0,0.046,31.05,0,26.34,32.34,66.36,237.75,239.13,238.2301,0.999
000023400951,073/AZ0878,1.75959E+12,LP,2025-10-04,21:30:00,32.178,197770.117,0,0.046,32.37,0,29.64,31.8,72.18,238.49,238.9,237.79,1
000023400951,073/AZ0878,1.75959E+12,LP,2025-10-04,21:15:00,38.088,197762.071,0,0.046,39.156,0,30.2401,40.62,76.02,240.34,240.9,240.68,0.999
000023400951,073/AZ0878,1.75959E+12,LP,2025-10-04,21:00:00,81.87,197752.549,0,0.046,85.248,0,38.7,46.26,78.54,239.43,240.47,239.72,1
000023400951,073/AZ0878,1.75959E+12,LP,2025-10-04,20:45:00,82.41,197732.0801,0,0.046,85.11,0,79.68,79.26,112.92,239.82,239.93,239.6,0.999
000023400951,073/AZ0878,1.75959E+12,LP,2025-10-04,20:30:00,80.8381,197711.503,0,0.046,84.912,0,135.36,128.58,142.86,238.9201,238.56,238.65,0.999
000023400951,073/AZ0878,1.75959E+12,LP,2025-10-04,20:15:00,96.66,197691.266,0,0.046,99.498,0,162.18,128.6401,157.9201,237.97,238.91,238.21,0.998
000023400951,073/AZ0878,1.75959E+12,LP,2025-10-04,20:00:00,129.534,197667.1,0,0.046,132.474,0,142.68,148.02,155.58,238.27,238.06,238.01,0.999
000023400951,073/AZ0878,1.75959E+12,LP,2025-10-04,19:45:00,128.19,197634.7161,0,0.046,131.838,0,151.26,166.86,179.76,237.54,237.06,236.77,0.998
000023400951,073/AZ0878,1.75959E+12,LP,2025-10-04,19:30:00,138.006,197602.668,0,0.046,141.4141,0,187.86,200.82,252.84,236.3,236.74,235.31,0.996
000023400951,073/AZ0878,1.75959E+12,LP,2025-10-04,19:15:00,143.304,197568.203,0,0.046,146.544,0,196.02,208.32,213.66,235.7301,235.93,235.68,0.996
000023400951,073/AZ0878,1.75958E+12,LP,2025-10-04,19:00:00,162.636,197532.339,0,0.046,166.308,0,187.68,222.36,230.28,235.99,234.81,234.9,0.988
000023400951,073/AZ0878,1.75958E+12,LP,2025-10-04,18:45:00,172.74,197491.68,0,0.046,177.4621,0,243.06,253.9201,273.9001,234.74,233.99,233.9201,0.986
000023400951,073/AZ0878,1.75958E+12,LP,2025-10-04,18:30:00,194.928,197448.5421,0,0.046,198.678,0,225.3,247.56,249.4201,233.9201,234.11,233.72,0.99
000023400951,073/AZ0878,1.75958E+12,LP,2025-10-04,18:15:00,198.4561,197399.7621,0,0.046,203.226,0,263.2801,251.52,282.6,232.94,233.21,232.96,0.982
000023400951,073/AZ0878,1.75958E+12,LP,2025-10-04,18:00:00,191.31,197350.147,0,0.046,195.096,0,299.94,296.1,339.3,230.84,230.4201,230.29,0.989
000023400951,073/AZ0878,1.75958E+12,LP,2025-10-04,17:45:00,203.622,197302.3191,0,0.046,206.814,0,279.6,281.2801,326.4001,232.13,231.97,231.7001,0.99
000023400951,073/AZ0878,1.75958E+12,LP,2025-10-04,17:30:00,202.686,197251.413,0,0.046,207.222,0,293.3401,273.42,340.38,232.29,232.36,231.56,0.996
000023400951,073/AZ0878,1.75958E+12,LP,2025-10-04,17:15:00,229.584,197200.741,0,0.046,233.46,0,355.74,325.08,367.38,231.12,230.74,230.49,0.992
000023400951,073/AZ0878,1.75958E+12,LP,2025-10-04,17:00:00,245.364,197143.344,0,0.046,249.666,0,345.3,293.58,357.66,229.63,230.31,229.4501,0.986
000023400951,073/AZ0878,1.75958E+12,LP,2025-10-04,16:45:00,258.7801,197082.002,0,0.046,261.8521,0,378.42,348.36,432.9601,229.1,229.5,227.85,0.989
000023400951,073/AZ0878,1.75958E+12,LP,2025-10-04,16:30:00,260.46,197017.306,0,0.046,264.0661,0,349.74,312.72,419.7,234.85,235.5,233.6701,0.991
000023400951,073/AZ0878,1.75957E+12,LP,2025-10-04,16:15:00,261.606,196952.19,0,0.046,265.212,0,361.38,309.54,463.02,234.47,235.26,231.97,0.988
000023400951,073/AZ0878,1.75957E+12,LP,2025-10-04,16:00:00,258.162,196886.787,0,0.046,261.684,0,369.3,345.42,451.32,233.65,233.41,231.32,0.989
000023400951,073/AZ0878,1.75957E+12,LP,2025-10-04,15:45:00,254.784,196822.246,0,0.046,258.234,0,364.56,322.32,443.4601,233.34,234.26,231.68,0.989
000023400951,073/AZ0878,1.75957E+12,LP,2025-10-04,15:30:00,257.514,196758.549,0,0.046,261.192,0,363.6,295.02,417.66,234.9201,235.82,233.99,0.988
000023400951,073/AZ0878,1.75957E+12,LP,2025-10-04,15:15:00,226.524,196694.169,0,0.046,230.478,0,326.88,255.84,373.5,234.62,235.52,233.2301,0.985
000023400951,073/AZ0878,1.75957E+12,LP,2025-10-04,15:00:00,232.704,196637.603,0,0.046,237.12,0,363,328.74,389.94,228.97,229.33,228.57,0.988
000023400951,073/AZ0878,1.75957E+12,LP,2025-10-04,14:45:00,230.772,196579.3601,0,0.046,234.312,0,336.48,311.52,408.6,233.6701,233.52,231.91,0.983
000023400951,073/AZ0878,1.75957E+12,LP,2025-10-04,14:30:00,238.308,196521.666,0,0.046,241.9561,0,355.32,283.38,396.72,232.32,233.29,231.1401,0.992
000023400951,073/AZ0878,1.75957E+12,LP,2025-10-04,14:15:00,231.4861,196462.089,0,0.046,235.1641,0,346.98,290.88,410.58,234.04,234.9,232.05,0.986
000023400951,073/AZ0878,1.75957E+12,LP,2025-10-04,14:00:00,210.762,196404.2161,0,0.046,214.392,0,292.2,257.64,332.46,234.54,235.06,233.22,0.983
000023400951,073/AZ0878,1.75957E+12,LP,2025-10-04,13:45:00,224.478,196351.525,0,0.046,227.85,0,327.66,290.82,387.7801,233.94,234.94,232.2301,0.985
000023400951,073/AZ0878,1.75956E+12,LP,2025-10-04,13:30:00,218.862,196295.404,0,0.046,222.624,0,295.86,266.2801,327.3,235.36,236.11,234.56,0.99
000023400951,073/AZ0878,1.75956E+12,LP,2025-10-04,13:15:00,228.4381,196240.75,0,0.046,232.1941,0,311.52,297.48,370.86,234.15,234.13,232.76,0.985
000023400951,073/AZ0878,1.75956E+12,LP,2025-10-04,13:00:00,244.608,196183.577,0,0.046,247.8781,0,365.76,313.14,429,232.25,233.11,231.02,0.988
000023400951,073/AZ0878,1.75956E+12,LP,2025-10-04,12:45:00,241.842,196122.424,0,0.046,245.058,0,379.38,351.18,453.9601,231.4201,231.91,229.53,0.99
000023400951,073/AZ0878,1.75956E+12,LP,2025-10-04,12:30:00,253.314,196061.9631,0,0.046,256.464,0,297.8401,283.44,385.68,235.65,235.82,234.05,0.989
000023400951,073/AZ0878,1.75956E+12,LP,2025-10-04,12:15:00,264.744,195998.635,0,0.046,268.5661,0,357.48,354.96,426.9601,233.33,233.4201,231.81,0.989
000023400951,073/AZ0878,1.75956E+12,LP,2025-10-04,12:00:00,260.49,195932.448,0,0.046,264.156,0,335.94,300.66,426.3,235.93,236.4801,233.9,0.988
000023400951,073/AZ0878,1.75956E+12,LP,2025-10-04,11:45:00,264.672,195867.325,0,0.046,268.494,0,334.92,329.22,453.72,234.5,234.12,232.4501,0.991
000023400951,073/AZ0878,1.75956E+12,LP,2025-10-04,11:30:00,252.168,195801.1561,0,0.046,255.816,0,386.64,369.12,452.76,232.91,233.25,231.56,0.989
000023400951,073/AZ0878,1.75956E+12,LP,2025-10-04,11:15:00,244.482,195738.114,0,0.046,247.482,0,391.86,362.04,467.1,230.9201,230.9201,228.6701,0.989
000023400951,073/AZ0878,1.75956E+12,LP,2025-10-04,11:00:00,229.668,195676.992,0,0.046,232.9321,0,345.12,305.94,393.06,230.77,231.43,229.1401,0.984
000023400951,073/AZ0878,1.75955E+12,LP,2025-10-04,10:45:00,227.184,195619.638,0,0.046,229.8961,0,337.44,305.16,409.74,229.6701,230.1,228.2001,0.987
000023400951,073/AZ0878,1.75955E+12,LP,2025-10-04,10:30:00,226.404,195562.777,0,0.046,229.638,0,307.62,272.64,368.2801,232.07,232.83,230.77,0.991
000023400951,073/AZ0878,1.75955E+12,LP,2025-10-04,10:15:00,239.118,195506.176,0,0.046,242.478,0,313.44,270.12,385.38,233.08,233.8901,231.07,0.988
000023400951,073/AZ0878,1.75955E+12,LP,2025-10-04,10:00:00,234.834,195446.395,0,0.046,237.642,0,312.06,328.68,448.74,232.94,232.5,230.24,0.991
000023400951,073/AZ0878,1.75955E+12,LP,2025-10-04,09:45:00,209.766,195387.6861,0,0.046,212.37,0,277.5,237.4801,397.98,233.88,234.77,231.29,0.992
000023400951,073/AZ0878,1.75955E+12,LP,2025-10-04,09:30:00,209.6401,195335.245,0,0.046,211.9561,0,264.48,255.4801,400.98,234.43,234.36,231.61,0.993
000023400951,073/AZ0878,1.75955E+12,LP,2025-10-04,09:15:00,169.338,195282.833,0,0.046,172.02,0,243.9,231.06,373.2,230.78,231.32,228.75,0.987
000023400951,073/AZ0878,1.75955E+12,LP,2025-10-04,09:00:00,129.132,195240.498,0,0.046,132.204,0,210.6,205.74,265.14,233.77,233.8901,232.08,0.984
000023400951,073/AZ0878,1.75955E+12,LP,2025-10-04,08:45:00,134.796,195208.256,0,0.046,137.964,0,192.78,205.08,262.38,234.36,234.26,232.96,0.982
000023400951,073/AZ0878,1.75955E+12,LP,2025-10-04,08:30:00,72.438,195174.514,0,0.046,74.352,0,141.72,145.68,236.04,236.47,236.88,235.57,0.987
000023400951,073/AZ0878,1.75955E+12,LP,2025-10-04,08:15:00,32.262,195156.403,0,0.046,33.696,0,88.3201,88.56,136.68,235.78,236.05,234.8901,0.998
000023400951,073/AZ0878,1.75955E+12,LP,2025-10-04,08:00:00,31.158,195148.337,0,0.046,32.64,0,32.88,24.0601,44.46,235.35,235.9501,235.08,0.995
000023400951,073/AZ0878,1.75954E+12,LP,2025-10-04,07:45:00,37.332,195140.548,0,0.046,38.622,0,69.84,37.5,37.86,235.56,236.4,235.7001,0.996
000023400951,073/AZ0878,1.75954E+12,LP,2025-10-04,07:30:00,38.184,195131.2131,0,0.046,39.144,0,42.78,59.58,65.52,235.81,236.01,235.86,0.997
000023400951,073/AZ0878,1.75954E+12,LP,2025-10-04,07:15:00,46.9801,195121.666,0,0.046,47.394,0,55.74,30.6,105.9601,235.86,236.15,235.26,0.998
000023400951,073/AZ0878,1.75954E+12,LP,2025-10-04,07:00:00,29.088,195109.921,0,0.046,29.622,0,56.82,62.9401,90.66,236.27,236.43,236.5,0.993
000023400951,073/AZ0878,1.75954E+12,LP,2025-10-04,06:45:00,34.59,195102.6481,0,0.046,35.058,0,29.34,39,76.62,236.54,236.78,236.4501,0.99
000023400951,073/AZ0878,1.75954E+12,LP,2025-10-04,06:30:00,33.372,195094.0011,0,0.046,33.63,0,34.38,37.8001,75,236.11,236.2001,236.63,0.989
000023400951,073/AZ0878,1.75954E+12,LP,2025-10-04,06:15:00,29.22,195085.657,0,0.046,29.322,0,21.2401,41.94,65.76,236.79,236.9801,236.6,0.998
000023400951,073/AZ0878,1.75954E+12,LP,2025-10-04,06:00:00,31.974,195078.351,0,0.046,32.07,0,23.1,24.0601,67.98,237.27,237.54,237.12,1
000023400951,073/AZ0878,1.75954E+12,LP,2025-10-04,05:45:00,31.164,195070.3571,0,0.046,31.404,0,33.42,40.32,74.7,237.33,237.69,237.49,0.995
000023400951,073/AZ0878,1.75954E+12,LP,2025-10-04,05:30:00,31.4641,195062.565,0,0.046,31.698,0,30.3,45.12,66.48,238.34,238.1401,237.77,0.992
000023400951,073/AZ0878,1.75954E+12,LP,2025-10-04,05:15:00,29.9641,195054.698,0,0.046,30.222,0,28.02,43.14,60.78,237.96,238.34,238.03,0.995
000023400951,073/AZ0878,1.75953E+12,LP,2025-10-04,05:00:00,31.98,195047.206,0,0.046,32.376,0,29.04,34.14,56.88,238.43,239.37,239.08,0.987
000023400951,073/AZ0878,1.75953E+12,LP,2025-10-04,04:45:00,33.444,195039.21,0,0.046,33.81,0,30.36,43.5,67.44,238.96,239.84,238.55,0.991
000023400951,073/AZ0878,1.75953E+12,LP,2025-10-04,04:30:00,31.716,195030.848,0,0.046,32.01,0,30.96,51.4801,64.44,238.29,238.3901,238,0.993
000023400951,073/AZ0878,1.75953E+12,LP,2025-10-04,04:15:00,31.29,195022.918,0,0.046,31.6501,0,25.32,34.9801,70.56,238.86,239.1701,238.51,0.99
000023400951,073/AZ0878,1.75953E+12,LP,2025-10-04,04:00:00,30.51,195015.095,0,0.046,30.672,0,28.2,31.8,62.7,238.21,238.71,238.28,0.993
000023400951,073/AZ0878,1.75953E+12,LP,2025-10-04,03:45:00,30.684,195007.476,0,0.046,30.84,0,34.14,33.24,59.22,238.93,238.93,239,0.996
000023400951,073/AZ0878,1.75953E+12,LP,2025-10-04,03:30:00,31.032,194999.796,0,0.046,31.332,0,33.9,41.52,64.14,238.51,238.57,237.93,0.99
000023400951,073/AZ0878,1.75953E+12,LP,2025-10-04,03:15:00,31.062,194992.038,0,0.046,31.308,0,38.76,40.08,57,238.65,238.6701,238.65,0.99
000023400951,073/AZ0878,1.75953E+12,LP,2025-10-04,03:00:00,31.71,194984.272,0,0.046,31.986,0,35.22,41.58,62.88,239.53,239.22,239.12,0.991
000023400951,073/AZ0878,1.75953E+12,LP,2025-10-04,02:45:00,31.86,194976.353,0,0.046,32.154,0,41.4,42.78,60.18,238.4501,239.02,238.9201,0.992
000023400951,073/AZ0878,1.75953E+12,LP,2025-10-04,02:30:00,31.974,194968.377,0,0.046,32.208,0,42.4801,41.88,60.36,239.56,240.1,239.82,0.992
000023400951,073/AZ0878,1.75952E+12,LP,2025-10-04,02:15:00,34.284,194960.383,0,0.046,34.62,0,42.96,41.76,60.3001,238.77,239.68,239.09,0.99
000023400951,073/AZ0878,1.75952E+12,LP,2025-10-04,02:00:00,33.6601,194951.8111,0,0.046,33.894,0,53.58,32.82,61.44,238.9201,239.6401,238.84,0.993
000023400951,073/AZ0878,1.75952E+12,LP,2025-10-04,01:45:00,33.012,194943.395,0,0.046,33.21,0,39.78,42.72,57.24,238.56,238.68,238.25,0.995
000023400951,073/AZ0878,1.75952E+12,LP,2025-10-04,01:30:00,33.528,194935.141,0,0.046,33.948,0,44.22,42.6,64.26,237.55,238.06,237.47,0.992
000023400951,073/AZ0878,1.75952E+12,LP,2025-10-04,01:15:00,33.324,194926.758,0,0.046,33.6601,0,46.62,37.62,59.94,237.81,238.33,237.35,0.988
000023400951,073/AZ0878,1.75952E+12,LP,2025-10-04,01:00:00,34.2241,194918.427,0,0.046,34.542,0,45.96,42.18,57,237.66,237.63,237.02,0.992
000023400951,073/AZ0878,1.75952E+12,LP,2025-10-04,00:45:00,34.302,194909.88,0,0.046,34.6021,0,46.32,43.38,58.2,236.9,237.36,236.53,0.99
000023400951,073/AZ0878,1.75952E+12,LP,2025-10-04,00:30:00,33.864,194901.295,0,0.046,34.158,0,40.38,43.14,60.9,236.4201,236.75,236.37,0.992
000023400951,073/AZ0878,1.75952E+12,LP,2025-10-04,00:15:00,34.83,194892.828,0,0.046,35.094,0,48.06,45.12,59.46,236.46,236.43,236.59,0.992
000023400951,073/AZ0878,1.75952E+12,LP,2025-10-04,00:00:00,38.5321,194884.12,0,0.046,38.856,0,50.94,43.92,59.76,237.65,237.78,237.7001,0.991
000023400951,073/AZ0878,1.75952E+12,LP,2025-10-03,23:45:00,38.3461,194874.487,0,0.046,38.76,0,64.3201,43.44,65.28,236.4201,236.99,236.8901,0.993
000023400951,073/AZ0878,1.75951E+12,LP,2025-10-03,23:30:00,37.122,194864.899,0,0.046,37.5,0,42.6601,56.28,65.34,240.28,240.96,240.2001,0.99
000023400951,073/AZ0878,1.75951E+12,LP,2025-10-03,23:15:00,35.61,194855.6181,0,0.046,35.808,0,44.64,38.88,69.84,239.78,240.2001,239.49,0.994
000023400951,073/AZ0878,1.75951E+12,LP,2025-10-03,23:00:00,38.226,194846.715,0,0.046,38.484,0,45.72,49.08,71.64,239,239.53,238.6401,0.996
000023400951,073/AZ0878,1.75951E+12,LP,2025-10-03,22:45:00,38.394,194837.157,0,0.046,38.604,0,42.06,47.52,73.14,237.91,238,237.41,0.996
000023400951,073/AZ0878,1.75951E+12,LP,2025-10-03,22:30:00,37.062,194827.559,0,0.046,37.308,0,45,57.42,72.06,237.57,237.7001,237.11,0.996
000023400951,073/AZ0878,1.75951E+12,LP,2025-10-03,22:15:00,38.682,194818.302,0,0.046,38.94,0,52.68,41.64,69.36,237.6401,238.1701,237.02,0.997
000023400951,073/AZ0878,1.75951E+12,LP,2025-10-03,22:00:00,39.258,194808.621,0,0.046,39.414,0,43.44,52.56,80.64,237.26,237.85,236.9801,0.994
000023400951,073/AZ0878,1.75951E+12,LP,2025-10-03,21:45:00,45.336,194798.806,0,0.046,45.954,0,49.26,39.36,78.48,239.5,239.87,239.33,1
000023400951,073/AZ0878,1.75951E+12,LP,2025-10-03,21:30:00,44.25,194787.472,0,0.046,44.9221,0,60.96,66.72,80.88,238.58,238.9201,238.63,0.998
000023400951,073/AZ0878,1.75951E+12,LP,2025-10-03,21:15:00,62.868,194776.408,0,0.046,64.896,0,92.88,86.4601,125.94,237.75,238.34,237.76,1
000023400951,073/AZ0878,1.75951E+12,LP,2025-10-03,21:00:00,98.8381,194760.69,0,0.046,101.256,0,71.52,42.4801,86.34,238.2301,238.87,237.68,0.998
000023400951,073/AZ0878,1.7595E+12,LP,2025-10-03,20:45:00,87.048,194735.98,0,0.046,90.9721,0,130.32,122.88,221.82,239.82,240.7001,238.32,0.999
000023400951,073/AZ0878,1.7595E+12,LP,2025-10-03,20:30:00,89.004,194714.217,0,0.046,92.292,0,142.1401,128.16,175.62,239.25,240.06,238.79,0.999
000023400951,073/AZ0878,1.7595E+12,LP,2025-10-03,20:15:00,106.662,194691.965,0,0.046,109.65,0,116.34,119.7,148.86,239.84,239.37,238.96,0.992
000023400951,073/AZ0878,1.7595E+12,LP,2025-10-03,20:00:00,116.136,194665.298,0,0.046,118.932,0,143.6401,151.2001,162.12,238.57,238.76,238.37,0.999
000023400951,073/AZ0878,1.7595E+12,LP,2025-10-03,19:45:00,154.59,194636.263,0,0.046,158.352,0,203.58,202.02,230.34,236.77,237.51,236.36,0.997
000023400951,073/AZ0878,1.7595E+12,LP,2025-10-03,19:30:00,181.488,194597.615,0,0.046,184.9021,0,206.76,212.46,287.3401,236.37,236.9801,235.51,0.996
000023400951,073/AZ0878,1.7595E+12,LP,2025-10-03,19:15:00,179.526,194552.242,0,0.046,183.15,0,232.5,236.82,262.8,235.49,234.96,234.6401,0.992
000023400951,073/AZ0878,1.7595E+12,LP,2025-10-03,19:00:00,187.368,194507.359,0,0.046,192.294,0,245.58,264.54,310.74,235.12,235.02,234.2001,0.995
000023400951,073/AZ0878,1.7595E+12,LP,2025-10-03,18:45:00,197.49,194460.517,0,0.046,201.4201,0,277.98,279.96,323.76,233.72,234.1701,233.41,0.993
000023400951,073/AZ0878,1.7595E+12,LP,2025-10-03,18:30:00,220.518,194411.144,0,0.046,224.6881,0,272.22,262.92,282.54,232.93,233.13,232.6701,0.993
000023400951,073/AZ0878,1.7595E+12,LP,2025-10-03,18:15:00,219.054,194356.067,0,0.046,223.386,0,292.2,263.04,308.4001,233.31,233.56,232.79,0.992
000023400951,073/AZ0878,1.75949E+12,LP,2025-10-03,18:00:00,244.014,194301.25,0,0.046,248.7001,0,371.46,321.96,406.08,231.55,232.04,230.84,0.991
000023400951,073/AZ0878,1.75949E+12,LP,2025-10-03,17:45:00,263.514,194240.245,0,0.046,268.872,0,342.7801,284.76,384,231.66,232.06,230.18,0.99
000023400951,073/AZ0878,1.75949E+12,LP,2025-10-03,17:30:00,263.994,194174.367,0,0.046,269.124,0,375.06,294.8401,435.3,229.51,230.53,227.99,0.983
000023400951,073/AZ0878,1.75949E+12,LP,2025-10-03,17:15:00,259.758,194108.3681,0,0.046,265.338,0,408.42,373.98,479.94,229.6701,230.21,227.47,0.991
000023400951,073/AZ0878,1.75949E+12,LP,2025-10-03,17:00:00,276.708,194043.428,0,0.046,282.354,0,381.54,337.02,432.12,228.78,229.35,227.53,0.987
000023400951,073/AZ0878,1.75949E+12,LP,2025-10-03,16:45:00,268.794,193974.25,0,0.046,273.894,0,389.64,335.22,437.16,230.97,231.9501,229.4501,0.986
000023400951,073/AZ0878,1.75949E+12,LP,2025-10-03,16:30:00,264.552,193907.0501,0,0.046,270.9,0,414.18,349.56,447.72,231,232.1401,229.82,0.989
000023400951,073/AZ0878,1.75949E+12,LP,2025-10-03,16:15:00,264.462,193840.911,0,0.046,270.096,0,393.7801,336.6,420.12,232.3901,233.1,230.82,0.986
000023400951,073/AZ0878,1.75949E+12,LP,2025-10-03,16:00:00,257.898,193774.794,0,0.046,263.2801,0,359.82,327.06,410.58,230.26,231.3,229.25,0.986
000023400951,073/AZ0878,1.75949E+12,LP,2025-10-03,15:45:00,249.204,193710.318,0,0.046,255.558,0,386.52,334.92,409.5,231.75,232.31,230.77,0.986
000023400951,073/AZ0878,1.75949E+12,LP,2025-10-03,15:30:00,262.2,193648.017,0,0.046,267.546,0,420.42,351.3,426.3,232.06,232.55,230.9,0.987
000023400951,073/AZ0878,1.75948E+12,LP,2025-10-03,15:15:00,258.8521,193582.465,0,0.046,264.192,0,349.5,316.32,426.48,233.71,234.02,231.88,0.987
000023400951,073/AZ0878,1.75948E+12,LP,2025-10-03,15:00:00,253.542,193517.7511,0,0.046,259.644,0,360.66,332.46,412.8,233.11,233.56,231.36,0.988
000023400951,073/AZ0878,1.75948E+12,LP,2025-10-03,14:45:00,249.804,193454.364,0,0.046,255.354,0,366.06,329.64,426.8401,234.59,235.52,233.43,0.987
000023400951,073/AZ0878,1.75948E+12,LP,2025-10-03,14:30:00,232.9201,193391.912,0,0.046,238.1941,0,337.2,249.96,331.5,234.53,236.26,233.44,0.985
