SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V)
000020401425,073/AZ0310,1.76007E+12,LP,2025-10-10,08:45:00,12.666,3067930.572,0,6675.167,26.76,0,-52.56,44.1601,68.64,235.07,234.8901,233.74
000020401425,073/AZ0310,1.76007E+12,LP,2025-10-10,08:30:00,40.206,3067927.4051,0,6675.167,46.554,0,-45.6,48.78,53.58,237.62,237.76,236.4801
000020401425,073/AZ0310,1.76006E+12,LP,2025-10-10,08:15:00,44.658,3067917.353,0,6675.167,50.094,0,75.3,73.62,92.34,237.1701,237.91,236.58
000020401425,073/AZ0310,1.76006E+12,LP,2025-10-10,08:00:00,70.23,3067906.188,0,6675.167,72.33,0,100.26,91.02,104.58,233.68,233.4801,233.38
000020401425,073/AZ0310,1.76006E+12,LP,2025-10-10,07:45:00,79.266,3067888.63,0,6675.167,81.018,0,120.84,82.62,97.38,234.52,236.27,235.75
000020401425,073/AZ0310,1.76006E+12,LP,2025-10-10,07:30:00,78.252,3067868.813,0,6675.167,80.0941,0,120.2401,105.66,145.1401,234.4501,234.63,233.81
000020401425,073/AZ0310,1.76006E+12,LP,2025-10-10,07:15:00,80.508,3067849.249,0,6675.167,82.026,0,107.64,83.1001,140.88,236.1401,236.37,235.79
000020401425,073/AZ0310,1.76006E+12,LP,2025-10-10,07:00:00,107.334,3067829.1211,0,6675.167,108.5641,0,116.22,120.72,137.52,237.07,237.32,236.52
000020401425,073/AZ0310,1.76006E+12,LP,2025-10-10,06:45:00,122.4541,3067802.286,0,6675.167,123.5761,0,171.84,141.24,170.1,236.72,238.4,237.24
000020401425,073/AZ0310,1.76006E+12,LP,2025-10-10,06:30:00,126.36,3067771.671,0,6675.167,127.23,0,207.96,179.16,192.84,235.27,235.57,235.44
000020401425,073/AZ0310,1.76006E+12,LP,2025-10-10,06:15:00,134.16,3067740.08,0,6675.167,135.084,0,198.66,150.18,197.94,236.33,238.22,237.1401
000020401425,073/AZ0310,1.76006E+12,LP,2025-10-10,06:00:00,146.898,3067706.54,0,6675.167,147.672,0,207,202.9801,207.9,234.25,234.54,234.4201
000020401425,073/AZ0310,1.76006E+12,LP,2025-10-10,05:45:00,141.4501,3067669.815,0,6675.167,142.23,0,212.58,194.94,226.44,234.54,235.82,234.37
000020401425,073/AZ0310,1.76005E+12,LP,2025-10-10,05:30:00,134.196,3067634.452,0,6675.167,135.132,0,197.58,174.66,213.9,235.78,236.81,235.6701
000020401425,073/AZ0310,1.76005E+12,LP,2025-10-10,05:15:00,125.886,3067600.903,0,6675.167,126.6001,0,193.2001,162.4201,201,236.35,237.35,236.7001
000020401425,073/AZ0310,1.76005E+12,LP,2025-10-10,05:00:00,118.896,3067569.464,0,6675.167,119.622,0,185.76,166.1401,174.12,234.2301,234.99,234.24
000020401425,073/AZ0310,1.76005E+12,LP,2025-10-10,04:45:00,117.078,3067539.7061,0,6675.167,118.02,0,196.02,158.04,160.26,235.19,236.32,235.78
000020401425,073/AZ0310,1.76005E+12,LP,2025-10-10,04:30:00,110.64,3067510.436,0,6675.167,111.432,0,186.9,152.7001,161.6401,235.1701,235.46,234.91
000020401425,073/AZ0310,1.76005E+12,LP,2025-10-10,04:15:00,109.806,3067482.775,0,6675.167,110.718,0,175.2001,135.96,146.94,236.37,237.5,236.91
000020401425,073/AZ0310,1.76005E+12,LP,2025-10-10,04:00:00,116.262,3067455.323,0,6675.167,117.126,0,183.18,146.6401,147.72,236.6701,237.36,236.76
000020401425,073/AZ0310,1.76005E+12,LP,2025-10-10,03:45:00,117.6241,3067426.257,0,6675.167,118.44,0,202.9801,150.96,155.4,236.44,237.56,237.1701
000020401425,073/AZ0310,1.76005E+12,LP,2025-10-10,03:30:00,117.6061,3067396.85,0,6675.167,118.3681,0,197.52,148.08,159.84,236.04,237.41,236.71
000020401425,073/AZ0310,1.76005E+12,LP,2025-10-10,03:15:00,115.536,3067367.448,0,6675.167,116.25,0,204.84,146.6401,154.8,233.41,235.06,234.25
000020401425,073/AZ0310,1.76005E+12,LP,2025-10-10,03:00:00,120.336,3067338.595,0,6675.167,121.074,0,195.96,155.22,154.74,233.87,234.29,234.56
000020401425,073/AZ0310,1.76004E+12,LP,2025-10-10,02:45:00,120.9,3067308.478,0,6675.167,121.488,0,199.38,158.16,158.28,233.96,234.66,233.72
000020401425,073/AZ0310,1.76004E+12,LP,2025-10-10,02:30:00,122.388,3067278.253,0,6675.167,123.27,0,205.02,162.48,160.98,233.51,234.62,234.09
000020401425,073/AZ0310,1.76004E+12,LP,2025-10-10,02:15:00,125.052,3067247.654,0,6675.167,126.024,0,205.56,170.1,159.48,236.62,237.16,236.79
000020401425,073/AZ0310,1.76004E+12,LP,2025-10-10,02:00:00,125.886,3067216.39,0,6675.167,126.648,0,210.3,161.16,175.02,235.47,236.7001,236.1
000020401425,073/AZ0310,1.76004E+12,LP,2025-10-10,01:45:00,127.182,3067184.917,0,6675.167,128.004,0,209.4,163.62,170.04,235.44,236.19,235.99
000020401425,073/AZ0310,1.76004E+12,LP,2025-10-10,01:30:00,123.144,3067153.1211,0,6675.167,123.936,0,201.12,165.36,166.2001,234.91,235.43,235.37
000020401425,073/AZ0310,1.76004E+12,LP,2025-10-10,01:15:00,126.9,3067122.3341,0,6675.167,127.92,0,207.06,168.6,172.62,234.06,234.71,233.85
000020401425,073/AZ0310,1.76004E+12,LP,2025-10-10,01:00:00,127.464,3067090.609,0,6675.167,128.328,0,206.34,156.48,183,235.4801,237.13,236.25
000020401425,073/AZ0310,1.76004E+12,LP,2025-10-10,00:45:00,128.826,3067058.742,0,6675.167,129.624,0,209.1,158.16,185.1,234.81,236.19,235.1401
000020401425,073/AZ0310,1.76004E+12,LP,2025-10-10,00:30:00,132.636,3067026.534,0,6675.167,133.53,0,206.7001,165.54,207.72,234.52,235.8,234.59
000020401425,073/AZ0310,1.76004E+12,LP,2025-10-10,00:15:00,134.52,3066993.375,0,6675.167,135.4021,0,226.74,154.86,198.78,233.9,235.78,235.12
000020401425,073/AZ0310,1.76003E+12,LP,2025-10-10,00:00:00,134.196,3066959.745,0,6675.167,135.216,0,226.9201,163.68,195.96,232.99,234.9801,233.66
000020401425,073/AZ0310,1.76003E+12,LP,2025-10-09,23:45:00,138.81,3066926.194,0,6675.167,139.662,0,211.56,180.96,197.94,232.69,234.09,233.41
000020401425,073/AZ0310,1.76003E+12,LP,2025-10-09,23:30:00,143.046,3066891.491,0,6675.167,143.922,0,205.68,196.2001,213.9,232.63,233.32,233.33
000020401425,073/AZ0310,1.76003E+12,LP,2025-10-09,23:15:00,151.242,3066855.7291,0,6675.167,152.124,0,223.68,209.58,219.72,231.43,232.07,231.29
000020401425,073/AZ0310,1.76003E+12,LP,2025-10-09,23:00:00,147.498,3066817.918,0,6675.167,148.452,0,214.26,205.26,220.68,234.4801,235.6401,235.13
000020401425,073/AZ0310,1.76003E+12,LP,2025-10-09,22:45:00,149.532,3066781.043,0,6675.167,150.588,0,222.12,180.18,239.82,236.9201,238.66,236.65
000020401425,073/AZ0310,1.76003E+12,LP,2025-10-09,22:30:00,149.34,3066743.659,0,6675.167,150.114,0,237.18,195.06,237.78,236.25,238.03,236.9
000020401425,073/AZ0310,1.76003E+12,LP,2025-10-09,22:15:00,156.108,3066706.323,0,6675.167,156.93,0,220.08,196.2001,215.76,236.01,236.66,235.94
000020401425,073/AZ0310,1.76003E+12,LP,2025-10-09,22:00:00,152.112,3066667.296,0,6675.167,152.82,0,227.22,215.7001,219.72,236.35,236.51,235.99
000020401425,073/AZ0310,1.76003E+12,LP,2025-10-09,21:45:00,156.066,3066629.2661,0,6675.167,156.69,0,225.96,210.72,243.36,235.35,236.4201,234.91
000020401425,073/AZ0310,1.76003E+12,LP,2025-10-09,21:30:00,160.272,3066590.294,0,6675.167,160.992,0,217.38,233.22,250.9201,234.53,234.78,233.75
000020401425,073/AZ0310,1.76002E+12,LP,2025-10-09,21:15:00,157.752,3066550.18,0,6675.167,158.364,0,212.82,225.36,237.4801,234.11,234.4801,233.36
000020401425,073/AZ0310,1.76002E+12,LP,2025-10-09,21:00:00,155.514,3066510.742,0,6675.167,156.318,0,205.9801,239.76,239.76,237.41,236.78,235.68
000020401425,073/AZ0310,1.76002E+12,LP,2025-10-09,20:45:00,151.488,3066471.863,0,6675.167,152.268,0,216.4801,218.52,232.26,235.31,235.86,235.1
000020401425,073/AZ0310,1.76002E+12,LP,2025-10-09,20:30:00,150.078,3066433.99,0,6675.167,150.954,0,206.34,228.3,251.16,234.9201,234.88,233.7301
000020401425,073/AZ0310,1.76002E+12,LP,2025-10-09,20:15:00,150.036,3066396.469,0,6675.167,150.852,0,216,214.9801,230.88,237.31,237.6401,237.4801
000020401425,073/AZ0310,1.76002E+12,LP,2025-10-09,20:00:00,143.496,3066358.9591,0,6675.167,144.276,0,186.36,227.6401,238.8,236.8,236.57,235.83
000020401425,073/AZ0310,1.76002E+12,LP,2025-10-09,19:45:00,143.706,3066323.0841,0,6675.167,144.456,0,188.1,219.18,214.62,235.24,235.38,234.9
000020401425,073/AZ0310,1.76002E+12,LP,2025-10-09,19:30:00,146.076,3066287.157,0,6675.167,146.844,0,205.86,199.38,234.72,234.56,235.31,234.31
000020401425,073/AZ0310,1.76002E+12,LP,2025-10-09,19:15:00,142.788,3066250.637,0,6675.167,143.532,0,191.04,200.16,212.7001,234.71,235.36,235.03
000020401425,073/AZ0310,1.76002E+12,LP,2025-10-09,19:00:00,139.338,3066214.98,0,6675.167,140.238,0,198.18,234.4201,204.66,234.4501,234.09,234.41
000020401425,073/AZ0310,1.76002E+12,LP,2025-10-09,18:45:00,139.302,3066180.105,0,6675.167,140.262,0,190.9201,184.98,232.26,233.15,233.88,232.68
000020401425,073/AZ0310,1.76001E+12,LP,2025-10-09,18:30:00,132.822,3066145.278,0,6675.167,133.98,0,165.66,192.06,235.08,233.06,233.37,232.13
000020401425,073/AZ0310,1.76001E+12,LP,2025-10-09,18:15:00,129.186,3066112.072,0,6675.167,130.44,0,163.74,177.84,216.06,236.16,236.9501,235.6
000020401425,073/AZ0310,1.76001E+12,LP,2025-10-09,18:00:00,120.2041,3066079.775,0,6675.167,121.938,0,177.9,168.18,225.4201,234.94,235.85,234.82
000020401425,073/AZ0310,1.76001E+12,LP,2025-10-09,17:45:00,113.4481,3066049.723,0,6675.167,115.47,0,170.34,128.7,228.84,234.85,236.31,233.88
000020401425,073/AZ0310,1.76001E+12,LP,2025-10-09,17:30:00,117.126,3066021.36,0,6675.167,119.286,0,165.72,146.82,184.8,234.02,234.7001,234.18
000020401425,073/AZ0310,1.76001E+12,LP,2025-10-09,17:15:00,111.534,3065992.078,0,6675.167,114,0,182.58,129.6,194.94,235.81,236.84,235.97
000020401425,073/AZ0310,1.76001E+12,LP,2025-10-09,17:00:00,117.09,3065964.194,0,6675.167,119.718,0,191.16,126.36,191.46,234.87,235.9201,234.76
000020401425,073/AZ0310,1.76001E+12,LP,2025-10-09,16:45:00,111.462,3065934.92,0,6675.167,113.772,0,161.7001,127.62,192.66,234.01,234.6,233.4
000020401425,073/AZ0310,1.76001E+12,LP,2025-10-09,16:30:00,103.23,3065907.053,0,6675.167,106.254,0,190.8,126.72,182.58,231.75,233.4,232.7301
000020401425,073/AZ0310,1.76001E+12,LP,2025-10-09,16:15:00,78.84,3065881.245,0,6675.167,83.544,0,164.58,122.64,161.6401,234.7001,236.01,235.63
000020401425,073/AZ0310,1.76001E+12,LP,2025-10-09,16:00:00,54.978,3065861.5501,0,6675.167,61.752,0,88.92,82.68,105.9601,237.93,238.66,237.79
000020401425,073/AZ0310,1.76E+12,LP,2025-10-09,15:45:00,69.9721,3065847.789,0,6675.167,75.5761,0,53.22,56.1601,95.8201,238.07,238.74,238.08
000020401425,073/AZ0310,1.76E+12,LP,2025-10-09,15:30:00,82.206,3065830.295,0,6675.167,86.658,0,103.08,78.48,134.6401,235.49,236.4501,235.65
000020401425,073/AZ0310,1.76E+12,LP,2025-10-09,15:15:00,68.244,3065809.7431,0,6675.167,72.816,0,131.7,81.06,181.98,232.26,234.03,232.18
000020401425,073/AZ0310,1.76E+12,LP,2025-10-09,15:00:00,38.34,3065792.682,0,6675.167,46.464,0,62.34,52.56,117.36,234.05,234.6701,233.8
000020401425,073/AZ0310,1.76E+12,LP,2025-10-09,14:45:00,20.184,3065783.096,0,6675.167,34.92,0,61.74,55.08,84,234.9,234.82,234.16
000020401425,073/AZ0310,1.76E+12,LP,2025-10-09,14:30:00,20.268,3065778.049,0,6675.167,35.154,0,55.68,44.58,76.92,237.11,237.3,236.5
000020401425,073/AZ0310,1.76E+12,LP,2025-10-09,14:15:00,6.378,3065772.989,2.49,6675.167,18.27,11.5561,51.36,57.6601,85.62,236.34,236.52,235.66
000020401425,073/AZ0310,1.76E+12,LP,2025-10-09,14:00:00,1.092,3065771.3851,5.784,6674.544,7.602,22.794,-66.72,-49.02,77.7,238.02,237.24,236.34
000020401425,073/AZ0310,1.76E+12,LP,2025-10-09,13:45:00,0.774,3065771.111,6.3661,6673.099,7.7941,23.976,-75.3,-50.34,64.26,235.56,235.43,234.15
000020401425,073/AZ0310,1.76E+12,LP,2025-10-09,13:30:00,7.752,3065770.917,1.338,6671.506,22.35,8.658,-81.12,44.7,82.02,236.65,236.31,235.4801
000020401425,073/AZ0310,1.76E+12,LP,2025-10-09,13:15:00,0.336,3065768.978,5.784,6671.171,3.528,27.078,-71.4,47.1,63,236.81,236.26,235.3901
000020401425,073/AZ0310,1.76E+12,LP,2025-10-09,13:00:00,0.012,3065768.894,9.7741,6669.725,0.444,30.792,-84.72,42.36,42.6,237.44,236.81,236.87
000020401425,073/AZ0310,1.75999E+12,LP,2025-10-09,12:45:00,0.726,3065768.89,9.606,6667.281,3.2641,29.55,-87,-53.04,49.14,235.81,235.9801,235.2301
000020401425,073/AZ0310,1.75999E+12,LP,2025-10-09,12:30:00,0.642,3065768.708,7.3021,6664.878,4.956,27.93,-60.6,46.86,54.84,236.86,236.53,235.82
000020401425,073/AZ0310,1.75999E+12,LP,2025-10-09,12:15:00,0.534,3065768.5471,5.046,6663.0521,7.0681,28.23,-85.2,43.38,63.84,240.25,240.9501,240.43
000020401425,073/AZ0310,1.75999E+12,LP,2025-10-09,12:00:00,3.162,3065768.413,3.8161,6661.79,16.5,17.628,-81.06,-44.88,53.1,240.22,240.68,239.55
000020401425,073/AZ0310,1.75999E+12,LP,2025-10-09,11:45:00,0.012,3065767.622,9.276,6660.835,0.33,32.28,-80.88,-54.24,61.92,239.99,240.24,239.35
000020401425,073/AZ0310,1.75999E+12,LP,2025-10-09,11:30:00,0.312,3065767.619,9.4021,6658.515,1.866,29.238,-89.34,-45.06,52.08,237.9801,237.94,237.4
000020401425,073/AZ0310,1.75999E+12,LP,2025-10-09,11:15:00,0.1021,3065767.54,8.3701,6656.167,1.584,28.0861,-81.78,-43.26,51.78,236.02,236.01,235.22
000020401425,073/AZ0310,1.75999E+12,LP,2025-10-09,11:00:00,0.552,3065767.5131,5.7,6654.072,4.032,26.46,-73.44,-44.7,61.08,235.78,235.84,234.61
000020401425,073/AZ0310,1.75999E+12,LP,2025-10-09,10:45:00,2.904,3065767.374,11.916,6652.6501,4.782,27.5281,-93.48,-46.68,61.68,236.47,235.99,234.7301
000020401425,073/AZ0310,1.75999E+12,LP,2025-10-09,10:30:00,0.444,3065766.651,9.558,6649.666,2.478,28.53,-43.8,31.62,75.48,236.61,236.7001,235.58
000020401425,073/AZ0310,1.75999E+12,LP,2025-10-09,10:15:00,0.18,3065766.536,7.62,6647.2751,1.542,25.692,-80.22,45,49.38,236.54,237,236.22
000020401425,073/AZ0310,1.75998E+12,LP,2025-10-09,10:00:00,21.696,3065766.491,1.578,6645.369,29.8681,8.1361,-85.14,36.24,53.1601,236.12,236.05,234.71
000020401425,073/AZ0310,1.75998E+12,LP,2025-10-09,09:45:00,21.696,3065766.32,1.578,6644.073,29.8681,8.1361,-70.92,-43.38,67.26,237.79,237.74,236.03
000020401425,073/AZ0310,1.75998E+12,LP,2025-10-09,09:30:00,14.67,3065760.895,1.746,6643.678,21.48,9.882,73.68,66.3,94.74,234.34,234.58,233.72
000020401425,073/AZ0310,1.75998E+12,LP,2025-10-09,09:15:00,16.782,3065757.2261,0.138,6643.24,29.37,1.77,-52.14,36.84,55.02,238.15,237.35,236.68
000020401425,073/AZ0310,1.75998E+12,LP,2025-10-09,09:00:00,60.234,3065753.029,0,6643.205,65.328,0,89.4,103.86,87.12,239.53,238.68,239.02
000020401425,073/AZ0310,1.75998E+12,LP,2025-10-09,08:45:00,28.53,3065737.969,0,6643.205,37.188,0,100.26,99.42,99.42,234.68,235.5,235.4
000020401425,073/AZ0310,1.75998E+12,LP,2025-10-09,08:30:00,34.74,3065730.8371,0,6643.205,42.348,0,-41.76,75.36,69.54,235.13,234.46,234.6
000020401425,073/AZ0310,1.75998E+12,LP,2025-10-09,08:15:00,40.506,3065722.151,0,6643.205,46.6021,0,40.32,88.2,72.12,239.2001,238.24,238.77
000020401425,073/AZ0310,1.75998E+12,LP,2025-10-09,08:00:00,52.464,3065712.023,0,6643.205,54.948,0,69.24,90.36,87,235.02,234.62,235.06
000020401425,073/AZ0310,1.75998E+12,LP,2025-10-09,07:45:00,66.138,3065698.906,0,6643.205,68.106,0,89.64,72.78,106.68,237.71,237.8901,237.15
000020401425,073/AZ0310,1.75998E+12,LP,2025-10-09,07:30:00,80.4541,3065682.3881,0,6643.205,82.116,0,98.58,75.18,101.88,234.82,236.41,235.2301
000020401425,073/AZ0310,1.75997E+12,LP,2025-10-09,07:15:00,92.8501,3065662.256,0,6643.205,94.3141,0,130.1401,117.42,180.18,235.27,235.84,234.22
000020401425,073/AZ0310,1.75997E+12,LP,2025-10-09,07:00:00,99.684,3065639.042,0,6643.205,100.782,0,150.54,110.7,160.62,235.79,237.52,236.11
000020401425,073/AZ0310,1.75997E+12,LP,2025-10-09,06:45:00,119.544,3065614.12,0,6643.205,120.474,0,146.76,130.56,192.3,237.6,238.82,237.2001
000020401425,073/AZ0310,1.75997E+12,LP,2025-10-09,06:30:00,127.278,3065584.233,0,6643.205,127.98,0,163.98,152.16,216.78,236,236.99,235.19
000020401425,073/AZ0310,1.75997E+12,LP,2025-10-09,06:15:00,130.9261,3065552.413,0,6643.205,131.814,0,175.26,161.6401,200.22,237.35,238.32,237.18
000020401425,073/AZ0310,1.75997E+12,LP,2025-10-09,06:00:00,141.042,3065519.681,0,6643.205,141.888,0,197.4,166.98,186.9,237.24,237.71,237.56
000020401425,073/AZ0310,1.75997E+12,LP,2025-10-09,05:45:00,129.372,3065484.42,0,6643.205,130.032,0,234.66,153.84,225,232.03,234.25,232.47
000020401425,073/AZ0310,1.75997E+12,LP,2025-10-09,05:30:00,126.558,3065452.076,0,6643.205,127.23,0,193.62,153.84,190.08,234.9501,235.53,234.63
000020401425,073/AZ0310,1.75997E+12,LP,2025-10-09,05:15:00,117.558,3065420.471,0,6643.205,118.176,0,182.22,162.66,197.52,231.9801,232.41,231.18
000020401425,073/AZ0310,1.75997E+12,LP,2025-10-09,05:00:00,113.28,3065391.0471,0,6643.205,113.94,0,184.26,147.18,152.58,233.28,234,233.8
000020401425,073/AZ0310,1.75997E+12,LP,2025-10-09,04:45:00,116.34,3065362.7261,0,6643.205,117.108,0,186.3,154.2001,161.4,234.02,234.7301,234.44
000020401425,073/AZ0310,1.75996E+12,LP,2025-10-09,04:30:00,114.84,3065333.6411,0,6643.205,115.536,0,192.96,157.1401,160.5,234.68,235.06,234.82
000020401425,073/AZ0310,1.75996E+12,LP,2025-10-09,04:15:00,112.182,3065304.93,0,6643.205,112.914,0,186.06,140.34,147.78,236.93,237.86,237.68
000020401425,073/AZ0310,1.75996E+12,LP,2025-10-09,04:00:00,109.374,3065276.884,0,6643.205,109.968,0,188.52,136.56,143.4,234.82,236.07,235.76
000020401425,073/AZ0310,1.75996E+12,LP,2025-10-09,03:45:00,111.138,3065249.54,0,6643.205,111.864,0,175.86,143.16,150.9,234.6401,235.6,235.1401
000020401425,073/AZ0310,1.75996E+12,LP,2025-10-09,03:30:00,111.054,3065221.755,0,6643.205,111.798,0,178.02,147.78,159.06,235.15,235.4801,234.58
000020401425,073/AZ0310,1.75996E+12,LP,2025-10-09,03:15:00,108.684,3065193.99,0,6643.205,109.278,0,185.94,133.44,155.04,235.18,236.08,235.35
000020401425,073/AZ0310,1.75996E+12,LP,2025-10-09,03:00:00,110.736,3065166.819,0,6643.205,111.354,0,176.34,141.06,155.04,235.05,235.9,235
000020401425,073/AZ0310,1.75996E+12,LP,2025-10-09,02:45:00,110.94,3065139.164,0,6643.205,111.69,0,184.8,143.46,150.96,234.06,234.97,234.53
000020401425,073/AZ0310,1.75996E+12,LP,2025-10-09,02:30:00,111.288,3065111.398,0,6643.205,111.828,0,177.36,138.84,151.08,234.31,235.1401,234.27
000020401425,073/AZ0310,1.75996E+12,LP,2025-10-09,02:15:00,114.774,3065083.575,0,6643.205,115.44,0,191.28,151.2001,158.6401,233.33,234.38,234
000020401425,073/AZ0310,1.75996E+12,LP,2025-10-09,02:00:00,120.366,3065054.881,0,6643.205,121.23,0,190.8,153.12,163.02,234.82,235.66,235.26
000020401425,073/AZ0310,1.75995E+12,LP,2025-10-09,01:45:00,121.7341,3065024.789,0,6643.205,122.526,0,203.46,151.2001,166.44,233.74,234.74,234.6701
000020401425,073/AZ0310,1.75995E+12,LP,2025-10-09,01:30:00,121.128,3064994.355,0,6643.205,121.77,0,197.16,159.6,153.84,233.85,234.36,234.7001
000020401425,073/AZ0310,1.75995E+12,LP,2025-10-09,01:15:00,124.458,3064964.072,0,6643.205,125.364,0,191.94,160.62,166.26,237.02,237.82,237.26
000020401425,073/AZ0310,1.75995E+12,LP,2025-10-09,01:00:00,127.566,3064932.957,0,6643.205,128.4,0,206.16,156.36,179.22,236.76,237.16,236.5
000020401425,073/AZ0310,1.75995E+12,LP,2025-10-09,00:45:00,128.13,3064901.065,0,6643.205,128.928,0,205.62,169.56,166.02,235.7001,236.3,236.13
000020401425,073/AZ0310,1.75995E+12,LP,2025-10-09,00:30:00,130.1341,3064869.031,0,6643.205,131.01,0,202.38,175.26,168.4201,235.57,236.11,236.1401
000020401425,073/AZ0310,1.75995E+12,LP,2025-10-09,00:15:00,134.412,3064836.534,0,6643.205,135.282,0,200.58,168.66,196.32,237.81,238.41,237.7301
000020401425,073/AZ0310,1.75995E+12,LP,2025-10-09,00:00:00,138.084,3064802.892,0,6643.205,139.02,0,220.56,175.26,192.24,236.8,237.75,237.56
000020401425,073/AZ0310,1.75995E+12,LP,2025-10-08,23:45:00,144.018,3064768.3711,0,6643.205,144.948,0,220.5,185.22,204.4201,236.4,237.6401,236.93
000020401425,073/AZ0310,1.75995E+12,LP,2025-10-08,23:30:00,142.476,3064732.366,0,6643.205,143.184,0,246.78,174.3,190.74,235.7001,237.49,237.43
000020401425,073/AZ0310,1.75995E+12,LP,2025-10-08,23:15:00,145.596,3064696.7461,0,6643.205,146.412,0,239.82,174.48,198.3,235.07,236.9201,236.11
000020401425,073/AZ0310,1.75994E+12,LP,2025-10-08,23:00:00,152.55,3064660.346,0,6643.205,153.288,0,243.78,169.26,211.62,234.86,236.6401,235.82
000020401425,073/AZ0310,1.75994E+12,LP,2025-10-08,22:45:00,154.02,3064622.208,0,6643.205,154.776,0,250.9801,216.18,216.54,233.77,234.8901,234.75
