SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._CURRENT (V),AVG._VOLTAGE (V),POWER_FACTOR
000022701711,0700184606,1.75225E+12,LP,2025-07-11,21:30:00,0.3158,3573.288,0,7184.5741,1.909,230.7001,0.716
000022701711,0700184606,1.75225E+12,LP,2025-07-11,21:15:00,0.3548,3573.2091,0,7184.5741,2.142,231.3,0.715
000022701711,0700184606,1.75225E+12,LP,2025-07-11,21:00:00,0.3658,3573.12,0,7184.5741,2.193,230.6001,0.722
000022701711,0700184606,1.75225E+12,LP,2025-07-11,20:45:00,0.2661,3573.029,0,7184.5741,1.5251,230,0.755
000022701711,0700184606,1.75225E+12,LP,2025-07-11,20:30:00,0.3568,3572.962,0,7184.5741,1.811,230.2001,0.855
000022701711,0700184606,1.75225E+12,LP,2025-07-11,20:15:00,0.3678,3572.873,0,7184.5741,2.076,229.7001,0.774
000022701711,0700184606,1.75224E+12,LP,2025-07-11,20:00:00,0.3276,3572.781,0,7184.5741,1.968,228.2001,0.729
000022701711,0700184606,1.75224E+12,LP,2025-07-11,19:45:00,0.3376,3572.699,0,7184.5741,2.025,230.8,0.721
000022701711,0700184606,1.75224E+12,LP,2025-07-11,19:30:00,0.3573,3572.6151,0,7184.5741,2.1471,231.4,0.718
000022701711,0700184606,1.75224E+12,LP,2025-07-11,19:15:00,0.333,3572.525,0,7184.5741,2.0221,230.2001,0.713
000022701711,0700184606,1.75224E+12,LP,2025-07-11,19:00:00,0.4235,3572.442,0,7184.5741,2.285,232.4,0.736
000022701711,0700184606,1.75224E+12,LP,2025-07-11,18:45:00,0.272,3572.337,0,7184.5741,1.705,232.8,0.684
000022701711,0700184606,1.75224E+12,LP,2025-07-11,18:30:00,0.2755,3572.2691,0,7184.5741,1.725,231.4,0.6891
000022701711,0700184606,1.75224E+12,LP,2025-07-11,18:15:00,0.0866,3572.2001,0,7184.5741,0.618,231.1001,0.603
000022701711,0700184606,1.75224E+12,LP,2025-07-11,18:00:00,0.0775,3572.178,0,7184.5741,0.686,231.9,0.49
000022701711,0700184606,1.75224E+12,LP,2025-07-11,17:45:00,0.0615,3572.159,0,7184.5741,0.712,232.9,0.369
000022701711,0700184606,1.75224E+12,LP,2025-07-11,17:30:00,0.0313,3572.143,0.0018,7184.5741,0.427,230.2001,0.184
000022701711,0700184606,1.75223E+12,LP,2025-07-11,17:15:00,0,3572.136,0.1214,7184.573,-0.857,232.2001,-0.57
000022701711,0700184606,1.75223E+12,LP,2025-07-11,17:00:00,0,3572.136,0.2922,7184.5431,-1.41,233.6001,-0.885
000022701711,0700184606,1.75223E+12,LP,2025-07-11,16:45:00,0,3572.136,0.3234,7184.47,-1.515,235.6001,-0.903
000022701711,0700184606,1.75223E+12,LP,2025-07-11,16:30:00,0,3572.136,0.5559,7184.389,-2.399,237.4,-0.97
000022701711,0700184606,1.75223E+12,LP,2025-07-11,16:15:00,0,3572.136,0.5566,7184.25,-2.429,237.2001,-0.958
000022701711,0700184606,1.75223E+12,LP,2025-07-11,16:00:00,0,3572.136,0.612,7184.111,-2.671,236.2001,-0.963
000022701711,0700184606,1.75223E+12,LP,2025-07-11,15:45:00,0,3572.136,0.6256,7183.957,-2.727,236.3,-0.962
000022701711,0700184606,1.75223E+12,LP,2025-07-11,15:30:00,0,3572.136,0.6435,7183.801,-2.789,237.3,-0.971
000022701711,0700184606,1.75223E+12,LP,2025-07-11,15:15:00,0,3572.136,0.7225,7183.64,-3.1,238.4,-0.976
000022701711,0700184606,1.75223E+12,LP,2025-07-11,15:00:00,0,3572.136,0.8526,7183.46,-3.642,238,-0.982
000022701711,0700184606,1.75223E+12,LP,2025-07-11,14:45:00,0,3572.136,1.0935,7183.247,-4.672,235.5,-0.99
000022701711,0700184606,1.75222E+12,LP,2025-07-11,14:30:00,0,3572.136,1.1103,7182.974,-4.738,236.7001,-0.984
000022701711,0700184606,1.75222E+12,LP,2025-07-11,14:15:00,0,3572.136,0.848,7182.696,-3.651,235.9,-0.979
000022701711,0700184606,1.75222E+12,LP,2025-07-11,14:00:00,0,3572.136,1.0019,7182.484,-4.277,237,-0.98
000022701711,0700184606,1.75222E+12,LP,2025-07-11,13:45:00,0,3572.136,1.277,7182.234,-5.374,239.1001,-0.984
000022701711,0700184606,1.75222E+12,LP,2025-07-11,13:30:00,0,3572.136,1.3467,7181.916,-5.648,239.9,-0.984
000022701711,0700184606,1.75222E+12,LP,2025-07-11,13:15:00,0,3572.136,1.573,7181.579,-6.589,240.2001,-0.986
000022701711,0700184606,1.75222E+12,LP,2025-07-11,13:00:00,0,3572.136,1.4509,7181.1861,-6.138,237.2001,-0.987
000022701711,0700184606,1.75222E+12,LP,2025-07-11,12:45:00,0,3572.136,1.3977,7180.8241,-5.887,238.7001,-0.982
000022701711,0700184606,1.75222E+12,LP,2025-07-11,12:30:00,0,3572.136,1.505,7180.474,-6.301,240.1001,-0.987
000022701711,0700184606,1.75222E+12,LP,2025-07-11,12:15:00,0,3572.136,1.1326,7180.098,-4.791,238.7001,-0.985
000022701711,0700184606,1.75222E+12,LP,2025-07-11,12:00:00,0,3572.136,1.0732,7179.8151,-4.528,239.5,-0.987
000022701711,0700184606,1.75221E+12,LP,2025-07-11,11:45:00,0,3572.136,1.1677,7179.5471,-4.874,241.6001,-0.987
000022701711,0700184606,1.75221E+12,LP,2025-07-11,11:30:00,0,3572.136,0.9351,7179.255,-3.933,240.7001,-0.985
000022701711,0700184606,1.75221E+12,LP,2025-07-11,11:15:00,0,3572.136,1.1035,7179.021,-4.645,239.2001,-0.991
000022701711,0700184606,1.75221E+12,LP,2025-07-11,11:00:00,0,3572.136,1.4463,7178.745,-6.041,240.8,-0.991
000022701711,0700184606,1.75221E+12,LP,2025-07-11,10:45:00,0,3572.136,1.3507,7178.384,-5.645,240.8,-0.99
000022701711,0700184606,1.75221E+12,LP,2025-07-11,10:30:00,0,3572.136,1.2854,7178.0471,-5.408,239.3,-0.989
000022701711,0700184606,1.75221E+12,LP,2025-07-11,10:15:00,0,3572.136,1.2439,7177.7261,-5.235,239.4,-0.988
000022701711,0700184606,1.75221E+12,LP,2025-07-11,10:00:00,0,3572.136,1.1409,7177.415,-4.827,238.2001,-0.985
000022701711,0700184606,1.75221E+12,LP,2025-07-11,09:45:00,0,3572.136,0.9088,7177.13,-3.828,239.4,-0.981
000022701711,0700184606,1.75221E+12,LP,2025-07-11,09:30:00,0,3572.136,0.6154,7176.903,-2.672,238.4,-0.948
000022701711,0700184606,1.75221E+12,LP,2025-07-11,09:15:00,0,3572.136,0.5106,7176.749,-2.274,235.9,-0.931
000022701711,0700184606,1.7522E+12,LP,2025-07-11,09:00:00,0,3572.136,0.5026,7176.621,-2.244,235.4,-0.931
000022701711,0700184606,1.7522E+12,LP,2025-07-11,08:45:00,0,3572.136,0.2459,7176.495,-1.243,234.2001,-0.83
000022701711,0700184606,1.7522E+12,LP,2025-07-11,08:30:00,0,3572.136,0.6215,7176.434,-2.715,236.8,-0.951
000022701711,0700184606,1.7522E+12,LP,2025-07-11,08:15:00,0,3572.136,0.2647,7176.278,-1.269,234.5,-0.878
000022701711,0700184606,1.7522E+12,LP,2025-07-11,08:00:00,0.0014,3572.136,0.0734,7176.212,-0.531,236.3,-0.397
000022701711,0700184606,1.7522E+12,LP,2025-07-11,07:45:00,0.004,3572.136,0.0753,7176.194,-0.465,235.7001,-0.348
000022701711,0700184606,1.7522E+12,LP,2025-07-11,07:30:00,0.0025,3572.135,0.0648,7176.176,-0.434,234,-0.325
000022701711,0700184606,1.7522E+12,LP,2025-07-11,07:15:00,0.007,3572.135,0.0176,7176.16,-0.052,234.8,-0.063
000022701711,0700184606,1.7522E+12,LP,2025-07-11,07:00:00,0.0345,3572.134,0.0083,7176.156,0.32,234,0.162
000022701711,0700184606,1.7522E+12,LP,2025-07-11,06:45:00,0.248,3572.125,0,7176.154,1.449,234,0.453
000022701711,0700184606,1.7522E+12,LP,2025-07-11,06:30:00,0.0651,3572.063,0,7176.154,0.467,234.7001,0.6
000022701711,0700184606,1.75219E+12,LP,2025-07-11,06:15:00,0.1105,3572.047,0,7176.154,0.747,233.5,0.63
000022701711,0700184606,1.75219E+12,LP,2025-07-11,06:00:00,0.1217,3572.0191,0,7176.154,0.8241,231.3,0.636
000022701711,0700184606,1.75219E+12,LP,2025-07-11,05:45:00,0.1169,3571.989,0,7176.154,0.8141,231.6001,0.619
000022701711,0700184606,1.75219E+12,LP,2025-07-11,05:30:00,0.1169,3571.9591,0,7176.154,0.807,231.5,0.625
000022701711,0700184606,1.75219E+12,LP,2025-07-11,05:15:00,0.1177,3571.9301,0,7176.154,0.804,233.4,0.626
000022701711,0700184606,1.75219E+12,LP,2025-07-11,05:00:00,0.1034,3571.9011,0,7176.154,0.6991,234.9,0.631
000022701711,0700184606,1.75219E+12,LP,2025-07-11,04:45:00,0.0925,3571.875,0,7176.154,0.61,235.3,0.646
000022701711,0700184606,1.75219E+12,LP,2025-07-11,04:30:00,0.117,3571.852,0,7176.154,0.778,235.9,0.635
000022701711,0700184606,1.75219E+12,LP,2025-07-11,04:15:00,0.1196,3571.823,0,7176.154,0.8,234.9,0.635
000022701711,0700184606,1.75219E+12,LP,2025-07-11,04:00:00,0.1182,3571.793,0,7176.154,0.798,234.7001,0.629
000022701711,0700184606,1.75219E+12,LP,2025-07-11,03:45:00,0.1172,3571.763,0,7176.154,0.797,235.1001,0.624
000022701711,0700184606,1.75218E+12,LP,2025-07-11,03:30:00,0.1172,3571.734,0,7176.154,0.792,234.3,0.63
000022701711,0700184606,1.75218E+12,LP,2025-07-11,03:15:00,0.0984,3571.705,0,7176.154,0.663,233.4,0.637
000022701711,0700184606,1.75218E+12,LP,2025-07-11,03:00:00,0.0971,3571.6801,0,7176.154,0.648,234.1001,0.641
000022701711,0700184606,1.75218E+12,LP,2025-07-11,02:45:00,0.1168,3571.656,0,7176.154,0.797,233.7001,0.625
000022701711,0700184606,1.75218E+12,LP,2025-07-11,02:30:00,0.1199,3571.626,0,7176.154,0.8231,233,0.625
000022701711,0700184606,1.75218E+12,LP,2025-07-11,02:15:00,0.117,3571.596,0,7176.154,0.802,232.8,0.626
000022701711,0700184606,1.75218E+12,LP,2025-07-11,02:00:00,0.1177,3571.567,0,7176.154,0.8,232.2001,0.631
000022701711,0700184606,1.75218E+12,LP,2025-07-11,01:45:00,0.1177,3571.538,0,7176.154,0.801,231.9,0.632
000022701711,0700184606,1.75218E+12,LP,2025-07-11,01:30:00,0.106,3571.5081,0,7176.154,0.722,233.5,0.629
000022701711,0700184606,1.75218E+12,LP,2025-07-11,01:15:00,0.0902,3571.482,0,7176.154,0.611,233.4,0.636
000022701711,0700184606,1.75218E+12,LP,2025-07-11,01:00:00,0.1159,3571.4591,0,7176.154,0.791,233.1001,0.627
000022701711,0700184606,1.75217E+12,LP,2025-07-11,00:45:00,0.1194,3571.4301,0,7176.154,0.8191,231.8,0.628
000022701711,0700184606,1.75217E+12,LP,2025-07-11,00:30:00,0.1179,3571.4,0,7176.154,0.805,232.4,0.629
000022701711,0700184606,1.75217E+12,LP,2025-07-11,00:15:00,0.1174,3571.371,0,7176.154,0.8151,232.4,0.618
000022701711,0700184606,1.75217E+12,LP,2025-07-11,00:00:00,0.1174,3571.342,0,7176.154,0.8201,230.9,0.619
000022701711,0700184606,1.75217E+12,LP,2025-07-10,23:45:00,0.115,3571.312,0,7176.154,0.807,229.3,0.62
000022701711,0700184606,1.75217E+12,LP,2025-07-10,23:30:00,0.0814,3571.283,0,7176.154,0.562,228.3,0.636
000022701711,0700184606,1.75217E+12,LP,2025-07-10,23:15:00,0.115,3571.263,0,7176.154,0.809,229.6001,0.619
000022701711,0700184606,1.75217E+12,LP,2025-07-10,23:00:00,0.1189,3571.234,0,7176.154,0.842,228,0.619
000022701711,0700184606,1.75217E+12,LP,2025-07-10,22:45:00,0.1667,3571.205,0,7176.154,1.1441,226.9,0.641
000022701711,0700184606,1.75217E+12,LP,2025-07-10,22:30:00,0.1904,3571.163,0,7176.154,1.292,227.4,0.647
000022701711,0700184606,1.75217E+12,LP,2025-07-10,22:15:00,0.2462,3571.1151,0,7176.154,1.67,232,0.634
000022701711,0700184606,1.75217E+12,LP,2025-07-10,22:00:00,0.247,3571.054,0,7176.154,1.705,231.8,0.624
000022701711,0700184606,1.75216E+12,LP,2025-07-10,21:45:00,0.1707,3570.992,0,7176.154,1.069,232,0.6931
000022701711,0700184606,1.75216E+12,LP,2025-07-10,21:30:00,0.243,3570.949,0,7176.154,1.469,232.2001,0.713
000022701711,0700184606,1.75216E+12,LP,2025-07-10,21:15:00,0.2846,3570.889,0,7176.154,1.745,232.6001,0.7001
000022701711,0700184606,1.75216E+12,LP,2025-07-10,21:00:00,0.2836,3570.818,0,7176.154,1.743,233.1001,0.6971
000022701711,0700184606,1.75216E+12,LP,2025-07-10,20:45:00,0.2267,3570.7471,0,7176.154,1.34,232.2001,0.727
000022701711,0700184606,1.75216E+12,LP,2025-07-10,20:30:00,0.2265,3570.69,0,7176.154,1.371,229.9,0.717
000022701711,0700184606,1.75216E+12,LP,2025-07-10,20:15:00,0.3281,3570.6331,0,7176.154,2.0101,230.9,0.706
000022701711,0700184606,1.75216E+12,LP,2025-07-10,20:00:00,0.3063,3570.551,0,7176.154,1.855,231.3,0.713
000022701711,0700184606,1.75216E+12,LP,2025-07-10,19:45:00,0.3423,3570.475,0,7176.154,2.0141,230.7001,0.736
000022701711,0700184606,1.75216E+12,LP,2025-07-10,19:30:00,0.3421,3570.389,0,7176.154,2.055,229.8,0.723
000022701711,0700184606,1.75216E+12,LP,2025-07-10,19:15:00,0.3411,3570.304,0,7176.154,2.067,230.5,0.715
000022701711,0700184606,1.75215E+12,LP,2025-07-10,19:00:00,0.3265,3570.218,0,7176.154,1.971,230.2001,0.717
000022701711,0700184606,1.75215E+12,LP,2025-07-10,18:45:00,0.4168,3570.137,0,7176.154,2.244,230.5,0.734
000022701711,0700184606,1.75215E+12,LP,2025-07-10,18:30:00,0.2469,3570.033,0,7176.154,1.553,230.5,0.6891
000022701711,0700184606,1.75215E+12,LP,2025-07-10,18:15:00,0.2594,3569.971,0,7176.154,1.62,231.1001,0.6911
000022701711,0700184606,1.75215E+12,LP,2025-07-10,18:00:00,0.2142,3569.906,0,7176.154,1.451,231.4,0.635
000022701711,0700184606,1.75215E+12,LP,2025-07-10,17:45:00,0.0589,3569.852,0,7176.154,0.753,233.2001,0.315
000022701711,0700184606,1.75215E+12,LP,2025-07-10,17:30:00,0.0157,3569.838,0.0004,7176.154,0.5661,232.3,0.1041
000022701711,0700184606,1.75215E+12,LP,2025-07-10,17:15:00,0,3569.8341,0.0284,7176.154,-0.631,231.7001,-0.188
000022701711,0700184606,1.75215E+12,LP,2025-07-10,17:00:00,0,3569.8341,0.1136,7176.147,-0.802,231.6001,-0.601
000022701711,0700184606,1.75215E+12,LP,2025-07-10,16:45:00,0,3569.8341,0.1787,7176.1191,-0.997,232.5,-0.767
000022701711,0700184606,1.75215E+12,LP,2025-07-10,16:30:00,0,3569.8341,0.3625,7176.0741,-1.662,236.5,-0.915
000022701711,0700184606,1.75214E+12,LP,2025-07-10,16:15:00,0,3569.8341,0.4928,7175.983,-2.167,238.3,-0.951
000022701711,0700184606,1.75214E+12,LP,2025-07-10,16:00:00,0,3569.8341,0.9185,7175.8601,-3.879,238.5,-0.989
000022701711,0700184606,1.75214E+12,LP,2025-07-10,15:45:00,0,3569.8341,0.916,7175.631,-3.874,239.7001,-0.985
000022701711,0700184606,1.75214E+12,LP,2025-07-10,15:30:00,0,3569.8341,0.8801,7175.401,-3.793,235.5,-0.984
000022701711,0700184606,1.75214E+12,LP,2025-07-10,15:15:00,0,3569.8341,0.9376,7175.1811,-4.049,234.6001,-0.985
000022701711,0700184606,1.75214E+12,LP,2025-07-10,15:00:00,0,3569.8341,1.0122,7174.947,-4.33,236.6001,-0.987
000022701711,0700184606,1.75214E+12,LP,2025-07-10,14:45:00,0,3569.8341,1.089,7174.694,-4.639,236.9,-0.989
000022701711,0700184606,1.75214E+12,LP,2025-07-10,14:30:00,0,3569.8341,1.1473,7174.4221,-4.858,238.2001,-0.99
000022701711,0700184606,1.75214E+12,LP,2025-07-10,14:15:00,0,3569.8341,1.2129,7174.135,-5.097,239.6001,-0.991
000022701711,0700184606,1.75214E+12,LP,2025-07-10,14:00:00,0,3569.8341,1.2962,7173.832,-5.427,240,-0.993
000022701711,0700184606,1.75214E+12,LP,2025-07-10,13:45:00,0,3569.8341,1.295,7173.508,-5.446,239.5,-0.991
000022701711,0700184606,1.75213E+12,LP,2025-07-10,13:30:00,0,3569.8341,1.3232,7173.184,-5.563,239.7001,-0.991
000022701711,0700184606,1.75213E+12,LP,2025-07-10,13:15:00,0,3569.8341,1.3495,7172.853,-5.649,240.6001,-0.991
000022701711,0700184606,1.75213E+12,LP,2025-07-10,13:00:00,0,3569.8341,1.371,7172.5161,-5.738,240.5,-0.992
000022701711,0700184606,1.75213E+12,LP,2025-07-10,12:45:00,0,3569.8341,1.3901,7172.173,-5.806,241.2001,-0.991
000022701711,0700184606,1.75213E+12,LP,2025-07-10,12:30:00,0,3569.8341,1.3839,7171.826,-5.729,243.1001,-0.991
000022701711,0700184606,1.75213E+12,LP,2025-07-10,12:15:00,0,3569.8341,1.42,7171.4801,-5.929,241.2001,-0.991
000022701711,0700184606,1.75213E+12,LP,2025-07-10,12:00:00,0,3569.8341,1.4329,7171.125,-5.949,242,-0.993
000022701711,0700184606,1.75213E+12,LP,2025-07-10,11:45:00,0,3569.8341,1.3434,7170.767,-5.551,242.9,-0.994
000022701711,0700184606,1.75213E+12,LP,2025-07-10,11:30:00,0,3569.8341,1.413,7170.4311,-5.859,242,-0.994
000022701711,0700184606,1.75213E+12,LP,2025-07-10,11:15:00,0,3569.8341,1.399,7170.078,-5.866,240,-0.992
000022701711,0700184606,1.75213E+12,LP,2025-07-10,11:00:00,0,3569.8341,1.3655,7169.728,-5.692,241.5,-0.992
000022701711,0700184606,1.75212E+12,LP,2025-07-10,10:45:00,0,3569.8341,1.343,7169.387,-5.603,241.2001,-0.992
000022701711,0700184606,1.75212E+12,LP,2025-07-10,10:30:00,0,3569.8341,1.1495,7169.051,-4.829,240,-0.984
000022701711,0700184606,1.75212E+12,LP,2025-07-10,10:15:00,0,3569.8341,1.242,7168.763,-5.228,239.6001,-0.987
000022701711,0700184606,1.75212E+12,LP,2025-07-10,10:00:00,0,3569.8341,1.1258,7168.453,-4.714,240.3,-0.989
000022701711,0700184606,1.75212E+12,LP,2025-07-10,09:45:00,0,3569.8341,1.0595,7168.171,-4.461,239.8,-0.987
000022701711,0700184606,1.75212E+12,LP,2025-07-10,09:30:00,0,3569.8341,0.9595,7167.906,-4.074,238.2001,-0.985
000022701711,0700184606,1.75212E+12,LP,2025-07-10,09:15:00,0,3569.8341,0.4337,7167.667,-1.979,235.4,-0.896
000022701711,0700184606,1.75212E+12,LP,2025-07-10,09:00:00,0,3569.8341,0.3652,7167.558,-1.675,236.6001,-0.911
