SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),IMPORT_KVARH (kvarh),EXPORT_KVARH (kvarh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V),POWER_FACTOR
000021301403,0701379602,1.75485E+12,LP,2025-08-10,23:15:00,0.9873,10033.213,0,27928.931,1788.9081,4950.515,1.1148,0,0.856,0.905,3.759,230,220.7001,200.3,0.885
000021301403,0701379602,1.75485E+12,LP,2025-08-10,23:00:00,1.0736,10032.966,0,27928.931,1788.9081,4950.453,1.2299,0,0.618,0.781,3.827,226.4,227.7001,197.4,0.886
000021301403,0701379602,1.75485E+12,LP,2025-08-10,22:45:00,1.4788,10032.698,0,27928.931,1788.9081,4950.383,1.6466,0,0.556,0.8281,3.7111,224.3,226.9,204,0.856
000021301403,0701379602,1.75485E+12,LP,2025-08-10,22:30:00,1.9104,10032.328,0,27928.931,1788.9081,4950.307,2.0674,0,0.846,0.9571,7.5391,227.3,224.8,208.8,0.922
000021301403,0701379602,1.75484E+12,LP,2025-08-10,22:15:00,1.9029,10031.85,0,27928.931,1788.9081,4950.229,2.0498,0,1.173,0.894,7.66,228,225.1001,206.9,0.926
000021301403,0701379602,1.75484E+12,LP,2025-08-10,22:00:00,2.0452,10031.375,0,27928.931,1788.9081,4950.154,2.1561,0,0.896,1.139,8.298,228.8,226.1001,208,0.9511
000021301403,0701379602,1.75484E+12,LP,2025-08-10,21:45:00,1.5048,10030.863,0,27928.931,1788.9081,4950.0651,1.6469,0,0.897,1.137,7.873,224.3,221.7001,212.2001,0.9481
000021301403,0701379602,1.75484E+12,LP,2025-08-10,21:30:00,1.0515,10030.4871,0,27928.931,1788.9081,4949.985,1.2023,0,0.784,0.836,3.934,225.5,228,212.8,0.871
000021301403,0701379602,1.75484E+12,LP,2025-08-10,21:15:00,1.0262,10030.224,0,27928.931,1788.9081,4949.915,1.1788,0,0.558,0.854,3.88,228.5,220.7001,216.5,0.872
000021301403,0701379602,1.75484E+12,LP,2025-08-10,21:00:00,1.0353,10029.968,0,27928.931,1788.9081,4949.84,1.2137,0,0.555,1.159,3.879,224.5,217.5,216.1001,0.868
000021301403,0701379602,1.75484E+12,LP,2025-08-10,20:45:00,1.2288,10029.709,0,27928.931,1788.9081,4949.75,1.406,0,0.785,1.476,3.979,227,222.9,211.6001,0.874
000021301403,0701379602,1.75484E+12,LP,2025-08-10,20:30:00,1.3116,10029.402,0,27928.931,1788.9081,4949.673,1.4666,0,0.784,1.522,4.401,227,223.6001,211.2001,0.872
000021301403,0701379602,1.75484E+12,LP,2025-08-10,20:15:00,1.318,10029.074,0,27928.931,1788.9081,4949.601,1.4794,0,2.0381,1.425,3.968,225.1001,222.3,215.8,0.874
000021301403,0701379602,1.75484E+12,LP,2025-08-10,20:00:00,2.4305,10028.744,0,27928.931,1788.9081,4949.537,2.5615,0,0.804,1.305,4.373,223.2001,225.9,214.1001,0.893
000021301403,0701379602,1.75484E+12,LP,2025-08-10,19:45:00,3.344,10028.137,0,27928.931,1788.9081,4949.479,3.4505,0,7.104,9.858,5.118,224.4,219.7001,211.7001,0.986
000021301403,0701379602,1.75483E+12,LP,2025-08-10,19:30:00,2.2953,10027.301,0,27928.931,1788.9081,4949.415,2.4502,0,6.803,1.339,5.249,221.6001,223.9,208.9,0.9581
000021301403,0701379602,1.75483E+12,LP,2025-08-10,19:15:00,2.6875,10026.727,0,27928.931,1788.9081,4949.339,2.8174,0,6.597,0.935,4.572,220.1001,232.2001,212.1001,0.9401
000021301403,0701379602,1.75483E+12,LP,2025-08-10,19:00:00,1.8337,10026.055,0,27928.931,1788.9081,4949.264,1.9851,0,6.658,1.28,5.418,224.3,230.2001,209.6001,0.9581
000021301403,0701379602,1.75483E+12,LP,2025-08-10,18:45:00,0.5711,10025.596,0,27928.931,1788.9081,4949.192,0.7687,0,1.069,1.375,5.429,227.2001,227.9,210.1001,0.906
000021301403,0701379602,1.75483E+12,LP,2025-08-10,18:30:00,0.2042,10025.454,0,27928.931,1788.9081,4949.12,0.4527,0,0.704,1.17,0.437,230.7001,226.6001,212.1001,0.581
000021301403,0701379602,1.75483E+12,LP,2025-08-10,18:15:00,0.8744,10025.402,0,27928.931,1788.9081,4949.039,1.0595,0,0.518,0.797,0.437,226.1001,232.8,212.2001,0.359
000021301403,0701379602,1.75483E+12,LP,2025-08-10,18:00:00,0.3465,10025.1841,0,27928.931,1788.9081,4948.97,0.529,0,0.907,0.893,0.443,224,231.2001,218.1001,0.676
000021301403,0701379602,1.75483E+12,LP,2025-08-10,17:45:00,0.1474,10025.098,0.0704,27928.931,1788.9081,4948.911,0.3073,0.1356,0.646,0.905,0.441,232.1001,226,217.6001,0.542
000021301403,0701379602,1.75483E+12,LP,2025-08-10,17:30:00,0.0291,10025.062,0.4448,27928.914,1788.893,4948.867,0.0772,0.6059,-0.744,-0.733,-0.778,231.2001,225.6001,222.1001,-0.56
000021301403,0701379602,1.75483E+12,LP,2025-08-10,17:15:00,0.0601,10025.056,0.651,27928.804,1788.843,4948.854,0.1012,0.8099,-1.628,-1.684,-2.068,231.7001,231.8,226.5,-0.878
000021301403,0701379602,1.75483E+12,LP,2025-08-10,17:00:00,0.1802,10025.042,0.1747,27928.642,1788.7921,4948.843,0.3421,0.2242,-1.323,-1.253,-1.573,230,230,222.4,-0.774
000021301403,0701379602,1.75482E+12,LP,2025-08-10,16:45:00,0.0635,10024.999,0.6139,27928.6011,1788.779,4948.7971,0.1764,0.6639,0.428,0.969,0.439,229.7001,233.3,216.2001,0.499
000021301403,0701379602,1.75482E+12,LP,2025-08-10,16:30:00,0.1299,10024.985,0.476,27928.449,1788.753,4948.764,0.2607,0.5258,-1.698,-1.568,-1.878,232.4,227.9,221.3,-0.885
000021301403,0701379602,1.75482E+12,LP,2025-08-10,16:15:00,0.1625,10024.953,0,27928.3311,1788.731,4948.725,0.391,0,0.655,0.8241,0.449,230.3,237.3,222.3,0.52
000021301403,0701379602,1.75482E+12,LP,2025-08-10,16:00:00,0.1518,10024.912,0,27928.3311,1788.731,4948.657,0.379,0,0.641,0.4731,0.446,234.7001,239.8,219.5,0.332
