SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V)
000023904623,F2_PEGIRIWATTA MW BY LN,1.75748E+12,LP,2025-09-10,11:00:00,234.5,244.6001,232.1001
000023904623,F2_PEGIRIWATTA MW BY LN,1.75748E+12,LP,2025-09-10,10:45:00,219.1001,235.2001,222.8
000023904623,F2_PEGIRIWATTA MW BY LN,1.75748E+12,LP,2025-09-10,10:30:00,227.7001,248,226.1001
000023904623,F2_PEGIRIWATTA MW BY LN,1.75748E+12,LP,2025-09-10,10:15:00,218.7001,240,232.2001
000023904623,F2_PEGIRIWATTA MW BY LN,1.75748E+12,LP,2025-09-10,10:00:00,223.8,235.4,230.2001
000023904623,F2_PEGIRIWATTA MW BY LN,1.75748E+12,LP,2025-09-10,09:45:00,222.6001,234.8,236.7001
000023904623,F2_PEGIRIWATTA MW BY LN,1.75748E+12,LP,2025-09-10,09:30:00,230.6001,239.4,235.3
000023904623,F2_PEGIRIWATTA MW BY LN,1.75748E+12,LP,2025-09-10,09:15:00,231.4,228.6001,230.7001
000023904623,F2_PEGIRIWATTA MW BY LN,1.75748E+12,LP,2025-09-10,09:00:00,227.1001,237.2001,227.7001
000023904623,F2_PEGIRIWATTA MW BY LN,1.75747E+12,LP,2025-09-10,08:45:00,230.1001,237.2001,225.2001
000023904623,F2_PEGIRIWATTA MW BY LN,1.75747E+12,LP,2025-09-10,08:30:00,227.9,236.4,225.7001
000023904623,F2_PEGIRIWATTA MW BY LN,1.75747E+12,LP,2025-09-10,08:15:00,226.6001,231.4,219.2001
000023904623,F2_PEGIRIWATTA MW BY LN,1.75747E+12,LP,2025-09-10,08:00:00,227.6001,230.5,226.2001
000023904623,F2_PEGIRIWATTA MW BY LN,1.75747E+12,LP,2025-09-10,07:45:00,223.2001,228.8,222.2001
000023904623,F2_PEGIRIWATTA MW BY LN,1.75747E+12,LP,2025-09-10,07:30:00,227.8,237.3,225.1001
000023904623,F2_PEGIRIWATTA MW BY LN,1.75747E+12,LP,2025-09-10,07:15:00,224.3,232.9,218.8
000023904623,F2_PEGIRIWATTA MW BY LN,1.75747E+12,LP,2025-09-10,07:00:00,226.7001,226.6001,226.2001
000023904623,F2_PEGIRIWATTA MW BY LN,1.75747E+12,LP,2025-09-10,06:45:00,225.1001,232.6001,223.1001
000023904623,F2_PEGIRIWATTA MW BY LN,1.75747E+12,LP,2025-09-10,06:30:00,227.7001,236.3,211.5
000023904623,F2_PEGIRIWATTA MW BY LN,1.75747E+12,LP,2025-09-10,06:15:00,229.2001,230,216.2001
000023904623,F2_PEGIRIWATTA MW BY LN,1.75746E+12,LP,2025-09-10,06:00:00,221.3,228.2001,219.1001
000023904623,F2_PEGIRIWATTA MW BY LN,1.75746E+12,LP,2025-09-10,05:45:00,223.8,228.2001,220.1001
000023904623,F2_PEGIRIWATTA MW BY LN,1.75746E+12,LP,2025-09-10,05:30:00,226.5,228.8,216.4
000023904623,F2_PEGIRIWATTA MW BY LN,1.75746E+12,LP,2025-09-10,05:15:00,229.4,226.3,217.2001
000023904623,F2_PEGIRIWATTA MW BY LN,1.75746E+12,LP,2025-09-10,05:00:00,232,229.7001,220.5
