SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),INST._POWER_FACTOR
23709396,700054003,1.75E+12,LP,13/07/2025,03:15:00,0.1773,2367.755,0,3233.176,0.2871,0,1.209,237.3,0.592
23709396,700054003,1.75E+12,LP,13/07/2025,03:00:00,0.1894,2367.71,0,3233.176,0.2993,0,1.2591,237.7001,0.631
23709396,700054003,1.75E+12,LP,13/07/2025,02:45:00,0.1386,2367.663,0,3233.176,0.2617,0,1.1,238,0.629
23709396,700054003,1.75E+12,LP,13/07/2025,02:30:00,0.3125,2367.628,0,3233.176,0.3815,0,1.596,239.1001,0.333
23709396,700054003,1.75E+12,LP,13/07/2025,02:15:00,0.3022,2367.55,0,3233.176,0.3728,0,1.568,237.8,0.891
23709396,700054003,1.75E+12,LP,13/07/2025,02:00:00,0.1708,2367.475,0,3233.176,0.282,0,1.176,239.6001,0.597
23709396,700054003,1.75E+12,LP,13/07/2025,01:45:00,0.0959,2367.4321,0,3233.176,0.2269,0,0.9561,237.3,0.604
23709396,700054003,1.75E+12,LP,13/07/2025,01:30:00,0.0684,2367.408,0,3233.176,0.2128,0,0.879,241.9,0.31
23709396,700054003,1.75E+12,LP,13/07/2025,01:15:00,0.13,2367.391,0,3233.176,0.2503,0,1.045,239.5,0.314
23709396,700054003,1.75E+12,LP,13/07/2025,01:00:00,0.1552,2367.358,0,3233.176,0.267,0,1.125,237.2001,0.582
23709396,700054003,1.75E+12,LP,13/07/2025,00:45:00,0.1685,2367.32,0,3233.176,0.2785,0,1.183,235.3,0.585
23709396,700054003,1.75E+12,LP,13/07/2025,00:30:00,0.0963,2367.277,0,3233.176,0.2254,0,0.962,234.1001,0.616
23709396,700054003,1.75E+12,LP,13/07/2025,00:15:00,0.0737,2367.253,0,3233.176,0.2104,0,0.894,235.3,0.341
23709396,700054003,1.75E+12,LP,13/07/2025,00:00:00,0.163,2367.235,0,3233.176,0.2776,0,1.157,240,0.5741
23709396,700054003,1.75E+12,LP,12/07/2025,23:45:00,0.1683,2367.194,0,3233.176,0.2783,0,1.186,234.5,0.613
23709396,700054003,1.75E+12,LP,12/07/2025,23:30:00,0.0745,2367.152,0,3233.176,0.2109,0,0.893,236,0.542
23709396,700054003,1.75E+12,LP,12/07/2025,23:15:00,0.0685,2367.1331,0,3233.176,0.2082,0,0.879,236.8,0.336
23709396,700054003,1.75E+12,LP,12/07/2025,23:00:00,0.1458,2367.116,0,3233.176,0.259,0,1.103,234.7001,0.352
23709396,700054003,1.75E+12,LP,12/07/2025,22:45:00,0.1589,2367.079,0,3233.176,0.2722,0,1.145,237.6001,0.5691
23709396,700054003,1.75E+12,LP,12/07/2025,22:30:00,0.1723,2367.04,0,3233.176,0.2842,0,1.189,238.9,0.607
23709396,700054003,1.75E+12,LP,12/07/2025,22:15:00,0.0922,2366.997,0,3233.176,0.223,0,0.9441,235.8,0.611
23709396,700054003,1.75E+12,LP,12/07/2025,22:00:00,0.0663,2366.974,0,3233.176,0.1992,0,0.869,228.9,0.314
23709396,700054003,1.75E+12,LP,12/07/2025,21:45:00,0.13,2366.957,0,3233.176,0.245,0,1.064,230.2001,0.342
23709396,700054003,1.75E+12,LP,12/07/2025,21:30:00,0.1544,2366.925,0,3233.176,0.2634,0,1.141,230.7001,0.5711
23709396,700054003,1.75E+12,LP,12/07/2025,21:15:00,0.1693,2366.886,0,3233.176,0.2741,0,1.202,228,0.608
23709396,700054003,1.75E+12,LP,12/07/2025,21:00:00,0.1097,2366.844,0,3233.176,0.2285,0,1.0071,226.9,0.632
23709396,700054003,1.75E+12,LP,12/07/2025,20:45:00,0.0666,2366.8161,0,3233.176,0.1995,0,0.87,229.2001,0.316
23709396,700054003,1.75E+12,LP,12/07/2025,20:30:00,0.1154,2366.799,0,3233.176,0.2333,0,1.0231,228.1001,0.341
23709396,700054003,1.75E+12,LP,12/07/2025,20:15:00,0.1524,2366.771,0,3233.176,0.2629,0,1.1381,230.9,0.5701
23709396,700054003,1.75E+12,LP,12/07/2025,20:00:00,0.1692,2366.733,0,3233.176,0.2818,0,1.191,236.5,0.579
23709396,700054003,1.75E+12,LP,12/07/2025,19:45:00,0.134,2366.69,0,3233.176,0.2564,0,1.078,237.8,0.602
23709396,700054003,1.75E+12,LP,12/07/2025,19:30:00,0.0683,2366.657,0,3233.176,0.2133,0,0.887,240.3,0.303
23709396,700054003,1.75E+12,LP,12/07/2025,19:15:00,0.1004,2366.64,0,3233.176,0.2371,0,0.977,242.5,0.329
23709396,700054003,1.75E+12,LP,12/07/2025,19:00:00,0.1539,2366.6151,0,3233.176,0.2695,0,1.1281,238.9,0.5671
23709396,700054003,1.75E+12,LP,12/07/2025,18:45:00,0.1869,2366.576,0,3233.176,0.3159,0,1.349,234,0.583
23709396,700054003,1.75E+12,LP,12/07/2025,18:30:00,0.1668,2366.529,0,3233.176,0.3098,0,1.288,240.5,0.604
23709396,700054003,1.75E+12,LP,12/07/2025,18:15:00,0.062,2366.488,0,3233.176,0.2543,0,1.058,240.2001,0.3451
23709396,700054003,1.75E+12,LP,12/07/2025,18:00:00,0.0436,2366.472,0,3233.176,0.2755,0,1.151,239.3,0.2051
23709396,700054003,1.75E+12,LP,12/07/2025,17:45:00,0.1235,2366.4611,0,3233.176,0.3371,0,1.407,239.4,0.442
23709396,700054003,1.75E+12,LP,12/07/2025,17:30:00,0.0758,2366.43,0.0098,3233.176,0.2393,0.0899,1.367,240.5,0.404
23709396,700054003,1.75E+12,LP,12/07/2025,17:15:00,0.0011,2366.4121,0.0333,3233.174,0.0335,0.2798,1.302,240.7001,-0.06
23709396,700054003,1.75E+12,LP,12/07/2025,17:00:00,0,2366.4121,0.074,3233.166,0.0162,0.3217,1.395,242.1001,-0.153
23709396,700054003,1.75E+12,LP,12/07/2025,16:45:00,0.0008,2366.4121,0.1615,3233.147,0.0233,0.3294,1.443,244.1001,-0.016
23709396,700054003,1.75E+12,LP,12/07/2025,16:30:00,0,2366.4121,0.151,3233.107,0,0.3309,1.363,242.6001,-0.685
23709396,700054003,1.75E+12,LP,12/07/2025,16:15:00,0,2366.4121,0.2817,3233.069,0,0.404,1.6401,246.1001,-0.385
23709396,700054003,1.75E+12,LP,12/07/2025,16:00:00,0.0263,2366.4121,0.2852,3232.9991,0.0594,0.377,1.77,246.2001,-0.678
23709396,700054003,1.75E+12,LP,12/07/2025,15:45:00,0,2366.407,0.4683,3232.9301,0,0.5536,2.233,247.6001,-0.779
23709396,700054003,1.75E+12,LP,12/07/2025,15:30:00,0,2366.407,0.645,3232.813,0,0.7215,2.879,250.2001,-0.952
23709396,700054003,1.75E+12,LP,12/07/2025,15:15:00,0,2366.407,0.6759,3232.652,0,0.7627,3.045,250.2001,-0.996
23709396,700054003,1.75E+12,LP,12/07/2025,15:00:00,0,2366.407,0.666,3232.483,0,0.7506,3.049,245.6001,-0.811
23709396,700054003,1.75E+12,LP,12/07/2025,14:45:00,0,2366.407,0.6012,3232.3161,0,0.6986,2.82,247.2001,-0.945
23709396,700054003,1.75E+12,LP,12/07/2025,14:30:00,0,2366.407,0.607,3232.166,0,0.6829,2.745,248,-0.613
