SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),IMPORT_KVARH (kvarh),EXPORT_KVARH (kvarh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V),POWER_FACTOR
000021301403,0701379602,1.75237E+12,LP,2025-07-13,07:00:00,1.6914,9603.656,0,27597.764,1757.835,4782.983,2.0751,0,-0.654,-0.762,1.615,231,230.9,217.1001,0.193
000021301403,0701379602,1.75237E+12,LP,2025-07-13,06:45:00,1.3454,9603.233,0.0435,27597.764,1757.776,4782.983,1.6446,0.137,-0.608,9.113,1.615,230,227.7001,221.2001,0.905
000021301403,0701379602,1.75237E+12,LP,2025-07-13,06:30:00,0.7904,9602.8981,0,27597.754,1757.6381,4782.983,1.0345,0,0.6951,-0.503,3.194,227.3,232.9,213.5,0.673
000021301403,0701379602,1.75237E+12,LP,2025-07-13,06:15:00,1.6064,9602.7,0,27597.754,1757.563,4782.977,1.7455,0,0.8181,0.8231,3.297,230.7001,231.7001,210.7001,0.887
000021301403,0701379602,1.75237E+12,LP,2025-07-13,06:00:00,1.4723,9602.298,0,27597.754,1757.5331,4782.953,1.6319,0,0.598,0.494,3.259,230.6001,231.1001,213.7001,0.85
000021301403,0701379602,1.75237E+12,LP,2025-07-13,05:45:00,1.0178,9601.93,0,27597.754,1757.502,4782.923,1.1398,0,0.6,0.773,14.342,227.7001,232.5,211.9,0.9471
000021301403,0701379602,1.75236E+12,LP,2025-07-13,05:30:00,1.1321,9601.676,0,27597.754,1757.498,4782.888,1.2835,0,0.834,0.886,3.215,229.6001,228.8,216.2001,0.888
000021301403,0701379602,1.75236E+12,LP,2025-07-13,05:15:00,2.5419,9601.393,0,27597.754,1757.481,4782.856,2.7328,0,0.8291,0.504,3.2681,225.3,227.7001,221.6001,0.733
000021301403,0701379602,1.75236E+12,LP,2025-07-13,05:00:00,1.6484,9600.758,0,27597.754,1757.4081,4782.837,1.7884,0,0.557,0.851,4.683,227.4,230.7001,216.2001,0.905
000021301403,0701379602,1.75236E+12,LP,2025-07-13,04:45:00,1.5938,9600.346,0,27597.754,1757.3891,4782.81,1.7788,0,0.6,0.508,17.931,230,233.1001,209.9,0.9461
000021301403,0701379602,1.75236E+12,LP,2025-07-13,04:30:00,1.575,9599.947,0,27597.754,1757.373,4782.78,1.728,0,0.842,0.782,2.777,228.1001,235.7001,213.3,0.804
000021301403,0701379602,1.75236E+12,LP,2025-07-13,04:15:00,1.1577,9599.553,0,27597.754,1757.3401,4782.758,1.3124,0,0.8261,0.877,6.053,230.3,234.9,206.2001,0.907
000021301403,0701379602,1.75236E+12,LP,2025-07-13,04:00:00,1.6914,9599.2641,0,27597.754,1757.332,4782.726,1.8573,0,0.601,0.501,13.533,228.8,231,207.7001,0.931
000021301403,0701379602,1.75236E+12,LP,2025-07-13,03:45:00,1.2849,9598.841,0,27597.754,1757.3111,4782.702,1.4274,0,0.599,0.84,6.107,228.1001,230.5,208.9,0.909
000021301403,0701379602,1.75236E+12,LP,2025-07-13,03:30:00,2.0804,9598.52,0,27597.754,1757.294,4782.675,2.2823,0,0.844,0.597,13.6071,229.2001,229.7001,201.9,0.9421
