SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._CURRENT (V),AVG._VOLTAGE (V),POWER_FACTOR
000020708242,0701183604,1.7523E+12,LP,2025-07-12,10:15:00,0,12343.099,1.1004,11699.409,-4.857,240.9,-0.936
000020708242,0701183604,1.75229E+12,LP,2025-07-12,10:00:00,0,12343.099,0.7153,11699.135,-3.267,237.7001,-0.913
000020708242,0701183604,1.75229E+12,LP,2025-07-12,09:45:00,0,12343.099,1.0125,11698.956,-5.015,241.5,-0.829
000020708242,0701183604,1.75229E+12,LP,2025-07-12,09:30:00,0,12343.099,0.9285,11698.7021,-5.38,243.1001,-0.696
000020708242,0701183604,1.75229E+12,LP,2025-07-12,09:15:00,0.0085,12343.099,0.1326,11698.47,-0.895,234.8,-0.225
000020708242,0701183604,1.75229E+12,LP,2025-07-12,09:00:00,0,12343.098,0.5116,11698.438,-2.252,238.7001,-0.943
000020708242,0701183604,1.75229E+12,LP,2025-07-12,08:45:00,0.3999,12343.098,0.2852,11698.31,0.277,237,-0.302
000020708242,0701183604,1.75229E+12,LP,2025-07-12,08:30:00,0,12342.998,0.5157,11698.239,-2.599,241,-0.82
000020708242,0701183604,1.75229E+12,LP,2025-07-12,08:15:00,0.0064,12342.998,0.4048,11698.11,-1.688,236.3,-0.625
000020708242,0701183604,1.75229E+12,LP,2025-07-12,08:00:00,0.0992,12342.997,0.2592,11698.01,-0.947,234.6001,-0.669
000020708242,0701183604,1.75229E+12,LP,2025-07-12,07:45:00,0.2982,12342.974,0.1107,11697.946,0.784,232.7001,0.017
000020708242,0701183604,1.75229E+12,LP,2025-07-12,07:30:00,0.4547,12342.9,0,11697.919,2.258,228,0.724
000020708242,0701183604,1.75228E+12,LP,2025-07-12,07:15:00,1.2285,12342.786,0,11697.919,5.593,227.7001,0.918
000020708242,0701183604,1.75228E+12,LP,2025-07-12,07:00:00,1.1742,12342.48,0,11697.919,5.473,229,0.912
000020708242,0701183604,1.75228E+12,LP,2025-07-12,06:45:00,0.8953,12342.187,0,11697.919,4.25,228.6001,0.92
000020708242,0701183604,1.75228E+12,LP,2025-07-12,06:30:00,0.9653,12341.963,0,11697.919,4.572,227.1001,0.929
000020708242,0701183604,1.75228E+12,LP,2025-07-12,06:15:00,0.993,12341.722,0,11697.919,4.67,227.4,0.934
000020708242,0701183604,1.75228E+12,LP,2025-07-12,06:00:00,0.9502,12341.473,0,11697.919,4.49,227.2001,0.93
000020708242,0701183604,1.75228E+12,LP,2025-07-12,05:45:00,1.2539,12341.236,0,11697.919,5.889,226.5,0.934
000020708242,0701183604,1.75228E+12,LP,2025-07-12,05:30:00,1.2309,12340.922,0,11697.919,6.0151,224.3,0.911
000020708242,0701183604,1.75228E+12,LP,2025-07-12,05:15:00,1.3002,12340.615,0,11697.919,6.385,225.2001,0.903
000020708242,0701183604,1.75228E+12,LP,2025-07-12,05:00:00,1.162,12340.29,0,11697.919,5.582,225.5,0.922
000020708242,0701183604,1.75228E+12,LP,2025-07-12,04:45:00,1.1573,12339.999,0,11697.919,5.577,224.4,0.924
000020708242,0701183604,1.75227E+12,LP,2025-07-12,04:30:00,1.1645,12339.7101,0,11697.919,5.617,224.1001,0.924
000020708242,0701183604,1.75227E+12,LP,2025-07-12,04:15:00,1.1723,12339.419,0,11697.919,5.659,224.1001,0.923
000020708242,0701183604,1.75227E+12,LP,2025-07-12,04:00:00,1.103,12339.126,0,11697.919,5.321,224.9,0.92
000020708242,0701183604,1.75227E+12,LP,2025-07-12,03:45:00,0.9308,12338.85,0,11697.919,4.523,225.1001,0.913
000020708242,0701183604,1.75227E+12,LP,2025-07-12,03:30:00,1.0858,12338.617,0,11697.919,5.24,225,0.919
000020708242,0701183604,1.75227E+12,LP,2025-07-12,03:15:00,1.1878,12338.346,0,11697.919,5.704,225.4,0.923
000020708242,0701183604,1.75227E+12,LP,2025-07-12,03:00:00,1.1897,12338.049,0,11697.919,5.705,225.7001,0.923
000020708242,0701183604,1.75227E+12,LP,2025-07-12,02:45:00,1.194,12337.752,0,11697.919,5.728,225.7001,0.923
000020708242,0701183604,1.75227E+12,LP,2025-07-12,02:30:00,1.1907,12337.453,0,11697.919,5.705,225.8,0.923
000020708242,0701183604,1.75227E+12,LP,2025-07-12,02:15:00,1.1912,12337.155,0,11697.919,5.697,226.7001,0.921
000020708242,0701183604,1.75227E+12,LP,2025-07-12,02:00:00,1.2023,12336.858,0,11697.919,5.8021,225.3,0.918
000020708242,0701183604,1.75226E+12,LP,2025-07-12,01:45:00,1.204,12336.557,0,11697.919,5.817,225.1001,0.918
000020708242,0701183604,1.75226E+12,LP,2025-07-12,01:30:00,1.2087,12336.256,0,11697.919,5.841,225.1001,0.918
000020708242,0701183604,1.75226E+12,LP,2025-07-12,01:15:00,1.2174,12335.954,0,11697.919,5.904,224.5,0.917
000020708242,0701183604,1.75226E+12,LP,2025-07-12,01:00:00,1.3144,12335.65,0,11697.919,6.375,224.8,0.916
000020708242,0701183604,1.75226E+12,LP,2025-07-12,00:45:00,1.4245,12335.321,0,11697.919,6.812,229,0.912
000020708242,0701183604,1.75226E+12,LP,2025-07-12,00:30:00,1.4138,12334.965,0,11697.919,6.862,225.8,0.911
000020708242,0701183604,1.75226E+12,LP,2025-07-12,00:15:00,1.2624,12334.6121,0,11697.919,6.0361,227.3,0.919
000020708242,0701183604,1.75226E+12,LP,2025-07-12,00:00:00,1.2896,12334.296,0,11697.919,6.043,229.9,0.927
000020708242,0701183604,1.75226E+12,LP,2025-07-11,23:45:00,1.3336,12333.973,0,11697.919,6.313,228,0.925
000020708242,0701183604,1.75226E+12,LP,2025-07-11,23:30:00,1.4202,12333.64,0,11697.919,6.812,226.5,0.92
000020708242,0701183604,1.75226E+12,LP,2025-07-11,23:15:00,1.4229,12333.285,0,11697.919,6.8101,224.4,0.932
000020708242,0701183604,1.75226E+12,LP,2025-07-11,23:00:00,1.1481,12332.929,0,11697.919,5.429,224.9,0.9391
000020708242,0701183604,1.75225E+12,LP,2025-07-11,22:45:00,1.3147,12332.642,0,11697.919,6.2701,222.7001,0.9381
000020708242,0701183604,1.75225E+12,LP,2025-07-11,22:30:00,1.1568,12332.314,0,11697.919,5.5761,221.1001,0.934
000020708242,0701183604,1.75225E+12,LP,2025-07-11,22:15:00,1.0925,12332.025,0,11697.919,5.316,220.9,0.927
000020708242,0701183604,1.75225E+12,LP,2025-07-11,22:00:00,1.1868,12331.752,0,11697.919,5.639,223.5,0.9401
000020708242,0701183604,1.75225E+12,LP,2025-07-11,21:45:00,1.16,12331.455,0,11697.919,5.541,222.4,0.9401
000020708242,0701183604,1.75225E+12,LP,2025-07-11,21:30:00,1.1605,12331.165,0,11697.919,5.559,221.5,0.9411
000020708242,0701183604,1.75225E+12,LP,2025-07-11,21:15:00,1.1743,12330.875,0,11697.919,5.626,222.5,0.937
000020708242,0701183604,1.75225E+12,LP,2025-07-11,21:00:00,1.2146,12330.582,0,11697.919,5.8021,222,0.9411
000020708242,0701183604,1.75225E+12,LP,2025-07-11,20:45:00,1.776,12330.278,0,11697.919,8.4311,218.3,0.9591
000020708242,0701183604,1.75225E+12,LP,2025-07-11,20:30:00,2.199,12329.834,0,11697.919,10.224,220.1001,0.974
000020708242,0701183604,1.75225E+12,LP,2025-07-11,20:15:00,1.674,12329.284,0,11697.919,7.924,220.9,0.9531
000020708242,0701183604,1.75224E+12,LP,2025-07-11,20:00:00,1.6461,12328.865,0,11697.919,8.016,214.7001,0.9551
000020708242,0701183604,1.75224E+12,LP,2025-07-11,19:45:00,0.5302,12328.454,0,11697.919,2.59,219.6001,0.936
000020708242,0701183604,1.75224E+12,LP,2025-07-11,19:30:00,0.5201,12328.321,0,11697.919,2.492,218.5,0.9541
000020708242,0701183604,1.75224E+12,LP,2025-07-11,19:15:00,0.5498,12328.191,0,11697.919,2.614,218.8,0.961
000020708242,0701183604,1.75224E+12,LP,2025-07-11,19:00:00,0.5969,12328.053,0,11697.919,2.7801,220,0.975
000020708242,0701183604,1.75224E+12,LP,2025-07-11,18:45:00,0.6508,12327.904,0,11697.919,3.149,220.4,0.9401
000020708242,0701183604,1.75224E+12,LP,2025-07-11,18:30:00,0.5719,12327.741,0,11697.919,2.976,221.8,0.867
000020708242,0701183604,1.75224E+12,LP,2025-07-11,18:15:00,0.3573,12327.598,0,11697.919,1.842,221.3,0.876
000020708242,0701183604,1.75224E+12,LP,2025-07-11,18:00:00,0.2911,12327.509,0,11697.919,1.616,223.2001,0.805
000020708242,0701183604,1.75224E+12,LP,2025-07-11,17:45:00,0.353,12327.436,0,11697.919,1.9021,225.5,0.786
000020708242,0701183604,1.75224E+12,LP,2025-07-11,17:30:00,0.1584,12327.348,0.0149,11697.919,0.655,225.1001,0.088
000020708242,0701183604,1.75223E+12,LP,2025-07-11,17:15:00,0,12327.3091,0.253,11697.915,-1.254,228.2001,-0.838
000020708242,0701183604,1.75223E+12,LP,2025-07-11,17:00:00,0,12327.3091,0.4407,11697.852,-2.054,230.8,-0.923
000020708242,0701183604,1.75223E+12,LP,2025-07-11,16:45:00,0,12327.3091,0.3523,11697.742,-1.738,229.9,-0.877
000020708242,0701183604,1.75223E+12,LP,2025-07-11,16:30:00,0,12327.3091,0.7262,11697.654,-3.232,232.8,-0.96
000020708242,0701183604,1.75223E+12,LP,2025-07-11,16:15:00,0,12327.3091,0.8262,11697.472,-3.613,235.3,-0.965
000020708242,0701183604,1.75223E+12,LP,2025-07-11,16:00:00,0,12327.3091,0.9806,11697.266,-4.243,234.4,-0.979
000020708242,0701183604,1.75223E+12,LP,2025-07-11,15:45:00,0,12327.3091,1.0467,11697.021,-4.519,234.7001,-0.979
000020708242,0701183604,1.75223E+12,LP,2025-07-11,15:30:00,0,12327.3091,0.7774,11696.759,-3.42,233.5,-0.967
000020708242,0701183604,1.75223E+12,LP,2025-07-11,15:15:00,0,12327.3091,0.9111,11696.565,-3.957,235,-0.976
000020708242,0701183604,1.75223E+12,LP,2025-07-11,15:00:00,0,12327.3091,1.1603,11696.337,-4.971,236.5,-0.982
000020708242,0701183604,1.75223E+12,LP,2025-07-11,14:45:00,0,12327.3091,1.33,11696.047,-5.68,239.3,-0.976
000020708242,0701183604,1.75222E+12,LP,2025-07-11,14:30:00,0.0981,12327.3091,1.4525,11695.715,-5.788,238.9,-0.815
000020708242,0701183604,1.75222E+12,LP,2025-07-11,14:15:00,0.0114,12327.287,1.5099,11695.356,-6.487,241.3,-0.938
000020708242,0701183604,1.75222E+12,LP,2025-07-11,14:00:00,0,12327.284,1.1332,11694.98,-4.865,238.4,-0.969
000020708242,0701183604,1.75222E+12,LP,2025-07-11,13:45:00,0.0025,12327.284,1.2337,11694.697,-5.423,240.7001,-0.882
000020708242,0701183604,1.75222E+12,LP,2025-07-11,13:30:00,0.004,12327.284,0.9536,11694.3891,-4.201,239.5,-0.851
000020708242,0701183604,1.75222E+12,LP,2025-07-11,13:15:00,0,12327.284,1.4603,11694.151,-6.49,243.1001,-0.924
000020708242,0701183604,1.75222E+12,LP,2025-07-11,13:00:00,0,12327.284,1.442,11693.786,-6.486,243.2001,-0.917
000020708242,0701183604,1.75222E+12,LP,2025-07-11,12:45:00,0,12327.284,1.4562,11693.426,-6.748,244.3,-0.884
000020708242,0701183604,1.75222E+12,LP,2025-07-11,12:30:00,0,12327.284,1.8324,11693.062,-8.602,246.9,-0.864
000020708242,0701183604,1.75222E+12,LP,2025-07-11,12:15:00,0,12327.284,1.5625,11692.6031,-8.208,249.3,-0.765
000020708242,0701183604,1.75222E+12,LP,2025-07-11,12:00:00,0,12327.284,1.5978,11692.212,-7.97,248.4,-0.803
000020708242,0701183604,1.75221E+12,LP,2025-07-11,11:45:00,0,12327.284,1.7545,11691.813,-7.689,246.4,-0.923
000020708242,0701183604,1.75221E+12,LP,2025-07-11,11:30:00,0.0007,12327.284,1.0074,11691.375,-4.873,242.3,-0.857
000020708242,0701183604,1.75221E+12,LP,2025-07-11,11:15:00,0,12327.284,0.9944,11691.123,-4.804,241.1001,-0.86
000020708242,0701183604,1.75221E+12,LP,2025-07-11,11:00:00,0,12327.284,1.8718,11690.874,-8.439,247.3,-0.888
000020708242,0701183604,1.75221E+12,LP,2025-07-11,10:45:00,0,12327.284,1.8458,11690.406,-9.048,250.1001,-0.813
000020708242,0701183604,1.75221E+12,LP,2025-07-11,10:30:00,0,12327.284,1.2602,11689.945,-7.805,249,-0.612
000020708242,0701183604,1.75221E+12,LP,2025-07-11,10:15:00,0,12327.284,1.549,11689.6301,-8.878,247.5,-0.713
000020708242,0701183604,1.75221E+12,LP,2025-07-11,10:00:00,0,12327.284,1.3867,11689.243,-7.735,246.4,-0.732
000020708242,0701183604,1.75221E+12,LP,2025-07-11,09:45:00,0,12327.284,1.2945,11688.896,-7.021,247.8,-0.741
000020708242,0701183604,1.75221E+12,LP,2025-07-11,09:30:00,0,12327.284,1.0618,11688.573,-5.361,244.3,-0.811
000020708242,0701183604,1.75221E+12,LP,2025-07-11,09:15:00,0,12327.284,0.6938,11688.307,-3.186,239.6001,-0.898
000020708242,0701183604,1.7522E+12,LP,2025-07-11,09:00:00,0,12327.284,0.497,11688.134,-2.45,238.2001,-0.842
000020708242,0701183604,1.7522E+12,LP,2025-07-11,08:45:00,0.0077,12327.284,0.2007,11688.01,-1.005,235.3,-0.453
000020708242,0701183604,1.7522E+12,LP,2025-07-11,08:30:00,0.1436,12327.2821,0.4068,11687.9601,-1.317,234.5,-0.464
000020708242,0701183604,1.7522E+12,LP,2025-07-11,08:15:00,0.1478,12327.247,0.031,11687.859,0.707,234.4,0.19
000020708242,0701183604,1.7522E+12,LP,2025-07-11,08:00:00,0.0011,12327.212,0.1889,11687.852,-1.153,238.2001,-0.391
000020708242,0701183604,1.7522E+12,LP,2025-07-11,07:45:00,0.0135,12327.212,0.111,11687.805,-0.507,234,-0.299
000020708242,0701183604,1.7522E+12,LP,2025-07-11,07:30:00,0.0374,12327.209,0.0393,11687.778,0.047,231.4,0.0091
000020708242,0701183604,1.7522E+12,LP,2025-07-11,07:15:00,0.1683,12327.2011,0,11687.77,1,232.9,0.718
000020708242,0701183604,1.7522E+12,LP,2025-07-11,07:00:00,0.3113,12327.159,0,11687.77,1.538,232.7001,0.866
000020708242,0701183604,1.7522E+12,LP,2025-07-11,06:45:00,0.3775,12327.081,0,11687.77,1.786,231.5,0.912
000020708242,0701183604,1.7522E+12,LP,2025-07-11,06:30:00,0.5036,12326.9871,0,11687.77,2.333,231,0.931
000020708242,0701183604,1.75219E+12,LP,2025-07-11,06:15:00,1.2354,12326.861,0,11687.77,5.75,226.8,0.934
000020708242,0701183604,1.75219E+12,LP,2025-07-11,06:00:00,1.3152,12326.552,0,11687.77,6.165,223,0.9491
000020708242,0701183604,1.75219E+12,LP,2025-07-11,05:45:00,1.4086,12326.222,0,11687.77,6.607,223.5,0.9471
000020708242,0701183604,1.75219E+12,LP,2025-07-11,05:30:00,0.9391,12325.87,0,11687.77,4.43,228.7001,0.926
000020708242,0701183604,1.75219E+12,LP,2025-07-11,05:15:00,0.8503,12325.635,0,11687.77,4.069,227.8,0.915
000020708242,0701183604,1.75219E+12,LP,2025-07-11,05:00:00,0.7875,12325.423,0,11687.77,3.725,228.5,0.908
000020708242,0701183604,1.75219E+12,LP,2025-07-11,04:45:00,0.6991,12325.225,0,11687.77,3.346,228.8,0.909
000020708242,0701183604,1.75219E+12,LP,2025-07-11,04:30:00,0.8145,12325.051,0,11687.77,3.822,229.3,0.928
000020708242,0701183604,1.75219E+12,LP,2025-07-11,04:15:00,0.8295,12324.847,0,11687.77,3.895,229.2001,0.928
000020708242,0701183604,1.75219E+12,LP,2025-07-11,04:00:00,0.8332,12324.64,0,11687.77,3.9,230,0.928
000020708242,0701183604,1.75219E+12,LP,2025-07-11,03:45:00,1.0467,12324.431,0,11687.77,4.934,229.7001,0.924
000020708242,0701183604,1.75218E+12,LP,2025-07-11,03:30:00,1.1743,12324.17,0,11687.77,5.565,229,0.92
000020708242,0701183604,1.75218E+12,LP,2025-07-11,03:15:00,1.1752,12323.876,0,11687.77,5.579,228.2001,0.922
000020708242,0701183604,1.75218E+12,LP,2025-07-11,03:00:00,1.174,12323.583,0,11687.77,5.588,227.3,0.923
000020708242,0701183604,1.75218E+12,LP,2025-07-11,02:45:00,1.1735,12323.289,0,11687.77,5.57,228.1001,0.922
000020708242,0701183604,1.75218E+12,LP,2025-07-11,02:30:00,1.1732,12322.9961,0,11687.77,5.595,227,0.923
000020708242,0701183604,1.75218E+12,LP,2025-07-11,02:15:00,1.1749,12322.7021,0,11687.77,5.599,227,0.923
000020708242,0701183604,1.75218E+12,LP,2025-07-11,02:00:00,1.177,12322.409,0,11687.77,5.604,226.9,0.924
000020708242,0701183604,1.75218E+12,LP,2025-07-11,01:45:00,1.1843,12322.114,0,11687.77,5.633,227.4,0.923
000020708242,0701183604,1.75218E+12,LP,2025-07-11,01:30:00,1.1978,12321.8181,0,11687.77,5.67,229.1001,0.921
000020708242,0701183604,1.75218E+12,LP,2025-07-11,01:15:00,1.216,12321.519,0,11687.77,5.7701,228.6001,0.921
000020708242,0701183604,1.75218E+12,LP,2025-07-11,01:00:00,1.2258,12321.215,0,11687.77,5.863,227.3,0.919
000020708242,0701183604,1.75217E+12,LP,2025-07-11,00:45:00,1.2385,12320.909,0,11687.77,5.9191,227.4,0.919
000020708242,0701183604,1.75217E+12,LP,2025-07-11,00:30:00,1.2512,12320.599,0,11687.77,6.009,226.6001,0.918
000020708242,0701183604,1.75217E+12,LP,2025-07-11,00:15:00,1.2517,12320.286,0,11687.77,6.0281,226.2001,0.917
000020708242,0701183604,1.75217E+12,LP,2025-07-11,00:00:00,1.2234,12319.973,0,11687.77,5.918,225.5,0.914
000020708242,0701183604,1.75217E+12,LP,2025-07-10,23:45:00,1.0268,12319.667,0,11687.77,5.199,223.7001,0.882
000020708242,0701183604,1.75217E+12,LP,2025-07-10,23:30:00,1.2082,12319.41,0,11687.77,5.958,223.3,0.905
000020708242,0701183604,1.75217E+12,LP,2025-07-10,23:15:00,1.3441,12319.109,0,11687.77,6.505,224.2001,0.92
000020708242,0701183604,1.75217E+12,LP,2025-07-10,23:00:00,1.4266,12318.7731,0,11687.77,6.954,223.4,0.918
000020708242,0701183604,1.75217E+12,LP,2025-07-10,22:45:00,1.7675,12318.4161,0,11687.77,8.496,221.4,0.933
000020708242,0701183604,1.75217E+12,LP,2025-07-10,22:30:00,1.046,12317.974,0,11687.77,5.062,222,0.93
000020708242,0701183604,1.75217E+12,LP,2025-07-10,22:15:00,1.3829,12317.712,0,11687.77,6.638,219.4,0.9461
000020708242,0701183604,1.75217E+12,LP,2025-07-10,22:00:00,1.3107,12317.366,0,11687.77,6.172,223.3,0.9491
000020708242,0701183604,1.75216E+12,LP,2025-07-10,21:45:00,1.2411,12317.039,0,11687.77,5.845,224.1001,0.9461
000020708242,0701183604,1.75216E+12,LP,2025-07-10,21:30:00,1.3886,12316.7281,0,11687.77,6.555,223.4,0.9411
000020708242,0701183604,1.75216E+12,LP,2025-07-10,21:15:00,1.5372,12316.381,0,11687.77,7.175,223.8,0.9531
000020708242,0701183604,1.75216E+12,LP,2025-07-10,21:00:00,1.6977,12315.997,0,11687.77,7.915,223.3,0.9581
000020708242,0701183604,1.75216E+12,LP,2025-07-10,20:45:00,1.5555,12315.573,0,11687.77,7.055,223.2001,0.986
000020708242,0701183604,1.75216E+12,LP,2025-07-10,20:30:00,0.9466,12315.1841,0,11687.77,4.292,225,0.96
000020708242,0701183604,1.75216E+12,LP,2025-07-10,20:15:00,0.6424,12314.947,0,11687.77,2.95,225.8,0.9511
000020708242,0701183604,1.75216E+12,LP,2025-07-10,20:00:00,1.7837,12314.787,0,11687.77,7.936,225.7001,0.989
000020708242,0701183604,1.75216E+12,LP,2025-07-10,19:45:00,0.9685,12314.341,0,11687.77,4.412,227.9,0.9411
000020708242,0701183604,1.75216E+12,LP,2025-07-10,19:30:00,0.5083,12314.099,0,11687.77,2.35,228.6001,0.9451
000020708242,0701183604,1.75216E+12,LP,2025-07-10,19:15:00,0.5079,12313.972,0,11687.77,2.355,227.8,0.9461
000020708242,0701183604,1.75215E+12,LP,2025-07-10,19:00:00,0.515,12313.8451,0,11687.77,2.395,227.2001,0.9451
000020708242,0701183604,1.75215E+12,LP,2025-07-10,18:45:00,0.3612,12313.716,0,11687.77,1.727,228.5,0.908
000020708242,0701183604,1.75215E+12,LP,2025-07-10,18:30:00,0.2666,12313.626,0,11687.77,1.314,229.7001,0.882
000020708242,0701183604,1.75215E+12,LP,2025-07-10,18:15:00,0.3535,12313.56,0,11687.77,1.713,229.6001,0.888
000020708242,0701183604,1.75215E+12,LP,2025-07-10,18:00:00,0.5731,12313.471,0,11687.77,2.704,229.4,0.889
000020708242,0701183604,1.75215E+12,LP,2025-07-10,17:45:00,0.2734,12313.328,0,11687.77,1.5051,232,0.781
000020708242,0701183604,1.75215E+12,LP,2025-07-10,17:30:00,0.2247,12313.259,0,11687.77,1.343,232.6001,0.717
000020708242,0701183604,1.75215E+12,LP,2025-07-10,17:15:00,0.1655,12313.203,0,11687.77,1.178,234,0.597
000020708242,0701183604,1.75215E+12,LP,2025-07-10,17:00:00,0.0591,12313.162,0,11687.77,0.977,233.2001,0.252
000020708242,0701183604,1.75215E+12,LP,2025-07-10,16:45:00,0.002,12313.147,0.022,11687.77,-0.349,234.2001,-0.089
000020708242,0701183604,1.75215E+12,LP,2025-07-10,16:30:00,0,12313.147,0.1473,11687.7641,-1.179,236.5,-0.52
000020708242,0701183604,1.75214E+12,LP,2025-07-10,16:15:00,0,12313.147,0.3438,11687.7281,-1.706,237.9,-0.846
000020708242,0701183604,1.75214E+12,LP,2025-07-10,16:00:00,0,12313.147,1.0385,11687.642,-4.411,238.2001,-0.984
000020708242,0701183604,1.75214E+12,LP,2025-07-10,15:45:00,0,12313.147,1.2729,11687.382,-5.373,239.4,-0.988
000020708242,0701183604,1.75214E+12,LP,2025-07-10,15:30:00,0,12313.147,1.2015,11687.064,-5.134,236.9,-0.986
000020708242,0701183604,1.75214E+12,LP,2025-07-10,15:15:00,0,12313.147,1.2844,11686.7641,-5.464,239.6001,-0.98
000020708242,0701183604,1.75214E+12,LP,2025-07-10,15:00:00,0,12313.147,1.374,11686.4421,-5.893,241.2001,-0.966
000020708242,0701183604,1.75214E+12,LP,2025-07-10,14:45:00,0,12313.147,1.4697,11686.099,-6.401,242.3,-0.947
000020708242,0701183604,1.75214E+12,LP,2025-07-10,14:30:00,0,12313.147,1.5539,11685.732,-6.737,242.3,-0.951
000020708242,0701183604,1.75214E+12,LP,2025-07-10,14:15:00,0,12313.147,1.565,11685.343,-7.266,245.1001,-0.878
000020708242,0701183604,1.75214E+12,LP,2025-07-10,14:00:00,0,12313.147,1.6357,11684.9521,-7.541,245.5,-0.883
000020708242,0701183604,1.75214E+12,LP,2025-07-10,13:45:00,0,12313.147,1.6785,11684.543,-7.988,247,-0.85
000020708242,0701183604,1.75213E+12,LP,2025-07-10,13:30:00,0,12313.147,1.9084,11684.124,-8.614,247.9,-0.891
000020708242,0701183604,1.75213E+12,LP,2025-07-10,13:15:00,0,12313.147,2.0464,11683.646,-8.801,246.8,-0.941
000020708242,0701183604,1.75213E+12,LP,2025-07-10,13:00:00,0,12313.147,1.9405,11683.135,-8.603,246,-0.916
000020708242,0701183604,1.75213E+12,LP,2025-07-10,12:45:00,0,12313.147,1.3362,11682.65,-7.017,247.5,-0.755
000020708242,0701183604,1.75213E+12,LP,2025-07-10,12:30:00,0,12313.147,1.3276,11682.315,-7.553,249.3,-0.693
000020708242,0701183604,1.75213E+12,LP,2025-07-10,12:15:00,0,12313.147,1.8357,11681.984,-9.147,249.7001,-0.805
000020708242,0701183604,1.75213E+12,LP,2025-07-10,12:00:00,0,12313.147,1.7414,11681.525,-9.273,251.4,-0.736
000020708242,0701183604,1.75213E+12,LP,2025-07-10,11:45:00,0,12313.147,1.7916,11681.09,-9.562,251.8,-0.74
000020708242,0701183604,1.75213E+12,LP,2025-07-10,11:30:00,0,12313.147,1.4914,11680.642,-8.023,249.4,-0.723
000020708242,0701183604,1.75213E+12,LP,2025-07-10,11:15:00,0,12313.147,1.7427,11680.269,-8.991,250.1001,-0.774
000020708242,0701183604,1.75213E+12,LP,2025-07-10,11:00:00,0,12313.147,1.6889,11679.833,-8.647,249.5,-0.782
000020708242,0701183604,1.75212E+12,LP,2025-07-10,10:45:00,0,12313.147,1.5959,11679.411,-8.034,248.4,-0.798
000020708242,0701183604,1.75212E+12,LP,2025-07-10,10:30:00,0.0025,12313.147,1.4283,11679.012,-7.274,247.8,-0.755
000020708242,0701183604,1.75212E+12,LP,2025-07-10,10:15:00,0,12313.147,1.2773,11678.656,-7.092,248.5,-0.707
000020708242,0701183604,1.75212E+12,LP,2025-07-10,10:00:00,0,12313.147,1.2477,11678.337,-6.436,246.1001,-0.772
000020708242,0701183604,1.75212E+12,LP,2025-07-10,09:45:00,0,12313.147,1.0856,11678.025,-5.547,244.5,-0.783
000020708242,0701183604,1.75212E+12,LP,2025-07-10,09:30:00,0,12313.147,1.2972,11677.753,-5.812,242.3,-0.918
000020708242,0701183604,1.75212E+12,LP,2025-07-10,09:15:00,0,12313.147,0.6264,11677.429,-3.023,237.6001,-0.757
000020708242,0701183604,1.75212E+12,LP,2025-07-10,09:00:00,0.1345,12313.147,0.107,11677.272,-0.214,234.2001,-0.136
000020708242,0701183604,1.75212E+12,LP,2025-07-10,08:45:00,0,12313.114,0.2803,11677.2461,-1.603,235.5,-0.711
000020708242,0701183604,1.75212E+12,LP,2025-07-10,08:30:00,0.1009,12313.114,0.4263,11677.176,-1.562,236,-0.564
