SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),INST._POWER_FACTOR
000023711678,0709159506,1.75231E+12,LP,2025-07-12,13:30:00,0,207.891,3.2662,9950.574,0,3.2635,13.926,234.1001,-1
000023711678,0709159506,1.75231E+12,LP,2025-07-12,13:15:00,0,207.891,3.5779,9949.758,0,3.5783,15.1041,236.8,-0.991
000023711678,0709159506,1.75231E+12,LP,2025-07-12,13:00:00,0,207.891,2.874,9948.864,0,2.8748,12.266,234.2001,-0.996
000023711678,0709159506,1.7523E+12,LP,2025-07-12,12:45:00,0,207.891,3.4051,9948.145,0,3.4048,14.443,235.6001,-0.999
000023711678,0709159506,1.7523E+12,LP,2025-07-12,12:30:00,0,207.891,4.038,9947.295,0,4.0358,16.834,239.4,-0.995
000023711678,0709159506,1.7523E+12,LP,2025-07-12,12:15:00,0,207.891,4.2727,9946.286,0,4.273,17.748,240.5,-0.999
000023711678,0709159506,1.7523E+12,LP,2025-07-12,12:00:00,0,207.891,3.63,9945.217,0,3.6311,15.249,237.5,-0.999
000023711678,0709159506,1.7523E+12,LP,2025-07-12,11:45:00,0,207.891,4.2702,9944.31,0,4.2677,17.813,239.2001,-0.996
000023711678,0709159506,1.7523E+12,LP,2025-07-12,11:30:00,0,207.891,4.4065,9943.243,0,4.4058,18.444,238.8,-1
000023711678,0709159506,1.7523E+12,LP,2025-07-12,11:15:00,0,207.891,4.171,9942.142,0,4.1697,17.632,236.4,-1
000023711678,0709159506,1.7523E+12,LP,2025-07-12,11:00:00,0,207.891,4.1214,9941.1,0,4.1191,17.395,236.6001,-0.999
000023711678,0709159506,1.7523E+12,LP,2025-07-12,10:45:00,0.0025,207.891,2.8649,9940.071,0.0094,2.8671,12.214,233.6001,-1
000023711678,0709159506,1.75229E+12,LP,2025-07-12,09:15:00,0,207.8901,1.5094,9938.662,0,1.5122,6.651,227,-0.997
000023711678,0709159506,1.75229E+12,LP,2025-07-12,09:00:00,0,207.8901,1.3709,9938.286,0,1.3737,6.0681,225.8,-0.998
000023711678,0709159506,1.75229E+12,LP,2025-07-12,08:45:00,0,207.8901,1.112,9937.943,0,1.1143,4.9191,226.8,-0.998
000023711678,0709159506,1.75229E+12,LP,2025-07-12,08:30:00,0,207.8901,1.7277,9937.665,0,1.7294,7.453,231.4,-0.996
000023711678,0709159506,1.75229E+12,LP,2025-07-12,08:15:00,0,207.8901,1.4124,9937.234,0,1.4158,6.192,228.2001,-0.997
000023711678,0709159506,1.75229E+12,LP,2025-07-12,08:00:00,0,207.8901,1.0853,9936.881,0,1.0884,4.715,230.7001,-1
000023711678,0709159506,1.75229E+12,LP,2025-07-12,07:45:00,0,207.8901,0.9366,9936.61,0,0.9396,4.116,227.9,-0.999
000023711678,0709159506,1.75229E+12,LP,2025-07-12,07:30:00,0,207.8901,0.4495,9936.376,0,0.4542,2.005,226.5,-0.939
000023711678,0709159506,1.75228E+12,LP,2025-07-12,07:15:00,0,207.8901,0.4665,9936.263,0,0.4708,2.044,230.1001,-0.988
000023711678,0709159506,1.75228E+12,LP,2025-07-12,07:00:00,0,207.8901,0.4205,9936.147,0,0.4263,1.86,229.3,-0.996
000023711678,0709159506,1.75228E+12,LP,2025-07-12,06:45:00,0,207.8901,0.1809,9936.042,0,0.1897,0.834,227.3,-0.966
000023711678,0709159506,1.75228E+12,LP,2025-07-12,06:30:00,0.001,207.8901,0.0577,9935.9961,0.0054,0.0796,0.373,228.3,-0.892
000023711678,0709159506,1.75228E+12,LP,2025-07-12,06:15:00,0.0181,207.8901,0.0004,9935.982,0.0655,0.0037,0.309,224.5,-0.1
000023711678,0709159506,1.75228E+12,LP,2025-07-12,06:00:00,0.0277,207.886,0,9935.982,0.0648,0,0.296,219.2001,0.277
000023711678,0709159506,1.75228E+12,LP,2025-07-12,05:45:00,0.0261,207.879,0,9935.982,0.0453,0,0.2041,221.2001,0.578
000023711678,0709159506,1.75228E+12,LP,2025-07-12,05:30:00,0.0261,207.872,0,9935.982,0.0453,0,0.2061,219.7001,0.578
000023711678,0709159506,1.75228E+12,LP,2025-07-12,05:15:00,0.0261,207.866,0,9935.982,0.0459,0,0.2051,223.4,0.5751
000023711678,0709159506,1.75228E+12,LP,2025-07-12,05:00:00,0.0261,207.859,0,9935.982,0.0464,0,0.2061,224.2001,0.5641
000023711678,0709159506,1.75228E+12,LP,2025-07-12,04:45:00,0.0261,207.852,0,9935.982,0.046,0,0.2061,223.2001,0.5661
000023711678,0709159506,1.75227E+12,LP,2025-07-12,04:30:00,0.0261,207.846,0,9935.982,0.046,0,0.2061,223.7001,0.5691
000023711678,0709159506,1.75227E+12,LP,2025-07-12,04:15:00,0.0261,207.839,0,9935.982,0.0461,0,0.2051,224.6001,0.5671
000023711678,0709159506,1.75227E+12,LP,2025-07-12,04:00:00,0.0261,207.833,0,9935.982,0.0461,0,0.2051,224.8,0.5721
000023711678,0709159506,1.75227E+12,LP,2025-07-12,03:45:00,0.0261,207.826,0,9935.982,0.0458,0,0.2041,223.4,0.5691
000023711678,0709159506,1.75227E+12,LP,2025-07-12,03:30:00,0.0261,207.82,0,9935.982,0.0453,0,0.2061,219.6001,0.578
000023711678,0709159506,1.75227E+12,LP,2025-07-12,03:15:00,0.0261,207.8131,0,9935.982,0.0455,0,0.2061,221.1001,0.5671
000023711678,0709159506,1.75227E+12,LP,2025-07-12,03:00:00,0.0261,207.8071,0,9935.982,0.0456,0,0.2051,222.4,0.5711
000023711678,0709159506,1.75227E+12,LP,2025-07-12,02:45:00,0.0261,207.8,0,9935.982,0.0463,0,0.2061,224.3,0.5711
000023711678,0709159506,1.75227E+12,LP,2025-07-12,02:30:00,0.0261,207.794,0,9935.982,0.0465,0,0.2051,225.6001,0.5631
000023711678,0709159506,1.75227E+12,LP,2025-07-12,02:15:00,0.0261,207.787,0,9935.982,0.046,0,0.2051,224.3,0.5641
000023711678,0709159506,1.75227E+12,LP,2025-07-12,02:00:00,0.0261,207.78,0,9935.982,0.0463,0,0.2051,225.2001,0.5671
000023711678,0709159506,1.75226E+12,LP,2025-07-12,01:45:00,0.0261,207.774,0,9935.982,0.0459,0,0.2051,223.6001,0.5681
000023711678,0709159506,1.75226E+12,LP,2025-07-12,01:30:00,0.0261,207.767,0,9935.982,0.0459,0,0.2051,223.3,0.5641
000023711678,0709159506,1.75226E+12,LP,2025-07-12,01:15:00,0.0261,207.761,0,9935.982,0.0458,0,0.2061,222.3,0.5691
000023711678,0709159506,1.75226E+12,LP,2025-07-12,01:00:00,0.0261,207.754,0,9935.982,0.0459,0,0.2061,222.5,0.5721
000023711678,0709159506,1.75226E+12,LP,2025-07-12,00:45:00,0.0261,207.748,0,9935.982,0.046,0,0.2061,223.4,0.5691
000023711678,0709159506,1.75226E+12,LP,2025-07-12,00:30:00,0.0261,207.741,0,9935.982,0.0459,0,0.2051,224.2001,0.561
000023711678,0709159506,1.75226E+12,LP,2025-07-12,00:15:00,0.0261,207.735,0,9935.982,0.0458,0,0.2061,221.9,0.5741
000023711678,0709159506,1.75226E+12,LP,2025-07-12,00:00:00,0.0261,207.728,0,9935.982,0.0456,0,0.2061,221.8,0.5691
000023711678,0709159506,1.75226E+12,LP,2025-07-11,23:45:00,0.0261,207.722,0,9935.982,0.0455,0,0.2051,221.2001,0.5721
000023711678,0709159506,1.75226E+12,LP,2025-07-11,23:30:00,0.0261,207.715,0,9935.982,0.0455,0,0.2051,222.2001,0.5661
000023711678,0709159506,1.75226E+12,LP,2025-07-11,23:15:00,0.0261,207.709,0,9935.982,0.045,0,0.2041,220.3,0.5751
000023711678,0709159506,1.75226E+12,LP,2025-07-11,23:00:00,0.0261,207.702,0,9935.982,0.0448,0,0.2041,219,0.585
000023711678,0709159506,1.75225E+12,LP,2025-07-11,22:45:00,0.0261,207.695,0,9935.982,0.0445,0,0.203,218.2001,0.591
000023711678,0709159506,1.75225E+12,LP,2025-07-11,22:30:00,0.0261,207.689,0,9935.982,0.0449,0,0.2041,219.5,0.579
000023711678,0709159506,1.75225E+12,LP,2025-07-11,22:15:00,0.0261,207.6821,0,9935.982,0.0456,0,0.203,224.4,0.579
000023711678,0709159506,1.75225E+12,LP,2025-07-11,22:00:00,0.0261,207.6761,0,9935.982,0.045,0,0.203,220.8,0.5731
000023711678,0709159506,1.75225E+12,LP,2025-07-11,21:45:00,0.0261,207.669,0,9935.982,0.0448,0,0.203,219.5,0.577
000023711678,0709159506,1.75225E+12,LP,2025-07-11,21:30:00,0.0426,207.663,0,9935.982,0.0664,0,0.302,219.6001,0.583
000023711678,0709159506,1.75225E+12,LP,2025-07-11,21:15:00,0.0497,207.6521,0,9935.982,0.0757,0,0.3441,219.9,0.65
000023711678,0709159506,1.75225E+12,LP,2025-07-11,21:00:00,0.0497,207.6401,0,9935.982,0.0757,0,0.3441,220.2001,0.656
000023711678,0709159506,1.75225E+12,LP,2025-07-11,20:45:00,0.0497,207.627,0,9935.982,0.0762,0,0.343,221.7001,0.656
000023711678,0709159506,1.75225E+12,LP,2025-07-11,20:30:00,0.0497,207.615,0,9935.982,0.0762,0,0.3471,219.7001,0.651
