SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),INST._POWER_FACTOR
000023711676,0709159605,1.75231E+12,LP,2025-07-12,13:30:00,0,182.618,1.8253,5599.1901,0,1.8381,7.746,236.9,-0.991
000023711676,0709159605,1.75231E+12,LP,2025-07-12,13:15:00,0,182.618,1.9907,5598.734,0,2.003,8.388,238.6001,-0.996
000023711676,0709159605,1.75231E+12,LP,2025-07-12,13:00:00,0,182.618,1.6007,5598.236,0,1.6135,6.878,234.3,-0.991
000023711676,0709159605,1.7523E+12,LP,2025-07-12,12:45:00,0,182.618,1.8898,5597.836,0,1.901,8.0721,235.5,-0.993
000023711676,0709159605,1.7523E+12,LP,2025-07-12,12:30:00,0,182.618,2.3315,5597.363,0,2.3414,9.835,237.7001,-1
000023711676,0709159605,1.7523E+12,LP,2025-07-12,12:15:00,0,182.618,2.4001,5596.78,0,2.4113,10.1041,238.4,-1
000023711676,0709159605,1.7523E+12,LP,2025-07-12,12:00:00,0,182.618,1.9923,5596.18,0,2.0049,8.494,235.7001,-0.984
000023711676,0709159605,1.7523E+12,LP,2025-07-12,11:45:00,0,182.618,2.3929,5595.682,0,2.4033,10.036,239.2001,-0.987
000023711676,0709159605,1.7523E+12,LP,2025-07-12,11:30:00,0,182.618,2.4441,5595.084,0,2.4548,10.268,239,-0.997
000023711676,0709159605,1.7523E+12,LP,2025-07-12,11:15:00,0,182.618,2.3005,5594.473,0,2.3115,9.789,236,-0.991
000023711676,0709159605,1.7523E+12,LP,2025-07-12,11:00:00,0,182.618,2.2969,5593.898,0,2.3096,9.6841,238.4,-0.997
000023711676,0709159605,1.7523E+12,LP,2025-07-12,10:45:00,0.0004,182.618,1.987,5593.3241,0.0032,2.0009,8.266,242.1001,-0.999
000023711676,0709159605,1.75229E+12,LP,2025-07-12,09:30:00,0,182.618,1.5938,5592.849,0,1.6102,6.861,234.3,-0.979
000023711676,0709159605,1.75229E+12,LP,2025-07-12,09:15:00,0,182.618,0.8458,5592.45,0,0.8595,3.748,229.1001,-0.98
000023711676,0709159605,1.75229E+12,LP,2025-07-12,09:00:00,0,182.618,0.7614,5592.2391,0,0.7755,3.339,231.8,-0.976
000023711676,0709159605,1.75229E+12,LP,2025-07-12,08:45:00,0,182.618,0.6214,5592.048,0,0.635,2.723,233.5,-0.984
000023711676,0709159605,1.75229E+12,LP,2025-07-12,08:30:00,0,182.618,0.9705,5591.893,0,0.9867,4.128,238.6001,-0.97
000023711676,0709159605,1.75229E+12,LP,2025-07-12,08:15:00,0,182.618,0.7737,5591.6501,0,0.794,3.365,235.5,-0.985
000023711676,0709159605,1.75229E+12,LP,2025-07-12,08:00:00,0,182.618,0.6196,5591.456,0,0.6367,2.6711,238.1001,-0.909
000023711676,0709159605,1.75229E+12,LP,2025-07-12,07:45:00,0,182.618,0.5365,5591.301,0,0.5579,2.346,237.3,-0.984
000023711676,0709159605,1.75229E+12,LP,2025-07-12,07:30:00,0,182.618,0.2544,5591.167,0,0.2933,1.248,235,-0.866
000023711676,0709159605,1.75228E+12,LP,2025-07-12,07:15:00,0,182.618,0.2689,5591.103,0,0.3047,1.305,233.4,-0.84
000023711676,0709159605,1.75228E+12,LP,2025-07-12,07:00:00,0,182.618,0.2348,5591.036,0,0.2825,1.205,234.3,-0.969
000023711676,0709159605,1.75228E+12,LP,2025-07-12,06:45:00,0,182.618,0.109,5590.977,0,0.1917,0.8141,235.4,-0.625
000023711676,0709159605,1.75228E+12,LP,2025-07-12,06:30:00,0.0013,182.618,0.0187,5590.95,0.0656,0.1139,0.762,235.4,-0.394
000023711676,0709159605,1.75228E+12,LP,2025-07-12,06:15:00,0.0063,182.618,0,5590.946,0.0979,0,0.4141,234.2001,0.039
000023711676,0709159605,1.75228E+12,LP,2025-07-12,06:00:00,0.0044,182.616,0,5590.946,0.0244,0,0.105,231.6001,0.177
000023711676,0709159605,1.75228E+12,LP,2025-07-12,05:45:00,0.0286,182.615,0,5590.946,0.0509,0,0.218,233.5,0.179
000023711676,0709159605,1.75228E+12,LP,2025-07-12,05:30:00,0.029,182.608,0,5590.946,0.0507,0,0.217,233.7001,0.5701
000023711676,0709159605,1.75228E+12,LP,2025-07-12,05:15:00,0.029,182.601,0,5590.946,0.0505,0,0.216,233.5,0.577
000023711676,0709159605,1.75228E+12,LP,2025-07-12,05:00:00,0.029,182.5931,0,5590.946,0.0507,0,0.217,233.5,0.5741
000023711676,0709159605,1.75228E+12,LP,2025-07-12,04:45:00,0.029,182.586,0,5590.946,0.0506,0,0.217,232.8,0.577
000023711676,0709159605,1.75227E+12,LP,2025-07-12,04:30:00,0.029,182.579,0,5590.946,0.0507,0,0.217,233.4,0.5681
000023711676,0709159605,1.75227E+12,LP,2025-07-12,04:15:00,0.029,182.572,0,5590.946,0.051,0,0.217,233.9,0.5731
000023711676,0709159605,1.75227E+12,LP,2025-07-12,04:00:00,0.029,182.564,0,5590.946,0.0505,0,0.217,232.9,0.5751
000023711676,0709159605,1.75227E+12,LP,2025-07-12,03:45:00,0.0291,182.5571,0,5590.946,0.0507,0,0.218,232.2001,0.5701
000023711676,0709159605,1.75227E+12,LP,2025-07-12,03:30:00,0.0291,182.55,0,5590.946,0.0509,0,0.218,233.2001,0.5731
000023711676,0709159605,1.75227E+12,LP,2025-07-12,03:15:00,0.0291,182.542,0,5590.946,0.0506,0,0.217,232.8,0.5711
000023711676,0709159605,1.75227E+12,LP,2025-07-12,03:00:00,0.0291,182.535,0,5590.946,0.0505,0,0.217,231.7001,0.5751
000023711676,0709159605,1.75227E+12,LP,2025-07-12,02:45:00,0.0291,182.528,0,5590.946,0.0505,0,0.217,232.3,0.582
000023711676,0709159605,1.75227E+12,LP,2025-07-12,02:30:00,0.029,182.5211,0,5590.946,0.0502,0,0.216,232.4,0.579
000023711676,0709159605,1.75227E+12,LP,2025-07-12,02:15:00,0.029,182.513,0,5590.946,0.0502,0,0.215,232.6001,0.58
000023711676,0709159605,1.75227E+12,LP,2025-07-12,02:00:00,0.029,182.506,0,5590.946,0.0504,0,0.217,231.4,0.577
000023711676,0709159605,1.75226E+12,LP,2025-07-12,01:45:00,0.0291,182.499,0,5590.946,0.0505,0,0.218,231.9,0.5711
000023711676,0709159605,1.75226E+12,LP,2025-07-12,01:30:00,0.029,182.491,0,5590.946,0.0502,0,0.215,233.1001,0.5731
000023711676,0709159605,1.75226E+12,LP,2025-07-12,01:15:00,0.029,182.484,0,5590.946,0.0502,0,0.214,233.6001,0.589
000023711676,0709159605,1.75226E+12,LP,2025-07-12,01:00:00,0.029,182.477,0,5590.946,0.0502,0,0.214,233.8,0.578
000023711676,0709159605,1.75226E+12,LP,2025-07-12,00:45:00,0.029,182.47,0,5590.946,0.0502,0,0.213,234.5,0.5741
000023711676,0709159605,1.75226E+12,LP,2025-07-12,00:30:00,0.029,182.4621,0,5590.946,0.0502,0,0.214,234.5,0.587
000023711676,0709159605,1.75226E+12,LP,2025-07-12,00:15:00,0.029,182.455,0,5590.946,0.05,0,0.213,233.9,0.5741
000023711676,0709159605,1.75226E+12,LP,2025-07-12,00:00:00,0.029,182.448,0,5590.946,0.0502,0,0.214,234,0.579
000023711676,0709159605,1.75226E+12,LP,2025-07-11,23:45:00,0.029,182.44,0,5590.946,0.0502,0,0.214,234.4,0.5751
000023711676,0709159605,1.75226E+12,LP,2025-07-11,23:30:00,0.029,182.433,0,5590.946,0.0497,0,0.214,232.1001,0.585
000023711676,0709159605,1.75226E+12,LP,2025-07-11,23:15:00,0.029,182.4261,0,5590.946,0.0497,0,0.217,228.3,0.583
000023711676,0709159605,1.75226E+12,LP,2025-07-11,23:00:00,0.029,182.419,0,5590.946,0.05,0,0.216,230.4,0.5761
000023711676,0709159605,1.75225E+12,LP,2025-07-11,22:45:00,0.029,182.411,0,5590.946,0.0499,0,0.215,231.5,0.5651
