SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),INST._POWER_FACTOR
000022732830,0700704301,1.75236E+12,LP,2025-07-13,03:15:00,1.7327,7710.5,0,6098.394,1.853,0,7.9751,232.3,0.936
000022732830,0700704301,1.75236E+12,LP,2025-07-13,03:00:00,1.7372,7710.068,0,6098.394,1.8579,0,7.956,233.5,0.928
000022732830,0700704301,1.75235E+12,LP,2025-07-13,02:45:00,1.8237,7709.633,0,6098.394,1.948,0,8.355,233.1001,0.9401
000022732830,0700704301,1.75235E+12,LP,2025-07-13,02:30:00,1.695,7709.178,0,6098.394,1.8173,0,7.796,233.1001,0.934
000022732830,0700704301,1.75235E+12,LP,2025-07-13,02:15:00,1.8065,7708.754,0,6098.394,1.9312,0,8.325,231.9,0.931
000022732830,0700704301,1.75235E+12,LP,2025-07-13,02:00:00,1.7214,7708.3021,0,6098.394,1.8452,0,7.977,231.2001,0.933
000022732830,0700704301,1.75235E+12,LP,2025-07-13,01:45:00,1.7665,7707.871,0,6098.394,1.8899,0,8.193,230.6001,0.933
000022732830,0700704301,1.75235E+12,LP,2025-07-13,01:30:00,1.7808,7707.43,0,6098.394,1.9046,0,8.173,233,0.935
000022732830,0700704301,1.75235E+12,LP,2025-07-13,01:15:00,1.687,7706.9851,0,6098.394,1.8085,0,7.79,232.1001,0.933
000022732830,0700704301,1.75235E+12,LP,2025-07-13,01:00:00,1.9238,7706.563,0,6098.394,2.0514,0,8.83,232.3,0.937
000022732830,0700704301,1.75235E+12,LP,2025-07-13,00:45:00,1.7895,7706.0831,0,6098.394,1.9158,0,8.26,231.9,0.937
000022732830,0700704301,1.75235E+12,LP,2025-07-13,00:30:00,1.9003,7705.635,0,6098.394,2.0449,0,8.891,230,0.929
000022732830,0700704301,1.75235E+12,LP,2025-07-13,00:15:00,1.5556,7705.16,0,6098.394,1.6845,0,7.345,230.6001,0.925
000022732830,0700704301,1.75235E+12,LP,2025-07-13,00:00:00,3.54,7704.814,0,6098.394,3.8725,0,16.783,231.9,0.9401
000022732830,0700704301,1.75234E+12,LP,2025-07-12,23:45:00,2.298,7703.932,0,6098.394,2.4897,0,10.747,231.8,0.898
000022732830,0700704301,1.75234E+12,LP,2025-07-12,23:30:00,3.0062,7703.358,0,6098.394,3.2805,0,14.251,231,0.93
000022732830,0700704301,1.75234E+12,LP,2025-07-12,23:15:00,1.806,7702.607,0,6098.394,1.911,0,8.187,233.4,0.928
000022732830,0700704301,1.75234E+12,LP,2025-07-12,23:00:00,0.7574,7702.156,0,6098.394,0.8158,0,3.484,234.2001,0.973
000022732830,0700704301,1.75234E+12,LP,2025-07-12,22:45:00,1.21,7701.966,0,6098.394,1.3394,0,5.752,234.2001,0.924
000022732830,0700704301,1.75234E+12,LP,2025-07-12,22:30:00,0.4605,7701.664,0,6098.394,0.5709,0,2.4251,235.4,0.792
000022732830,0700704301,1.75234E+12,LP,2025-07-12,22:15:00,0.5653,7701.549,0,6098.394,0.6179,0,2.6391,234.1001,0.917
000022732830,0700704301,1.75234E+12,LP,2025-07-12,22:00:00,0.924,7701.407,0,6098.394,1.1164,0,4.797,232.8,0.777
000022732830,0700704301,1.75234E+12,LP,2025-07-12,21:45:00,1.0941,7701.176,0,6098.394,1.298,0,5.583,232.5,0.8271
000022732830,0700704301,1.75234E+12,LP,2025-07-12,21:30:00,1.053,7700.903,0,6098.394,1.259,0,5.388,233.6001,0.849
000022732830,0700704301,1.75234E+12,LP,2025-07-12,21:15:00,1.0433,7700.639,0,6098.394,1.2528,0,5.364,233.5,0.8271
000022732830,0700704301,1.75233E+12,LP,2025-07-12,21:00:00,1.1255,7700.379,0,6098.394,1.3279,0,5.698,233,0.85
000022732830,0700704301,1.75233E+12,LP,2025-07-12,20:45:00,1.0092,7700.097,0,6098.394,1.2203,0,5.238,232.9,0.8261
000022732830,0700704301,1.75233E+12,LP,2025-07-12,20:30:00,1.1292,7699.845,0,6098.394,1.3349,0,5.736,232.7001,0.8241
000022732830,0700704301,1.75233E+12,LP,2025-07-12,20:15:00,1.0568,7699.563,0,6098.394,1.2639,0,5.445,232,0.849
000022732830,0700704301,1.75233E+12,LP,2025-07-12,20:00:00,1.035,7699.299,0,6098.394,1.244,0,5.332,233.2001,0.8291
000022732830,0700704301,1.75233E+12,LP,2025-07-12,19:45:00,1.3233,7699.04,0,6098.394,1.4852,0,6.3341,234.5,0.837
000022732830,0700704301,1.75233E+12,LP,2025-07-12,19:30:00,1.1464,7698.709,0,6098.394,1.3225,0,5.64,234.5,0.883
000022732830,0700704301,1.75233E+12,LP,2025-07-12,19:15:00,1.1235,7698.4221,0,6098.394,1.33,0,5.665,234.7001,0.8211
000022732830,0700704301,1.75233E+12,LP,2025-07-12,19:00:00,0.9945,7698.1411,0,6098.394,1.2149,0,5.189,234.1001,0.846
000022732830,0700704301,1.75233E+12,LP,2025-07-12,18:45:00,1.0034,7697.893,0,6098.394,1.2215,0,5.283,231.2001,0.807
