SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),INST._POWER_FACTOR
000023733690,0708191803,1.75236E+12,LP,2025-07-13,03:15:00,0.0473,987.855,0,8044.121,0.0847,0,0.363,233.4,0.582
000023733690,0708191803,1.75236E+12,LP,2025-07-13,03:00:00,0.0403,987.8431,0,8044.121,0.0745,0,0.318,234.3,0.488
000023733690,0708191803,1.75235E+12,LP,2025-07-13,02:45:00,0.0685,987.833,0,8044.121,0.1172,0,0.499,234.5,0.579
000023733690,0708191803,1.75235E+12,LP,2025-07-13,02:30:00,0.0683,987.816,0,8044.121,0.1164,0,0.499,233.2001,0.582
000023733690,0708191803,1.75235E+12,LP,2025-07-13,02:15:00,0.0459,987.799,0,8044.121,0.0828,0,0.356,232.4,0.585
000023733690,0708191803,1.75235E+12,LP,2025-07-13,02:00:00,0.049,987.787,0,8044.121,0.0847,0,0.366,231.4,0.491
000023733690,0708191803,1.75235E+12,LP,2025-07-13,01:45:00,0.098,987.775,0,8044.121,0.1579,0,0.68,231.9,0.629
000023733690,0708191803,1.75235E+12,LP,2025-07-13,01:30:00,0.1019,987.75,0,8044.121,0.1647,0,0.7011,234.6001,0.621
000023733690,0708191803,1.75235E+12,LP,2025-07-13,01:15:00,0.108,987.725,0,8044.121,0.1708,0,0.731,233.3,0.62
000023733690,0708191803,1.75235E+12,LP,2025-07-13,01:00:00,0.1182,987.698,0,8044.121,0.1829,0,0.783,233.5,0.643
000023733690,0708191803,1.75235E+12,LP,2025-07-13,00:45:00,0.1029,987.668,0,8044.121,0.1587,0,0.68,232.9,0.645
000023733690,0708191803,1.75235E+12,LP,2025-07-13,00:30:00,0.1577,987.643,0,8044.121,0.164,0,0.707,231.8,0.843
000023733690,0708191803,1.75235E+12,LP,2025-07-13,00:15:00,0.1794,987.6031,0,8044.121,0.1844,0,0.792,232.9,0.974
000023733690,0708191803,1.75235E+12,LP,2025-07-13,00:00:00,0.0697,987.572,0,8044.121,0.1202,0,0.51,235.5,0.5711
000023733690,0708191803,1.75234E+12,LP,2025-07-12,23:45:00,0.0684,987.5551,0,8044.121,0.1172,0,0.498,235,0.588
000023733690,0708191803,1.75234E+12,LP,2025-07-12,23:30:00,0.0332,987.537,0,8044.121,0.064,0,0.272,234.7001,0.5711
000023733690,0708191803,1.75234E+12,LP,2025-07-12,23:15:00,0.0545,987.529,0,8044.121,0.0979,0,0.418,234.3,0.483
000023733690,0708191803,1.75234E+12,LP,2025-07-12,23:00:00,0.0697,987.515,0,8044.121,0.1197,0,0.514,232.8,0.578
000023733690,0708191803,1.75234E+12,LP,2025-07-12,22:45:00,0.0683,987.498,0,8044.121,0.1172,0,0.503,232.7001,0.592
000023733690,0708191803,1.75234E+12,LP,2025-07-12,22:30:00,0.031,987.481,0,8044.121,0.06,0,0.258,233,0.5671
000023733690,0708191803,1.75234E+12,LP,2025-07-12,22:15:00,0.0579,987.4731,0,8044.121,0.1026,0,0.442,232.1001,0.496
000023733690,0708191803,1.75234E+12,LP,2025-07-12,22:00:00,0.0695,987.4591,0,8044.121,0.1207,0,0.52,231.8,0.5701
000023733690,0708191803,1.75234E+12,LP,2025-07-12,21:45:00,0.0675,987.441,0,8044.121,0.1172,0,0.508,230.7001,0.583
000023733690,0708191803,1.75234E+12,LP,2025-07-12,21:30:00,0.028,987.424,0,8044.121,0.0558,0,0.24,231.9,0.5711
000023733690,0708191803,1.75234E+12,LP,2025-07-12,21:15:00,0.0604,987.417,0,8044.121,0.1065,0,0.46,231.4,0.485
000023733690,0708191803,1.75233E+12,LP,2025-07-12,21:00:00,0.0697,987.402,0,8044.121,0.1204,0,0.517,232.9,0.5721
000023733690,0708191803,1.75233E+12,LP,2025-07-12,20:45:00,0.0678,987.385,0,8044.121,0.1179,0,0.506,233,0.579
000023733690,0708191803,1.75233E+12,LP,2025-07-12,20:30:00,0.0272,987.368,0,8044.121,0.0548,0,0.2351,233.2001,0.5661
000023733690,0708191803,1.75233E+12,LP,2025-07-12,20:15:00,0.0623,987.361,0,8044.121,0.1111,0,0.4751,233.6001,0.4761
000023733690,0708191803,1.75233E+12,LP,2025-07-12,20:00:00,0.0697,987.346,0,8044.121,0.1225,0,0.525,233.1001,0.56
000023733690,0708191803,1.75233E+12,LP,2025-07-12,19:45:00,0.0678,987.328,0,8044.121,0.1197,0,0.509,234.8,0.5711
000023733690,0708191803,1.75233E+12,LP,2025-07-12,19:30:00,0.0261,987.311,0,8044.121,0.053,0,0.227,233.1001,0.5741
000023733690,0708191803,1.75233E+12,LP,2025-07-12,19:15:00,0.063,987.3051,0,8044.121,0.1114,0,0.4751,234.1001,0.438
000023733690,0708191803,1.75233E+12,LP,2025-07-12,19:00:00,0.0762,987.289,0,8044.121,0.1327,0,0.5681,233.4,0.5751
000023733690,0708191803,1.75233E+12,LP,2025-07-12,18:45:00,0.0757,987.27,0,8044.121,0.1378,0,0.596,231.3,0.538
000023733690,0708191803,1.75233E+12,LP,2025-07-12,18:30:00,0.0159,987.251,0.0025,8044.121,0.0522,0.0154,0.29,232.6001,0.5761
000023733690,0708191803,1.75232E+12,LP,2025-07-12,18:15:00,0.001,987.2471,0.0318,8044.121,0.0171,0.1125,0.554,233.7001,-0.284
000023733690,0708191803,1.75232E+12,LP,2025-07-12,18:00:00,0,987.2471,0.135,8044.113,0,0.2008,0.852,235.5,-0.431
000023733690,0708191803,1.75232E+12,LP,2025-07-12,17:45:00,0,987.2471,0.2423,8044.079,0,0.2817,1.189,236.8,-0.802
000023733690,0708191803,1.75232E+12,LP,2025-07-12,17:30:00,0,987.2471,0.2957,8044.019,0,0.314,1.328,236.4,-0.874
000023733690,0708191803,1.75232E+12,LP,2025-07-12,17:15:00,0,987.2471,0.7797,8043.9451,0,0.791,3.321,236.9,-0.969
000023733690,0708191803,1.75232E+12,LP,2025-07-12,17:00:00,0,987.2471,1.3707,8043.751,0,1.3787,5.76,239,-1
000023733690,0708191803,1.75232E+12,LP,2025-07-12,16:45:00,0,987.2471,1.4694,8043.407,0,1.4768,6.1401,239.7001,-1
000023733690,0708191803,1.75232E+12,LP,2025-07-12,16:30:00,0,987.2471,1.8792,8043.04,0,1.8827,7.816,240.4,-0.999
000023733690,0708191803,1.75232E+12,LP,2025-07-12,16:15:00,0,987.2471,2.5518,8042.571,0,2.5567,10.488,243.6001,-0.996
000023733690,0708191803,1.75232E+12,LP,2025-07-12,16:00:00,0,987.2471,2.4533,8041.933,0,2.458,10.106,242.7001,-0.991
000023733690,0708191803,1.75232E+12,LP,2025-07-12,15:45:00,0,987.2471,2.233,8041.319,0,2.2366,9.291,240.1001,-0.994
000023733690,0708191803,1.75231E+12,LP,2025-07-12,15:30:00,0,987.2471,3.1513,8040.762,0,3.1554,13.028,241.9,-0.995
000023733690,0708191803,1.75231E+12,LP,2025-07-12,15:15:00,0,987.2471,3.488,8039.974,0,3.4957,14.52,240.4,-0.996
000023733690,0708191803,1.75231E+12,LP,2025-07-12,15:00:00,0,987.2471,3.2492,8039.1011,0,3.2544,13.554,239.4,-1
000023733690,0708191803,1.75231E+12,LP,2025-07-12,14:45:00,0,987.2471,3.1463,8038.291,0,3.1527,13.069,240.6001,-1
000023733690,0708191803,1.75231E+12,LP,2025-07-12,14:30:00,0,987.2471,2.4186,8037.505,0,2.4249,10.1331,238.8,-0.997
000023733690,0708191803,1.75231E+12,LP,2025-07-12,14:15:00,0,987.2471,2.3574,8036.901,0,2.3649,9.875,239,-0.986
000023733690,0708191803,1.75231E+12,LP,2025-07-12,14:00:00,0,987.2471,2.8477,8036.313,0,2.8515,11.71,243.1001,-0.996
000023733690,0708191803,1.75231E+12,LP,2025-07-12,13:45:00,0,987.2471,2.509,8035.603,0,2.516,10.406,241.5,-0.953
000023733690,0708191803,1.75231E+12,LP,2025-07-12,13:30:00,0,987.2471,2.9714,8034.975,0,2.9777,12.235,243,-0.996
000023733690,0708191803,1.75231E+12,LP,2025-07-12,13:15:00,0.0417,987.2471,0.3575,8034.232,0.0823,0.3578,1.7711,244.7001,-0.993
000023733690,0708191803,1.75231E+12,LP,2025-07-12,13:00:00,0.0233,987.238,1.831,8034.144,0.0431,1.8337,7.6241,245,0.558
000023733690,0708191803,1.7523E+12,LP,2025-07-12,12:45:00,0.0064,987.234,2.8993,8033.688,0.0118,2.9064,11.853,245.6001,-0.999
000023733690,0708191803,1.7523E+12,LP,2025-07-12,12:30:00,0.0216,987.232,0.944,8032.963,0.0465,0.946,3.997,243.9,0.537
000023733690,0708191803,1.7523E+12,LP,2025-07-12,12:15:00,0.0085,987.229,1.7836,8032.729,0.0193,1.7862,7.36,244.1001,0.423
000023733690,0708191803,1.7523E+12,LP,2025-07-12,12:00:00,0,987.227,2.7073,8032.286,0,2.7124,11.15,242.7001,-0.995
000023733690,0708191803,1.7523E+12,LP,2025-07-12,11:45:00,0,987.227,3.9855,8031.609,0,3.9907,16.0511,248.5,-1
000023733690,0708191803,1.7523E+12,LP,2025-07-12,11:30:00,0,987.227,3.8715,8030.613,0,3.8765,15.837,244.7001,-0.994
000023733690,0708191803,1.7523E+12,LP,2025-07-12,11:15:00,0,987.227,3.4982,8029.645,0,3.5,14.491,241.3,-0.997
000023733690,0708191803,1.7523E+12,LP,2025-07-12,11:00:00,0,987.227,3.5794,8028.77,0,3.58,14.792,241.9,-1
000023733690,0708191803,1.7523E+12,LP,2025-07-12,10:45:00,0,987.227,3.3753,8027.877,0,3.3814,14.0111,241.3,-1
000023733690,0708191803,1.7523E+12,LP,2025-07-12,10:30:00,0,987.227,3.1678,8027.033,0,3.1714,13.1841,240.5,-0.998
000023733690,0708191803,1.7523E+12,LP,2025-07-12,10:15:00,0,987.227,2.5792,8026.241,0,2.5844,10.926,236,-0.998
000023733690,0708191803,1.75229E+12,LP,2025-07-12,10:00:00,0,987.227,1.8904,8025.5961,0,1.8965,8.18,231.2001,-0.965
000023733690,0708191803,1.75229E+12,LP,2025-07-12,09:45:00,0,987.227,2.0487,8025.124,0,2.0541,8.748,233.9,-0.993
